M,cuBLAS,cusparse_2_4,cusparse_2_6,cusparse_2_8,cusparse_2_10
512,2164.542,25418.464,28935.640,28418.712,28846.139
1024,32564.044,41999.373,39374.713,36789.156,35697.819
2048,36676.158,50522.665,45244.049,41733.231,39989.493
4096,36022.667,49360.526,43151.589,40004.342,38314.362
8192,35352.163,47556.968,41566.373,38871.925,37220.319
16384,35110.681,46975.608,41049.981,38498.857,36868.911
32768,35067.141,46874.857,41123.463,38594.952,36963.290
65536,35015.526,47001.190,41269.733,38649.335,37268.688
