M,cuBLAS,cusparse_2_4,cusparse_2_6,cusparse_2_8,cusparse_2_10
512,24660.132,29420.666,27678.190,25888.668,24785.650
1024,28555.455,37548.254,32125.551,29840.828,28232.197
2048,28405.175,41722.921,34986.191,32067.972,30630.863
4096,28543.938,40362.893,34207.845,31384.496,30005.335
8192,27979.162,39168.165,33156.030,30687.742,29200.662
16384,27851.655,38682.063,32898.080,30537.372,29070.782
32768,27784.965,38704.413,32866.029,30511.245,29029.687
65536,27795.657,38869.005,32850.512,30681.378,29167.994
