M,cuBLAS,cusparse_2_4,cusparse_2_6,cusparse_2_8,cusparse_2_10
512,34347.547,32836.617,36395.929,32945.364,37187.874
1024,71567.983,65937.570,69437.499,68225.609,68572.140
2048,80851.881,104773.052,96639.651,92740.102,85962.822
4096,82460.711,115104.571,100702.534,95254.115,88531.302
8192,84910.327,112875.144,99474.718,94570.656,88243.975
16384,84137.760,110267.541,97558.620,92722.206,86315.576
32768,83901.032,109620.937,97202.619,92503.368,86167.100
65536,83778.184,110195.379,97679.891,92539.958,86228.187
