angles_pos_neutral,angles_pos_neg,angles_neg_neutral
0.54287755,0.6060481,0.54383606
0.6589047,0.46519837,0.54383606
0.5221565,0.5593903,0.54383606
0.42172444,0.416513,0.3463021
0.36284015,0.31292245,0.3463021
0.35719997,0.38550618,0.3463021
0.5003749,0.4823687,0.46087146
0.49457353,0.41667065,0.46087146
0.34027955,0.4352268,0.46087146
0.5337471,0.56694984,0.4380127
0.5337471,0.4772989,0.38124236
0.5337471,0.57595456,0.4572682
0.5337471,0.4313376,0.475128
0.2850939,0.55386156,0.48235145
0.2850939,0.6205214,0.46514314
0.2850939,0.5171633,0.4553404
0.2850939,0.51689947,0.45067114
0.3538285,0.5884117,0.49517822
0.3538285,0.5084782,0.56223214
0.3538285,0.51570284,0.47143984
0.3538285,0.38534072,0.44412434
0.37497312,0.53578365,0.5734947
0.37497312,0.6057062,0.5347284
0.37497312,0.45077014,0.5434289
0.37497312,0.44690853,0.42411515
0.36190468,0.56694984,0.32841504
0.42458406,0.55386156,0.32841504
0.342762,0.5884117,0.32841504
0.3384534,0.53578365,0.32841504
0.4692008,0.4772989,0.13664791
0.5853569,0.6205214,0.13664791
0.49810076,0.5084782,0.13664791
0.6077719,0.6057062,0.13664791
0.45445263,0.57595456,0.4582255
0.45218205,0.5171633,0.4582255
0.43343234,0.51570284,0.4582255
0.44042063,0.45077014,0.4582255
0.47926104,0.4313376,0.18138358
0.5750909,0.51689947,0.18138358
0.47000307,0.38534072,0.18138358
0.49994907,0.44690853,0.18138358
0.37293085,0.4679858,0.39486724
0.37293085,0.47599703,0.4185931
0.37293085,0.5116691,0.49745354
0.37293085,0.43545246,0.4631533
0.31276298,0.5046729,0.48479527
0.31276298,0.5240099,0.4985396
0.31276298,0.5503111,0.5011114
0.31276298,0.6048945,0.50290895
0.28920254,0.46274832,0.34485286
0.28920254,0.44374955,0.39732572
0.28920254,0.47657362,0.39960307
0.28920254,0.4141163,0.31997138
0.31230265,0.3578339,0.49037465
0.31230265,0.36574695,0.4768556
0.31230265,0.4618958,0.46292043
0.31230265,0.44417048,0.48225504
0.4876737,0.4679858,0.142988
0.54350626,0.5046729,0.142988
0.5021176,0.46274832,0.142988
0.44414663,0.3578339,0.142988
0.47274524,0.47599703,0.34358817
0.43158486,0.5240099,0.34358817
0.41792557,0.44374955,0.34358817
0.3382942,0.36574695,0.34358817
0.46814793,0.5116691,0.31641528
0.526991,0.5503111,0.31641528
0.42526987,0.47657362,0.31641528
0.3817426,0.4618958,0.31641528
0.44489837,0.43545246,0.11986731
0.6464282,0.6048945,0.11986731
0.42593735,0.4141163,0.11986731
0.47199303,0.44417048,0.11986731
0.36367613,0.53689736,0.57825685
0.36367613,0.4810947,0.5803729
0.36367613,0.67147785,0.67828023
0.36367613,0.50134563,0.59621
0.38457948,0.5555403,0.5992969
0.38457948,0.594928,0.5892037
0.38457948,0.68012536,0.7071203
0.38457948,0.6394963,0.58913803
0.5411298,0.5671314,0.6344166
0.5411298,0.5585308,0.48254207
0.5411298,0.6339035,0.62394637
0.5411298,0.6585014,0.47648293
0.5295829,0.5397465,0.4995131
0.5295829,0.55154043,0.4757005
0.5295829,0.61513513,0.63503253
0.5295829,0.5749804,0.42011645
0.60289824,0.53689736,0.39220846
0.6736799,0.5555403,0.39220846
0.56479955,0.5671314,0.39220846
0.5365441,0.5397465,0.39220846
0.5264921,0.4810947,0.37085623
0.6677037,0.594928,0.37085623
0.5722907,0.5585308,0.37085623
0.54734814,0.55154043,0.37085623
0.42102915,0.67147785,0.6240474
0.53337973,0.68012536,0.6240474
0.5473311,0.6339035,0.6240474
0.4774944,0.61513513,0.6240474
0.45730346,0.50134563,0.14879061
0.62449956,0.6394963,0.14879061
0.59074533,0.6585014,0.14879061
0.55160344,0.5749804,0.14879061
0.41888675,0.46013832,0.40956074
0.41888675,0.5277035,0.44860035
0.41888675,0.5903524,0.45168424
0.41888675,0.6005751,0.5175354
0.4151262,0.4956707,0.48206347
0.4151262,0.48910803,0.49991283
0.4151262,0.68122554,0.56037796
0.4151262,0.5159706,0.61482745
0.22332317,0.5582935,0.5544784
0.22332317,0.5775352,0.56382215
0.22332317,0.66537213,0.6602738
0.22332317,0.6693468,0.6865058
0.3863992,0.4661757,0.33780852
0.3863992,0.541034,0.40458348
0.3863992,0.6492898,0.46590084
0.3863992,0.5831307,0.45493615
0.47937948,0.46013832,0.520735
0.38047713,0.4956707,0.520735
0.54998976,0.5582935,0.520735
0.4589548,0.4661757,0.520735
0.46361965,0.5277035,0.47488567
0.4964906,0.48910803,0.47488567
0.5348527,0.5775352,0.47488567
0.56740046,0.541034,0.47488567
0.6285701,0.5903524,0.51319945
0.48843774,0.68122554,0.51319945
0.5983361,0.66537213,0.51319945
0.5545317,0.6492898,0.51319945
0.5507957,0.6005751,0.36897328
0.58941734,0.5159706,0.36897328
0.6168669,0.6693468,0.36897328
0.52227426,0.5831307,0.36897328
0.33861992,0.48979867,0.54464257
0.33861992,0.6402246,0.58511484
0.33861992,0.50411737,0.45578
0.33861992,0.5539018,0.51062495
0.2714131,0.5857348,0.4152197
0.2714131,0.50446916,0.4631232
0.2714131,0.34422493,0.29351076
0.2714131,0.3785377,0.32311708
0.42746755,0.61439264,0.571451
0.42746755,0.49863678,0.4819223
0.42746755,0.37895384,0.36340994
0.42746755,0.33761173,0.39197496
0.1968478,0.46824571,0.5047072
0.1968478,0.5748141,0.5865381
0.1968478,0.44085616,0.45207655
0.1968478,0.48319775,0.43996108
0.36187497,0.48979867,0.4056614
0.42667523,0.5857348,0.4056614
0.42871475,0.61439264,0.4056614
0.34291744,0.46824571,0.4056614
0.5571396,0.6402246,0.21684611
0.4354361,0.50446916,0.21684611
0.449802,0.49863678,0.21684611
0.506778,0.5748141,0.21684611
0.2830582,0.50411737,0.2928653
0.29112065,0.34422493,0.2928653
0.2936293,0.37895384,0.2928653
0.28037745,0.44085616,0.2928653
0.37259725,0.5539018,0.45265257
0.45173812,0.3785377,0.45265257
0.38695624,0.33761173,0.45265257
0.37272972,0.48319775,0.45265257
0.36096147,0.63524514,0.42125335
0.36096147,0.75002164,0.49030098
0.36096147,0.5435317,0.36141157
0.36096147,0.68883157,0.40515417
0.15683243,0.5933922,0.6421737
0.15683243,0.58257437,0.6343993
0.15683243,0.4367937,0.4751934
0.15683243,0.57338655,0.5565174
0.3174482,0.64385056,0.79795563
0.3174482,0.72145224,0.80770755
0.3174482,0.4711395,0.6341479
0.3174482,0.6288904,0.7093837
0.23917428,0.53928024,0.40077168
0.23917428,0.5977549,0.4510188
0.23917428,0.44659084,0.35293746
0.23917428,0.5298375,0.38928753
0.37628368,0.63524514,0.47094733
0.41722232,0.5933922,0.47094733
0.35101432,0.64385056,0.47094733
0.33301216,0.53928024,0.47094733
0.43656728,0.75002164,0.68202007
0.4025569,0.58257437,0.68202007
0.46680516,0.72145224,0.68202007
0.5101353,0.5977549,0.68202007
0.4532109,0.5435317,0.3075395
0.39362156,0.4367937,0.3075395
0.319767,0.4711395,0.3075395
0.29903048,0.44659084,0.3075395
0.5200927,0.68883157,0.49530047
0.51440567,0.57338655,0.49530047
0.43815094,0.6288904,0.49530047
0.49561998,0.5298375,0.49530047
0.46513522,0.44942808,0.39525607
0.46513522,0.5169356,0.45452034
0.46513522,0.5330256,0.43082035
0.46513522,0.4761039,0.6561489
0.4649001,0.55172914,0.35879105
0.4649001,0.33598384,0.3791872
0.4649001,0.3536919,0.3687144
0.4649001,0.5009661,0.52455795
0.21633556,0.32678866,0.38700366
0.21633556,0.55248296,0.5831977
0.21633556,0.5108833,0.5525505
0.21633556,0.3755238,0.4285335
0.23998517,0.411005,0.41433716
0.23998517,0.6264218,0.5413139
0.23998517,0.5881777,0.46350703
0.23998517,0.54793745,0.44995156
0.45166662,0.44942808,0.33628818
0.5450945,0.55172914,0.33628818
0.43299812,0.32678866,0.33628818
0.36414257,0.411005,0.33628818
0.53460383,0.5169356,0.2555188
0.5274071,0.33598384,0.2555188
0.55137604,0.55248296,0.2555188
0.6120084,0.6264218,0.2555188
0.52166414,0.5330256,0.36328417
0.5742102,0.3536919,0.36328417
0.53346527,0.5108833,0.36328417
0.5572642,0.5881777,0.36328417
0.5573398,0.4761039,0.21494159
0.6574474,0.5009661,0.21494159
0.5145474,0.3755238,0.21494159
0.59542096,0.54793745,0.21494159
0.34728318,0.4117384,0.42359787
0.34728318,0.44438216,0.5005085
0.34728318,0.548468,0.6125572
0.34728318,0.4668282,0.38259807
0.4816347,0.47670618,0.518077
0.4816347,0.5050663,0.54501784
0.4816347,0.67033863,0.39843792
0.4816347,0.6079326,0.46974927
0.6961675,0.5930754,0.58199143
0.6961675,0.5286033,0.65211076
0.6961675,0.6706568,0.37630096
0.6961675,0.57941496,0.4004097
0.4452281,0.47491914,0.42058372
0.4452281,0.4967649,0.58691144
0.4452281,0.56203604,0.5261396
0.4452281,0.5452398,0.43591323
0.39634624,0.4117384,0.38143533
0.4262762,0.47670618,0.38143533
0.50386333,0.5930754,0.38143533
0.50505054,0.47491914,0.38143533
0.43246377,0.44438216,0.035522643
0.51013505,0.5050663,0.035522643
0.5502094,0.5286033,0.035522643
0.49151516,0.4967649,0.035522643
0.3240645,0.548468,0.38646835
0.505556,0.67033863,0.38646835
0.40835977,0.6706568,0.38646835
0.4344908,0.56203604,0.38646835
0.44268,0.4668282,0.31425604
0.53730774,0.6079326,0.31425604
0.5313537,0.57941496,0.31425604
0.5528801,0.5452398,0.31425604
0.36469793,0.48667,0.50839865
0.36469793,0.57078665,0.61991644
0.36469793,0.45934868,0.5509681
0.36469793,0.36676055,0.42551488
0.36751622,0.62362593,0.6130735
0.36751622,0.58784163,0.6165836
0.36751622,0.67452,0.59695345
0.36751622,0.33273005,0.38621885
0.22912756,0.6405374,0.5773226
0.22912756,0.7610742,0.6497886
0.22912756,0.6287825,0.6062703
0.22912756,0.41812533,0.39037997
0.46825767,0.6098069,0.57429427
0.46825767,0.6768655,0.6401462
0.46825767,0.61947906,0.68401814
0.46825767,0.44434154,0.33338603
0.41894174,0.48667,0.17170243
0.5518298,0.62362593,0.17170243
0.51866746,0.6405374,0.17170243
0.48165455,0.6098069,0.17170243
0.4401246,0.57078665,0.49679056
0.5228064,0.58784163,0.49679056
0.5209701,0.7610742,0.49679056
0.41475934,0.6768655,0.49679056
0.59339786,0.45934868,0.43500286
0.75513446,0.67452,0.43500286
0.6629374,0.6287825,0.43500286
0.58344615,0.61947906,0.43500286
0.36736754,0.36676055,0.25493583
0.36985826,0.33273005,0.25493583
0.45809674,0.41812533,0.25493583
0.40136766,0.44434154,0.25493583
0.4369353,0.64926827,0.593777
0.4369353,0.55034673,0.5639852
0.4369353,0.65404373,0.5044507
0.4369353,0.5143235,0.4975059
0.27876002,0.6717221,0.6806668
0.27876002,0.4322639,0.48369408
0.27876002,0.6293015,0.60211074
0.27876002,0.5737888,0.48058105
0.41970196,0.7328446,0.7074584
0.41970196,0.61202973,0.62549925
0.41970196,0.6113477,0.59248555
0.41970196,0.6284838,0.5170363
0.21557055,0.61721313,0.48338342
0.21557055,0.5668166,0.39887688
0.21557055,0.5144931,0.37249738
0.21557055,0.4386052,0.35444713
0.5032739,0.64926827,0.7051843
0.45915487,0.6717221,0.7051843
0.4116407,0.7328446,0.7051843
0.37323758,0.61721313,0.7051843
0.54374146,0.55034673,0.38785368
0.45660543,0.4322639,0.38785368
0.4558993,0.61202973,0.38785368
0.30522835,0.5668166,0.38785368
0.4176417,0.65404373,0.36502492
0.36646998,0.6293015,0.36502492
0.37180325,0.6113477,0.36502492
0.22245735,0.5144931,0.36502492
0.5371087,0.5143235,0.24761808
0.5038549,0.5737888,0.24761808
0.4755603,0.6284838,0.24761808
0.30716515,0.4386052,0.24761808
0.50945103,0.56422347,0.4686761
0.50945103,0.49122566,0.3371048
0.50945103,0.63941157,0.47919214
0.50945103,0.7088554,0.58085907
0.23307726,0.5858736,0.59189814
0.23307726,0.4672695,0.49723363
0.23307726,0.59742105,0.68634546
0.23307726,0.6999177,0.77384216
0.24327338,0.6022271,0.6110188
0.24327338,0.5310852,0.5427762
0.24327338,0.48401833,0.55960524
0.24327338,0.5811728,0.6262093
0.26204967,0.692297,0.6820643
0.26204967,0.49115372,0.5488013
0.26204967,0.6418811,0.68718904
0.26204967,0.82254887,0.8226584
0.3699143,0.56422347,0.36795095
0.46685326,0.5858736,0.36795095
0.48801363,0.6022271,0.36795095
0.42670208,0.692297,0.36795095
0.60925543,0.49122566,0.47572288
0.5502464,0.4672695,0.47572288
0.6066493,0.5310852,0.47572288
0.6076937,0.49115372,0.47572288
0.63941157,0.63941157,0.0
0.59742105,0.59742105,0.0
0.48401833,0.48401833,0.0
0.6418811,0.6418811,0.0
0.59409344,0.7088554,0.59863126
0.48497024,0.6999177,0.59863126
0.62449586,0.5811728,0.59863126
0.5368123,0.82254887,0.59863126
0.33399642,0.63449395,0.41910478
0.33399642,0.62892026,0.39570302
0.33399642,0.7603766,0.56360936
0.33399642,0.5338074,0.349312
0.17229813,0.49171555,0.41992432
0.17229813,0.48322505,0.42642474
0.17229813,0.7089672,0.60564685
0.17229813,0.5234372,0.42383718
0.3099812,0.61852634,0.62628174
0.3099812,0.6580106,0.6984967
0.3099812,0.8605467,0.8837282
0.3099812,0.56395507,0.58883214
0.1881305,0.54305136,0.58407044
0.1881305,0.62982374,0.59965384
0.1881305,0.81550384,0.83400726
0.1881305,0.6111079,0.53829324
0.37329912,0.63449395,0.37531424
0.33765006,0.49171555,0.37531424
0.3504281,0.61852634,0.37531424
0.36281443,0.54305136,0.37531424
0.55833185,0.62892026,0.13329007
0.4709638,0.48322505,0.13329007
0.6149206,0.6580106,0.13329007
0.59758925,0.62982374,0.13329007
0.55218923,0.7603766,0.5287056
0.49377602,0.7089672,0.5287056
0.6101351,0.8605467,0.5287056
0.5971788,0.81550384,0.5287056
0.511495,0.5338074,0.31273872
0.52639014,0.5234372,0.31273872
0.55716777,0.56395507,0.31273872
0.5650377,0.6111079,0.31273872
0.39601013,0.55361897,0.42914188
0.39601013,0.674433,0.5554981
0.39601013,0.725186,0.5890691
0.39601013,0.39908108,0.32755435
0.46558028,0.4884354,0.46736935
0.46558028,0.7385981,0.5862713
0.46558028,0.72545445,0.64377075
0.46558028,0.42494094,0.35801947
0.41191387,0.59769106,0.3565914
0.41191387,0.6296393,0.43563122
0.41191387,0.6470405,0.46704286
0.41191387,0.39087635,0.18970002
0.29213664,0.6126755,0.41584754
0.29213664,0.71415627,0.5194334
0.29213664,0.74781823,0.5835093
0.29213664,0.38395157,0.13809422
0.3656496,0.55361897,0.33107907
0.3824989,0.4884354,0.33107907
0.37726274,0.59769106,0.33107907
0.36282408,0.6126755,0.33107907
0.52723855,0.674433,0.3906505
0.5660702,0.7385981,0.3906505
0.55981994,0.6296393,0.3906505
0.5407325,0.71415627,0.3906505
0.5681844,0.725186,0.41871524
0.5659958,0.72545445,0.41871524
0.52751774,0.6470405,0.41871524
0.58671206,0.74781823,0.41871524
0.38038766,0.39908108,0.013525915
0.4145955,0.42494094,0.013525915
0.39013958,0.39087635,0.013525915
0.38104254,0.38395157,0.013525915
0.5462033,0.60481894,0.5094228
0.5462033,0.6400491,0.53738296
0.5462033,0.5648836,0.51818645
0.5462033,0.60640234,0.51872015
0.36390167,0.5791139,0.52164185
0.36390167,0.4900003,0.5586475
0.36390167,0.38500452,0.5203277
0.36390167,0.62195617,0.6209634
0.43809366,0.5166205,0.58136606
0.43809366,0.3810607,0.5929764
0.43809366,0.3001936,0.555189
0.43809366,0.6123162,0.61836237
0.47675836,0.49175736,0.55562484
0.47675836,0.41534132,0.4866078
0.47675836,0.36802793,0.52389646
0.47675836,0.5015445,0.54979944
0.5823891,0.60481894,0.1983584
0.58417296,0.5791139,0.1983584
0.4952426,0.5166205,0.1983584
0.4509544,0.49175736,0.1983584
0.6294822,0.6400491,0.36589503
0.53460115,0.4900003,0.36589503
0.43973982,0.3810607,0.36589503
0.46733415,0.41534132,0.36589503
0.3809992,0.5648836,0.25343847
0.35944298,0.38500452,0.25343847
0.29890174,0.3001936,0.25343847
0.29912215,0.36802793,0.25343847
0.5889907,0.60640234,0.46394902
0.53597486,0.62195617,0.46394902
0.4743926,0.6123162,0.46394902
0.45219684,0.5015445,0.46394902
0.28532118,0.5143788,0.5032153
0.28532118,0.569991,0.5674455
0.28532118,0.66094196,0.6482279
0.28532118,0.5401927,0.5140015
0.19285318,0.46521702,0.50844955
0.19285318,0.54617655,0.5547604
0.19285318,0.5565713,0.5675776
0.19285318,0.5530981,0.5890901
0.3988356,0.57696074,0.32707512
0.3988356,0.5285558,0.36043847
0.3988356,0.5048243,0.42711496
0.3988356,0.48342043,0.37079927
0.30015862,0.52705175,0.35330424
0.30015862,0.5115662,0.37251496
0.30015862,0.63987124,0.45171484
0.30015862,0.50446284,0.39896214
0.4377225,0.5143788,0.35491678
0.46910465,0.46521702,0.35491678
0.5030874,0.57696074,0.35491678
0.41046906,0.52705175,0.35491678
0.4356486,0.569991,0.5839975
0.48695,0.54617655,0.5839975
0.5964073,0.5285558,0.5839975
0.3156563,0.5115662,0.5839975
0.4222079,0.66094196,0.42550945
0.5072266,0.5565713,0.42550945
0.46027216,0.5048243,0.42550945
0.4226758,0.63987124,0.42550945
0.42175376,0.5401927,0.23719344
0.47160918,0.5530981,0.23719344
0.48727125,0.48342043,0.23719344
0.43543887,0.50446284,0.23719344
0.3271979,0.40584722,0.3840309
0.3271979,0.54733,0.43960238
0.3271979,0.47174364,0.38645336
0.3271979,0.47302634,0.4393493
0.23760785,0.47090387,0.5574912
0.23760785,0.5230489,0.56650865
0.23760785,0.47479248,0.544549
0.23760785,0.44466484,0.45626196
0.0,0.41799513,0.41799513
0.0,0.5481938,0.5481938
0.0,0.5013356,0.5013356
0.0,0.48008704,0.48008704
0.4609865,0.5009526,0.3525735
0.4609865,0.3249684,0.26540107
0.4609865,0.43204176,0.4673143
0.4609865,0.2846219,0.5277231
0.444409,0.40584722,0.49227825
0.3676278,0.47090387,0.49227825
0.48128712,0.41799513,0.49227825
0.3984393,0.5009526,0.49227825
0.4154251,0.54733,0.48739505
0.38508883,0.5230489,0.48739505
0.4777293,0.5481938,0.48739505
0.39789313,0.3249684,0.48739505
0.45085394,0.47174364,0.31828064
0.43887973,0.47479248,0.31828064
0.4943942,0.5013356,0.31828064
0.38585597,0.43204176,0.31828064
0.48945647,0.47302634,0.47124678
0.3740778,0.44466484,0.47124678
0.34667674,0.48008704,0.47124678
0.39742136,0.2846219,0.47124678
0.12925613,0.26264185,0.22343428
0.12925613,0.39555725,0.31190258
0.12925613,0.46995836,0.3609714
0.12925613,0.3983407,0.3421803
0.35171533,0.567663,0.23306495
0.35171533,0.552601,0.3060421
0.35171533,0.60463345,0.34475127
0.35171533,0.6070527,0.3446687
0.22653551,0.31951988,0.4466263
0.22653551,0.45136383,0.5785724
0.22653551,0.54496706,0.61565673
0.22653551,0.43293783,0.5907536
0.3302618,0.43735522,0.22889444
0.3302618,0.47685343,0.3150973
0.3302618,0.5351868,0.3596893
0.3302618,0.4407729,0.35202217
0.19693442,0.26264185,0.19300199
0.45365477,0.567663,0.19300199
0.22790134,0.31951988,0.19300199
0.33775496,0.43735522,0.19300199
0.3113768,0.39555725,0.44719258
0.44909093,0.552601,0.44719258
0.2926972,0.45136383,0.44719258
0.47158015,0.47685343,0.44719258
0.15374736,0.46995836,0.3572279
0.36333385,0.60463345,0.3572279
0.20317303,0.54496706,0.3572279
0.3229919,0.5351868,0.3572279
0.16099079,0.3983407,0.3465774
0.3559492,0.6070527,0.3465774
0.22115333,0.43293783,0.3465774
0.32630816,0.4407729,0.3465774
0.4201134,0.6140533,0.29359674
0.4201134,0.5856284,0.24329609
0.4201134,0.56700146,0.36425927
0.4201134,0.65085864,0.40485418
0.40199468,0.5678684,0.27787367
0.40199468,0.4987368,0.22331466
0.40199468,0.5321261,0.3488662
0.40199468,0.69961154,0.395436
0.22093225,0.45245457,0.38478416
0.22093225,0.45946914,0.36642885
0.22093225,0.5007372,0.43372208
0.22093225,0.5379822,0.46486977
0.45297658,0.6035538,0.4463545
0.45297658,0.53140676,0.38839465
0.45297658,0.57070017,0.4660964
0.45297658,0.73513657,0.4884678
0.5928214,0.6140533,0.29679605
0.5776683,0.5678684,0.29679605
0.4575367,0.45245457,0.29679605
0.53716886,0.6035538,0.29679605
0.6256483,0.5856284,0.4772153
0.6162644,0.4987368,0.4772153
0.5167241,0.45946914,0.4772153
0.5509848,0.53140676,0.4772153
0.5754304,0.56700146,0.3436941
0.5462543,0.5321261,0.3436941
0.43688905,0.5007372,0.3436941
0.50367486,0.57070017,0.3436941
0.5224319,0.65085864,0.50574034
0.53386974,0.69961154,0.50574034
0.45851046,0.5379822,0.50574034
0.45439827,0.73513657,0.50574034
0.28552753,0.53138363,0.45511383
0.28552753,0.3971774,0.30323985
0.28552753,0.42650664,0.32795203
0.28552753,0.4666817,0.34069937
0.42942905,0.36578286,0.44934893
0.42942905,0.38669103,0.42647603
0.42942905,0.60213614,0.52596855
0.42942905,0.42765623,0.4519051
0.46349445,0.495247,0.4327525
0.46349445,0.4907598,0.46546143
0.46349445,0.48757508,0.52963126
0.46349445,0.43287313,0.5105017
0.40163454,0.27433997,0.49452314
0.40163454,0.25305116,0.38842803
0.40163454,0.4237171,0.4870765
0.40163454,0.34983513,0.35517746
0.5030519,0.53138363,0.3080588
0.49611688,0.36578286,0.3080588
0.5435122,0.495247,0.3080588
0.38811284,0.27433997,0.3080588
0.553993,0.3971774,0.36399227
0.4470682,0.38669103,0.36399227
0.54937214,0.4907598,0.36399227
0.33418345,0.25305116,0.36399227
0.37956345,0.42650664,0.36590618
0.45018634,0.60213614,0.36590618
0.43741402,0.48757508,0.36590618
0.251333,0.4237171,0.36590618
0.32993215,0.4666817,0.31411996
0.3098806,0.42765623,0.31411996
0.36861178,0.43287313,0.31411996
0.12868059,0.34983513,0.31411996
0.56668866,0.58953583,0.69114137
0.56668866,0.39158344,0.54822475
0.56668866,0.5101199,0.60862744
0.56668866,0.65386176,0.8210826
0.47322845,0.69659334,0.44610363
0.47322845,0.44748777,0.4626641
0.47322845,0.5729811,0.59431934
0.47322845,0.8529741,0.57742923
0.49933746,0.7159273,0.5109347
0.49933746,0.5201727,0.49044633
0.49933746,0.51918256,0.4930908
0.49933746,0.8102045,0.6115098
0.32665202,0.5903883,0.5841236
0.32665202,0.5862528,0.47669452
0.32665202,0.51436484,0.5699494
0.32665202,0.64875525,0.6579255
0.49289787,0.58953583,0.56298673
0.47732314,0.69659334,0.56298673
0.42059225,0.7159273,0.56298673
0.4180048,0.5903883,0.56298673
0.46448165,0.39158344,0.33861473
0.50418425,0.44748777,0.33861473
0.49652162,0.5201727,0.33861473
0.5501207,0.5862528,0.33861473
0.5312861,0.5101199,0.55596673
0.5063706,0.5729811,0.55596673
0.41343394,0.51918256,0.55596673
0.49900287,0.51436484,0.55596673
0.5320811,0.65386176,0.44314086
0.71187425,0.8529741,0.44314086
0.6959231,0.8102045,0.44314086
0.5272763,0.64875525,0.44314086
0.24127172,0.58287853,0.34724426
0.24127172,0.5498935,0.4259077
0.24127172,0.5376415,0.29028094
0.24127172,0.44498444,0.26746207
0.32618403,0.5393452,0.34278998
0.32618403,0.48186395,0.4181006
0.32618403,0.5372541,0.29177612
0.32618403,0.4829729,0.2645106
0.43849483,0.61797893,0.4658898
0.43849483,0.4738271,0.54950553
0.43849483,0.507634,0.4360131
0.43849483,0.5083121,0.4861993
0.083544046,0.40195,0.33413148
0.083544046,0.47797108,0.42753014
0.083544046,0.29267418,0.2838145
0.083544046,0.2505896,0.26411223
0.27386653,0.58287853,0.326855
0.31648117,0.5393452,0.326855
0.33978507,0.61797893,0.326855
0.09305774,0.40195,0.326855
0.319048,0.5498935,0.37744647
0.30909568,0.48186395,0.37744647
0.35064483,0.4738271,0.37744647
0.13832666,0.47797108,0.37744647
0.29042482,0.5376415,0.27876633
0.3247549,0.5372541,0.27876633
0.3499284,0.507634,0.27876633
0.1050777,0.29267418,0.27876633
0.28936112,0.44498444,0.26255894
0.32480437,0.4829729,0.26255894
0.3482207,0.5083121,0.26255894
0.09899803,0.2505896,0.26255894
0.33941448,0.2641213,0.44411296
0.33941448,0.39861804,0.4649755
0.33941448,0.52394474,0.51084745
0.33941448,0.43693364,0.3819325
0.17060338,0.27567193,0.29034013
0.17060338,0.44698334,0.37630147
0.17060338,0.433954,0.38311744
0.17060338,0.34626162,0.31480733
0.53068495,0.4673805,0.44871974
0.53068495,0.40533984,0.46927992
0.53068495,0.4991172,0.47485685
0.53068495,0.44448453,0.38081312
0.4281702,0.42899317,0.27099326
0.4281702,0.43029624,0.49008512
0.4281702,0.60895336,0.39342576
0.4281702,0.4417907,0.31007874
0.22042999,0.2641213,0.22983445
0.23300508,0.27567193,0.22983445
0.4494091,0.4673805,0.22983445
0.3406822,0.42899317,0.22983445
0.46285856,0.39861804,0.4584723
0.43246067,0.44698334,0.4584723
0.60573506,0.40533984,0.4584723
0.52314365,0.43029624,0.4584723
0.49585867,0.52394474,0.34371585
0.376373,0.433954,0.34371585
0.5102968,0.4991172,0.34371585
0.64600384,0.60895336,0.34371585
0.4210514,0.43693364,0.47890717
0.42949498,0.34626162,0.47890717
0.5464721,0.44448453,0.47890717
0.32891503,0.4417907,0.47890717
0.418477,0.45582753,0.68100095
0.418477,0.49046674,0.729154
0.418477,0.5374038,0.695916
0.35556364,0.62363875,0.76074934
0.35556364,0.5278907,0.7052029
0.35556364,0.72678125,0.8696902
0.17034647,0.5796865,0.6283953
0.17034647,0.6448171,0.68931985
0.17034647,0.6232207,0.6833807
0.41134563,0.45582753,0.6570021
0.47596824,0.62363875,0.6570021
0.5267519,0.5796865,0.6570021
0.5447965,0.49046674,0.65417284
0.46259966,0.5278907,0.65417284
0.46034077,0.6448171,0.65417284
0.47580248,0.5374038,0.7003962
0.5883169,0.72678125,0.7003962
0.45523185,0.6232207,0.7003962
0.38048902,0.4943887,0.5520654
0.38048902,0.43372494,0.47825214
0.38048902,0.5173216,0.458162
0.38048902,0.5679297,0.49678928
0.5678362,0.5025245,0.5435091
0.5678362,0.5221095,0.4971531
0.5678362,0.61108935,0.5332443
0.5678362,0.5388255,0.49339902
0.33103195,0.5373565,0.4460663
0.33103195,0.5085496,0.43612504
0.33103195,0.55307245,0.33446217
0.33103195,0.40862602,0.35050547
0.3832792,0.50221574,0.44830626
0.3832792,0.41253364,0.37142026
0.3832792,0.60032785,0.33680817
0.3832792,0.445507,0.30971232
0.4176851,0.4943887,0.43090665
0.4364578,0.5025245,0.43090665
0.37354445,0.5373565,0.43090665
0.49200836,0.50221574,0.43090665
0.35278153,0.43372494,0.36484438
0.39924604,0.5221095,0.36484438
0.33030578,0.5085496,0.36484438
0.37521404,0.41253364,0.36484438
0.4659807,0.5173216,0.547132
0.530088,0.61108935,0.547132
0.41590512,0.55307245,0.547132
0.58883,0.60032785,0.547132
0.4473518,0.5679297,0.20491822
0.5188766,0.5388255,0.20491822
0.41750175,0.40862602,0.20491822
0.47624704,0.445507,0.20491822
0.31259304,0.5336784,0.45676056
0.31259304,0.48904765,0.45790318
0.31259304,0.6058046,0.46994185
0.31259304,0.39590323,0.45076084
0.30447412,0.4682128,0.36049387
0.30447412,0.47896945,0.36610836
0.30447412,0.4562754,0.4468574
0.30447412,0.3804485,0.3138537
0.46901917,0.33970213,0.4517011
0.46901917,0.3175756,0.47489896
0.46901917,0.2777386,0.56429577
0.46901917,0.23588702,0.38847515
0.45361984,0.48560917,0.5649603
0.45361984,0.48734006,0.57092285
0.45361984,0.41991228,0.6848938
0.45361984,0.4248407,0.5072899
0.31275195,0.5336784,0.3645501
0.37607235,0.4682128,0.3645501
