0,1,2,3,4,5,6,7,8
0.0,0.0,0.0,0.0,0.0,0.2704149933065596,0.28672150411280845,0.3165876777251185,0.3165876777251185
0.0,0.0,0.0,0.0,0.30368098159509205,0.3591470258136925,0.4037914691943128,0.4037914691943128,0.4037914691943128
0.0,0.0,0.0,0.0,0.0,0.32335329341317365,0.34188034188034183,0.3886255924170616,0.3886255924170616
0.0,0.0,0.0,0.0,0.27609427609427606,0.27609427609427606,0.30874006810442683,0.3412322274881517,0.3412322274881517
0.0,0.0,0.0,0.0,0.1951219512195122,0.3218707015130674,0.3936381709741551,0.3962085308056872,0.3962085308056872
0.0,0.0,0.0,0.0,0.0,0.28493894165535955,0.34230355220667386,0.34230355220667386,0.34230355220667386
0.0,0.0,0.0,0.0,0.0,0.0,0.3241106719367589,0.3848341232227488,0.3848341232227488
0.0,0.0,0.0,0.0,0.0,0.27027027027027034,0.27027027027027034,0.36039603960396044,0.36039603960396044
0.0,0.0,0.0,0.0,0.0,0.0,0.3343283582089552,0.3343283582089552,0.3343283582089552
0.0,0.0,0.0,0.0,0.26765799256505574,0.26765799256505574,0.3129770992366412,0.37345971563981045,0.37345971563981045
0.0,0.0,0.0,0.0,0.0,0.0,0.3283261802575107,0.3283261802575107,0.3639810426540284
0.0,0.0,0.0,0.0,0.2747474747474747,0.29695885509839,0.361328125,0.36587677725118484,0.36587677725118484
0.0,0.0,0.0,0.0,0.0,0.0,0.30875576036866365,0.34926829268292686,0.34926829268292686
0.0,0.0,0.0,0.0,0.0,0.0,0.3303225806451613,0.363817097415507,0.363817097415507
0.0,0.0,0.0,0.0,0.0,0.3007299270072993,0.3007299270072993,0.3791469194312796,0.3791469194312796
0.0,0.0,0.0,0.0,0.2476894639556377,0.2476894639556377,0.3168316831683168,0.3791469194312796,0.3791469194312796
0.0,0.0,0.0,0.0,0.0,0.35051546391752575,0.3886255924170616,0.3886255924170616,0.3886255924170616
0.0,0.0,0.0,0.0,0.0,0.0,0.35138387484957884,0.3962085308056872,0.3962085308056872
0.0,0.0,0.0,0.0,0.28286189683860236,0.3463497453310696,0.32552954292084724,0.32552954292084724,0.32552954292084724
0.0,0.0,0.0,0.0,0.0,0.33720930232558144,0.39250493096646943,0.39250493096646943,0.39250493096646943
0.0,0.0,0.0,0.0,0.0,0.32531500572737687,0.33758586849852795,0.33758586849852795,0.33758586849852795
0.0,0.0,0.0,0.0,0.0,0.24150943396226413,0.32085561497326204,0.3548067393458871,0.3548067393458871
0.0,0.0,0.0,0.0,0.0,0.2754919499105545,0.3245942571785269,0.37755102040816324,0.37755102040816324
0.0,0.0,0.0,0.0,0.26465028355387527,0.32284541723666205,0.3981042654028436,0.3981042654028436,0.3981042654028436
0.0,0.0,0.0,0.0,0.0,0.23315118397085605,0.23315118397085605,0.3469194312796208,0.3469194312796208
0.0,0.0,0.0,0.0,0.2846441947565543,0.2846441947565543,0.3617245005257623,0.3848341232227488,0.3848341232227488
0.0,0.0,0.0,0.0,0.0,0.0,0.25416036308623297,0.33744075829383885,0.33744075829383885
0.0,0.0,0.0,0.0,0.0,0.2311926605504587,0.3088057901085645,0.34502369668246446,0.34502369668246446
0.0,0.0,0.0,0.0,0.2355072463768116,0.24829931972789115,0.35071090047393366,0.35071090047393366,0.35071090047393366
0.0,0.0,0.0,0.0,0.0,0.0,0.3317972350230414,0.36777251184834125,0.36777251184834125
0.0,0.0,0.0,0.0,0.0,0.0,0.3781725888324873,0.375,0.375
0.0,0.0,0.0,0.0,0.29695885509839,0.3125,0.3981042654028436,0.3981042654028436,0.3981042654028436
0.0,0.0,0.0,0.0,0.2909090909090909,0.36018957345971564,0.4,0.4,0.4
0.0,0.0,0.0,0.0,0.24765478424015014,0.32180851063829785,0.34302908726178527,0.36587677725118484,0.36587677725118484
0.0,0.0,0.0,0.0,0.0,0.28376068376068375,0.3458110516934046,0.37345971563981045,0.37345971563981045
0.0,0.0,0.0,0.0,0.0,0.2576923076923077,0.3588571428571428,0.3588571428571428,0.3588571428571428
0.0,0.0,0.0,0.0,0.0,0.350140056022409,0.39446366782006914,0.4132701421800948,0.4132701421800948
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33630069238377835,0.33630069238377835
0.0,0.0,0.0,0.0,0.0,0.2917341977309562,0.2940360610263523,0.38047808764940233,0.38047808764940233
0.0,0.0,0.0,0.0,0.0,0.3291139240506329,0.3780359028511087,0.3962085308056872,0.3962085308056872
0.0,0.0,0.0,0.0,0.0,0.0,0.3601990049751244,0.3601990049751244,0.3601990049751244
0.0,0.0,0.0,0.0,0.0,0.37305699481865284,0.42843601895734595,0.42843601895734595,0.42843601895734595
0.0,0.0,0.0,0.0,0.0,0.30995106035889075,0.34368070953436813,0.35450236966824644,0.35450236966824644
0.0,0.0,0.0,0.0,0.0,0.26119402985074625,0.3226600985221675,0.3791469194312796,0.3791469194312796
0.0,0.0,0.0,0.0,0.3067729083665338,0.3297380585516178,0.4011916583912612,0.4011916583912612,0.4011916583912612
0.0,0.0,0.0,0.0,0.0,0.28996282527881034,0.32171581769436997,0.36133486766398165,0.36133486766398165
0.0,0.0,0.0,0.0,0.0,0.2630630630630631,0.35269709543568467,0.35269709543568467,0.35269709543568467
0.0,0.0,0.0,0.0,0.0,0.22514071294559104,0.25958702064896755,0.3652007648183556,0.3652007648183556
0.0,0.0,0.0,0.0,0.0,0.2467289719626168,0.30664857530529177,0.3550295857988165,0.3550295857988165
0.0,0.0,0.0,0.0,0.0,0.3241106719367589,0.381042654028436,0.381042654028436,0.381042654028436
0.0,0.0,0.0,0.0,0.0,0.2991596638655462,0.2991596638655462,0.34584980237154145,0.34584980237154145
0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.363265306122449,0.363265306122449
0.0,0.0,0.0,0.0,0.0,0.30916552667578656,0.3673870333988213,0.3673870333988213,0.3673870333988213
0.0,0.0,0.0,0.0,0.0,0.31137724550898205,0.38866396761133604,0.4,0.4
0.0,0.0,0.0,0.0,0.0,0.3568773234200743,0.31578947368421056,0.4056872037914692,0.4056872037914692
0.0,0.0,0.0,0.0,0.0,0.326984126984127,0.3447513812154696,0.3791469194312796,0.3791469194312796
0.0,0.0,0.0,0.0,0.0,0.31311706629055003,0.31311706629055003,0.3582938388625592,0.3582938388625592
0.0,0.0,0.0,0.0,0.0,0.24615384615384614,0.3231850117096019,0.3582938388625592,0.3582938388625592
0.0,0.0,0.0,0.0,0.0,0.24131627056672758,0.24131627056672758,0.36018957345971564,0.36018957345971564
0.0,0.0,0.0,0.0,0.0,0.0,0.2178571428571428,0.36225596529284165,0.3732251521298174
0.0,0.0,0.0,0.0,0.0,0.0,0.35367114788004134,0.36777251184834125,0.36777251184834125
0.0,0.0,0.0,0.0,0.2987249544626593,0.3466666666666667,0.408080808080808,0.408080808080808,0.408080808080808
0.0,0.0,0.0,0.0,0.0,0.3611793611793612,0.3886255924170616,0.3886255924170616,0.3886255924170616
0.0,0.0,0.0,0.0,0.0,0.31267605633802814,0.37552155771905416,0.41706161137440756,0.41706161137440756
0.0,0.0,0.0,0.0,0.0,0.28683693516699416,0.3434835566382461,0.3848341232227488,0.3848341232227488
0.0,0.0,0.0,0.0,0.0,0.23574144486692017,0.3848341232227488,0.3848341232227488,0.3848341232227488
0.0,0.0,0.0,0.0,0.0,0.22627737226277372,0.2585669781931464,0.33744075829383885,0.33744075829383885
0.0,0.0,0.0,0.0,0.24,0.3056379821958457,0.37814207650273224,0.3962085308056872,0.3962085308056872
0.0,0.0,0.0,0.0,0.29629629629629634,0.3387334315169367,0.3802978235967927,0.3802978235967927,0.3802978235967927
