# GPU: NVIDIA GeForce RTX 5080
# CC: cc120
# Model: Llama3.2-1B-FP8
# alg_count: 16, config_count: 16
# torch: 2.9.0+cu129
# CUDA driver: 13.0, runtime: 12.9
# layout: LAYOUT_SEARCH_SPARSE24, dtype: fp8e4m3, outdtype: bf16, warmup=5, repeat=30, verify=True
# M_list: [16, 128, 1024, 4096, 16384]
# NK_list: [(3072, 2048), (2048, 2048), (16384, 2048), (2048, 8192), (3072, 2752), (2048, 2752), (16384, 2752), (2048, 10944), (3072, 3072), (2048, 3072), (16384, 3072), (2048, 12288), (3072, 3296), (2048, 3296), (16384, 3296), (2048, 13120)]
M,N,K,layout,tops,lat_us,alg_id,split_k,workspace
1024,16384,3296,TN_CC_Col,397.794678,278.021,0,2,0
1024,16384,3296,TN_CC_Row,395.477692,279.650,0,64,0
1024,16384,3296,TT_CR_Col,394.550720,280.307,0,-1,0
1024,16384,3296,TT_CR_Row,396.124481,279.194,0,256,0
4096,2048,2048,NN_RC_Col,372.658844,92.202,2,8,0
4096,2048,2048,NN_RC_Row,372.525208,92.235,2,4,0
4096,2048,2048,NT_RR_Col,372.736450,92.182,2,4,0
4096,2048,2048,NT_RR_Row,372.620026,92.211,2,2,0
4096,2048,2048,TN_CC_Col,372.844269,92.156,2,-1,0
4096,2048,2048,TN_CC_Row,372.839935,92.157,2,1,0
4096,2048,2048,TT_CR_Col,372.865875,92.150,2,4,0
4096,2048,2048,TT_CR_Row,372.779572,92.172,2,8,0
4096,2048,2752,NN_RC_Col,363.814697,126.908,2,2,0
4096,2048,2752,NN_RC_Row,363.612976,126.978,2,1,0
4096,2048,2752,NT_RR_Col,365.405609,126.355,2,16,0
4096,2048,2752,NT_RR_Row,363.689392,126.951,2,8,0
4096,2048,2752,TN_CC_Col,365.596954,126.289,2,2,0
4096,2048,2752,TN_CC_Row,363.747437,126.931,2,2,0
4096,2048,2752,TT_CR_Col,363.805542,126.911,2,2,0
4096,2048,2752,TT_CR_Row,363.576324,126.991,2,2,0
4096,2048,3072,NN_RC_Col,381.652740,135.043,2,4,0
4096,2048,3072,NN_RC_Row,382.980743,134.575,2,4,0
4096,2048,3072,NT_RR_Col,382.217285,134.844,2,4,0
4096,2048,3072,NT_RR_Row,384.382202,134.084,2,8,0
4096,2048,3072,TN_CC_Col,382.241516,134.835,2,1,0
4096,2048,3072,TN_CC_Row,382.429047,134.769,2,1,0
4096,2048,3072,TT_CR_Col,381.700958,135.026,2,-1,0
4096,2048,3072,TT_CR_Row,381.474945,135.106,2,2,0
4096,2048,3296,NN_RC_Col,365.156219,151.436,0,4,0
4096,2048,3296,NN_RC_Row,365.403351,151.333,0,2,0
4096,2048,3296,NT_RR_Col,365.359528,151.351,0,4,0
4096,2048,3296,NT_RR_Row,365.043121,151.483,0,-1,0
4096,2048,3296,TN_CC_Col,364.932617,151.529,0,-1,0
4096,2048,3296,TN_CC_Row,364.958313,151.518,0,2,0
4096,2048,3296,TT_CR_Col,364.924927,151.532,0,1,0
4096,2048,3296,TT_CR_Row,366.159515,151.021,0,4,0
4096,2048,8192,NN_RC_Col,414.174988,331.838,3,2,3277760
4096,2048,8192,NN_RC_Row,414.831055,331.313,3,1,3277760
4096,2048,8192,NT_RR_Col,414.609467,331.490,3,2,3277760
4096,2048,8192,NT_RR_Row,414.408112,331.651,3,2,3277760
4096,2048,8192,TN_CC_Col,414.057922,331.932,3,2,3277760
4096,2048,8192,TN_CC_Row,416.387451,330.075,3,1,3277760
4096,2048,8192,TT_CR_Col,413.635193,332.271,3,1,3277760
4096,2048,8192,TT_CR_Row,414.493439,331.583,3,2,3277760
4096,2048,10944,NN_RC_Col,414.590454,442.870,1,1,6030144
4096,2048,10944,NN_RC_Row,414.975281,442.460,1,1,6030144
4096,2048,10944,NT_RR_Col,414.746307,442.704,1,1,6030144
4096,2048,10944,NT_RR_Row,415.492126,441.909,1,2,6030144
4096,2048,10944,TN_CC_Col,414.866241,442.576,1,1,6030144
4096,2048,10944,TN_CC_Row,415.374817,442.034,1,2,6030144
4096,2048,10944,TT_CR_Col,415.062347,442.367,1,1,6030144
4096,2048,10944,TT_CR_Row,415.945923,441.427,1,2,6030144
4096,2048,12288,NN_RC_Col,413.328247,498.777,3,-1,3277760
4096,2048,12288,NN_RC_Row,404.391235,509.799,1,1,6030144
4096,2048,12288,NT_RR_Col,404.825745,509.252,1,1,6030144
4096,2048,12288,NT_RR_Row,406.298889,507.406,1,1,6030144
4096,2048,12288,TN_CC_Col,404.782532,509.307,1,2,6030144
4096,2048,12288,TN_CC_Row,406.753784,506.838,1,-1,6030144
4096,2048,12288,TT_CR_Col,413.997559,497.970,3,2,3277760
4096,2048,12288,TT_CR_Row,404.601166,509.535,1,-1,6030144
4096,2048,13120,NN_RC_Col,414.473541,531.076,1,1,6030144
4096,2048,13120,NN_RC_Row,415.007019,530.394,1,1,6030144
4096,2048,13120,NT_RR_Col,415.057983,530.328,1,1,6030144
4096,2048,13120,NT_RR_Row,416.760406,528.162,1,4,6030144
4096,2048,13120,TN_CC_Col,415.098877,530.276,1,1,6030144
4096,2048,13120,TN_CC_Row,415.681641,529.533,1,2,6030144
4096,2048,13120,TT_CR_Col,416.669525,528.277,1,2,6030144
4096,2048,13120,TT_CR_Row,415.353699,529.951,1,2,6030144
4096,3072,2048,NN_RC_Col,386.853485,133.228,2,1,0
4096,3072,2048,NN_RC_Row,387.092072,133.146,2,-1,0
4096,3072,2048,NT_RR_Col,386.553223,133.331,2,-1,0
4096,3072,2048,NT_RR_Row,387.113770,133.138,2,2,0
4096,3072,2048,TN_CC_Col,386.946381,133.196,2,1,0
4096,3072,2048,TN_CC_Row,387.088989,133.147,2,2,0
4096,3072,2048,TT_CR_Col,386.800812,133.246,2,-1,0
4096,3072,2048,TT_CR_Row,386.999084,133.178,2,1,0
4096,3072,2752,NN_RC_Col,376.768860,183.817,0,-1,0
4096,3072,2752,NN_RC_Row,376.203461,184.093,0,2,0
4096,3072,2752,NT_RR_Col,376.884766,183.760,0,-1,0
4096,3072,2752,NT_RR_Row,376.753601,183.824,0,-1,0
4096,3072,2752,TN_CC_Col,379.178253,182.649,0,-1,0
4096,3072,2752,TN_CC_Row,376.683624,183.858,0,-1,0
4096,3072,2752,TT_CR_Col,377.024841,183.692,0,4,0
4096,3072,2752,TT_CR_Row,376.521973,183.937,0,2,0
4096,3072,3072,NN_RC_Col,393.024078,196.704,2,1,0
4096,3072,3072,NN_RC_Row,393.143463,196.644,2,2,0
4096,3072,3072,NT_RR_Col,393.000641,196.716,2,2,0
4096,3072,3072,NT_RR_Row,393.098694,196.667,2,1,0
4096,3072,3072,TN_CC_Col,393.036865,196.698,2,-1,0
4096,3072,3072,TN_CC_Row,393.256531,196.588,2,1,0
4096,3072,3072,TT_CR_Col,393.782104,196.325,2,1,0
4096,3072,3072,TT_CR_Row,393.312042,196.560,2,1,0
4096,3072,3296,NN_RC_Col,385.227448,215.318,0,1,0
4096,3072,3296,NN_RC_Row,384.756653,215.582,0,-1,0
4096,3072,3296,NT_RR_Col,386.061310,214.853,0,-1,0
4096,3072,3296,NT_RR_Row,385.515808,215.157,0,4,0
4096,3072,3296,TN_CC_Col,386.671753,214.514,0,-1,0
4096,3072,3296,TN_CC_Row,385.768250,215.017,0,4,0
4096,3072,3296,TT_CR_Col,385.531128,215.149,0,4,0
4096,3072,3296,TT_CR_Row,385.244629,215.309,0,16,0
4096,16384,2048,NN_RC_Col,410.413208,669.759,2,2,0
4096,16384,2048,NN_RC_Row,404.904205,678.871,0,4,0
4096,16384,2048,NT_RR_Col,406.823761,675.668,0,-1,0
4096,16384,2048,NT_RR_Row,404.043304,680.318,0,2,0
4096,16384,2048,TN_CC_Col,409.913147,670.576,2,1,0
4096,16384,2048,TN_CC_Row,405.329620,678.159,0,8,0
4096,16384,2048,TT_CR_Col,409.006866,672.062,2,1,0
4096,16384,2048,TT_CR_Row,403.916687,680.531,0,2,0
4096,16384,2752,NN_RC_Col,407.402283,906.640,0,4,0
4096,16384,2752,NN_RC_Row,407.847046,905.651,0,2,0
4096,16384,2752,NT_RR_Col,407.581635,906.241,0,4,0
4096,16384,2752,NT_RR_Row,416.280060,887.305,0,1,0
4096,16384,2752,TN_CC_Col,416.511383,886.812,0,1,0
4096,16384,2752,TN_CC_Row,407.202972,907.084,0,4,0
4096,16384,2752,TT_CR_Col,407.171356,907.154,0,4,0
4096,16384,2752,TT_CR_Row,406.813538,907.952,0,4,0
4096,16384,3072,NN_RC_Col,410.340637,1004.816,0,1,0
4096,16384,3072,NN_RC_Row,416.129303,990.838,0,1,0
4096,16384,3072,NT_RR_Col,419.364868,983.194,0,1,0
4096,16384,3072,NT_RR_Row,409.602783,1006.626,0,1,0
4096,16384,3072,TN_CC_Col,417.223419,988.240,0,1,0
4096,16384,3072,TN_CC_Row,409.506012,1006.864,0,1,0
4096,16384,3072,TT_CR_Col,410.668060,1004.015,0,2,0
4096,16384,3072,TT_CR_Row,411.570984,1001.812,0,1,0
4096,16384,3296,NN_RC_Col,406.206909,1089.055,0,4,0
4096,16384,3296,NN_RC_Row,406.008484,1089.587,0,4,0
4096,16384,3296,NT_RR_Col,405.685974,1090.453,0,2,0
4096,16384,3296,NT_RR_Row,406.465698,1088.362,0,4,0
4096,16384,3296,TN_CC_Col,424.740997,1041.533,0,1,0
4096,16384,3296,TN_CC_Row,422.851929,1046.186,0,2,0
4096,16384,3296,TT_CR_Col,405.650635,1090.548,0,4,0
4096,16384,3296,TT_CR_Row,406.509094,1088.245,0,4,0
16384,2048,2048,NN_RC_Col,398.894836,344.549,0,2,0
16384,2048,2048,NN_RC_Row,401.953552,341.927,2,1,0
16384,2048,2048,NT_RR_Col,398.560455,344.838,0,2,0
16384,2048,2048,NT_RR_Row,397.172180,346.044,0,4,0
16384,2048,2048,TN_CC_Col,399.814484,343.757,0,4,0
16384,2048,2048,TN_CC_Row,397.016785,346.179,0,-1,0
16384,2048,2048,TT_CR_Col,398.804749,344.627,0,-1,0
16384,2048,2048,TT_CR_Row,401.525116,342.292,2,1,0
16384,2048,2752,NN_RC_Col,400.512787,461.118,0,1,0
16384,2048,2752,NN_RC_Row,402.371490,458.988,0,1,0
16384,2048,2752,NT_RR_Col,401.715210,459.738,0,1,0
16384,2048,2752,NT_RR_Row,408.967468,451.585,0,2,0
16384,2048,2752,TN_CC_Col,408.329926,452.290,0,2,0
16384,2048,2752,TN_CC_Row,405.045746,455.957,0,-1,0
16384,2048,2752,TT_CR_Col,400.540558,461.086,0,32,0
16384,2048,2752,TT_CR_Row,400.368317,461.284,0,2,0
16384,2048,3072,NN_RC_Col,403.966919,510.335,0,-1,0
16384,2048,3072,NN_RC_Row,402.709412,511.929,0,-1,0
16384,2048,3072,NT_RR_Col,404.768097,509.325,0,8,0
16384,2048,3072,NT_RR_Row,402.188171,512.592,0,16,0
16384,2048,3072,TN_CC_Col,410.736145,501.924,0,2,0
16384,2048,3072,TN_CC_Row,402.187317,512.593,0,8,0
16384,2048,3072,TT_CR_Col,403.751740,510.607,0,4,0
16384,2048,3072,TT_CR_Row,404.246582,509.982,2,1,0
16384,2048,3296,NN_RC_Col,401.315155,551.165,0,8,0
16384,2048,3296,NN_RC_Row,400.128113,552.800,0,-1,0
16384,2048,3296,NT_RR_Col,402.022430,550.195,0,8,0
16384,2048,3296,NT_RR_Row,400.231598,552.657,0,-1,0
16384,2048,3296,TN_CC_Col,415.247681,532.672,0,4,0
16384,2048,3296,TN_CC_Row,401.016449,551.575,0,8,0
16384,2048,3296,TT_CR_Col,401.274811,551.220,0,8,0
16384,2048,3296,TT_CR_Row,414.697144,533.379,0,1,0
16384,2048,8192,NN_RC_Col,418.156677,1314.713,0,2,0
16384,2048,8192,NN_RC_Row,416.148407,1321.057,0,2,0
16384,2048,8192,NT_RR_Col,418.231323,1314.478,0,2,0
16384,2048,8192,NT_RR_Row,416.213928,1320.849,0,2,0
16384,2048,8192,TN_CC_Col,427.885773,1284.819,0,1,0
16384,2048,8192,TN_CC_Row,417.639252,1316.341,0,2,0
16384,2048,8192,TT_CR_Col,428.956238,1281.613,0,1,0
16384,2048,8192,TT_CR_Row,426.736115,1288.281,0,-1,0
16384,2048,10944,NN_RC_Col,418.647705,1754.314,0,2,0
16384,2048,10944,NN_RC_Row,434.696106,1689.547,0,2,0
16384,2048,10944,NT_RR_Col,418.094055,1756.637,0,1,0
16384,2048,10944,NT_RR_Row,416.583893,1763.005,0,1,0
16384,2048,10944,TN_CC_Col,434.670624,1689.646,0,1,0
16384,2048,10944,TN_CC_Row,416.428680,1763.662,0,2,0
16384,2048,10944,TT_CR_Col,436.877258,1681.112,0,-1,0
16384,2048,10944,TT_CR_Row,416.744263,1762.326,0,1,0
16384,2048,12288,NN_RC_Col,413.739899,1993.121,0,1,0
16384,2048,12288,NN_RC_Row,411.863708,2002.201,0,1,0
16384,2048,12288,NT_RR_Col,420.819672,1959.589,2,2,0
16384,2048,12288,NT_RR_Row,412.073761,2001.180,0,1,0
16384,2048,12288,TN_CC_Col,427.229553,1930.189,0,1,0
16384,2048,12288,TN_CC_Row,415.310852,1985.582,1,-1,7603264
16384,2048,12288,TT_CR_Col,412.781158,1997.750,0,1,0
16384,2048,12288,TT_CR_Row,427.308899,1929.830,0,-1,0
16384,2048,13120,NN_RC_Col,412.656830,2133.657,0,1,0
16384,2048,13120,NN_RC_Row,423.687531,2078.108,1,-1,7603264
16384,2048,13120,NT_RR_Col,432.508728,2035.724,0,1,0
16384,2048,13120,NT_RR_Row,411.644318,2138.906,0,1,0
16384,2048,13120,TN_CC_Col,427.362213,2060.239,0,1,0
16384,2048,13120,TN_CC_Row,411.930908,2137.417,0,2,0
16384,2048,13120,TT_CR_Col,412.776886,2133.037,0,1,0
16384,2048,13120,TT_CR_Row,412.830170,2132.761,0,1,0
16384,3072,2048,NN_RC_Col,405.313904,508.639,0,2,0
16384,3072,2048,NN_RC_Row,403.503906,510.921,0,-1,0
16384,3072,2048,NT_RR_Col,405.158417,508.834,0,-1,0
16384,3072,2048,NT_RR_Row,403.588165,510.814,0,32,0
16384,3072,2048,TN_CC_Col,406.369781,507.317,0,2,0
16384,3072,2048,TN_CC_Row,403.649689,510.736,0,32,0
16384,3072,2048,TT_CR_Col,405.597137,508.284,0,-1,0
16384,3072,2048,TT_CR_Row,405.075195,508.939,0,2,0
16384,3072,2752,NN_RC_Col,406.367157,681.712,0,1,0
16384,3072,2752,NN_RC_Row,403.578583,686.422,0,1,0
16384,3072,2752,NT_RR_Col,414.291260,668.673,0,1,0
16384,3072,2752,NT_RR_Row,404.036957,685.644,0,-1,0
16384,3072,2752,TN_CC_Col,413.427948,670.069,0,2,0
16384,3072,2752,TN_CC_Row,404.364685,685.088,0,4,0
16384,3072,2752,TT_CR_Col,403.393036,686.738,0,4,0
16384,3072,2752,TT_CR_Row,403.844696,685.970,0,4,0
16384,3072,3072,NN_RC_Col,407.100739,759.610,0,4,0
16384,3072,3072,NN_RC_Row,407.283783,759.268,0,4,0
16384,3072,3072,NT_RR_Col,407.384521,759.081,0,2,0
16384,3072,3072,NT_RR_Row,416.351746,742.732,0,1,0
16384,3072,3072,TN_CC_Col,415.165222,744.854,0,1,0
16384,3072,3072,TN_CC_Row,407.430328,758.995,0,2,0
16384,3072,3072,TT_CR_Col,407.308380,759.222,0,2,0
16384,3072,3072,TT_CR_Row,407.159058,759.501,0,2,0
16384,3072,3296,NN_RC_Col,402.373993,824.572,0,2,0
16384,3072,3296,NN_RC_Row,423.567841,783.313,0,2,0
16384,3072,3296,NT_RR_Col,405.290619,818.638,0,4,0
16384,3072,3296,NT_RR_Row,404.190948,820.865,0,1,0
16384,3072,3296,TN_CC_Col,422.707275,784.908,0,1,0
16384,3072,3296,TN_CC_Row,403.703583,821.856,0,8,0
16384,3072,3296,TT_CR_Col,403.042938,823.203,0,8,0
16384,3072,3296,TT_CR_Row,403.338165,822.601,0,4,0
16384,16384,2048,NN_RC_Col,405.954437,2708.461,3,1,0
16384,16384,2048,NN_RC_Row,400.387848,2746.116,0,1,0
16384,16384,2048,NT_RR_Col,403.379089,2725.753,0,1,0
16384,16384,2048,NT_RR_Row,408.476379,2691.739,0,1,0
16384,16384,2048,TN_CC_Col,408.061951,2694.472,0,1,0
16384,16384,2048,TN_CC_Row,400.627045,2744.477,0,1,0
16384,16384,2048,TT_CR_Col,411.111969,2674.482,0,1,0
16384,16384,2048,TT_CR_Row,408.480255,2691.713,0,-1,0
16384,16384,2752,NN_RC_Col,408.828033,3613.913,0,2,0
16384,16384,2752,NN_RC_Row,398.899597,3703.861,0,1,0
16384,16384,2752,NT_RR_Col,400.659668,3687.590,0,1,0
16384,16384,2752,NT_RR_Row,399.629395,3697.097,0,1,0
16384,16384,2752,TN_CC_Col,411.469635,3590.711,0,1,0
16384,16384,2752,TN_CC_Row,399.904175,3694.557,0,1,0
16384,16384,2752,TT_CR_Col,399.257050,3700.545,0,1,0
16384,16384,2752,TT_CR_Row,400.990692,3684.546,0,1,0
16384,16384,3072,NN_RC_Col,404.088013,4081.456,0,1,0
16384,16384,3072,NN_RC_Row,402.735504,4095.163,0,1,0
16384,16384,3072,NT_RR_Col,410.351624,4019.156,0,1,0
16384,16384,3072,NT_RR_Row,404.596619,4076.325,0,1,0
16384,16384,3072,TN_CC_Col,411.671906,4006.267,0,1,0
16384,16384,3072,TN_CC_Row,402.957489,4092.907,0,1,0
16384,16384,3072,TT_CR_Col,404.198486,4080.340,0,1,0
16384,16384,3072,TT_CR_Row,402.712677,4095.395,0,1,0
16384,16384,3296,NN_RC_Col,402.276398,4398.783,0,1,0
16384,16384,3296,NN_RC_Row,401.293243,4409.560,0,1,0
16384,16384,3296,NT_RR_Col,402.497925,4396.362,0,1,0
16384,16384,3296,NT_RR_Row,400.474030,4418.580,0,1,0
16384,16384,3296,TN_CC_Col,410.390472,4311.812,0,1,0
16384,16384,3296,TN_CC_Row,414.830353,4265.663,0,1,0
16384,16384,3296,TT_CR_Col,402.192566,4399.700,0,1,0
16384,16384,3296,TT_CR_Row,401.433594,4408.018,0,1,0
