# GPU: NVIDIA GeForce RTX 5080
# CC: cc120
# Model: Llama3.2-1B-INT8
# alg_count: 16, config_count: 16
# torch: 2.9.0+cu129
# CUDA driver: 13.0, runtime: 12.9
# layout: LAYOUT_SEARCH_SPARSE24, dtype: int8, outdtype: bf16, warmup=5, repeat=30, verify=True
# M_list: [16, 128, 1024, 4096, 16384]
# NK_list: [(3072, 2048), (2048, 2048), (16384, 2048), (2048, 8192), (3072, 2752), (2048, 2752), (16384, 2752), (2048, 10944), (3072, 3072), (2048, 3072), (16384, 3072), (2048, 12288), (3072, 3296), (2048, 3296), (16384, 3296), (2048, 13120)]
M,N,K,layout,tops,lat_us,alg_id,split_k,workspace
4096,2048,2048,TT_CR_Row,538.792603,63.772,1,1,524288
4096,2048,2752,NN_RC_Col,562.562134,82.073,0,1,720896
4096,2048,2752,NN_RC_Row,553.300049,83.446,1,1,720896
4096,2048,2752,NT_RR_Col,562.642578,82.061,0,1,720896
4096,2048,2752,NT_RR_Row,558.886658,82.612,1,1,720896
4096,2048,2752,TN_CC_Col,559.305542,82.550,0,1,720896
4096,2048,2752,TN_CC_Row,561.635071,82.208,1,1,720896
4096,2048,2752,TT_CR_Col,560.907288,82.315,0,1,720896
4096,2048,2752,TT_CR_Row,557.382629,82.835,1,1,720896
4096,2048,3072,NN_RC_Col,566.737976,90.941,0,1,786432
4096,2048,3072,NN_RC_Row,565.378601,91.159,1,1,786432
4096,2048,3072,NT_RR_Col,561.991882,91.709,0,1,786432
4096,2048,3072,NT_RR_Row,560.739746,91.914,1,1,786432
4096,2048,3072,TN_CC_Col,563.046265,91.537,0,1,786432
4096,2048,3072,TN_CC_Row,561.933105,91.718,1,1,786432
4096,2048,3072,TT_CR_Col,562.495667,91.627,0,1,786432
4096,2048,3072,TT_CR_Row,563.230103,91.507,1,1,786432
4096,2048,3296,NN_RC_Col,518.156860,106.720,0,1,851968
4096,2048,3296,NN_RC_Row,468.561066,118.016,1,1,851968
4096,2048,3296,NT_RR_Col,517.154114,106.927,0,1,851968
4096,2048,3296,NT_RR_Row,508.659882,108.713,1,1,851968
4096,2048,3296,TN_CC_Col,517.159241,106.926,0,1,851968
4096,2048,3296,TN_CC_Row,507.703430,108.917,1,1,851968
4096,2048,3296,TT_CR_Col,514.970825,107.380,0,1,851968
4096,2048,3296,TT_CR_Row,507.842682,108.887,1,1,851968
4096,2048,8192,NN_RC_Col,615.292480,223.372,0,1,2097152
4096,2048,8192,NN_RC_Row,611.984375,224.579,1,1,2097152
4096,2048,8192,NT_RR_Col,615.721802,223.216,0,1,2097152
4096,2048,8192,NT_RR_Row,611.943665,224.594,1,1,2097152
4096,2048,8192,TN_CC_Col,614.916626,223.508,0,1,2097152
4096,2048,8192,TN_CC_Row,612.668152,224.329,1,1,2097152
4096,2048,8192,TT_CR_Col,614.878479,223.522,0,1,2097152
4096,2048,8192,TT_CR_Row,611.844849,224.630,1,1,2097152
4096,2048,10944,NN_RC_Col,605.451965,303.261,0,1,2818048
4096,2048,10944,NN_RC_Row,602.991699,304.498,1,1,2818048
4096,2048,10944,NT_RR_Col,606.375488,302.799,0,1,2818048
4096,2048,10944,NT_RR_Row,601.363281,305.323,1,1,2818048
4096,2048,10944,TN_CC_Col,605.916626,303.028,0,1,2818048
4096,2048,10944,TN_CC_Row,603.243225,304.371,1,1,2818048
4096,2048,10944,TT_CR_Col,605.865479,303.054,0,1,2818048
4096,2048,10944,TT_CR_Row,601.361206,305.324,1,1,2818048
4096,2048,12288,NN_RC_Col,599.537598,343.862,0,1,3145728
4096,2048,12288,NN_RC_Row,597.184937,345.217,1,1,3145728
4096,2048,12288,NT_RR_Col,599.037659,344.149,0,1,3145728
4096,2048,12288,NT_RR_Row,597.718628,344.909,1,1,3145728
4096,2048,12288,TN_CC_Col,598.649963,344.372,0,1,3145728
4096,2048,12288,TN_CC_Row,597.729797,344.902,1,1,3145728
4096,2048,12288,TT_CR_Col,598.518372,344.448,0,1,3145728
4096,2048,12288,TT_CR_Row,597.572693,344.993,1,1,3145728
4096,2048,13120,NN_RC_Col,605.636597,363.447,0,1,3375104
4096,2048,13120,NN_RC_Row,603.272888,364.871,1,1,3375104
4096,2048,13120,NT_RR_Col,606.528381,362.913,0,1,3375104
4096,2048,13120,NT_RR_Row,604.674744,364.026,1,1,3375104
4096,2048,13120,TN_CC_Col,607.360229,362.416,0,1,3375104
4096,2048,13120,TN_CC_Row,603.913757,364.484,1,1,3375104
4096,2048,13120,TT_CR_Col,605.290161,363.655,0,1,3375104
4096,2048,13120,TT_CR_Row,601.991699,365.648,1,1,3375104
4096,3072,2048,NN_RC_Col,558.684448,92.252,0,1,786432
4096,3072,2048,NN_RC_Row,567.930359,90.750,1,1,786432
4096,3072,2048,NT_RR_Col,558.393921,92.300,0,1,786432
4096,3072,2048,NT_RR_Row,569.261902,90.538,1,1,786432
4096,3072,2048,TN_CC_Col,558.477783,92.286,0,1,786432
4096,3072,2048,TN_CC_Row,570.081299,90.407,1,1,786432
4096,3072,2048,TT_CR_Col,558.335815,92.309,0,1,786432
4096,3072,2048,TT_CR_Row,568.104004,90.722,1,1,786432
4096,3072,2752,NN_RC_Col,582.552673,118.884,0,1,1081344
4096,3072,2752,NN_RC_Row,582.228760,118.950,1,1,1081344
4096,3072,2752,NT_RR_Col,582.317627,118.932,0,1,1081344
4096,3072,2752,NT_RR_Row,582.281006,118.940,1,1,1081344
4096,3072,2752,TN_CC_Col,582.098328,118.977,0,1,1081344
4096,3072,2752,TN_CC_Row,581.993958,118.998,1,1,1081344
4096,3072,2752,TT_CR_Col,581.634216,119.072,0,1,1081344
4096,3072,2752,TT_CR_Row,582.479492,118.899,1,1,1081344
4096,3072,3072,NN_RC_Col,589.564941,131.130,0,1,1179648
4096,3072,3072,NN_RC_Row,589.392334,131.168,1,1,1179648
4096,3072,3072,NT_RR_Col,590.088135,131.013,0,1,1179648
4096,3072,3072,NT_RR_Row,589.353943,131.177,1,1,1179648
4096,3072,3072,TN_CC_Col,589.440247,131.157,0,1,1179648
4096,3072,3072,TN_CC_Row,589.660889,131.108,1,1,1179648
4096,3072,3072,TT_CR_Col,589.368408,131.173,0,1,1179648
4096,3072,3072,TT_CR_Row,589.795227,131.078,1,1,1179648
4096,3072,3296,NN_RC_Col,540.343140,153.507,0,1,1277952
4096,3072,3296,NN_RC_Row,533.591309,155.450,1,1,1277952
4096,3072,3296,NT_RR_Col,541.370056,153.216,0,1,1277952
4096,3072,3296,NT_RR_Row,532.783386,155.685,1,1,1277952
4096,3072,3296,TN_CC_Col,539.907898,153.631,0,1,1277952
4096,3072,3296,TN_CC_Row,532.787048,155.684,1,1,1277952
4096,3072,3296,TT_CR_Col,540.707520,153.404,0,1,1277952
4096,3072,3296,TT_CR_Row,533.177917,155.570,1,1,1277952
4096,16384,2048,NN_RC_Col,602.669922,456.100,0,1,4194304
4096,16384,2048,NN_RC_Row,588.927185,466.743,1,1,4194304
4096,16384,2048,NT_RR_Col,604.428345,454.773,0,1,4194304
4096,16384,2048,NT_RR_Row,587.789368,467.647,1,1,4194304
4096,16384,2048,TN_CC_Col,603.489929,455.481,0,1,4194304
4096,16384,2048,TN_CC_Row,589.118347,466.592,1,1,4194304
4096,16384,2048,TT_CR_Col,594.581177,462.305,0,1,4194304
4096,16384,2048,TT_CR_Row,590.518250,465.486,1,1,4194304
4096,16384,2752,NN_RC_Col,618.688354,597.017,0,1,5767168
4096,16384,2752,NN_RC_Row,600.118713,615.490,1,1,5767168
4096,16384,2752,NT_RR_Col,621.429688,594.383,0,1,5767168
4096,16384,2752,NT_RR_Row,600.903015,614.687,1,1,5767168
4096,16384,2752,TN_CC_Col,620.546570,595.229,0,1,5767168
4096,16384,2752,TN_CC_Row,604.145569,611.388,1,1,5767168
4096,16384,2752,TT_CR_Col,607.376465,608.135,0,1,5767168
4096,16384,2752,TT_CR_Row,602.593811,612.962,1,1,5767168
4096,16384,3072,NN_RC_Col,620.053711,664.970,0,1,6291456
4096,16384,3072,NN_RC_Row,609.807251,676.143,1,1,6291456
4096,16384,3072,NT_RR_Col,629.480652,655.011,0,1,6291456
4096,16384,3072,NT_RR_Row,610.554626,675.315,1,1,6291456
4096,16384,3072,TN_CC_Col,628.171265,656.377,0,1,6291456
4096,16384,3072,TN_CC_Row,612.008545,673.711,1,1,6291456
4096,16384,3072,TT_CR_Col,609.826477,676.122,0,1,6291456
4096,16384,3072,TT_CR_Row,609.788025,676.164,1,1,6291456
4096,16384,3296,NN_RC_Col,573.741089,771.047,0,1,6815744
4096,16384,3296,NN_RC_Row,560.620972,789.092,1,1,6815744
4096,16384,3296,NT_RR_Col,576.751465,767.023,0,1,6815744
4096,16384,3296,NT_RR_Row,573.674500,771.137,1,1,6815744
4096,16384,3296,TN_CC_Col,572.571167,772.623,0,1,6815744
4096,16384,3296,TN_CC_Row,569.976013,776.141,1,1,6815744
4096,16384,3296,TT_CR_Col,572.945374,772.118,0,1,6815744
4096,16384,3296,TT_CR_Row,558.113159,792.638,1,1,6815744
16384,2048,2048,NN_RC_Col,582.076416,236.118,0,1,524288
16384,2048,2048,NN_RC_Row,577.562622,237.964,1,1,524288
16384,2048,2048,NT_RR_Col,582.344788,236.010,0,1,524288
16384,2048,2048,NT_RR_Row,578.428589,237.607,1,1,524288
16384,2048,2048,TN_CC_Col,582.176392,236.078,0,1,524288
16384,2048,2048,TN_CC_Row,581.238770,236.459,1,1,524288
16384,2048,2048,TT_CR_Col,580.921753,236.588,0,1,524288
16384,2048,2048,TT_CR_Row,575.095581,238.985,1,1,524288
16384,2048,2752,NN_RC_Col,604.793518,305.366,0,1,720896
16384,2048,2752,NN_RC_Row,602.061523,306.752,1,1,720896
16384,2048,2752,NT_RR_Col,604.905396,305.310,0,1,720896
16384,2048,2752,NT_RR_Row,599.829773,307.893,1,1,720896
16384,2048,2752,TN_CC_Col,602.143188,306.710,0,1,720896
16384,2048,2752,TN_CC_Row,599.551514,308.036,1,1,720896
16384,2048,2752,TT_CR_Col,603.918030,305.809,0,1,720896
16384,2048,2752,TT_CR_Row,592.082336,311.922,1,1,720896
16384,2048,3072,NN_RC_Col,613.627197,335.967,0,1,786432
16384,2048,3072,NN_RC_Row,599.595154,343.829,1,1,786432
16384,2048,3072,NT_RR_Col,615.240601,335.086,0,1,786432
16384,2048,3072,NT_RR_Row,600.687256,343.204,1,1,786432
16384,2048,3072,TN_CC_Col,614.722046,335.369,0,1,786432
16384,2048,3072,TN_CC_Row,601.266541,342.874,1,1,786432
16384,2048,3072,TT_CR_Col,613.401245,336.091,0,1,786432
16384,2048,3072,TT_CR_Row,600.334595,343.406,1,1,786432
16384,2048,3296,NN_RC_Col,564.012146,392.174,0,1,851968
16384,2048,3296,NN_RC_Row,543.192322,407.205,1,1,851968
16384,2048,3296,NT_RR_Col,560.777100,394.436,0,1,851968
16384,2048,3296,NT_RR_Row,542.287476,407.885,1,1,851968
16384,2048,3296,TN_CC_Col,561.113892,394.199,0,1,851968
16384,2048,3296,TN_CC_Row,541.250000,408.667,1,1,851968
16384,2048,3296,TT_CR_Col,562.095032,393.511,0,1,851968
16384,2048,3296,TT_CR_Row,542.453491,407.760,1,1,851968
16384,2048,8192,NN_RC_Col,642.016479,856.295,0,1,2097152
16384,2048,8192,NN_RC_Row,630.795715,871.527,1,1,2097152
16384,2048,8192,NT_RR_Col,664.719299,827.050,0,1,2097152
16384,2048,8192,NT_RR_Row,631.783203,870.165,1,1,2097152
16384,2048,8192,TN_CC_Col,663.877686,828.098,0,1,2097152
16384,2048,8192,TN_CC_Row,632.139587,869.675,1,1,2097152
16384,2048,8192,TT_CR_Col,641.489136,856.999,0,1,2097152
16384,2048,8192,TT_CR_Row,631.883118,870.028,1,1,2097152
16384,2048,10944,NN_RC_Col,635.179993,1156.270,0,1,2818048
16384,2048,10944,NN_RC_Row,633.535950,1159.270,1,1,2818048
16384,2048,10944,NT_RR_Col,665.786926,1103.115,0,1,2818048
16384,2048,10944,NT_RR_Row,633.756348,1158.867,1,1,2818048
16384,2048,10944,TN_CC_Col,660.057495,1112.690,0,1,2818048
16384,2048,10944,TN_CC_Row,633.663025,1159.038,1,1,2818048
16384,2048,10944,TT_CR_Col,634.967346,1156.657,0,1,2818048
16384,2048,10944,TT_CR_Row,633.846130,1158.703,1,1,2818048
16384,2048,12288,NN_RC_Col,629.086182,1310.844,0,1,3145728
16384,2048,12288,NN_RC_Row,627.106323,1314.982,1,1,3145728
16384,2048,12288,NT_RR_Col,655.677979,1257.681,0,1,3145728
16384,2048,12288,NT_RR_Row,625.929321,1317.455,1,1,3145728
16384,2048,12288,TN_CC_Col,657.351624,1254.479,0,1,3145728
16384,2048,12288,TN_CC_Row,627.761719,1313.609,1,1,3145728
16384,2048,12288,TT_CR_Col,629.448364,1310.090,0,1,3145728
16384,2048,12288,TT_CR_Row,626.716370,1315.801,1,1,3145728
16384,2048,13120,NN_RC_Col,645.012878,1365.040,0,1,3375104
16384,2048,13120,NN_RC_Row,637.150818,1381.884,1,1,3375104
16384,2048,13120,NT_RR_Col,660.489136,1333.055,0,1,3375104
16384,2048,13120,NT_RR_Row,637.202454,1381.772,1,1,3375104
16384,2048,13120,TN_CC_Col,666.372009,1321.286,0,1,3375104
16384,2048,13120,TN_CC_Row,637.700073,1380.693,1,1,3375104
16384,2048,13120,TT_CR_Col,638.146790,1379.727,0,1,3375104
16384,2048,13120,TT_CR_Row,639.127075,1377.611,1,1,3375104
16384,3072,2048,NN_RC_Col,598.360779,344.539,0,1,786432
16384,3072,2048,NN_RC_Row,588.373169,350.387,1,1,786432
16384,3072,2048,NT_RR_Col,599.444580,343.916,0,1,786432
16384,3072,2048,NT_RR_Row,584.989502,352.414,1,1,786432
16384,3072,2048,TN_CC_Col,599.615723,343.818,0,1,786432
16384,3072,2048,TN_CC_Row,586.712097,351.379,1,1,786432
16384,3072,2048,TT_CR_Col,597.177612,345.221,0,1,786432
16384,3072,2048,TT_CR_Row,581.160156,354.736,1,1,786432
16384,3072,2752,NN_RC_Col,619.203613,447.390,0,1,1081344
16384,3072,2752,NN_RC_Row,598.825684,462.614,1,1,1081344
16384,3072,2752,NT_RR_Col,619.064819,447.490,0,1,1081344
16384,3072,2752,NT_RR_Row,599.255432,462.283,1,1,1081344
16384,3072,2752,TN_CC_Col,618.205688,448.112,0,1,1081344
16384,3072,2752,TN_CC_Row,598.213318,463.088,1,1,1081344
16384,3072,2752,TT_CR_Col,605.931458,457.189,0,1,1081344
16384,3072,2752,TT_CR_Row,597.229736,463.851,1,1,1081344
16384,3072,3072,NN_RC_Col,626.070923,493.934,0,1,1179648
16384,3072,3072,NN_RC_Row,607.379822,509.134,1,1,1179648
16384,3072,3072,NT_RR_Col,626.853394,493.317,0,1,1179648
16384,3072,3072,NT_RR_Row,610.613831,506.437,1,1,1179648
16384,3072,3072,TN_CC_Col,625.875000,494.089,0,1,1179648
16384,3072,3072,TN_CC_Row,611.396790,505.789,1,1,1179648
16384,3072,3072,TT_CR_Col,607.016113,509.439,0,1,1179648
16384,3072,3072,TT_CR_Row,608.331909,508.337,1,1,1179648
16384,3072,3296,NN_RC_Col,576.410522,575.607,0,1,1277952
16384,3072,3296,NN_RC_Row,549.741211,603.532,1,1,1277952
16384,3072,3296,NT_RR_Col,577.687744,574.335,0,1,1277952
16384,3072,3296,NT_RR_Row,552.263306,600.775,1,1,1277952
16384,3072,3296,TN_CC_Col,570.843140,581.221,0,1,1277952
16384,3072,3296,TN_CC_Row,552.445740,600.577,1,1,1277952
16384,3072,3296,TT_CR_Col,559.473938,593.032,0,1,1277952
16384,3072,3296,TT_CR_Row,548.633789,604.750,1,1,1277952
16384,16384,2048,NN_RC_Col,584.486084,1881.160,0,1,4194304
16384,16384,2048,NN_RC_Row,577.503418,1903.905,1,1,4194304
16384,16384,2048,NT_RR_Col,590.414124,1862.272,0,1,4194304
16384,16384,2048,NT_RR_Row,576.573059,1906.977,1,1,4194304
16384,16384,2048,TN_CC_Col,603.471924,1821.976,0,1,4194304
16384,16384,2048,TN_CC_Row,574.923950,1912.447,1,1,4194304
16384,16384,2048,TT_CR_Col,583.106079,1885.612,0,1,4194304
16384,16384,2048,TT_CR_Row,575.218811,1911.467,1,1,4194304
16384,16384,2752,NN_RC_Col,633.476868,2332.317,0,1,5767168
16384,16384,2752,NN_RC_Row,587.907654,2513.097,1,1,5767168
16384,16384,2752,NT_RR_Col,627.126343,2355.935,0,1,5767168
16384,16384,2752,NT_RR_Row,587.742310,2513.804,1,1,5767168
16384,16384,2752,TN_CC_Col,620.017944,2382.945,0,1,5767168
16384,16384,2752,TN_CC_Row,588.662231,2509.875,1,1,5767168
16384,16384,2752,TT_CR_Col,632.370605,2336.397,0,1,5767168
16384,16384,2752,TT_CR_Row,587.535400,2514.689,1,1,5767168
16384,16384,3072,NN_RC_Col,612.572510,2692.363,0,1,6291456
16384,16384,3072,NN_RC_Row,606.009460,2721.521,1,1,6291456
16384,16384,3072,NT_RR_Col,614.973206,2681.853,0,1,6291456
16384,16384,3072,NT_RR_Row,605.557739,2723.551,1,1,6291456
16384,16384,3072,TN_CC_Col,626.444885,2632.741,0,1,6291456
16384,16384,3072,TN_CC_Row,605.997559,2721.574,1,1,6291456
16384,16384,3072,TT_CR_Col,611.849487,2695.544,0,1,6291456
16384,16384,3072,TT_CR_Row,606.257202,2720.409,1,1,6291456
16384,16384,3296,NN_RC_Col,561.925720,3149.040,0,1,6815744
16384,16384,3296,NN_RC_Row,555.532288,3185.281,1,1,6815744
16384,16384,3296,NT_RR_Col,566.509644,3123.560,0,1,6815744
16384,16384,3296,NT_RR_Row,556.975769,3177.026,1,1,6815744
16384,16384,3296,TN_CC_Col,577.176331,3065.833,0,1,6815744
16384,16384,3296,TN_CC_Row,585.166016,3023.973,1,1,6815744
16384,16384,3296,TT_CR_Col,560.953613,3154.497,0,1,6815744
16384,16384,3296,TT_CR_Row,554.014160,3194.010,1,1,6815744
