"model","pirt_accuracy","theta","n_subset_items","n_all_items","avg_observed","avg_predicted","actual_accuracy","n_items","error","abs_error","squared_error"
"0-hero/Matter-0.1-Slim-7B-B",0.53139100539227,-0.411956805349078,145,844,0.648275862068965,0.507144504364915,0.537914691943128,844,-0.006523686550858,0.006523686550858,4.25584862138455e-05
"01-ai/Yi-34B-Chat",0.551355652776319,-0.319043625941366,145,844,0.724137931034483,0.515513835398016,0.604265402843602,844,-0.0529097500672829,0.0529097500672829,0.00279944165218235
"01-ai/Yi-9B",0.501045667202255,-0.775985944431415,145,844,0.627586206896552,0.474796199025327,0.542654028436019,844,-0.041608361233764,0.041608361233764,0.00173125572455939
"01-ai/Yi-9B-200K",0.487163026598359,-0.962171018966529,145,844,0.620689655172414,0.45946436974108,0.496445497630332,844,-0.00928247103197305,0.00928247103197305,8.61642684594188e-05
"922CA/Silicon-Monika-7b",0.570914568985878,-0.000103911191760893,145,844,0.696551724137931,0.544852498174651,0.566350710900474,844,0.00456385808540405,0.00456385808540405,2.08288006237079e-05
"AA051610/C0322-reft",0.52862549564976,-0.575567224457059,145,844,0.703448275862069,0.492360398180826,0.588862559241706,844,-0.060237063591946,0.060237063591946,0.00362850383018015
"AA051610/FT",0.525266256448043,-0.525431905433103,145,844,0.662068965517241,0.496888012077465,0.561611374407583,844,-0.03634511795954,0.03634511795954,0.00132096759949288
"AA051611/A0118",0.495540959240435,-0.872647806195338,145,844,0.63448275862069,0.466718983689452,0.528436018957346,844,-0.032895059716911,0.032895059716911,0.00108208495377914
"AA051612/A0123",0.58491004436761,0.0564673943058373,145,844,0.751724137931034,0.550306262441006,0.624407582938389,844,-0.0394975385707791,0.0394975385707791,0.00156005555315018
"AA051615/A0305a",0.502571341742276,-0.788016464299181,145,844,0.641379310344828,0.473777127940602,0.537914691943128,844,-0.035343350200852,0.035343350200852,0.00124915240342006
"AA051615/A0306",0.539835146409353,-0.409943441510697,145,844,0.696551724137931,0.50732598507796,0.601895734597156,844,-0.0620605881878029,0.0620605881878029,0.00385151660621606
"abacusai/Llama-3-Giraffe-70B-Instruct",0.561636812474851,-0.229268816884033,145,844,0.744827586206897,0.523635865134155,0.643364928909953,844,-0.081728116435102,0.081728116435102,0.00667948501602959
"abacusai/Llama-3-Smaug-8B",0.501337505527649,-0.805688667342824,145,844,0.641379310344828,0.472287345730094,0.516587677725118,844,-0.015250172197469,0.015250172197469,0.000232567752052458
"abacusai/MetaMath-Bagel-DPO-34B",0.554054292696801,-0.298781655228135,145,844,0.731034482758621,0.517341663857082,0.633886255924171,844,-0.0798319632273701,0.0798319632273701,0.00637314235273617
"abacusai/Smaug-34B-v0.1",0.638938045058888,0.530631892727231,145,844,0.83448275862069,0.598374406337198,0.707345971563981,844,-0.0684079265050931,0.0684079265050931,0.00467964440872622
"abhishekchohan/Yi-9B-Forest-DPO-v1.0",0.493115830005083,-0.873461959100095,145,844,0.620689655172414,0.46665201791744,0.527251184834123,844,-0.03413535482904,0.03413535482904,0.00116522244930447
"abideen/AlphaMonarch-laser",0.720892076332234,1.84894650985781,145,844,0.903448275862069,0.683022764555658,0.716824644549763,844,0.00406743178247093,0.00406743178247093,1.65440013050547e-05
"abideen/Mistral-v2-orpo",0.520879669613147,-0.520725208087713,145,844,0.63448275862069,0.497313935841911,0.537914691943128,844,-0.017035022329981,0.017035022329981,0.000290191985782951
"abideen/PhigRange-2.7B-slerp",0.497342868216542,-0.812017168655344,145,844,0.620689655172414,0.471755909549015,0.550947867298578,844,-0.053604999082036,0.053604999082036,0.00287349592658508
"aboros98/lilo2",0.402866537239814,-1.91396900796681,145,844,0.43448275862069,0.396308093605727,0.41824644549763,844,-0.015379908257816,0.015379908257816,0.000236541578018836
"ABX-AI/Silver-Sun-11B",0.601069767790187,0.248825508440937,145,844,0.751724137931034,0.569818145944089,0.649289099526066,844,-0.048219331735879,0.048219331735879,0.00232510395305475
"adamo1139/LWM-7B-1M-1000000ctx-AEZAKMI-3_1-1702",0.402153321537683,-1.87701488462326,145,844,0.420689655172414,0.398308159338776,0.399289099526066,844,0.00286422201161701,0.00286422201161701,8.20376773183141e-06
"adamo1139/yi-34b-200k-rawrr-dpo-1",0.549428954889335,-0.28142006725945,145,844,0.696551724137931,0.518909925503003,0.591232227488152,844,-0.041803272598817,0.041803272598817,0.001747513599971
"AGI-0/ThetaWave-7B-v0.1",0.605545051923406,0.30093587879541,145,844,0.751724137931034,0.575221779432553,0.619668246445498,844,-0.014123194522092,0.014123194522092,0.000199464623508849
"ajibawa-2023/Uncensored-Jordan-13B",0.463692584782744,-1.26271892031213,145,844,0.593103448275862,0.436847698936532,0.488151658767773,844,-0.024459073985029,0.024459073985029,0.000598246300205122
"AlanRobotics/nanit_v3",0.482904118275689,-0.990917114318689,145,844,0.606896551724138,0.457183227216998,0.517772511848341,844,-0.034868393572652,0.034868393572652,0.00121580487033736
"ALBADDAWI/DeepCode-7B-Aurora",0.435890388515859,-1.50440955479286,145,844,0.510344827586207,0.42044561932387,0.438388625592417,844,-0.002498237076558,0.002498237076558,6.24118849068904e-06
"ALBADDAWI/DeepCode-7B-Aurora-v2",0.450916369781321,-1.31943422563402,145,844,0.537931034482759,0.432866117446974,0.462085308056872,844,-0.011168938275551,0.011168938275551,0.000124745182203068
"alignment-handbook/zephyr-7b-dpo-full",0.536369195638556,-0.424624126377389,145,844,0.682758620689655,0.506002290585038,0.566350710900474,844,-0.0299815152619179,0.0299815152619179,0.000898891257400619
"allknowingroger/JaskierMistral-7B-slerp",0.718173722040159,2.07134826549817,145,844,0.868965517241379,0.686893592849634,0.709715639810427,844,0.00845808222973199,0.00845808222973199,7.15391550049081e-05
"allknowingroger/JupiterINEX12-12B-MoE",0.689255818933251,1.17555820490064,145,844,0.868965517241379,0.651976983089648,0.706161137440758,844,-0.016905318507507,0.016905318507507,0.000285789793840258
"allknowingroger/LimyQstar-7B-slerp",0.623548140813504,0.457284875224086,145,844,0.779310344827586,0.591236954000854,0.638625592417062,844,-0.015077451603558,0.015077451603558,0.000227329546857634
"allknowingroger/mergekit-slerp-zplzqvn",0.720276096459956,2.04983445968126,145,844,0.882758620689655,0.686570851805727,0.716824644549763,844,0.00345145191019303,0.00345145191019303,1.19125202883751e-05
"allknowingroger/NeuralCeptrix-7B-slerp",0.715490736040829,1.88036320850699,145,844,0.868965517241379,0.683654050384062,0.697867298578199,844,0.0176234374626301,0.0176234374626301,0.000310585547999233
"allknowingroger/ROGERphi-7B-slerp",0.624409741201595,0.496880524432475,145,844,0.76551724137931,0.595138514412226,0.632701421800948,844,-0.00829168059935304,0.00829168059935304,6.87519671616875e-05
"allknowingroger/Synthiallamaguanco-7B-slerp",0.414296059120557,-1.81876430448545,145,844,0.475862068965517,0.401524855361588,0.444312796208531,844,-0.030016737087974,0.030016737087974,0.000901004505408552
"Alsebay/Kilo-2x8B",0.493638261978092,-0.918309265107443,145,844,0.641379310344828,0.462990977266824,0.535545023696682,844,-0.04190676171859,0.04190676171859,0.00175617667773868
"Alsebay/L3-krai-test",0.497152232671672,-0.831877904121947,145,844,0.627586206896552,0.470095113554923,0.536729857819905,844,-0.039577625148233,0.039577625148233,0.00156638841237404
"alvarobartt/mistral-7b-orpo-alignment-handbook",0.542042333301816,-0.316829203593349,145,844,0.668965517241379,0.515713489709203,0.562796208530806,844,-0.0207538752289901,0.0207538752289901,0.000430723337020488
