"Model_Name","Theta_WLE","SE"
"Mihaiii/Pallas-0.5-LASER-0.3",-0.516986680158806,0.174031941604896
"amazingvince/Not-WizardLM-2-7B",-0.274158347128145,0.191217979511717
"shanchen/llama3-8B-slerp-med-262k",-1.61123574762223,0.205259394729051
"nisten/shqiponja-59b-v1",-0.202297604733293,0.227288423566472
"Weyaxi/Helion-4x34B",-0.216217151656032,0.155616657309814
"Azazelle/Bianca-7b",0.649141603248037,0.0921889338075363
"Josephgflowers/Cinder-Phi-2-Test-1",-1.36877095290036,0.176032830494
"andrijdavid/Meta-Llama-3-13B-Instruct",-1.71393766451555,0.208393881782733
"gmonsoon/MiaAffogato-Indo-Mistral-7b",-0.0719565634971367,0.189132158159238
"mncai/agiin-13.6B-v0.0",0.532226450173442,0.109121003010066
"vikash06/doctorLLM5k",-2.12387640917665,0.227387558701316
"adamo1139/Yi-34B-200K-AEZAKMI-RAW-1701",-0.327696459035441,0.163552424833164
"YKM11/Mistral-7B-adaptv0.9",1.53446145154983,0.125873672151721
"l3utterfly/mistral-7b-v0.1-layla-v2",-1.20538944186603,0.166889328595834
"lcw99/llama-3-8b-it-kor-extented-chang",-0.766376776571801,0.134812880627298
"Cartinoe5930/SOLAR-DUS-implement",-0.888549316382219,0.143176560520425
"Mihaiii/Pallas-0.5-LASER-0.6",-0.539672580810131,0.17859370443606
"Gille/StrangeMerges_27-7B-dare_ties",1.79876349638031,0.174820779363547
"giraffe176/Open_Neural_Monarch_Maidv0.2",-0.00740349312489143,0.147478173728425
"Sao10K/Ana-v1-m7",0.48507795605408,0.110561473381288
"mncai/agiin-13.6B-v0.1",0.520528047746211,0.115866114797074
"macadeliccc/laser-dolphin-mixtral-4x7b-dpo",0.339707962412272,0.12482928384744
"DenisTheDev/Blitz-AI-MOE-v0.7",0.0623883009217851,0.143946136565093
"jan-ai/Pandora-10.7B-v1",0.769504017550409,0.0741552066223263
"moondriller/llama2-13B-eugeneparkthebest",-1.66041468876455,0.197803287954935
"shadowml/DareBeagle-7B",1.01793191074987,0.0876008824897328
"silvercoder67/Mistral-7b-instruct-v0.2-summ-sft-dpo-e2",1.48027668771441,0.116968323639491
"ShenaoZhang/0.001_idpo_noreplacerej_iter_2",-0.244866169278818,0.16224363463898
"macadeliccc/WestLake-7B-v2-laser-truthy-dpo",1.55650609032355,0.125761786850751
"PulsarAI/MetaMath-OpenHermes-2.5-neural-chat-v3-3-Slerp",0.167466827052933,0.165431649206368
"zhengr/MixTAO-7Bx2-MoE-Instruct-v4.0",1.65490887679305,0.145050885260541
"icefog72/IceCoffeeTest3",0.547926960703488,0.099852908657662
"perlthoughts/Falkor-8x7B-MoE",0.0204445844940708,0.150242805849366
"pansophic/m16",-1.35707987898536,0.15800834112374
"PetroGPT/Severus-7B-DPO",0.801885433179856,0.0414911430766452
"cloudyu/Yi-34Bx3-MoE-90B",-0.116465729620908,0.153568243155122
"MaziyarPanahi/Calme-4x7B-MoE-v0.1",1.27823555236642,0.119757850080342
"DeepKarkhanis/NeuralPipe-7B-slerp",0.496880524432475,0.103291832823375
"haoranxu/ALMA-13B",-1.47415944847242,0.164554472900388
"andysalerno/rainbowfish-v6",-0.203994174699491,0.160042782598793
"johnsnowlabs/JSL-MedLlama-3-8B-v2.0",-0.650918858924572,0.154377386965326
"meta-llama/Meta-Llama-3-70B-Instruct",0.0040537598248337,0.22506590456412
"paloalma/ECE-TW3-JRGL-V1",0.277901102269545,0.148941951683263
"FelixChao/Voldemort-10B",-0.168574549800927,0.18824825915525
"cookinai/Llama-3-SOLAR-v0.2",-1.13343536871011,0.14155713327682
"leveldevai/MBA-7B",0.698382694840195,0.103179598917149
"aloobun/bun_mistral_7b_v2",-0.544143012844752,0.16069886446253
"silvercoder67/Mistral-7b-instruct-v0.2-summ-sft-dpo-e1",1.54279367987243,0.124645001051565
"nbeerbower/flammen11X-mistral-7B",0.905457216405346,0.101820111546398
"NovoCode/Metabird-7b-DPO",0.351029764296489,0.111962651569526
"FelixChao/NarutoDolphin-10B",-0.20530985069956,0.174366989556026
