"model","pirt_accuracy","theta","n_subset_items","n_all_items","avg_observed","avg_predicted","actual_accuracy","n_items","error","abs_error","squared_error"
"0-hero/Matter-0.1-Slim-7B-B",0.53761050117936,-0.32516472695205,99,864,0.527027027027027,0.538980127246133,0.537914691943128,844,-0.000304190763767975,0.000304190763767975,9.25320207617441e-08
"01-ai/Yi-34B-Chat",0.512362202392529,-0.686171065546103,99,864,0.554054054054054,0.506966786295156,0.604265402843602,844,-0.0919032004510729,0.0919032004510729,0.00844619825315009
"01-ai/Yi-9B",0.518492890936696,-0.667293092267962,99,864,0.594594594594595,0.508644435169203,0.542654028436019,844,-0.0241611374993229,0.0241611374993229,0.000583760565261188
"01-ai/Yi-9B-200K",0.471583296379088,-1.0368672934454,99,864,0.432432432432432,0.476649878772185,0.496445497630332,844,-0.024862201251244,0.024862201251244,0.000618129051057359
"922CA/Silicon-Monika-7b",0.576632612092841,0.0951094752122695,99,864,0.581081081081081,0.576056927870833,0.566350710900474,844,0.010281901192367,0.010281901192367,0.000105717492129599
"AA051610/C0322-reft",0.527241865217421,-0.537477556702014,99,864,0.581081081081081,0.520274437282124,0.588862559241706,844,-0.061620694024285,0.061620694024285,0.00379710993203456
"AA051610/FT",0.521264307653311,-0.515239550414913,99,864,0.513513513513513,0.522267351600814,0.561611374407583,844,-0.040347066754272,0.040347066754272,0.00162788579567368
"AA051611/A0118",0.486559942883759,-0.920037137965948,99,864,0.486486486486487,0.486569449005759,0.528436018957346,844,-0.0418760760735871,0.0418760760735871,0.00175360574732085
"AA051612/A0123",0.555029332256196,-0.239081542260353,99,864,0.621621621621622,0.546411506573611,0.624407582938389,844,-0.0693782506821931,0.0693782506821931,0.00481334166772122
"AA051615/A0305a",0.486091929754117,-0.90582734454146,99,864,0.472972972972973,0.487789677102265,0.537914691943128,844,-0.051822762189011,0.051822762189011,0.00268559868089879
"AA051615/A0306",0.547219906878661,-0.361345893555182,99,864,0.635135135135135,0.53584264204547,0.601895734597156,844,-0.054675827718495,0.054675827718495,0.00298944613670255
"abacusai/Llama-3-Giraffe-70B-Instruct",0.582883164637312,0.0204061068881521,99,864,0.689189189189189,0.569125914401187,0.643364928909953,844,-0.060481764272641,0.060481764272641,0.00365804380953131
"abacusai/Llama-3-Smaug-8B",0.460722962107918,-1.2955875239442,99,864,0.5,0.455640051321884,0.516587677725118,844,-0.0558647156172,0.0558647156172,0.00312086645099063
"abacusai/MetaMath-Bagel-DPO-34B",0.554126186413884,-0.271185673835438,99,864,0.635135135135135,0.543642675402898,0.633886255924171,844,-0.079760069510287,0.079760069510287,0.00636166868828582
"abacusai/Smaug-34B-v0.1",0.604827180343662,0.206097361759055,99,864,0.743243243243243,0.586914513380187,0.707345971563981,844,-0.102518791220319,0.102518791220319,0.0105101025532754
"abhishekchohan/Yi-9B-Forest-DPO-v1.0",0.50454309568236,-0.786468481377388,99,864,0.554054054054054,0.4981357951872,0.527251184834123,844,-0.022708089151763,0.022708089151763,0.000515657312924418
"abideen/AlphaMonarch-laser",0.728933590853054,2.22233948030338,99,864,0.77027027027027,0.72358413822259,0.716824644549763,844,0.012108946303291,0.012108946303291,0.000146626580575984
"abideen/Mistral-v2-orpo",0.522451748946155,-0.500239560892657,99,864,0.513513513513513,0.523608461766849,0.537914691943128,844,-0.015462942996973,0.015462942996973,0.000239102606127638
"abideen/PhigRange-2.7B-slerp",0.480564307722305,-0.999506264101466,99,864,0.486486486486487,0.479797908117529,0.550947867298578,844,-0.070383559576273,0.070383559576273,0.00495384545862677
"aboros98/lilo2",0.427267571191183,-1.6168541856818,99,864,0.391891891891892,0.431845600276973,0.41824644549763,844,0.00902112569355301,0.00902112569355301,8.13807087788823e-05
"ABX-AI/Silver-Sun-11B",0.572999841337528,-0.105597940058507,99,864,0.689189189189189,0.557963572792019,0.649289099526066,844,-0.0762892581885379,0.0762892581885379,0.0058200509149574
"adamo1139/LWM-7B-1M-1000000ctx-AEZAKMI-3_1-1702",0.422516668894132,-1.6440949518564,99,864,0.364864864864865,0.429977490592037,0.399289099526066,844,0.023227569368066,0.023227569368066,0.000539519978748317
"adamo1139/yi-34b-200k-rawrr-dpo-1",0.547092064215755,-0.383089820069554,99,864,0.648648648648649,0.533949447406793,0.591232227488152,844,-0.044140163272397,0.044140163272397,0.00194835401371387
"AGI-0/ThetaWave-7B-v0.1",0.61066578357875,0.339311646971181,99,864,0.689189189189189,0.600503931087987,0.619668246445498,844,-0.009002462866748,0.009002462866748,8.10443376671765e-05
"ajibawa-2023/Uncensored-Jordan-13B",0.462610372584057,-1.24640880908656,99,864,0.486486486486487,0.459520522549624,0.488151658767773,844,-0.025541286183716,0.025541286183716,0.000652357299918481
"AlanRobotics/nanit_v3",0.493344412139848,-0.831278162046598,99,864,0.486486486486487,0.494231908400871,0.517772511848341,844,-0.0244280997084931,0.0244280997084931,0.00059673205536808
"ALBADDAWI/DeepCode-7B-Aurora",0.436995080274976,-1.58464287816151,99,864,0.459459459459459,0.43408792532169,0.438388625592417,844,-0.00139354531744096,0.00139354531744096,1.94196855176162e-06
"ALBADDAWI/DeepCode-7B-Aurora-v2",0.45382959776438,-1.35077051740652,99,864,0.472972972972973,0.45135221979621,0.462085308056872,844,-0.008255710292492,0.008255710292492,6.81567524335584e-05
"alignment-handbook/zephyr-7b-dpo-full",0.576251899583443,0.0341734669000361,99,864,0.621621621621622,0.570380523790267,0.566350710900474,844,0.00990118868296908,0.00990118868296908,9.80335373357549e-05
"allknowingroger/JaskierMistral-7B-slerp",0.724918195413148,1.96049416024557,99,864,0.77027027027027,0.719049103372815,0.709715639810427,844,0.015202555602721,0.015202555602721,0.000231117696853823
"allknowingroger/JupiterINEX12-12B-MoE",0.679721127368609,1.06831214497803,99,864,0.72972972972973,0.673249425886581,0.706161137440758,844,-0.026440010072149,0.026440010072149,0.000699074132615342
"allknowingroger/LimyQstar-7B-slerp",0.640796702396958,0.669807947464642,99,864,0.689189189189189,0.634534145282669,0.638625592417062,844,0.002171109979896,0.002171109979896,4.71371854480402e-06
"allknowingroger/mergekit-slerp-zplzqvn",0.724752323114422,2.03973146093955,99,864,0.756756756756757,0.720610572878355,0.716824644549763,844,0.00792767856465892,0.00792767856465892,6.28480874245526e-05
"allknowingroger/NeuralCeptrix-7B-slerp",0.714925426472276,1.67384734744884,99,864,0.743243243243243,0.711260767831327,0.697867298578199,844,0.017058127894077,0.017058127894077,0.000290979727250688
"allknowingroger/ROGERphi-7B-slerp",0.613961765400825,0.425875230965355,99,864,0.648648648648649,0.609472874627577,0.632701421800948,844,-0.018739656400123,0.018739656400123,0.00035117472199467
"allknowingroger/Synthiallamaguanco-7B-slerp",0.420782559390887,-1.75290159562296,99,864,0.405405405405405,0.422772544024302,0.444312796208531,844,-0.023530236817644,0.023530236817644,0.000553672044694409
"Alsebay/Kilo-2x8B",0.473003349995899,-1.14416484797447,99,864,0.513513513513513,0.46776085824656,0.535545023696682,844,-0.062541673700783,0.062541673700783,0.00391146094929521
"Alsebay/L3-krai-test",0.48579349813934,-1.01240105859797,99,864,0.540540540540541,0.478708586769773,0.536729857819905,844,-0.050936359680565,0.050936359680565,0.00259451273750789
"alvarobartt/mistral-7b-orpo-alignment-handbook",0.568910521001063,0.000587216663989296,99,864,0.581081081081081,0.567335507343649,0.562796208530806,844,0.00611431247025696,0.00611431247025696,3.73848169839397e-05
"AmberYifan/test-spin-lora-iter2",0.499858554157037,-0.727199479540447,99,864,0.472972972972973,0.50333786466321,0.485781990521327,844,0.01407656363571,0.01407656363571,0.000198149643790194
"amu/spin-phi2-2",0.460302425825039,-1.34668134900907,99,864,0.527027027027027,0.451667477434194,0.565165876777251,844,-0.104863450952212,0.104863450952212,0.010996343345607
"andysalerno/mistral-sft-v3",0.52743071357602,-0.417016993505183,99,864,0.5,0.530980570627035,0.545023696682464,844,-0.017592983106444,0.017592983106444,0.000309513054583623
"Antonio88/TaliML-7B-V.1-ENG",0.512347119677564,-0.588487817088071,99,864,0.486486486486487,0.515693789855232,0.536729857819905,844,-0.024382738142341,0.024382738142341,0.000594517919317973
"arcee-ai/Clown-DPO-Extended",0.71883392389169,1.7568493182026,99,864,0.756756756756757,0.713926263167975,0.714454976303318,844,0.00437894758837198,0.00437894758837198,1.91751819817088e-05
"ArianAskari/NeuralHermes-2.5-Mistral-7B",0.589235069822778,0.204882309416202,99,864,0.608108108108108,0.586792676632912,0.591232227488152,844,-0.00199715766537401,0.00199715766537401,3.98863874036215e-06
"ArianAskari/SOLID-SFT-DPO-MixQV3-SOLIDChosen-SFTRejected-Zephyr-7b-beta",0.538141352618434,-0.318234604647966,99,864,0.527027027027027,0.539579677106733,0.530805687203792,844,0.00733566541464203,0.00733566541464203,5.38119870755753e-05
"Artples/L-MChat-Small",0.49187491426458,-0.870625339326276,99,864,0.5,0.490823432581172,0.54739336492891,844,-0.05551845066433,0.05551845066433,0.00308229836416764
"Artples/M-LChat-7b",0.611189320997487,0.361946962139677,99,864,0.675675675675676,0.602844028039133,0.637440758293839,844,-0.0262514372963519,0.0262514372963519,0.000689137960124297
"automerger/Experiment27Pastiche-7B",0.718804606570206,1.69998751429377,99,864,0.77027027027027,0.712144344209021,0.714454976303318,844,0.00434963026688795,0.00434963026688795,1.89192834586277e-05
"automerger/OgnoExperiment27-7B",0.717874842893802,1.72160096333009,99,864,0.756756756756757,0.712843065805655,0.719194312796208,844,-0.00131946990240606,0.00131946990240606,1.74100082335545e-06
"automerger/ShadowYam-7B",0.720846454396586,1.8385817973952,99,864,0.756756756756757,0.716199238797034,0.718009478672986,844,0.00283697572359998,0.00283697572359998,8.04843125629561e-06
"AwanLLM/Llama-3-8B-Dolfin-v0.2-Instruct",0.488972711719751,-0.970020477948657,99,864,0.540540540540541,0.482299227990001,0.546208530805687,844,-0.057235819085936,0.057235819085936,0.003275938986438
"azarafrooz/Mistral-7B-Instruct-v0.2-Selfplay-v0",0.531469412096543,-0.424812649992422,99,864,0.540540540540541,0.530295501356732,0.567535545023697,844,-0.036066132927154,0.036066132927154,0.00130076594431914
"azarafrooz/mistral-v2-7b-selfplay-v0",0.531693660202257,-0.441785655403382,99,864,0.554054054054054,0.528799962174378,0.569905213270142,844,-0.038211553067885,0.038211553067885,0.00146012278785979
"Azazelle/Mocha-Dare-7b-ex",0.548017213652822,-0.249799920780126,99,864,0.567567567567568,0.54548716785209,0.548578199052133,844,-0.000560985399311043,0.000560985399311043,3.1470461824017e-07
"Azazelle/Sina-Loki-7b-Merge",0.509957235843096,-0.618580981527742,99,864,0.486486486486487,0.512994626936305,0.522511848341232,844,-0.0125546124981359,0.0125546124981359,0.000157618294978351
"Azure99/blossom-v4-yi-34b",0.520853368777262,-0.676644564163825,99,864,0.621621621621622,0.507812771350345,0.612559241706161,844,-0.0917058729288991,0.0917058729288991,0.00840996712965139
"Ba2han/BruinsV2-OpHermesNeu-11B",0.623380528424245,0.51208435091123,99,864,0.662162162162162,0.618361728764043,0.635071090047393,844,-0.0116905616231481,0.0116905616231481,0.000136669231064623
"bababababooey/mergekit-slerp-bxtecvo",0.593390491600579,0.268527519815132,99,864,0.594594594594595,0.593234666507236,0.593601895734597,844,-0.00021140413401799,0.00021140413401799,4.46917078798961e-08
"bardsai/jaskier-7b-dpo-v3.3",0.725762408001688,1.85049755430511,99,864,0.797297297297297,0.716504951739904,0.70260663507109,844,0.023155772930598,0.023155772930598,0.000536189820013415
"BarraHome/Wistral-7B-Instruct-v0.3",0.523606326632232,-0.48561986581809,99,864,0.513513513513513,0.524912455388773,0.562796208530806,844,-0.039189881898574,0.039189881898574,0.00153584684322418
"bartowski/internlm2-chat-7b-sft-llama",0.450592390002406,-1.35282871872379,99,864,0.445945945945946,0.45119369452736,0.490521327014218,844,-0.039928937011812,0.039928937011812,0.00159432001089325
"beberik/Nyxene-11B",0.623466465490678,0.461990628879992,99,864,0.702702702702703,0.613212364204415,0.640995260663507,844,-0.017528795172829,0.017528795172829,0.000307258660210994
"BEE-spoke-data/Meta-Llama-3-8Bee",0.459411461439128,-1.26994641356542,99,864,0.472972972972973,0.457656442299454,0.507109004739337,844,-0.047697543300209,0.047697543300209,0.00227505563687531
"beowolx/CodeNinja-1.0-OpenChat-7B",0.566973533089208,-0.0238762376448931,99,864,0.581081081081081,0.565147850407907,0.572274881516588,844,-0.00530134842738006,0.00530134842738006,2.8104295148485e-05
"BFauber/lora_llama2-13b_10e5_r32_a16",0.473485438038114,-1.0739428828398,99,864,0.472972972972973,0.473551757046545,0.516587677725118,844,-0.0431022396870041,0.0431022396870041,0.00185780306603595
"BioMistral/BioMistral-7B",0.475331686512937,-0.966108063951413,99,864,0.418918918918919,0.482632162319222,0.453791469194313,844,0.021540217318624,0.021540217318624,0.000463980962133549
"BioMistral/BioMistral-7B-TIES",0.478109309336563,-0.949823149290929,99,864,0.432432432432432,0.48402043458298,0.471563981042654,844,0.00654532829390897,0.00654532829390897,4.28413224750453e-05
"budecosystem/code-millenials-34b",0.407838896161563,-1.87498418617883,99,864,0.351351351351351,0.415149049019355,0.380331753554502,844,0.027507142607061,0.027507142607061,0.000756642894405191
"CallComply/zephyr-7b-beta-128k",0.510951460737122,-0.586566262963392,99,864,0.472972972972973,0.515866323859542,0.51303317535545,844,-0.00208171461832796,0.00208171461832796,4.33353575216031e-06
"Changgil/K2S3-Llama2-13b-v1.0",0.439906893623405,-1.51404675346424,99,864,0.445945945945946,0.439125369205194,0.427725118483412,844,0.012181775139993,0.012181775139993,0.000148395645561352
"ChaoticNeutrals/Eris_Remix_DPO_7B",0.67329854064827,0.964946740615186,99,864,0.743243243243243,0.664246873253627,0.703791469194313,844,-0.030492928546043,0.030492928546043,0.000929818691314085
"ChaoticNeutrals/Prodigy_7B",0.693216688272293,1.14868426669146,99,864,0.797297297297297,0.679747432986704,0.693127962085308,844,8.87261869849665e-05,8.87261869849665e-05,7.87233625689123e-09
"chargoddard/internlm2-7b-llama",0.524754381187414,-0.490693735294123,99,864,0.527027027027027,0.524460274078758,0.539099526066351,844,-0.014345144878937,0.014345144878937,0.000205783181597693
"Charlie911/llama2-MultiLoRA-sharegpt-mmlu-drop-ffn-1.0general",0.398828233878633,-1.9880707643916,99,864,0.324324324324324,0.408469916291543,0.421800947867299,844,-0.022972713988666,0.022972713988666,0.000527745588005051
"ChavyvAkvar/llama-3-habib",0.485101249975506,-1.02167736039904,99,864,0.540540540540541,0.477926753549442,0.518957345971564,844,-0.0338560959960579,0.0338560959960579,0.00114623523609429
"ChavyvAkvar/llama-3-lumimaid-habib-v3",0.470860625745115,-1.23919373915233,99,864,0.554054054054054,0.460094417375723,0.530805687203792,844,-0.059945061458677,0.059945061458677,0.00359341039328456
"CHIH-HUNG/llama-2-13b-alpaca-test",0.470865825012938,-1.10966234760953,99,864,0.472972972972973,0.470593135276934,0.517772511848341,844,-0.0469066868354031,0.0469066868354031,0.00220023726987457
"chihoonlee10/T3Q-EN-DPO-Mistral-7B",0.726413174393779,1.95762872171078,99,864,0.783783783783784,0.718988742590366,0.714454976303318,844,0.0119581980904609,0.0119581980904609,0.000142998501570704
"chlee10/T3Q-platypus-SOLAR-10.7B-v1.0",0.548079870108946,-0.26925612865333,99,864,0.581081081081081,0.543809125159611,0.56042654028436,844,-0.012346670175414,0.012346670175414,0.000152440264420458
"cloudyu/19B_MATH_DPO",0.577172211727625,-0.0320157637541711,99,864,0.675675675675676,0.564424704628466,0.674170616113744,844,-0.096998404386119,0.096998404386119,0.00940869045345306
"cloudyu/4bit_quant_TomGrc_FusionNet_34Bx2_MoE_v0.1_DPO",0.595930042411958,0.103612402420024,99,864,0.743243243243243,0.576865981127909,0.696682464454976,844,-0.100752422043018,0.100752422043018,0.0101510505475344
"cloudyu/Mixtral-8x7B-Instruct-v0.1-DPO",0.573257678206576,-0.10225633228449,99,864,0.689189189189189,0.558254776785297,0.659952606635071,844,-0.086694928428495,0.086694928428495,0.00751601061522187
"cloudyu/Truthful_DPO_cloudyu_Mixtral_34Bx2_MoE_60B",0.599169508643027,0.19467330180593,99,864,0.702702702702703,0.585771095294128,0.669431279620853,844,-0.070261770977826,0.070261770977826,0.00493671646094048
"cloudyu/Truthful_DPO_TomGrc_FusionNet_34Bx2_MoE",0.610018543476221,0.298238033504361,99,864,0.716216216216216,0.59627531523928,0.693127962085308,844,-0.083109418609087,0.083109418609087,0.00690717546154046
"codellama/CodeLlama-34b-hf",0.447690957229523,-1.28258326785809,99,864,0.378378378378378,0.456660820374966,0.43957345971564,844,0.00811749751388302,0.00811749751388302,6.5893765887897e-05
