"model","pirt_accuracy","theta","n_subset_items","n_all_items","avg_observed","avg_predicted"
"YeungNLP/firefly-zephyr-6x7b",0.525814921219997,-0.457539969943506,99,864,0.513513513513513,0.527406868099659
"HanNayeoniee/LHK",0.56036024585424,-0.128980264091444,99,864,0.594594594594595,0.555929918370194
"Weyaxi/Einstein-bagel-7B",0.622054094915801,0.480438279996985,99,864,0.675675675675676,0.615114831523347
"ibivibiv/orthorus-125b-v2",0.636814260033534,0.523653381587948,99,864,0.77027027027027,0.619543482238191
"yeontaek/llama-2-13B-ensemble-v3",0.500164695268452,-0.823134923011889,99,864,0.540540540540541,0.494939585880299
"AGI-0/ThetaWave-7B-v0.1",0.61066578357875,0.339311646971181,99,864,0.689189189189189,0.600503931087987
"Inv/Dykh-Tau-7B",0.556092463252707,-0.164415037273353,99,864,0.581081081081081,0.552858642121977
"LeroyDyer/Mixtral_AI_SwahiliTron_7b",0.477435311243503,-0.958746810205591,99,864,0.432432432432432,0.483259213207289
"ResplendentAI/Paradigm_Shift_7B",0.530131103987801,-0.501033239009482,99,864,0.581081081081081,0.523537577540436
"AA051610/C0322-reft",0.527241865217421,-0.537477556702014,99,864,0.581081081081081,0.520274437282124
"allknowingroger/ROGERphi-7B-slerp",0.613961765400825,0.425875230965355,99,864,0.648648648648649,0.609472874627577
"nisten/BigCodeLlama-92b",0.446523519178846,-1.36711922296028,99,864,0.418918918918919,0.450095879212483
"macadeliccc/Monarch-7B-SFT",0.561919674831265,-0.0886757960724041,99,864,0.581081081081081,0.559439963434231
"yleo/EmertonMonarch-7B",0.715632215603088,1.69740621073549,99,864,0.743243243243243,0.712059023790832
"MSL7/INEX8-7B",0.724752323114422,2.03973146093955,99,864,0.756756756756757,0.720610572878355
"kyujinpy/Sakura-SOLAR-Instruct",0.590707692699446,0.133185006065699,99,864,0.675675675675676,0.579711836078993
"azarafrooz/Mistral-7B-Instruct-v0.2-Selfplay-v0",0.531469412096543,-0.424812649992422,99,864,0.540540540540541,0.530295501356732
"dillfrescott/amadeus-v0.1",0.639492486877306,0.638855566009019,99,864,0.702702702702703,0.631312341299902
"lodrick-the-lafted/Grafted-Hermetic-Platypus-D-2x7B",0.487923465216808,-0.841371358872031,99,864,0.445945945945946,0.493355850063625
"Josephgflowers/Cinder-Phi-2-V1-F16-gguf",0.478559613170667,-1.04718561975317,99,864,0.5,0.475784974875106
"ewqr2130/alignment-handbook-zephyr-7b_ppo_5e7step_102",0.520498289316502,-0.602825931239876,99,864,0.567567567567568,0.514406970954599
"kekmodel/StopCarbon-10.7B-v3",0.590707692699446,0.133185006065699,99,864,0.675675675675676,0.579711836078993
"nextai-team/Moe-2x7b-QA-Code",0.578729967438485,0.101629128960706,99,864,0.594594594594595,0.576676898041812
"freeCS-dot-org/ThetaWave-7B-v0.1",0.606206452249998,0.341345347782032,99,864,0.648648648648649,0.600713932716055
"MaziyarPanahi/Llama-3-8B-Instruct-DPO-v0.1",0.48881435413065,-0.972123357260239,99,864,0.540540540540541,0.482120377065841
"Kukedlc/NeuralSynthesis-7b-v0.4-slerp",0.724752323114422,2.03973146093955,99,864,0.756756756756757,0.720610572878355
"Muhammad2003/TriMistral-7B-SLERP",0.594983285681009,0.269018602744857,99,864,0.608108108108108,0.593284779249266
"FelixChao/ShadowNeural-7B-ORPO",0.62650350821583,0.546675416816391,99,864,0.662162162162162,0.621888858881599
"LTC-AI-Labs/L2-7b-Hermes-Synthia",0.412760121630086,-1.78525215397719,99,864,0.351351351351351,0.420707138960276
"Yuma42/KangalKhan-RawEmerald-7B",0.611214519880849,0.379104839529624,99,864,0.662162162162162,0.60462129558562
"Alsebay/Kilo-2x8B",0.473003349995899,-1.14416484797447,99,864,0.513513513513513,0.46776085824656
"Radu1999/MisterUkrainianDPO",0.629556890696869,0.563386701215352,99,864,0.675675675675676,0.62358857734667
"core-3/kuno-royale-v3-7b",0.673671770670884,1.00887808808157,99,864,0.716216216216216,0.668166018894429
"Stopwolf/Bumbar-7B-slerp",0.598112287384016,0.303530674360367,99,864,0.608108108108108,0.596818710584427
