"model","Theta_WLE","SE"
"viethq188/Rabbit-7B-DPO-Chat",0.102803892281402,0.266235045118322
"Aeala/GPT4-x-AlpacaDente2-30b",-0.591058268259897,0.263871126025293
"wahaha1987/llama_7b_sharegpt94k_fastchat",-1.64173346729366,0.243788830481594
"eren23/ogno-monarch-jaskier-merge-7b-OH-PREF-DPO",2.33856559587625,0.370850134706983
"Yuma42/KangalKhan-Alpha-ExtraRawRubyroid-7B",0.611237200640321,0.204703950919424
"yuuko-eth/Monsoon-7B-exp-1",0.416906115133917,0.184052844461465
"chickencaesar/llama2-platypus-llama2-chat-13B-hf",-0.928018610944434,0.198858528712975
"ajibawa-2023/Scarlett-Llama-3-8B-v1.0",-0.784413270723365,0.203988658153826
"dsvv-cair/alpaca-cleaned-llama-30b-bf16",-1.44157408170649,0.201987319757693
"shenzhi-wang/Llama3-8B-Chinese-Chat-v2-nightly-v2",-0.737693645446064,0.213515179929737
"sonthenguyen/NeuralHermes-2.5-Mistral-7B",0.492684077967712,0.176519999209472
"openaccess-ai-collective/dpopenhermes-alpha-v0",0.485794717471835,0.187490591843104
"uproai/Rose-2x7B",0.394142635068217,0.219120585634508
"raincandy-u/Llama-3-5B-Sheard",-1.39753613266159,0.223373478937186
"DopeorNope/LaOT",-1.41730303292226,0.208532292893718
"cgato/Thespis-7b-v0.2-SFTTest-3Epoch",0.394367587983994,0.184039214490646
"Qwen/Qwen1.5-MoE-A2.7B",-1.00993792605567,0.255640686088518
"aqweteddy/mistral_tv-neural-marconroni",0.804909164048503,0.209079507041038
"namirocks/mistral-shishya-model-7b-ep3",-0.784107729150758,0.251221875166999
"allknowingroger/LimmyAutomerge-7B-slerp",1.93743464584987,0.330561072989754
"ZhangShenao/0.001_idpo_declr_4iters_iter_4",0.36406224267516,0.189111568270206
"mncai/Mistral-7B-openplatypus-1k",0.1581393937393,0.241060999640909
"Gille/StrangeMerges_20-7B-slerp",1.59011198348911,0.223047673230123
"macadeliccc/MonarchLake-7B",1.69714114748499,0.24117128628262
"TheBloke/OpenOrcaxOpenChat-Preview2-13B-GPTQ",-0.876421597090419,0.160600390456186
"Weyaxi/OpenHermes-2.5-neural-chat-v3-3-openchat-3.5-1210-Slerp",1.13382045134934,0.209248554822482
"MoaData/Myrrh_solar_10.7b_3.0",-0.450843996786552,0.270683870489179
"quantumaikr/quantum-dpo-v0.1",1.40449451196003,0.217683539450391
"UCLA-AGI/zephyr-7b-sft-full-SPIN-iter1",0.200545818287668,0.204674092914026
"ContextualAI/Contextual_KTO_Mistral_PairRM",-0.47907637346787,0.219641322683262
"Deci/DeciLM-7B-instruct",0.113759649277576,0.253506588710809
"LDCC/LDCC-SOLAR-10.7B",-0.173681357277401,0.226294082191984
"Q-bert/MetaMath-Cybertron-Starling",1.05655369264372,0.186127793761903
"migtissera/Synthia-v3.0-11B",-0.224691585559953,0.245129647232665
"maldv/winter-garden-7b-alpha",0.656217990622987,0.216877733756172
"YeungNLP/firefly-zephyr-6x7b",-0.200670617263661,0.213955447559102
"hongzoh/Yi-Ko-6B_Open-Platypus",-1.00171855830469,0.248823524517086
"ibranze/araproje-llama2-7b-hf",-1.20980651087948,0.235613238537616
"abacusai/Llama-3-Giraffe-70B-Instruct",-0.602914682955005,0.247876734189931
"karakuri-ai/karakuri-lm-70b-chat-v0.1",-0.0661586223186304,0.259103854108981
"charioteer/Neural-phi2",-1.89297963566852,0.16526175082187
"Changgil/k2s3_test_24001",-0.665352601819069,0.212036518989786
"AtAndDev/Ogno-Monarch-Neurotic-7B-Dare-Ties",2.33856559587625,0.370850134706983
"perlthoughts/Chupacabra-8x7B-MoE",0.926379459152871,0.22068894574392
"fblgit/UNA-SOLAR-10.7B-Instruct-v1.0",-0.197659655389023,0.256746479428448
"Ppoyaa/LuminRP-7B-128k-v0.2",1.04374212038284,0.186774169148964
"XuanXuanXuanXuan/Llama-2-7b-hf-gpt-3.5-80k",-1.35811343427193,0.182238457498224
"SJ-Donald/llama3-passthrough-chat",-0.691330025392487,0.204316943627691
"NeuralNovel/Ignis-7B-DPO-Laser",-0.422353739925974,0.184453290907598
"Mollel/Swahili-Alpaca-Llama-3-8b_16bit",-0.756051837240263,0.279508638666831
"uukuguy/Mistral-7B-OpenOrca-lora-merged",0.428332996749723,0.193084564809256
"SanjiWatsuki/openchat-3.5-1210-starling-slerp",0.917368066080551,0.271433315491403
"teknium/CollectiveCognition-v1-Mistral-7B",-0.394986493319684,0.280258626324839
"mahiatlinux/ShadowDolph-7B-v1",-0.0501542243996434,0.226986316528057
"DopeorNope/SOLARC-MOE-10.7Bx6",-0.129450807823574,0.249099612307431
"cloudyu/Yi-34Bx2-MoE-60B-DPO",0.342723359437603,0.311994509842176
"vicgalle/OpenHermes-Gemma-7B",-0.768133525333752,0.291347841669277
"JaeyeonKang/CCK_Asura_v3.0",-0.26486206473281,0.229799459951394
"CorticalStack/shadow-clown-7B-slerp",2.31641367028595,0.369743665548778
"NousResearch/Nous-Hermes-2-Mistral-7B-DPO",0.525914772355978,0.173503495002871
"Azazelle/Yuna-7b-Merge",0.90968319842263,0.193442548777308
"FelixChao/Sectumsempra-7B-DPO",1.37677663154084,0.188254053370901
"Noodlz/DolphinStar-12.5B",-0.480520841528579,0.268611489329969
"openlynn/Llama-3-Soliloquy-8B-v2",-0.784853616913548,0.199692248487269
"nbeerbower/SuperFlammen-4x7B",2.01640918348552,0.336200384655085
"Ppoyaa/Alpha-Mistral-7B-Instruct",-0.254612022288517,0.232068226256274
"ChavyvAkvar/habib-v3",0.0712849943802978,0.245934923203922
"AI-Sweden-Models/gpt-sw3-20b",-1.07776660371328,0.273789979313446
"Nexusflow/Starling-LM-7B-beta",0.894693729730904,0.274848539391345
"kyujinpy/Sakura-SOLRCA-Instruct-DPO",-0.129450807823574,0.249099612307431
"uukuguy/speechless-orca-platypus-coig-lite-4k-0.5e-13b",-0.944674084934695,0.172666066675076
"NeverSleep/MiquMaid-v1-70B",-0.050612153653694,0.281252285990505
"NobodyExistsOnTheInternet/PuffedLIMA13bQLORA",-0.921277096267579,0.1709905811663
"kimou605/shadow-clown-BioMistral-7B-DARE",0.579020505843936,0.200529129535324
"JaeyeonKang/CCK_Asura_v1",0.01405199987211,0.289391700335377
"TigerResearch/tigerbot-70b-base",-0.190530178933227,0.242547759781943
"llama-anon/instruct-13b",-0.833923878859736,0.239620978700943
"222gate/Blur-4x7b-MOE-v0.1",1.52386015379403,0.227632971659909
"YeungNLP/firefly-qwen1.5-en-14b-dpo-v0.1",-0.478241832859999,0.225528766453179
"davidkim205/Rhea-72b-v0.4",-0.312303266776146,0.241217559637124
"wenbopan/Faro-Yi-9B-200K",-0.782426188489947,0.181789675587713
"kaitchup/Mayonnaise-4in1-02",1.58441868137573,0.22264993897353
"vicgalle/SystemConfigHermes-7B",0.504638389758438,0.173864585395929
"Intel/neural-chat-7b-v3-1",0.0566877143900968,0.212325082163776
"Undi95/Llama-3-LewdPlay-8B",-0.872098692377965,0.254546881565937
"gabifg/Grypho-ties-7b",0.206057887924356,0.240808394382326
"noodlz/DolphinStar-12.5B",-0.480520841528579,0.268611489329969
"NeverSleep/Noromaid-7B-0.4-DPO",0.0405591165758862,0.191337453259825
"ValiantLabs/ShiningValiant",-0.580415777179967,0.287352138769288
"Sao10K/Stheno-1.1-L2-13B",-0.784103436238424,0.19888655694477
"hfl/chinese-alpaca-2-13b",-0.89383053310021,0.180552708835573
"Sao10K/14B-Glacier-Stack",0.119077883767799,0.242856228541609
"abhishek/autotrain-llama3-orpo",-0.703357648749594,0.178907889030804
"Henk717/airochronos-33B",-0.959780029316089,0.346992713802535
"openchat/openchat-3.5-1210",0.256525423688028,0.288123527359322
"giraffe176/Open_Hermes_Maid_Sam_Mistral_dtv0.1",1.07029356835415,0.212953072225816
"DreadPoor/SilverMaiden-7B-slerp",1.16637224657495,0.158336289282427
"zarakiquemparte/zararp-1.1-l2-7b",-1.37126941614662,0.198170387812965
"jisukim8873/mistral-7B-alpaca-case-3-2",0.275494389404479,0.229766045053066
"DreadPoor/Siren-7B-slerp",1.04341570782181,0.186664113502316
"yys/gemma-7B-it-firefly",-1.03620914346351,0.240288923252497
"ziqingyang/chinese-llama-2-7b",-0.948959608474428,0.17025887900677
"Aspik101/llama-30b-instruct-2048-PL-lora",-0.490950388036333,0.224341513745301
"icefog72/IceCaffeLatteRP-7b",0.780737792130051,0.236772014386556
"ehartford/Wizard-Vicuna-30B-Uncensored",-0.337404311042397,0.237887157213694
"saishf/Fimbulvetr-Kuro-Lotus-10.7B",0.202131210254578,0.237986744427356
"jondurbin/airoboros-13b-gpt4-1.2",-1.12940703289256,0.279949593615473
"chasedreaminf/Dream-7B-slerp",1.05007758333709,0.193578563148937
"jondurbin/airoboros-l2-13b-2.1",-0.933561755151969,0.178338697267674
"alnrg2arg/test3_sft_16bit_dpo2",1.53063768182224,0.220725591798205
"juhwanlee/experiment2-non-cause-v1",0.385828393716591,0.198971711324012
"Swisslex/Mixtral-8x7b-DPO-v0.2",-0.17583444178491,0.248637181341455
"psmathur/model_009",-0.228842587154176,0.201795161320337
"allknowingroger/AutoLimmy-7B-slerp",2.31641367028595,0.369743665548778
"TheSkullery/llama-3-cat-8b-instruct-v1",-0.719236767648423,0.186555211845173
"CHIH-HUNG/llama-2-13b-FINETUNE3_3.3w-r16-gate_up_down",-0.87609039993194,0.17201812102772
"itsliupeng/openllama-7b-base",-1.21959900509633,0.210498381161748
"quantumaikr/llama-2-7b-hf-guanaco-1k",-1.32165017776384,0.189124576233089
"jeonsworld/CarbonVillain-en-10.7B-v4",-0.129450807823574,0.249099612307431
"OpenBuddy/openbuddy-mistral-7b-v19.1-4k",-1.04790671040577,0.181372828121125
"TFLai/Luban-Platypus2-13B-QLora-0.80-epoch",-0.990167845696343,0.258208423217161
"damerajee/Gaja-v2.00",-1.38164891973602,0.18694077497019
"fblgit/UNA-ThePitbull-21.4-v1",-0.499046130660646,0.300955889237708
"vikash06/doctorLLM5k",-1.53964517307942,0.204558004171007
"MaziyarPanahi/phi-2-logical-sft",-1.88772355073391,0.211793596093292
"Gille/StrangeMerges_2-7B-slerp",1.02184515813576,0.240553508916564
"CHIH-HUNG/llama-2-13b-FINETUNE3_3.3w-r8-q_k_v_o_gate_up_down",-0.949250539667789,0.188954382234614
"abideen/AlphaMonarch-dora",1.68306062356297,0.252350771085993
"KnutJaegersberg/Walter-SOLAR-11B",-0.464745661809562,0.261337127896801
"shyamieee/B3E3-SLM-7b-v2.0",1.95099232989305,0.331908877335624
"ZhangShenao/0.001_llama-3_nodpo_3iters_bs128_531lr_iter_2",-0.750473761390002,0.205399620145011
"ajibawa-2023/carl-33b",-0.845920086720267,0.172775886980089
"CorticalStack/crown-clown-7b-slerp",1.6926773784298,0.240935071801801
"YeungNLP/firefly-llama2-13b-v1.2",-1.02276535680537,0.207009756867634
"Weyaxi/Dolphin2.1-OpenOrca-7B",0.338546643000831,0.201567898198481
"SilverCoder66/Mistral-7B-Instruct-adapt-v0.22",1.965797080836,0.340259484773455
"Salesforce/xLAM-v0.1-r",-0.247825023353179,0.262402192502126
"fhai50032/SamCoder-TxC",-0.179401576333832,0.220780470865462
"andysalerno/openchat-nectar-0.11",0.529273397562261,0.234810363703233
"Kukedlc/Neural-Cosmic-Boy-7B-slerp",1.15088335866785,0.192529855789951
"gagan3012/MetaModelv2",-0.127577697405829,0.248424332483356
"amu/dpo-phi2",-1.82092865184652,0.231418570090862
"uukuguy/airoboros-m-7b-3.1.2-dare-0.85",0.523154474881919,0.215260958352606
"fhai50032/RolePlayLake-7B-Toxic",0.608040876614427,0.242725937069049
"openlm-research/open_llama_7b",-0.940570865651182,0.2598736247592
"Muhammad2003/TriMistral-7B-SLERP",0.417576759796367,0.192013830914296
"chihoonlee10/T3Q-DPO-Mistral-7B",2.35859026421162,0.413128737182639
"Korabbit/Llama-2-7b-chat-hf-afr-441step-flan-v2",-1.59536720492548,0.184487644266473
"VAGOsolutions/SauerkrautLM-Gemma-2b",-0.895317771658912,0.247056414315613
"digitous/Alpacino13b",-0.740908753751322,0.313045124600561
"abideen/gemma-7b-openhermes",-1.49957319420706,0.165466180231371
"chargoddard/mistral-11b-slimorca",0.53294458740588,0.219623495620316
"paulml/NeuralOmniBeagleMBX-v3-7B",1.76063244691044,0.260689576066681
"gaodrew/gaodrew-gorgonzola-13b",-0.754388398079118,0.215419692636559
"cloudyu/mixtral_7bx4_moe",0.19206769451254,0.224481787303573
"Yuma42/KangalKhan-RawRuby-7B",0.611237200640321,0.204703950919424
"FairMind/Phi-3-mini-4k-instruct-bnb-4bit-Ita",-1.88882951680981,0.158967729239572
"liminerity/M7-7b",2.00190123093507,0.335986258561388
"itsliupeng/test_6b",-0.654919938502576,0.216571332505482
"YeungNLP/firefly-llama2-7b-pretrain",-1.2528534426583,0.156072916840306
"Undi95/LewdEngine",-0.739254774056366,0.192596868223734
"upstage/llama-65b-instruct",-0.378953097301944,0.26569228451248
"Suprit/Zhongjing-LLaMA-base",-0.622799359291173,0.267231830798318
"juhwanlee/gemma-7B-alpaca-case-0-2",-0.440689431265689,0.250630075106853
"Walmart-the-bag/Quintellect-10.7B",0.749475294348907,0.162646016150622
"HIT-SCIR/huozi3",-0.475768821254392,0.266714322358254
"LeroyDyer/Mixtral_AI_SwahiliTron_7b",-0.617581861221108,0.260211889242594
"lilloukas/Platypus-30B",-0.195429296469788,0.260702383161267
"UnicomLLM/Unichat-llama3-Chinese-8B-28K",-1.09223676754457,0.223502112971083
"haoranxu/ALMA-7B",-1.39341981142723,0.187553835359057
"mlabonne/Beagle14-7B",1.56664031351733,0.231524194691806
"mosaicml/mpt-7b-8k",-1.27297161889844,0.23707841076772
"mvpmaster/pmmpk-EinstainMorcoro14KrishnaHercules-7b-slerp",0.927789073514552,0.208017887457507
"Gille/StrangeMerges_15-7B-slerp",1.11826282013548,0.205692488133282
"allknowingroger/NeuralDolphin-7B-slerp",0.784880900013595,0.214443836609944
"AA051615/A0306",0.0753154439368827,0.263694868022935
"ShenaoZ/0.0001_withdpo_4iters_bs256_5102lr_iter_4",0.317809004420398,0.193983987388711
"Kearm/94909a799eefebebc2734491449fb3ef",-1.43653991966024,0.249096516046649
"beberik/Lonepino-11B",0.486927168886565,0.230877336366523
"sail/Sailor-7B-Chat",-1.21141229336384,0.240028087252037
"Eurdem/megatron_2.1_MoE_2x7B",2.3653625718409,0.374661317464542
"allbyai/ToRoLaMa-7b-v1.0",-1.30821004657873,0.228954023387129
"bofenghuang/vigogne-2-7b-instruct",-1.28394791764964,0.193783994083255
"wang7776/Mistral-7B-Instruct-v0.2-sparsity-20-v0.1",-0.220374615718529,0.21555709505603
"yleo/ParrotOgno-7B",1.9551611940764,0.33230059559575
"lgaalves/mistral-7b_open_platypus",-0.108759464045687,0.224829964097732
