"model","pirt_accuracy","theta","n_subset_items","n_all_items","avg_observed","avg_predicted"
"YeungNLP/firefly-zephyr-6x7b",0.532266731529834,-0.449207279757993,100,844,0.57,0.527195055660189
"HanNayeoniee/LHK",0.591414182246274,0.123102030594745,100,844,0.67,0.580851572333139
"Weyaxi/Einstein-bagel-7B",0.584645924578916,0.140505326518256,100,844,0.6,0.582582204764255
"ibivibiv/orthorus-125b-v2",0.607348119435754,0.261720729758579,100,844,0.7,0.594894909682495
"yeontaek/llama-2-13B-ensemble-v3",0.498017906803627,-0.833044330822271,100,844,0.55,0.491031066320244
"AGI-0/ThetaWave-7B-v0.1",0.595817051020325,0.278219726112312,100,844,0.59,0.596598912716605
"Inv/Dykh-Tau-7B",0.536008796282684,-0.375777573434408,100,844,0.55,0.534128258148636
"LeroyDyer/Mixtral_AI_SwahiliTron_7b",0.536298708474809,-0.386606646614498,100,844,0.56,0.533113051011746
"ResplendentAI/Paradigm_Shift_7B",0.64969135343706,0.73679883317976,100,844,0.69,0.644273524597955
"AA051610/C0322-reft",0.532269824626067,-0.491355161300951,100,844,0.6,0.523166306430645
"allknowingroger/ROGERphi-7B-slerp",0.615525784090973,0.478033796063834,100,844,0.6,0.617612583027932
"nisten/BigCodeLlama-92b",0.422967939653556,-1.69477157653772,100,844,0.42,0.423366856273657
"macadeliccc/Monarch-7B-SFT",0.547328695938092,-0.266329937470198,100,844,0.57,0.544281477650201
"yleo/EmertonMonarch-7B",0.712843884839593,1.58807110763749,100,844,0.73,0.710537955382549
"MSL7/INEX8-7B",0.723984908602243,2.06027396008837,100,844,0.73,0.723176428575663
"kyujinpy/Sakura-SOLAR-Instruct",0.611200079933713,0.251945715178488,100,844,0.74,0.593888262720502
"azarafrooz/Mistral-7B-Instruct-v0.2-Selfplay-v0",0.499562957438032,-0.828517597671023,100,844,0.56,0.491439699029165
"dillfrescott/amadeus-v0.1",0.660846658154564,0.879328990728152,100,844,0.68,0.658272284250607
"lodrick-the-lafted/Grafted-Hermetic-Platypus-D-2x7B",0.518671280323798,-0.581872727418761,100,844,0.55,0.514460430904954
"Josephgflowers/Cinder-Phi-2-V1-F16-gguf",0.481186664936291,-1.00353790686339,100,844,0.52,0.475969818825577
"ewqr2130/alignment-handbook-zephyr-7b_ppo_5e7step_102",0.51216111994336,-0.645103366916211,100,844,0.54,0.50841933498951
"kekmodel/StopCarbon-10.7B-v3",0.601472213415692,0.156643971825834,100,844,0.73,0.584196973283392
"nextai-team/Moe-2x7b-QA-Code",0.576290703034775,0.0575960796368556,100,844,0.59,0.574448055593213
"freeCS-dot-org/ThetaWave-7B-v0.1",0.617129205036142,0.444297664411607,100,844,0.64,0.614055173454978
"MaziyarPanahi/Llama-3-8B-Instruct-DPO-v0.1",0.501839769977944,-0.785280200598581,100,844,0.55,0.495366620781431
"Kukedlc/NeuralSynthesis-7b-v0.4-slerp",0.720465030801124,1.92334346121291,100,844,0.72,0.72052753494106
"Muhammad2003/TriMistral-7B-SLERP",0.580561536687639,0.134473634252956,100,844,0.57,0.581981098070387
"FelixChao/ShadowNeural-7B-ORPO",0.630370044262724,0.562737284716518,100,844,0.66,0.626387523330294
"LTC-AI-Labs/L2-7b-Hermes-Synthia",0.40001884633313,-2.15052183368321,100,844,0.41,0.398677293420916
"Yuma42/KangalKhan-RawEmerald-7B",0.578471555911876,0.124138258088649,100,844,0.56,0.580954291921537
"Alsebay/Kilo-2x8B",0.468354644191729,-1.17651973656792,100,844,0.52,0.461413064109972
"Radu1999/MisterUkrainianDPO",0.625508190686045,0.522189654306837,100,844,0.65,0.622216280832019
"core-3/kuno-royale-v3-7b",0.68668302841283,1.15643771087562,100,844,0.72,0.682204940833909
"Stopwolf/Bumbar-7B-slerp",0.582483162408513,0.142856907159212,100,844,0.58,0.582816920796755
"raidhon/coven_7b_128k_orpo_alpha",0.596217945921704,0.243511458671961,100,844,0.62,0.593021433276771
"EmbeddedLLM/Mistral-7B-Merge-14-v0.3-ft-step-9984",0.554817489467347,-0.144996777081128,100,844,0.55,0.555465001492528
"rhysjones/Phi-3-mini-mango-1-llamafied",0.537375958764134,-0.387906721489596,100,844,0.57,0.53299100698512
"bartowski/internlm2-chat-7b-sft-llama",0.424718992096576,-1.77204769776555,100,844,0.47,0.41863283512031
"AA051612/A0123",0.54936775174419,-0.328545872378668,100,844,0.63,0.538530083967872
"Test157t/Eris-Floramix-7b",0.718800675817372,1.79083606076404,100,844,0.73,0.717295390308955
"Replete-AI/Phi-Elothir",0.488571814038628,-0.98440676265328,100,844,0.57,0.477627165387906
"kimwooglae/AISquare-Instruct-SOLAR-10.7b-v0.5.32",0.563651830425341,-0.138359432182253,100,844,0.62,0.556078151719069
"jeiku/Garbage_9B",0.588639205251063,0.118458486270473,100,844,0.65,0.580391786602013
"adamo1139/yi-34b-200k-rawrr-dpo-1",0.531787814964998,-0.468992633250911,100,844,0.58,0.52530768256782
"SC99/Mistral-7B-summ-lora-tuned-8h",0.52334669224598,-0.554675108790075,100,844,0.57,0.517076086365063
"Artples/M-LChat-7b",0.628188616120547,0.525598238071857,100,844,0.67,0.62256880645933
"Kukedlc/Neural-4-QA-7b",0.728587244833265,2.22517362958872,100,844,0.75,0.725709186343112
"abhishekchohan/Yi-9B-Forest-DPO-v1.0",0.475818615697076,-1.13897630253465,100,844,0.56,0.464503913505823
"StarFox7/gemma-2b-dpo-v1",0.433857387946283,-1.5108260588134,100,844,0.42,0.435719940089601
"Kquant03/Samlagast-7B-laser-bf16",0.71014270780545,1.49389186293563,100,844,0.74,0.70612963089758
