"model","pirt_accuracy","theta","n_subset_items","n_all_items","avg_observed","avg_predicted","actual_accuracy","n_items","error","abs_error","squared_error"
"0-hero/Matter-0.1-Slim-7B-B",0.507304442621213,-0.674946117798342,100,844,0.52,0.505598050500408,0.537914691943128,844,-0.030610249321915,0.030610249321915,0.000936987363549799
"01-ai/Yi-34B-Chat",0.52867171287452,-0.575712687216153,100,844,0.63,0.515052319443676,0.604265402843602,844,-0.075593689969082,0.075593689969082,0.00571440596314169
"01-ai/Yi-9B",0.476262940140824,-1.11674944020325,100,844,0.55,0.466352044998462,0.542654028436019,844,-0.066391088295195,0.066391088295195,0.00440777660502037
"01-ai/Yi-9B-200K",0.453614714020734,-1.30142481101613,100,844,0.47,0.451412390636424,0.496445497630332,844,-0.042830783609598,0.042830783609598,0.00183447602461221
"922CA/Silicon-Monika-7b",0.561461640355273,-0.0636388505158696,100,844,0.55,0.563002183413777,0.566350710900474,844,-0.00488907054520094,0.00488907054520094,2.39030107959514e-05
"AA051610/C0322-reft",0.532269824626067,-0.491355161300951,100,844,0.6,0.523166306430645,0.588862559241706,844,-0.0565927346156391,0.0565927346156391,0.00320273761127615
"AA051610/FT",0.499065562162059,-0.731828142455398,100,844,0.49,0.500284051699971,0.561611374407583,844,-0.062545812245524,0.062545812245524,0.00391197862945234
"AA051611/A0118",0.521181119946147,-0.566236555361221,100,844,0.56,0.515963528541059,0.528436018957346,844,-0.00725489901119902,0.00725489901119902,5.26335596626966e-05
"AA051612/A0123",0.54936775174419,-0.328545872378668,100,844,0.63,0.538530083967872,0.624407582938389,844,-0.0750398311941991,0.0750398311941991,0.0056309762656539
"AA051615/A0305a",0.502904777576314,-0.742863052891067,100,844,0.53,0.499262946605388,0.537914691943128,844,-0.035009914366814,0.035009914366814,0.00122569410397165
"AA051615/A0306",0.552769455963297,-0.228513178264978,100,844,0.59,0.547765350582019,0.601895734597156,844,-0.049126278633859,0.049126278633859,0.00241339125241155
"abacusai/Llama-3-Giraffe-70B-Instruct",0.561400862793678,-0.166017185566654,100,844,0.62,0.553524634674549,0.643364928909953,844,-0.081964066116275,0.081964066116275,0.00671810813431311
"abacusai/Llama-3-Smaug-8B",0.499972088722347,-0.838271985171702,100,844,0.57,0.490559735055995,0.516587677725118,844,-0.016615589002771,0.016615589002771,0.000276077797909006
"abacusai/MetaMath-Bagel-DPO-34B",0.561379922665432,-0.180848334792789,100,844,0.63,0.552156793991431,0.633886255924171,844,-0.072506333258739,0.072506333258739,0.00525716836262732
