dataset,seed,mse,aug_mse,delta_mse,p_wilcoxon,should_proceed,features_perturbed
EnergyEfficiency_sample_700,985772,0.000987669572361015,0.0009613671207446895,-2.6630821027977705,0.2158203125,False,"[8, 4, 3, 1]"
EnergyEfficiency_sample_700,305711,0.0007828217447512364,0.0009506395531019826,21.43755069093986,0.24609375,False,"[8, 4, 3, 1]"
EnergyEfficiency_sample_700,435829,0.0010463805360044637,0.0009747661841079594,-6.844006499772923,0.080078125,False,"[8, 4, 3, 1]"
EnergyEfficiency_sample_700,117952,0.0007676866219495832,0.0008618910817799214,12.271212906003335,0.3125,False,[8]
EnergyEfficiency_sample_700,963395,0.0007338116188984003,0.0006422777333845016,-12.473757999540755,0.4228515625,False,[8]
EnergyEfficiency_sample_700,152315,0.0011916656488419508,0.0010101079120446142,-15.235627289732877,0.1875,False,"[8, 4]"
EnergyEfficiency_sample_700,882371,0.0007135293235873455,0.0007917520587488721,10.962791938003816,0.1611328125,False,"[8, 4, 3, 1]"
EnergyEfficiency_sample_700,359783,0.0006979275334988701,0.0007143318603229562,2.3504341119553667,0.0009765625,True,[8]
EnergyEfficiency_sample_700,304137,0.0007705328778979952,0.0008258402408008934,7.177807007246221,0.5,False,[8]
EnergyEfficiency_sample_700,122579,0.0010891914570792173,0.0010774621668730889,-1.076880481378528,0.9345703125,False,"[8, 4, 3]"
EnergyEfficiency_sample_700,610581,0.0010784474819335481,0.001047267250719546,-2.8912146151149742,0.009765625,True,"[8, 4, 3]"
EnergyEfficiency_sample_700,448242,0.0009604377069792893,0.000737072640600676,-23.256590693541973,0.1875,False,[8]
EnergyEfficiency_sample_700,374564,0.0005998327200679949,0.0005576635035915699,-7.030162754650137,0.4228515625,False,"[8, 4, 3, 1, 0]"
EnergyEfficiency_sample_700,735831,0.0008167907594448838,0.0007845478011185946,-3.947517519444337,0.1611328125,False,"[8, 4, 3]"
EnergyEfficiency_sample_700,736326,0.0007786338752756711,0.0007236921435418728,-7.056170233326477,0.009765625,True,"[8, 4]"
