init_top10,ori_top10
-8.399999618530273,-8.4
-8.399999618530273,-8.0
-8.199999809265137,-7.9
-8.100000381469727,-7.9
-8.100000381469727,-7.7
-7.900000095367432,-7.6
-7.900000095367432,-7.6
-7.900000095367432,-7.4
-7.800000190734863,-7.4
-7.800000190734863,-7.4
