init_top20,ori_top20
-8.399999618530273,-8.4
-8.399999618530273,-8.0
-8.199999809265137,-7.9
-8.100000381469727,-7.9
-8.100000381469727,-7.7
-7.900000095367432,-7.6
-7.900000095367432,-7.6
-7.900000095367432,-7.4
-7.800000190734863,-7.4
-7.800000190734863,-7.4
-7.800000190734863,-7.3
-7.699999809265137,-7.2
-7.699999809265137,-7.1
-7.699999809265137,-7.0
-7.599999904632568,-7.0
-7.599999904632568,-6.9
-7.599999904632568,-6.9
-7.5,-6.9
-7.5,-6.9
-7.5,-6.9
