epoch,batch,loss,time
0,10,0.5354302644729614,1774137655.0708869
0,20,0.5340971976518631,1774137655.2370658
0,30,0.5339342852433523,1774137655.3516853
0,40,0.5337281867861747,1774137655.5098135
0,50,0.5329813635349274,1774137655.6221058
0,60,0.5321018308401108,1774137655.7403686
0,70,0.5314349276678902,1774137655.9031096
0,80,0.5304330550134182,1774137656.0268123
0,90,0.5300670504570008,1774137656.0922582
0,100,0.529698446393013,1774137656.1554863
0,110,0.5289868008006703,1774137656.2169626
0,120,0.5285244251290957,1774137656.268835
0,130,0.528451367524954,1774137656.3302464
0,140,0.5280474343470165,1774137656.4013138
0,150,0.5275706326961518,1774137656.4720526
0,160,0.5270141057670117,1774137656.5359502
1,10,0.5211694777011872,1774137657.2391853
1,20,0.5215057671070099,1774137657.405694
1,30,0.5201220512390137,1774137657.5292678
1,40,0.5195667535066605,1774137657.7123244
1,50,0.5188430309295654,1774137657.8687992
1,60,0.519040588537852,1774137658.0263643
1,70,0.5186523922852108,1774137658.136521
1,80,0.5182744055986405,1774137658.2548962
1,90,0.5179254280196296,1774137658.357752
1,100,0.5176530635356903,1774137658.4684458
1,110,0.5174316893924367,1774137658.5198424
1,120,0.5169897427161535,1774137658.5736306
1,130,0.5164543711222135,1774137658.6271646
1,140,0.5160903698631696,1774137658.6836982
1,150,0.5157400975624721,1774137658.7402618
1,160,0.5154307661578059,1774137658.8062963
2,10,0.5105809509754181,1774137659.3716533
2,20,0.507656241953373,1774137659.4341373
2,30,0.5073299090067546,1774137659.485558
2,40,0.507084796577692,1774137659.558408
2,50,0.5060528671741485,1774137659.610641
2,60,0.5057525535424551,1774137659.6626482
2,70,0.5053085314376013,1774137659.7150812
2,80,0.504819993674755,1774137659.7687972
2,90,0.5040691326061885,1774137659.8300326
2,100,0.5034089332818985,1774137659.88747
2,110,0.5028906442902304,1774137659.941063
2,120,0.5019158239165942,1774137660.0169585
2,130,0.5009464172216562,1774137660.1198595
2,140,0.49994798132351465,1774137660.2680137
2,150,0.49882637937863666,1774137660.4048138
2,160,0.49782752674072983,1774137660.5338006
3,10,0.4779315948486328,1774137661.4205625
3,20,0.4771030604839325,1774137661.5261693
3,30,0.47646883825461067,1774137661.6477041
3,40,0.4757371261715889,1774137661.78544
3,50,0.4741277289390564,1774137661.837783
3,60,0.47285451292991637,1774137661.8901641
3,70,0.4706178882292339,1774137661.9422185
3,80,0.46897663064301015,1774137661.9941955
3,90,0.46671015322208403,1774137662.0527034
3,100,0.4647181841731072,1774137662.107792
3,110,0.4627680626782504,1774137662.1638389
3,120,0.460569146523873,1774137662.2256641
3,130,0.45834808418383965,1774137662.2910578
3,140,0.4558247862117631,1774137662.3528707
3,150,0.45313817540804546,1774137662.4076462
3,160,0.4506702035665512,1774137662.5233417
4,10,0.4080552369356155,1774137663.256926
4,20,0.4025836244225502,1774137663.3526793
4,30,0.39799456894397733,1774137663.4714518
4,40,0.395248768478632,1774137663.5747633
4,50,0.39127787232398986,1774137663.7178137
4,60,0.3868861253062884,1774137663.7825677
4,70,0.3834187971694129,1774137663.8482885
4,80,0.38056365959346294,1774137663.91126
4,90,0.3778468009498384,1774137663.96875
4,100,0.3755582123994827,1774137664.020876
4,110,0.3736905038356781,1774137664.0787709
4,120,0.37175822680195175,1774137664.1296818
4,130,0.3698533608363225,1774137664.1801398
4,140,0.3681581173624311,1774137664.2310216
4,150,0.3665824679533641,1774137664.2821276
4,160,0.36517722364515065,1774137664.3577785
5,10,0.3488549321889877,1774137665.0848765
5,20,0.343203467130661,1774137665.1707916
5,30,0.34211563169956205,1774137665.2236235
5,40,0.3410704180598259,1774137665.3095403
5,50,0.3406293076276779,1774137665.3789551
5,60,0.33955904295047123,1774137665.4388428
5,70,0.339174872636795,1774137665.4971964
5,80,0.3390758100897074,1774137665.555819
5,90,0.33894162078698475,1774137665.6289551
5,100,0.3385940995812416,1774137665.7046645
5,110,0.3377664888446981,1774137665.806782
5,120,0.3371191814541817,1774137665.9117837
5,130,0.33650571474662194,1774137666.0297756
5,140,0.33629159778356554,1774137666.200101
5,150,0.3357565174500147,1774137666.264884
5,160,0.3353447612375021,1774137666.3292208
6,10,0.32659481167793275,1774137666.7679033
6,20,0.3267380639910698,1774137666.8214884
6,30,0.325639553864797,1774137666.951581
6,40,0.3242996849119663,1774137667.1122215
6,50,0.32396714746952054,1774137667.2257655
6,60,0.32491762141386665,1774137667.4081438
6,70,0.32487867133958,1774137667.5404797
6,80,0.3249326214194298,1774137667.7475758
6,90,0.32496856616603004,1774137667.9233596
6,100,0.3256123450398445,1774137668.0648012
6,110,0.32542157660831106,1774137668.2382832
6,120,0.3254113589723905,1774137668.3475013
6,130,0.32570896332080546,1774137668.5074906
6,140,0.32568019522087915,1774137668.6502533
6,150,0.3258985733985901,1774137668.813733
6,160,0.32565657086670396,1774137668.92216
7,10,0.3197242975234985,1774137669.6364567
7,20,0.3209153816103935,1774137669.7546372
7,30,0.32079977691173556,1774137669.8723192
7,40,0.3225749276578426,1774137670.0029125
7,50,0.32191625714302063,1774137670.1099908
7,60,0.32222563624382017,1774137670.2082045
7,70,0.322549626656941,1774137670.3203733
7,80,0.3219877190887928,1774137670.4280584
7,90,0.32245266967349584,1774137670.5459516
7,100,0.3224779698252678,1774137670.6588407
7,110,0.32279944636605,1774137670.8075094
7,120,0.32218723619977635,1774137670.9416475
7,130,0.32150603945438677,1774137671.043488
7,140,0.3218441875917571,1774137671.1998832
7,150,0.3223788146177928,1774137671.3421903
7,160,0.32235640939325094,1774137671.4523711
8,10,0.3243639349937439,1774137672.3282719
8,20,0.3232833296060562,1774137672.4403317
8,30,0.3233895560105642,1774137672.5718102
8,40,0.3235381804406643,1774137672.7089345
8,50,0.3224009543657303,1774137672.8409023
8,60,0.3215310682853063,1774137672.95523
8,70,0.3209876286131995,1774137673.0726724
8,80,0.3204120110720396,1774137673.200029
8,90,0.321033838391304,1774137673.2607908
8,100,0.3205415114760399,1774137673.3130293
8,110,0.3204855569384315,1774137673.3840241
8,120,0.3200670264661312,1774137673.4423594
8,130,0.32005082850272837,1774137673.5005975
8,140,0.3199982530304364,1774137673.5587218
8,150,0.32023496488730113,1774137673.6118689
8,160,0.32048870883882047,1774137673.6742158
9,10,0.3209232449531555,1774137674.3439717
9,20,0.3210390254855156,1774137674.4651904
9,30,0.32075136800607046,1774137674.6369035
9,40,0.321811805665493,1774137674.8157127
9,50,0.32111313998699187,1774137674.93652
9,60,0.3211291829744975,1774137675.0381112
9,70,0.319813243831907,1774137675.1649895
9,80,0.31952773928642275,1774137675.303625
9,90,0.31979743672741784,1774137675.4691193
9,100,0.31978318631649016,1774137675.6362453
9,110,0.31962125192989005,1774137675.7461562
9,120,0.31930342093110087,1774137675.846354
9,130,0.31941072688652916,1774137675.8995593
9,140,0.31899972409009936,1774137675.9519815
9,150,0.3190028363466263,1774137676.0140347
9,160,0.31902286075055597,1774137676.0767498
10,10,0.31557813882827757,1774137676.60542
10,20,0.3168354585766792,1774137676.7703657
10,30,0.3173656940460205,1774137676.9312375
10,40,0.3177892155945301,1774137677.0467682
10,50,0.3173315715789795,1774137677.210585
10,60,0.3184858997662862,1774137677.3102186
10,70,0.3187231293746403,1774137677.4076214
10,80,0.3190523777157068,1774137677.5233
10,90,0.3186182498931885,1774137677.647271
10,100,0.3180264660716057,1774137677.7699637
10,110,0.3177387186072089,1774137677.9283912
10,120,0.3179860996703307,1774137678.0356781
10,130,0.3186126394913747,1774137678.1516843
10,140,0.3180140216435705,1774137678.2296064
10,150,0.3176555460691452,1774137678.2805772
10,160,0.31759797893464564,1774137678.370166
11,10,0.3162873864173889,1774137678.8059804
11,20,0.31375398933887483,1774137678.8722057
11,30,0.31354281306266785,1774137678.9770293
11,40,0.31424001082777975,1774137679.147097
11,50,0.3138990890979767,1774137679.2641668
11,60,0.31440439422925315,1774137679.4130933
11,70,0.3146185504538672,1774137679.5342658
11,80,0.31447847858071326,1774137679.6464443
11,90,0.3149785710705651,1774137679.7429683
11,100,0.3151597309112549,1774137679.8560662
11,110,0.3153845873746005,1774137679.9524956
11,120,0.3154303563137849,1774137680.0557113
11,130,0.31555993144328776,1774137680.1466758
11,140,0.3160460589187486,1774137680.199154
11,150,0.31606822510560356,1774137680.250853
11,160,0.316331229545176,1774137680.3287165
12,10,0.3176128208637238,1774137681.1668339
12,20,0.315405385196209,1774137681.2636096
12,30,0.31479423145453134,1774137681.4205995
12,40,0.31542628109455106,1774137681.55227
12,50,0.3156120431423187,1774137681.7046695
12,60,0.3154838755726814,1774137681.8516252
12,70,0.3152313432523182,1774137682.0080879
12,80,0.3157826170325279,1774137682.1395073
12,90,0.31566281583574085,1774137682.250395
12,100,0.3157118687033653,1774137682.3698945
12,110,0.31553911539641294,1774137682.4665766
12,120,0.3160482756793499,1774137682.5639396
12,130,0.3155822405448327,1774137682.6248212
12,140,0.31529904923268726,1774137682.6816335
12,150,0.3153529600302378,1774137682.734285
12,160,0.3152004837989807,1774137682.8078682
13,10,0.310661244392395,1774137683.1867127
13,20,0.31139789074659346,1774137683.2611947
13,30,0.31316872338453927,1774137683.4043677
13,40,0.31303184777498244,1774137683.513601
13,50,0.31237006187438965,1774137683.6310875
13,60,0.31308282862106956,1774137683.738896
13,70,0.3127419301441738,1774137683.8456235
13,80,0.31285625211894513,1774137683.9471812
13,90,0.3136414113971922,1774137684.0510826
13,100,0.31364088773727417,1774137684.1457107
13,110,0.3138421841643073,1774137684.2691722
13,120,0.31381035000085833,1774137684.4031985
13,130,0.31410448803351476,1774137684.4697597
13,140,0.31409587136336736,1774137684.6090713
13,150,0.31381609578927355,1774137684.7576509
13,160,0.31417824849486353,1774137684.9184709
14,10,0.3134173840284348,1774137685.3596382
14,20,0.3144864857196808,1774137685.4129875
14,30,0.313760299483935,1774137685.4699547
14,40,0.3136574849486351,1774137685.52131
14,50,0.3137974691390991,1774137685.583661
14,60,0.31355546216169994,1774137685.6670134
14,70,0.31417664630072456,1774137685.8168395
14,80,0.3144541457295418,1774137685.934515
14,90,0.3146887931558821,1774137686.0618682
14,100,0.31408388942480087,1774137686.1663241
14,110,0.3139691718600013,1774137686.2885451
14,120,0.31395593881607053,1774137686.3668973
14,130,0.3137075094076303,1774137686.437345
14,140,0.31394094420330865,1774137686.4902573
14,150,0.3134750352303187,1774137686.54974
14,160,0.31342231947928667,1774137686.6104555
15,10,0.3120977461338043,1774137687.2140744
15,20,0.3128837749361992,1774137687.3318708
15,30,0.3106363594532013,1774137687.4501357
15,40,0.31210613921284674,1774137687.5712163
15,50,0.31190753757953643,1774137687.7168262
15,60,0.31277452359596886,1774137687.8159628
15,70,0.31318769327231816,1774137687.9009948
15,80,0.31269989237189294,1774137687.9633787
15,90,0.31299875709745617,1774137688.040847
15,100,0.3127663680911064,1774137688.161879
15,110,0.31303194842555304,1774137688.312585
15,120,0.3129112638533115,1774137688.4330978
15,130,0.3126642435789108,1774137688.5494807
15,140,0.3129651339990752,1774137688.6214612
15,150,0.3128964555263519,1774137688.6824079
15,160,0.31291491221636536,1774137688.7503452
16,10,0.3099825531244278,1774137689.3655956
16,20,0.31326495558023454,1774137689.4216065
16,30,0.31252761781215666,1774137689.477299
16,40,0.314076416939497,1774137689.5377157
