dataset,seed,mse,aug_mse,delta_mse,p_wilcoxon,should_proceed,features_perturbed
623_fri_c4_1000_10_sample_200,985772,0.00792808768288639,0.006241950094901821,-21.267897826411204,0.0009765625,True,[1]
623_fri_c4_1000_10_sample_200,305711,0.006325609357890399,0.0059621751388281696,-5.74544203569718,0.013671875,True,"[3, 2, 1]"
623_fri_c4_1000_10_sample_200,435829,0.011059701732323658,0.007595192036152565,-31.32552558850242,0.001953125,True,"[9, 5, 8, 6]"
623_fri_c4_1000_10_sample_200,117952,0.0053358890100093604,0.0065876076523934315,23.4584834886188,0.001953125,True,"[3, 2, 1, 0, 8]"
623_fri_c4_1000_10_sample_200,963395,0.005475765981803723,0.003940986028261645,-28.02858921733028,0.0009765625,True,"[3, 2, 1]"
623_fri_c4_1000_10_sample_200,152315,0.006880248756467061,0.007135937673083957,3.716274304421943,0.0009765625,True,"[3, 2, 1]"
623_fri_c4_1000_10_sample_200,882371,0.0081308912256948,0.006507160542154005,-19.96989799112759,0.001953125,True,"[3, 6]"
623_fri_c4_1000_10_sample_200,359783,0.0058339494984546185,0.005167987872121393,-11.415279246240218,0.0009765625,True,"[3, 2, 1, 0]"
623_fri_c4_1000_10_sample_200,304137,0.005503480332887005,0.004159852022554965,-24.414156661975422,0.0009765625,True,"[3, 4, 1, 0, 6]"
623_fri_c4_1000_10_sample_200,122579,0.00738993824125331,0.0062831516348847965,-14.976939863854751,0.0009765625,True,"[2, 1, 0, 6]"
623_fri_c4_1000_10_sample_200,610581,0.004004206220475396,0.00326335130823406,-18.501917020482,0.0009765625,True,"[1, 2, 0, 7]"
623_fri_c4_1000_10_sample_200,448242,0.004578329325012476,0.004872215799680573,6.419076781185805,0.0009765625,True,"[1, 8, 6]"
623_fri_c4_1000_10_sample_200,374564,0.006019695696257316,0.004727448704723944,-21.466981999386007,0.0244140625,True,"[0, 1, 9, 5, 7]"
623_fri_c4_1000_10_sample_200,735831,0.0063751216154380435,0.00621255589046051,-2.5500019416706223,0.0009765625,True,"[2, 1, 0, 6]"
623_fri_c4_1000_10_sample_200,736326,0.00696133561448792,0.005993863655665294,-13.89779221115449,0.0068359375,True,"[2, 1, 4]"
