dataset,metric,mean,std
623_fri_c4_1000_10_sample_200,mse,0.006520150019422767,0.0016466699333424234
623_fri_c4_1000_10_sample_200,aug_mse,0.005643429070273407,0.001194826754992199
623_fri_c4_1000_10_sample_200,delta_mse,-11.997772468640376,14.2609257811071
623_fri_c4_1000_10_sample_200,p_wilcoxon,0.0039713541666666664,0.006393481092286936
623_fri_c4_1000_10_sample_200,should_proceed,1.0,0.0
623_fri_c4_1000_10_sample_400,mse,0.0032670490476975167,0.0010226166107674558
623_fri_c4_1000_10_sample_400,aug_mse,0.0031241911545975927,0.0008666808023648419
623_fri_c4_1000_10_sample_400,delta_mse,-3.1596450449021862,9.505858259644151
623_fri_c4_1000_10_sample_400,p_wilcoxon,0.002018229166666667,0.0023237719137467125
623_fri_c4_1000_10_sample_400,should_proceed,1.0,0.0
623_fri_c4_1000_10_sample_600,mse,0.0026399278530519306,0.0003261453152209154
623_fri_c4_1000_10_sample_600,aug_mse,0.002416453966844329,0.0002755061877436755
623_fri_c4_1000_10_sample_600,delta_mse,-7.935419338731385,8.372507012048583
623_fri_c4_1000_10_sample_600,p_wilcoxon,0.0011067708333333333,0.0003319674162495302
623_fri_c4_1000_10_sample_600,should_proceed,1.0,0.0
623_fri_c4_1000_10_sample_800,mse,0.0016464314095321585,0.0003041792702450715
623_fri_c4_1000_10_sample_800,aug_mse,0.001611541298724861,0.00034169372388478947
623_fri_c4_1000_10_sample_800,delta_mse,-2.2333281884821483,7.786645738712202
623_fri_c4_1000_10_sample_800,p_wilcoxon,0.0014322916666666666,0.0010001491859203916
623_fri_c4_1000_10_sample_800,should_proceed,1.0,0.0
623_fri_c4_1000_10_sample_1000,mse,0.001524116343921676,0.00017762891508294124
623_fri_c4_1000_10_sample_1000,aug_mse,0.0014538045596204463,0.00023341261107927025
623_fri_c4_1000_10_sample_1000,delta_mse,-4.585585395039146,10.987834515648624
623_fri_c4_1000_10_sample_1000,p_wilcoxon,0.0012369791666666666,0.0009743899444723807
623_fri_c4_1000_10_sample_1000,should_proceed,1.0,0.0
