dataset,seed,mse,aug_mse,delta_mse,p_wilcoxon,should_proceed,features_perturbed
227_cpu_small_sample_700,985772,0.0010212539251709342,0.0010730238511601983,5.069251115054372,0.1611328125,False,"[11, 9, 7, 3, 2]"
227_cpu_small_sample_700,305711,0.0015616487841881527,0.001112997618910233,-28.72932568581084,0.052734375,False,[11]
227_cpu_small_sample_700,435829,0.0010319541577335557,0.0010411507963833996,0.8911867432214374,0.001953125,True,"[11, 9]"
227_cpu_small_sample_700,117952,0.0009335530898315847,0.0008365653591989466,-10.38909641980136,0.052734375,False,"[11, 9, 5, 10]"
227_cpu_small_sample_700,963395,0.0012427997032746952,0.0010802598449281703,-13.078524070953918,0.0322265625,True,"[11, 9, 5, 7, 8]"
227_cpu_small_sample_700,152315,0.0007889357529862676,0.0008082215330418777,2.4445311272318295,0.34765625,False,"[11, 9, 3, 2]"
227_cpu_small_sample_700,882371,0.0011519174081259648,0.0009867895545242831,-14.335042810953386,0.24609375,False,"[11, 7, 5]"
227_cpu_small_sample_700,359783,0.0009361845429418231,0.0008864019798305957,-5.317601480023691,0.0068359375,True,"[11, 9]"
227_cpu_small_sample_700,304137,0.001165880298494928,0.0008413134512758205,-27.83877964471148,0.080078125,False,"[11, 9, 7]"
227_cpu_small_sample_700,122579,0.0011418001089410447,0.0008682103028068423,-23.961269927355453,0.0322265625,True,"[11, 9, 7, 3, 5]"
227_cpu_small_sample_700,610581,0.0010921531218514161,0.000940238169554139,-13.909675233061748,0.0654296875,False,"[11, 9, 3, 5]"
227_cpu_small_sample_700,448242,0.0014438698534798237,0.0009720848212939516,-32.67503861576155,0.0029296875,True,"[9, 5, 2]"
227_cpu_small_sample_700,374564,0.0011399854897143243,0.0010625365517630237,-6.793852961295931,0.001953125,True,[11]
227_cpu_small_sample_700,735831,0.0009748979803496568,0.0008537553840643783,-12.426181890522484,0.052734375,False,"[11, 9, 5, 7]"
227_cpu_small_sample_700,736326,0.0009811455040503387,0.0008382027016034504,-14.568970846504993,0.0654296875,False,"[11, 9, 7, 5]"
