dataset,metric,mean,std
WineQuality,mse,0.013391009162305291,0.0
WineQuality,aug_mse,0.01320226340599441,0.0
WineQuality,delta_mse,-1.4094961329888884,0.0
WineQuality,p_wilcoxon,0.0009765625,0.0
WineQuality,should_proceed,1.0,0.0
