model_name,dataset,stopping_rule,alpha,lazy_interval,ablation,early_stopping_rate_well_posed,early_stopping_rate_ill_posed,avg_tokens_saved_ill_posed,avg_percentage_saved_ill_posed,soft_upperbound,tokens_saved_list_well_posed,cal_length_quartiles,test_length_quartiles
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,hle,Maxwise,0.05,100,none,13.815789473684212,46.71052631578947,1060.5657894736842,40.29607826065357,22.36842105263158,"[0, 2862, 1589, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4084, 0, 0, 0, 0, 0, 0, 0, 0, 0, 294, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4046, 0, 0, 0, 0, 632, 0, 0, 0, 4361, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3554, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2268, 0, 1409, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1946, 0, 1155, 2707, 0, 1984, 0, 0, 0, 0, 4156, 0, 0, 0, 0, 0, 4350, 0, 0, 0, 2981, 565, 0, 0, 0, 0, 0, 0, 0, 1608, 0, 0, 0, 8738, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10359, 0, 0, 0]",,
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,hle,Maxwise,0.05,500,none,13.815789473684212,46.71052631578947,1060.5657894736842,40.29607826065357,22.36842105263158,"[0, 2862, 1589, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4084, 0, 0, 0, 0, 0, 0, 0, 0, 0, 294, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4046, 0, 0, 0, 0, 632, 0, 0, 0, 4361, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3554, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2268, 0, 1409, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1946, 0, 1155, 2707, 0, 1984, 0, 0, 0, 0, 4156, 0, 0, 0, 0, 0, 4350, 0, 0, 0, 2981, 565, 0, 0, 0, 0, 0, 0, 0, 1608, 0, 0, 0, 8738, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10359, 0, 0, 0]",,
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,hle,Maxwise,0.05,250,add_maybe,28.947368421052634,45.39473684210527,1182.1513157894738,38.28925134120762,48.68421052631579,"[0, 2670, 1461, 0, 0, 5706, 0, 0, 0, 0, 3004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3468, 5603, 0, 0, 1272, 1874, 0, 0, 0, 0, 0, 0, 4180, 9141, 4390, 3135, 0, 0, 0, 0, 0, 3186, 0, 0, 0, 611, 4046, 0, 5932, 0, 0, 0, 0, 3306, 5073, 0, 4367, 0, 0, 0, 0, 0, 5307, 0, 0, 0, 6178, 0, 6502, 851, 0, 1448, 0, 3746, 0, 9136, 3676, 1186, 0, 0, 0, 0, 0, 0, 816, 517, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7687, 0, 0, 0, 0, 0, 0, 0, 0, 2451, 0, 1536, 0, 0, 0, 7459, 0, 3536, 0, 0, 0, 0, 4222, 0, 0, 0, 4517, 0, 0, 0, 415, 0, 7264, 0, 0, 0, 0, 0, 0, 8162, 5280, 4794, 0, 0, 0, 0, 0, 0, 6313, 0, 0, 0, 0, 1578]",,
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,hle,Maxwise,0.05,250,add_wait,11.18421052631579,18.421052631578945,572.75,14.508215297857452,21.05263157894737,"[0, 2670, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3988, 7733, 3430, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4046, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5535, 0, 0, 0, 5371, 0, 0, 0, 0, 0, 3942, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2236, 0, 0, 0, 0, 0, 3568, 0, 0, 0, 0, 0, 0, 0, 0, 7175, 0, 0, 0, 0, 0, 0, 0, 0, 2707, 0, 1472, 0, 0, 0, 0, 0, 2960, 0, 0, 0, 0, 0, 0, 0, 0, 3941, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3514, 0, 0, 0, 0, 0, 0, 0, 0, 7799, 0, 0, 0]",,
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,hle,Maxwise,0.05,250,loo_Impossibility,17.763157894736842,52.63157894736842,1189.717105263158,44.58034800019533,28.289473684210524,"[0, 0, 1653, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4084, 0, 0, 0, 0, 0, 0, 0, 1528, 0, 294, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4046, 0, 6060, 0, 0, 632, 0, 0, 5329, 4361, 0, 0, 0, 0, 0, 0, 5307, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3554, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1409, 0, 0, 0, 0, 0, 0, 9569, 0, 0, 0, 0, 0, 0, 1946, 0, 1475, 2067, 0, 1984, 0, 456, 0, 0, 4284, 0, 0, 0, 0, 0, 4350, 0, 0, 0, 3685, 565, 0, 0, 0, 0, 0, 0, 0, 1608, 0, 0, 0, 0, 0, 4538, 0, 0, 0, 0, 3411, 0, 0, 0, 10359, 0, 0, 1514]",,
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,hle,Maxwise,0.05,250,loo_Speculation,13.157894736842104,45.39473684210527,1045.4934210526317,39.437211658463134,22.36842105263158,"[0, 2862, 1589, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4084, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4046, 0, 0, 0, 0, 632, 0, 0, 0, 4361, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3554, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2268, 0, 1025, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1946, 0, 1155, 2707, 0, 1984, 0, 0, 0, 0, 4156, 0, 0, 0, 0, 0, 4350, 0, 0, 0, 2853, 565, 0, 0, 0, 0, 0, 0, 0, 1608, 0, 0, 0, 8738, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10359, 0, 0, 0]",,
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,hle,Maxwise,0.05,250,loo_Insufficiency,0.0,0.0,0.0,0.0,14.473684210526317,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,hle,Length,0.05,none,none,26.973684210526315,12.5,169.32236842105263,2.3993818224115606,,"[6505, 0, 0, 0, 0, 1069, 3587, 0, 0, 40, 0, 0, 0, 2754, 0, 0, 0, 0, 0, 1328, 0, 774, 0, 0, 0, 0, 0, 0, 0, 0, 601, 0, 759, 4184, 777, 610, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1295, 3496, 0, 0, 403, 0, 500, 0, 0, 0, 3970, 0, 3927, 0, 478, 0, 0, 0, 4741, 0, 1609, 0, 3157, 0, 637, 0, 0, 4371, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1235, 0, 0, 0, 0, 0, 0, 0, 4740, 3370, 0, 0, 0, 2746, 1769, 0, 0, 0, 0, 965, 0, 3640, 0, 0, 2950, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 610, 0, 0, 4803, 0, 0, 0, 0, 0, 0, 5189, 323, 29, 807, 0, 0, 0, 0, 367, 2124, 0, 5466, 0, 0, 0]","[52.0, 134.75, 192.5, 1539.5, 9340.0]","[[153.0, 1246.25, 2382.5, 3938.5, 8025.0], [458.0, 1542.0, 3630.0, 5419.0, 11590.0]]"
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,hle,Renewal,0.05,250,none,2.631578947368421,15.789473684210526,345.17763157894734,12.237352916832135,14.473684210526317,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4046, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 769, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1683, 0, 1472, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,hle,Maxwise,0.05,250,none,13.815789473684212,46.71052631578947,1060.5657894736842,40.29607826065357,22.36842105263158,"[0, 2862, 1589, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4084, 0, 0, 0, 0, 0, 0, 0, 0, 0, 294, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4046, 0, 0, 0, 0, 632, 0, 0, 0, 4361, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3554, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2268, 0, 1409, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1946, 0, 1155, 2707, 0, 1984, 0, 0, 0, 0, 4156, 0, 0, 0, 0, 0, 4350, 0, 0, 0, 2981, 565, 0, 0, 0, 0, 0, 0, 0, 1608, 0, 0, 0, 8738, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10359, 0, 0, 0]",,
