epoch,train_loss,test_loss,train_acc,test_acc,test_balanced_acc,test_worst_acc,kappa,seed
33,0.395243787227859,1.0388337860107422,0.8619977767190726,0.6962,0.6961999999999999,0.356,2.62378890738352,123
34,0.37518528542557233,1.2261103912353515,0.8674765761473717,0.653,0.653,0.406,17.73289606465508,123
35,0.45097766377650617,1.2793988891601562,0.8429410830554233,0.6518,0.6518,0.279,28.154264305358332,123
36,0.4754898276653899,1.1423366394042969,0.8390503414324282,0.6909,0.6909,0.405,8.574387058870029,123
37,0.5057532252329426,1.8613700561523439,0.8297602032713991,0.5827,0.5827,0.146,109701.87751271465,123
38,0.4787027886959983,1.631476806640625,0.8430998888359537,0.6101,0.6100999999999999,0.265,8.36981256527991,123
39,0.3231303024352572,1.1391146789550781,0.8886771478481816,0.6812,0.6811999999999999,0.31,16.83074613869995,123
40,0.36114378522194734,1.0987523986816405,0.8780371605526441,0.6958,0.6958,0.411,2.7499611903728094,123
41,0.3493506908795371,1.232961978149414,0.8761314911862792,0.6775,0.6775,0.344,19.767545499761958,123
42,0.3032262820903699,1.2656996643066407,0.8916150547879943,0.6646,0.6646,0.323,15.3502591958379,123
43,0.3979782085106716,1.5573740447998048,0.8658885183420677,0.6527,0.6527,0.196,568509.5297376493,123
44,0.30795887399897304,1.1136125274658204,0.8906622201048118,0.7121,0.7121000000000001,0.423,8.071226085658992,123
45,0.23147483899590704,1.0081452270507814,0.920438303954264,0.7363,0.7363,0.502,1076390.7124043617,123
46,0.35603230654937756,1.2784741668701172,0.8777195489915833,0.7005,0.7004999999999999,0.347,28.490932296631602,123
47,0.25558780060129466,1.1565983489990235,0.9109893600127045,0.7133,0.7133,0.449,1.758120929030191,123
48,0.21993319511565024,1.0317139892578124,0.9267111322852152,0.7317,0.7317000000000001,0.509,33.04557507322584,123
49,0.26007388004219983,1.1303464050292968,0.910036525329522,0.7258,0.7258,0.51,7.01573911817742,123
50,0.2842767257169445,1.3138042541503907,0.9030490709861839,0.6986,0.6985999999999999,0.345,903938.4824536227,123
51,0.26080941631431637,1.2613480651855469,0.9057487692552009,0.6966,0.6966,0.447,7.008509508354549,123
52,0.2523287254722417,0.981169482421875,0.9115451802445609,0.7417,0.7417,0.541,4.331374646710761,123
53,0.24292278289794922,1.1607255249023438,0.913530252501191,0.7178,0.7177999999999999,0.51,4.99100125682656,123
54,0.2894987656385989,1.1105916778564453,0.9009845958392886,0.738,0.7379999999999999,0.488,5.812504974271959,123
55,0.20107479331719416,1.308220440673828,0.9300460536763538,0.7066,0.7066000000000001,0.371,5809039.494510996,123
56,0.15823333059319697,1.113366259765625,0.9470382721931079,0.7378,0.7378,0.543,0.7855352426124342,123
57,0.19300318029317967,1.337564501953125,0.9336985866285533,0.7053,0.7053,0.332,5.475133474568145,123
58,0.3994501931564721,1.9232766845703124,0.8727965697951405,0.648,0.6479999999999999,0.255,3.2730130023190322,123
59,0.20605684065035038,1.076692840576172,0.9268699380657456,0.7491,0.7491000000000001,0.503,147104.7620976264,123
60,0.1529064065637296,1.1081248962402344,0.9489439415594728,0.7404,0.7404,0.34,1.43417559426036,123
61,0.16695358671043267,1.2890648315429687,0.9441797681435604,0.7135,0.7135,0.364,12747491.908871805,123
62,0.12632955390914424,1.2241032623291015,0.9577576623789106,0.7266,0.7265999999999999,0.377,52.14987998033815,123
63,0.12576837919809827,1.2120859741210936,0.956010798793076,0.733,0.733,0.449,348993.4076418859,123
64,0.11026754768496376,1.1236447814941406,0.9636334762585358,0.7532,0.7532000000000001,0.492,1.4601880557960332,123
65,0.10357101852976748,1.286015936279297,0.9649039225027791,0.7349,0.7348999999999999,0.327,543563.3886539969,123
66,0.1314678213341531,1.2681875061035157,0.9546609496585676,0.7414,0.7414,0.542,24933018.49359818,123
67,0.11569983591555565,1.2793840789794921,0.9600603461966015,0.7341,0.7341,0.389,2.3393551440783162,123
68,0.11580853585650168,1.0858656707763672,0.9595839288550103,0.7633,0.7633000000000001,0.519,0.8347464947541277,123
69,0.10303862230804622,1.1287570190429688,0.9655391456249007,0.7527,0.7527,0.473,947157.1343537439,123
70,0.09368065430736738,1.2796154388427734,0.9683976496744482,0.7309,0.7308999999999999,0.481,0.4014818934564777,123
71,0.1029509950558761,1.1499012756347655,0.9679212323328569,0.7505,0.7505,0.463,0.7956917473073676,123
72,0.09882654419811601,1.1908849700927735,0.9670478005399397,0.749,0.749,0.465,0.259453393374804,123
73,0.08110199732611591,1.223697833251953,0.9742734635540734,0.7439,0.7438999999999999,0.444,0.1593279521702894,123
74,0.16734427384995498,1.3979976989746095,0.9450531999364777,0.7267,0.7267,0.497,0.9947465839562606,123
75,0.1148137900116369,1.1237770050048828,0.9602985548673971,0.7582,0.7582,0.46,0.4611258155871549,123
76,0.09040912954092063,1.1924704559326171,0.9714149595045259,0.7473,0.7472999999999999,0.515,0.29199184843122045,123
77,0.08349113508275677,1.1244129791259765,0.9733206288708909,0.7614,0.7614,0.537,0.17284832018346585,123
78,0.08458826767938259,1.2055986846923827,0.9748292837859298,0.7447,0.7446999999999999,0.507,0.19000920484382572,123
79,0.07681009064066006,1.1176378234863282,0.9764967444814991,0.7619,0.7619,0.525,0.08540167470343299,123
80,0.07415938066909933,1.1347207397460937,0.9754645069080514,0.7605,0.7605000000000001,0.508,0.10657830778905682,123
81,0.0738419165057721,1.1189596954345704,0.9774495791646816,0.7625,0.7625,0.515,0.0754371675828641,123
82,0.0711107901851393,1.1087497497558594,0.9793552485310465,0.7619,0.7619,0.515,0.08177293579479528,123
83,0.0765750485790217,1.0903220184326172,0.9753851040177862,0.7661,0.7661,0.545,0.05340539318544982,123
84,0.07144562630534494,1.1191452453613282,0.9776877878354772,0.7629,0.7629,0.526,0.06209273432862003,123
85,0.07001786804093205,1.1476343353271485,0.9787200254089249,0.7594,0.7594000000000001,0.509,0.054109307590239165,123
86,0.07078270323791068,1.1328322967529296,0.9781642051770685,0.7609,0.7609000000000001,0.516,0.05641706459179377,123
87,0.06884727671882056,1.1335825317382813,0.9785612196283945,0.761,0.7610000000000001,0.522,0.050251886477907466,123
88,0.07038625478933819,1.1350483978271484,0.9785612196283945,0.7619,0.7619,0.532,0.04707499636408111,123
89,0.07096539782553944,1.1364819702148437,0.9797522629823726,0.7622,0.7622,0.534,0.10188790610931292,123
90,0.07043834623882311,1.1332905456542968,0.9783230109575989,0.7622,0.7622,0.533,0.05052255061104609,123
91,0.0697726985282589,1.1248743865966797,0.9798316658726378,0.7632,0.7632000000000001,0.538,0.038727510311717624,123
92,0.07026009895090869,1.1198184509277345,0.977608384945212,0.7657,0.7657,0.552,0.0506814562886978,123
93,0.06805698527444709,1.12628193359375,0.9793552485310465,0.7652,0.7652,0.54,0.05406097425881117,123
94,0.06874592701404723,1.11716298828125,0.9789582340797205,0.7661,0.7661,0.542,0.04620203478624487,123
95,0.07133333868917556,1.1177040405273437,0.9777671907257424,0.7663,0.7663,0.538,0.061075360225047046,123
96,0.07098619495287042,1.1116306579589843,0.9788788311894553,0.7663,0.7663000000000001,0.543,0.03548520346551001,123
97,0.06700702601053117,1.1198582580566405,0.9796728600921073,0.7661,0.7661000000000001,0.541,0.05128405481280712,123
98,0.06601425540131085,1.1206381958007812,0.9806256947752898,0.7667,0.7666999999999999,0.538,0.0573710686482336,123
99,0.06921282631642518,1.1180801513671874,0.9776877878354772,0.7669,0.7668999999999999,0.54,0.052739664426130706,123
100,0.0712618834635029,1.1109099334716797,0.9784024138478641,0.7672,0.7672000000000001,0.541,0.06938221441699638,123
