dataset,seed,mse,aug_mse,delta_mse,p_wilcoxon,should_proceed,features_perturbed
ParkinsonsTelemonitoring_sample_4700,985772,0.004062940349493764,0.004063739678933507,0.019673669091463623,0.2783203125,False,[19]
ParkinsonsTelemonitoring_sample_4700,305711,0.0046442097403131275,0.0046700180721730164,0.5557098689119255,0.34765625,False,"[19, 0, 14]"
ParkinsonsTelemonitoring_sample_4700,435829,0.004683611986361516,0.004680673855070522,-0.06273216695895158,0.615234375,False,"[19, 0, 14, 17, 15]"
ParkinsonsTelemonitoring_sample_4700,117952,0.004288838035289859,0.0042899905617991875,0.02687269838228699,0.5390625,False,"[19, 0]"
ParkinsonsTelemonitoring_sample_4700,963395,0.004602514376258913,0.004610460731219313,0.17265247451239227,0.34765625,False,"[19, 0]"
ParkinsonsTelemonitoring_sample_4700,152315,0.004595403003121047,0.004594913226321588,-0.010657972742032338,0.34765625,False,[19]
ParkinsonsTelemonitoring_sample_4700,882371,0.004253795258966357,0.004254004678057702,0.004923111682510255,0.4609375,False,"[19, 0, 14, 17]"
ParkinsonsTelemonitoring_sample_4700,359783,0.004832330621661231,0.0048299564643348985,-0.04913068894107751,0.5771484375,False,"[19, 0]"
ParkinsonsTelemonitoring_sample_4700,304137,0.005029900698136383,0.005029805148400666,-0.0018996346339943179,0.4228515625,False,"[19, 0, 14, 15]"
ParkinsonsTelemonitoring_sample_4700,122579,0.0042651318612111685,0.004267703938154426,0.0603047461826208,0.4609375,False,"[19, 0]"
ParkinsonsTelemonitoring_sample_4700,610581,0.0050655359862131,0.005066599553454033,0.020996144215097743,0.4609375,False,[19]
ParkinsonsTelemonitoring_sample_4700,448242,0.004680900177284415,0.004677988734340042,-0.06219835574578753,0.34765625,False,"[19, 0]"
ParkinsonsTelemonitoring_sample_4700,374564,0.004719846246859126,0.004734938943854687,0.31977094604734424,0.4609375,False,"[19, 0]"
ParkinsonsTelemonitoring_sample_4700,735831,0.0045740291052328505,0.004575593563173182,0.03420306046023186,0.384765625,False,"[19, 0, 14, 17]"
ParkinsonsTelemonitoring_sample_4700,736326,0.004964301254987463,0.004948152731676823,-0.325292976416697,0.6875,False,"[19, 0]"
