init_top20,ori_top20
-8.300000190734863,-8.4
-8.100000381469727,-8.2
-8.0,-8.1
-7.900000095367432,-7.8
-7.800000190734863,-7.6
-7.800000190734863,-7.3
-7.599999904632568,-7.3
-7.599999904632568,-7.2
-7.599999904632568,-7.2
-7.599999904632568,-7.2
-7.5,-7.1
-7.300000190734863,-7.1
-7.300000190734863,-7.0
-7.199999809265137,-7.0
-7.199999809265137,-7.0
-7.199999809265137,-7.0
-7.199999809265137,-6.9
-7.099999904632568,-6.9
-7.099999904632568,-6.8
-7.099999904632568,-6.8
