dataset,seed,mse,aug_mse,delta_mse,p_wilcoxon,should_proceed,features_perturbed
ConcreteCompressiveStrength_sample_201,985772,0.011109217375827075,0.011144403938997184,0.3167330513009197,0.5771484375,False,"[0, 6]"
ConcreteCompressiveStrength_sample_201,305711,0.011858874011658709,0.011818540415396156,-0.3401132031835438,0.4609375,False,"[0, 6]"
ConcreteCompressiveStrength_sample_201,435829,0.015106589988685486,0.015116918178035753,0.06836876725986726,0.4228515625,False,"[0, 6, 7, 4]"
ConcreteCompressiveStrength_sample_201,117952,0.015841326795801504,0.015533521846895014,-1.943050306796706,0.2158203125,False,"[0, 7, 4]"
ConcreteCompressiveStrength_sample_201,963395,0.017518543021423066,0.017273221955543136,-1.4003508486974723,0.384765625,False,"[0, 7, 6]"
ConcreteCompressiveStrength_sample_201,152315,0.010110528592045923,0.010092756984322276,-0.17577327992156955,0.4228515625,False,[0]
ConcreteCompressiveStrength_sample_201,882371,0.01848742508467485,0.018883581037659115,2.1428400719398186,0.5771484375,False,[0]
ConcreteCompressiveStrength_sample_201,359783,0.01297572868901331,0.012936519826120338,-0.3021707977461918,0.1611328125,False,"[0, 7, 6, 4, 5]"
ConcreteCompressiveStrength_sample_201,304137,0.022958333863586065,0.022980211768031993,0.09529395545827549,0.2783203125,False,"[0, 6, 4, 5, 3]"
ConcreteCompressiveStrength_sample_201,122579,0.02110197826460491,0.020922413154676054,-0.8509396971091006,0.5,False,"[7, 6, 4, 5]"
ConcreteCompressiveStrength_sample_201,610581,0.019514745620645597,0.019161371665153193,-1.81080482606216,0.3125,False,"[0, 6, 7, 4, 5]"
ConcreteCompressiveStrength_sample_201,448242,0.023403418356460204,0.023448806504802935,0.19393811472930422,0.2158203125,False,"[0, 6]"
ConcreteCompressiveStrength_sample_201,374564,0.015909819268027175,0.015895777129503578,-0.08826082991286491,0.34765625,False,"[0, 7]"
ConcreteCompressiveStrength_sample_201,735831,0.019495881996164012,0.019485285426341568,-0.05435286192504282,0.4228515625,False,"[0, 7, 6]"
ConcreteCompressiveStrength_sample_201,736326,0.0139269063164748,0.014183784948558466,1.8444773465575142,0.1376953125,False,"[0, 6, 7, 4]"
