V_star:['A']; S_minus:[('B', 's'), ('s', 'r'), ('A', 's')]; S_plus:('r', 'B'); T_star:[('A', 'B')]; mono_vars: ['c', 'd', 's', 'u', 'v', 'e', 'f']
V_star:['A']; S_minus:[('B', 's'), ('s', 'r'), ('r', 'D'), ('r', 'P'), ('P', 'R'), ('A', 's')]; S_plus:('P', 'B', 'R', 'D'); T_star:[('A', 'B')]; mono_vars: ['f']
V_star:['A']; S_minus:[('B', 's'), ('s', 'r'), ('r', 'D'), ('r', 'P'), ('P', 'R'), ('A', 's')]; S_plus:('P', 'B', 'R', 'D'); T_star:[('A', 'U')]; mono_vars: ['f']
V_star:['A']; S_minus:[('B', 's'), ('s', 'r'), ('r', 'D'), ('r', 'P'), ('P', 'R'), ('A', 's')]; S_plus:('P', 'B', 'R', 'D'); T_star:[('A', 'V')]; mono_vars: ['f']
V_star:['A']; S_minus:[('B', 's'), ('s', 'r'), ('r', 'D'), ('r', 'P'), ('P', 'R'), ('A', 's')]; S_plus:('P', 'B', 'R', 'D'); T_star:[('A', 'X')]; mono_vars: ['f']
V_star:['A']; S_minus:[('B', 's'), ('s', 'r'), ('r', 'D'), ('r', 'P'), ('P', 'Q'), ('P', 'R'), ('A', 's')]; S_plus:('Q', 'B', 'R', 'D'); T_star:[('A', 'B')]; mono_vars: ['f']
V_star:['A']; S_minus:[('B', 's'), ('s', 'r'), ('r', 'D'), ('r', 'P'), ('P', 'Q'), ('P', 'R'), ('A', 's')]; S_plus:('Q', 'B', 'R', 'D'); T_star:[('A', 'U')]; mono_vars: ['f']
V_star:['A']; S_minus:[('B', 's'), ('s', 'r'), ('r', 'D'), ('r', 'P'), ('P', 'Q'), ('P', 'R'), ('A', 's')]; S_plus:('Q', 'B', 'R', 'D'); T_star:[('A', 'V')]; mono_vars: ['f']
V_star:['A']; S_minus:[('B', 's'), ('s', 'r'), ('r', 'D'), ('r', 'P'), ('P', 'Q'), ('P', 'R'), ('A', 's')]; S_plus:('Q', 'B', 'R', 'D'); T_star:[('A', 'X')]; mono_vars: ['f']
V_star:['A']; S_minus:[('B', 's'), ('s', 'r'), ('r', 'D'), ('r', 'P'), ('D', 'U'), ('D', 'V'), ('A', 's')]; S_plus:('P', 'B', 'V', 'U'); T_star:[('A', 'B')]; mono_vars: ['f']
V_star:['A']; S_minus:[('B', 's'), ('s', 'r'), ('r', 'D'), ('r', 'P'), ('D', 'U'), ('D', 'V'), ('A', 's')]; S_plus:('P', 'B', 'V', 'U'); T_star:[('A', 'U')]; mono_vars: ['f']
V_star:['A']; S_minus:[('B', 's'), ('s', 'r'), ('r', 'D'), ('r', 'P'), ('D', 'U'), ('D', 'V'), ('A', 's')]; S_plus:('P', 'B', 'V', 'U'); T_star:[('A', 'V')]; mono_vars: ['f']
V_star:['A']; S_minus:[('B', 's'), ('s', 'r'), ('r', 'D'), ('r', 'P'), ('D', 'U'), ('D', 'V'), ('A', 's')]; S_plus:('P', 'B', 'V', 'U'); T_star:[('A', 'X')]; mono_vars: ['f']
V_star:['A']; S_minus:[('B', 's'), ('s', 'r'), ('r', 'D'), ('r', 'P'), ('P', 'Q'), ('D', 'U'), ('D', 'V'), ('A', 's')]; S_plus:('P', 'Q', 'V', 'B', 'U'); T_star:[('A', 'B')]; mono_vars: ['f']
V_star:['A']; S_minus:[('B', 's'), ('s', 'r'), ('r', 'D'), ('r', 'P'), ('P', 'Q'), ('D', 'U'), ('D', 'V'), ('A', 's')]; S_plus:('P', 'Q', 'V', 'B', 'U'); T_star:[('A', 'U')]; mono_vars: ['f']
V_star:['A']; S_minus:[('B', 's'), ('s', 'r'), ('r', 'D'), ('r', 'P'), ('P', 'Q'), ('D', 'U'), ('D', 'V'), ('A', 's')]; S_plus:('P', 'Q', 'V', 'B', 'U'); T_star:[('A', 'V')]; mono_vars: ['f']
V_star:['A']; S_minus:[('B', 's'), ('s', 'r'), ('r', 'D'), ('r', 'P'), ('P', 'Q'), ('D', 'U'), ('D', 'V'), ('A', 's')]; S_plus:('P', 'Q', 'V', 'B', 'U'); T_star:[('A', 'X')]; mono_vars: ['f']
V_star:['A']; S_minus:[('B', 's'), ('s', 'r'), ('r', 'D'), ('r', 'P'), ('P', 'R'), ('D', 'U'), ('D', 'V'), ('A', 's')]; S_plus:('R', 'P', 'V', 'B', 'U'); T_star:[('A', 'B')]; mono_vars: ['f']
V_star:['A']; S_minus:[('B', 's'), ('s', 'r'), ('r', 'D'), ('r', 'P'), ('P', 'R'), ('D', 'U'), ('D', 'V'), ('A', 's')]; S_plus:('R', 'P', 'V', 'B', 'U'); T_star:[('A', 'U')]; mono_vars: ['f']
V_star:['A']; S_minus:[('B', 's'), ('s', 'r'), ('r', 'D'), ('r', 'P'), ('P', 'R'), ('D', 'U'), ('D', 'V'), ('A', 's')]; S_plus:('R', 'P', 'V', 'B', 'U'); T_star:[('A', 'V')]; mono_vars: ['f']
V_star:['A']; S_minus:[('B', 's'), ('s', 'r'), ('r', 'D'), ('r', 'P'), ('P', 'R'), ('D', 'U'), ('D', 'V'), ('A', 's')]; S_plus:('R', 'P', 'V', 'B', 'U'); T_star:[('A', 'X')]; mono_vars: ['f']
V_star:['A']; S_minus:[('B', 's'), ('s', 'r'), ('r', 'D'), ('r', 'P'), ('P', 'Q'), ('P', 'R'), ('D', 'U'), ('D', 'V'), ('A', 's')]; S_plus:('R', 'Q', 'V', 'B', 'U'); T_star:[('A', 'B')]; mono_vars: ['f']
V_star:['A']; S_minus:[('B', 's'), ('s', 'r'), ('r', 'D'), ('r', 'P'), ('P', 'Q'), ('P', 'R'), ('D', 'U'), ('D', 'V'), ('A', 's')]; S_plus:('R', 'Q', 'V', 'B', 'U'); T_star:[('A', 'U')]; mono_vars: ['f']
V_star:['A']; S_minus:[('B', 's'), ('s', 'r'), ('r', 'D'), ('r', 'P'), ('P', 'Q'), ('P', 'R'), ('D', 'U'), ('D', 'V'), ('A', 's')]; S_plus:('R', 'Q', 'V', 'B', 'U'); T_star:[('A', 'V')]; mono_vars: ['f']
V_star:['A']; S_minus:[('B', 's'), ('s', 'r'), ('r', 'D'), ('r', 'P'), ('P', 'Q'), ('P', 'R'), ('D', 'U'), ('D', 'V'), ('A', 's')]; S_plus:('R', 'Q', 'V', 'B', 'U'); T_star:[('A', 'X')]; mono_vars: ['f']
V_star:['B']; S_minus:[('A', 's'), ('s', 'r'), ('B', 's')]; S_plus:('r', 'A'); T_star:[('B', 'A')]; mono_vars: ['b', 'c', 'd', 's', 'u', 'v', 'e', 'f']
V_star:['B']; S_minus:[('A', 's'), ('s', 'r'), ('B', 's')]; S_plus:('r', 'A'); T_star:[('B', 'U')]; mono_vars: ['b', 'c', 'v', 'e', 'f']
V_star:['B']; S_minus:[('A', 's'), ('s', 'r'), ('B', 's')]; S_plus:('r', 'A'); T_star:[('B', 'V')]; mono_vars: ['b', 'c', 'u', 'e', 'f']
V_star:['B']; S_minus:[('A', 's'), ('s', 'r'), ('r', 'D'), ('r', 'P'), ('B', 's')]; S_plus:('P', 'A', 'D'); T_star:[('B', 'A')]; mono_vars: ['b', 'c', 'd', 's', 'u', 'v', 'e', 'f']
V_star:['B']; S_minus:[('A', 's'), ('s', 'r'), ('r', 'D'), ('r', 'P'), ('B', 's')]; S_plus:('P', 'A', 'D'); T_star:[('B', 'U')]; mono_vars: ['b', 'c', 'v', 'e', 'f']
V_star:['B']; S_minus:[('A', 's'), ('s', 'r'), ('r', 'D'), ('r', 'P'), ('B', 's')]; S_plus:('P', 'A', 'D'); T_star:[('B', 'V')]; mono_vars: ['b', 'c', 'u', 'e', 'f']
V_star:['B']; S_minus:[('A', 's'), ('s', 'r'), ('P', 'Q'), ('B', 's')]; S_plus:('r', 'Q', 'A'); T_star:[('B', 'A')]; mono_vars: ['b', 'd', 's', 'u', 'v', 'e', 'f']
V_star:['B']; S_minus:[('A', 's'), ('s', 'r'), ('P', 'Q'), ('B', 's')]; S_plus:('r', 'Q', 'A'); T_star:[('B', 'U')]; mono_vars: ['b', 'v', 'e', 'f']
V_star:['B']; S_minus:[('A', 's'), ('s', 'r'), ('P', 'Q'), ('B', 's')]; S_plus:('r', 'Q', 'A'); T_star:[('B', 'V')]; mono_vars: ['b', 'u', 'e', 'f']
V_star:['B']; S_minus:[('A', 's'), ('s', 'r'), ('r', 'D'), ('r', 'P'), ('P', 'Q'), ('B', 's')]; S_plus:('P', 'Q', 'A', 'D'); T_star:[('B', 'A')]; mono_vars: ['f']
V_star:['B']; S_minus:[('A', 's'), ('s', 'r'), ('r', 'D'), ('r', 'P'), ('P', 'Q'), ('B', 's')]; S_plus:('P', 'Q', 'A', 'D'); T_star:[('B', 'U')]; mono_vars: ['f']
V_star:['B']; S_minus:[('A', 's'), ('s', 'r'), ('r', 'D'), ('r', 'P'), ('P', 'Q'), ('B', 's')]; S_plus:('P', 'Q', 'A', 'D'); T_star:[('B', 'V')]; mono_vars: ['f']
V_star:['B']; S_minus:[('A', 's'), ('s', 'r'), ('P', 'R'), ('B', 's')]; S_plus:('r', 'A', 'R'); T_star:[('B', 'A')]; mono_vars: ['b', 'd', 's', 'u', 'v', 'e', 'f']
V_star:['B']; S_minus:[('A', 's'), ('s', 'r'), ('P', 'R'), ('B', 's')]; S_plus:('r', 'A', 'R'); T_star:[('B', 'U')]; mono_vars: ['b', 'v', 'e', 'f']
V_star:['B']; S_minus:[('A', 's'), ('s', 'r'), ('P', 'R'), ('B', 's')]; S_plus:('r', 'A', 'R'); T_star:[('B', 'V')]; mono_vars: ['b', 'u', 'e', 'f']
V_star:['B']; S_minus:[('A', 's'), ('s', 'r'), ('r', 'D'), ('r', 'P'), ('P', 'R'), ('B', 's')]; S_plus:('P', 'A', 'R', 'D'); T_star:[('B', 'A')]; mono_vars: ['f']
V_star:['B']; S_minus:[('A', 's'), ('s', 'r'), ('r', 'D'), ('r', 'P'), ('P', 'R'), ('B', 's')]; S_plus:('P', 'A', 'R', 'D'); T_star:[('B', 'U')]; mono_vars: ['f']
V_star:['B']; S_minus:[('A', 's'), ('s', 'r'), ('r', 'D'), ('r', 'P'), ('P', 'R'), ('B', 's')]; S_plus:('P', 'A', 'R', 'D'); T_star:[('B', 'V')]; mono_vars: ['f']
V_star:['B']; S_minus:[('A', 's'), ('s', 'r'), ('r', 'D'), ('r', 'P'), ('P', 'Q'), ('P', 'R'), ('B', 's')]; S_plus:('Q', 'A', 'R', 'D'); T_star:[('B', 'A')]; mono_vars: ['f']
V_star:['B']; S_minus:[('A', 's'), ('s', 'r'), ('r', 'D'), ('r', 'P'), ('P', 'Q'), ('P', 'R'), ('B', 's')]; S_plus:('Q', 'A', 'R', 'D'); T_star:[('B', 'U')]; mono_vars: ['f']
V_star:['B']; S_minus:[('A', 's'), ('s', 'r'), ('r', 'D'), ('r', 'P'), ('P', 'Q'), ('P', 'R'), ('B', 's')]; S_plus:('Q', 'A', 'R', 'D'); T_star:[('B', 'V')]; mono_vars: ['f']
V_star:['B']; S_minus:[('A', 's'), ('s', 'r'), ('r', 'D'), ('r', 'P'), ('D', 'U'), ('D', 'V'), ('B', 's')]; S_plus:('P', 'A', 'V', 'U'); T_star:[('B', 'A')]; mono_vars: ['f']
V_star:['B']; S_minus:[('A', 's'), ('s', 'r'), ('r', 'D'), ('r', 'P'), ('D', 'U'), ('D', 'V'), ('B', 's')]; S_plus:('P', 'A', 'V', 'U'); T_star:[('B', 'U')]; mono_vars: ['f']
V_star:['B']; S_minus:[('A', 's'), ('s', 'r'), ('r', 'D'), ('r', 'P'), ('D', 'U'), ('D', 'V'), ('B', 's')]; S_plus:('P', 'A', 'V', 'U'); T_star:[('B', 'V')]; mono_vars: ['f']
V_star:['B']; S_minus:[('A', 's'), ('s', 'r'), ('r', 'D'), ('r', 'P'), ('P', 'Q'), ('D', 'U'), ('D', 'V'), ('B', 's')]; S_plus:('P', 'Q', 'A', 'V', 'U'); T_star:[('B', 'A')]; mono_vars: ['f']
V_star:['B']; S_minus:[('A', 's'), ('s', 'r'), ('r', 'D'), ('r', 'P'), ('P', 'Q'), ('D', 'U'), ('D', 'V'), ('B', 's')]; S_plus:('P', 'Q', 'A', 'V', 'U'); T_star:[('B', 'U')]; mono_vars: ['f']
V_star:['B']; S_minus:[('A', 's'), ('s', 'r'), ('r', 'D'), ('r', 'P'), ('P', 'Q'), ('D', 'U'), ('D', 'V'), ('B', 's')]; S_plus:('P', 'Q', 'A', 'V', 'U'); T_star:[('B', 'V')]; mono_vars: ['f']
V_star:['B']; S_minus:[('A', 's'), ('s', 'r'), ('r', 'D'), ('r', 'P'), ('P', 'R'), ('D', 'U'), ('D', 'V'), ('B', 's')]; S_plus:('R', 'P', 'A', 'V', 'U'); T_star:[('B', 'A')]; mono_vars: ['f']
V_star:['B']; S_minus:[('A', 's'), ('s', 'r'), ('r', 'D'), ('r', 'P'), ('P', 'R'), ('D', 'U'), ('D', 'V'), ('B', 's')]; S_plus:('R', 'P', 'A', 'V', 'U'); T_star:[('B', 'U')]; mono_vars: ['f']
V_star:['B']; S_minus:[('A', 's'), ('s', 'r'), ('r', 'D'), ('r', 'P'), ('P', 'R'), ('D', 'U'), ('D', 'V'), ('B', 's')]; S_plus:('R', 'P', 'A', 'V', 'U'); T_star:[('B', 'V')]; mono_vars: ['f']
V_star:['B']; S_minus:[('A', 's'), ('s', 'r'), ('r', 'D'), ('r', 'P'), ('P', 'Q'), ('P', 'R'), ('D', 'U'), ('D', 'V'), ('B', 's')]; S_plus:('R', 'Q', 'A', 'V', 'U'); T_star:[('B', 'A')]; mono_vars: ['f']
V_star:['B']; S_minus:[('A', 's'), ('s', 'r'), ('r', 'D'), ('r', 'P'), ('P', 'Q'), ('P', 'R'), ('D', 'U'), ('D', 'V'), ('B', 's')]; S_plus:('R', 'Q', 'A', 'V', 'U'); T_star:[('B', 'U')]; mono_vars: ['f']
V_star:['B']; S_minus:[('A', 's'), ('s', 'r'), ('r', 'D'), ('r', 'P'), ('P', 'Q'), ('P', 'R'), ('D', 'U'), ('D', 'V'), ('B', 's')]; S_plus:('R', 'Q', 'A', 'V', 'U'); T_star:[('B', 'V')]; mono_vars: ['f']
V_star:['A', 'B']; S_minus:[('s', 'r'), ('r', 'D'), ('r', 'P'), ('B', 's'), ('A', 's')]; S_plus:('P', 'D'); T_star:[('A', 'B'), ('A', 'U')]; mono_vars: ['b', 'c', 's', 'v', 'e', 'f']
V_star:['A', 'B']; S_minus:[('s', 'r'), ('r', 'D'), ('r', 'P'), ('B', 's'), ('A', 's')]; S_plus:('P', 'D'); T_star:[('A', 'B'), ('A', 'V')]; mono_vars: ['b', 'c', 's', 'u', 'e', 'f']
V_star:['A', 'B']; S_minus:[('s', 'r'), ('r', 'D'), ('r', 'P'), ('B', 's'), ('A', 's')]; S_plus:('P', 'D'); T_star:[('A', 'B'), ('A', 'X')]; mono_vars: ['b', 'd', 'u', 'v', 'e', 'f']
V_star:['A', 'B']; S_minus:[('s', 'r'), ('r', 'D'), ('r', 'P'), ('B', 's'), ('A', 's')]; S_plus:('P', 'D'); T_star:[('A', 'B'), ('B', 'U')]; mono_vars: ['c', 's', 'v', 'e', 'f']
V_star:['A', 'B']; S_minus:[('s', 'r'), ('r', 'D'), ('r', 'P'), ('B', 's'), ('A', 's')]; S_plus:('P', 'D'); T_star:[('A', 'U'), ('B', 'U')]; mono_vars: ['b', 'c', 'v', 'e', 'f']
V_star:['A', 'B']; S_minus:[('s', 'r'), ('r', 'D'), ('r', 'P'), ('B', 's'), ('A', 's')]; S_plus:('P', 'D'); T_star:[('A', 'V'), ('B', 'U')]; mono_vars: ['b', 'c', 'e', 'f']
V_star:['A', 'B']; S_minus:[('s', 'r'), ('r', 'D'), ('r', 'P'), ('B', 's'), ('A', 's')]; S_plus:('P', 'D'); T_star:[('A', 'X'), ('B', 'U')]; mono_vars: ['b', 'v', 'e', 'f']
V_star:['A', 'B']; S_minus:[('s', 'r'), ('r', 'D'), ('r', 'P'), ('B', 's'), ('A', 's')]; S_plus:('P', 'D'); T_star:[('A', 'B'), ('B', 'V')]; mono_vars: ['c', 's', 'u', 'e', 'f']
V_star:['A', 'B']; S_minus:[('s', 'r'), ('r', 'D'), ('r', 'P'), ('B', 's'), ('A', 's')]; S_plus:('P', 'D'); T_star:[('A', 'U'), ('B', 'V')]; mono_vars: ['b', 'c', 'e', 'f']
V_star:['A', 'B']; S_minus:[('s', 'r'), ('r', 'D'), ('r', 'P'), ('B', 's'), ('A', 's')]; S_plus:('P', 'D'); T_star:[('A', 'V'), ('B', 'V')]; mono_vars: ['b', 'c', 'u', 'e', 'f']
V_star:['A', 'B']; S_minus:[('s', 'r'), ('r', 'D'), ('r', 'P'), ('B', 's'), ('A', 's')]; S_plus:('P', 'D'); T_star:[('A', 'X'), ('B', 'V')]; mono_vars: ['b', 'u', 'e', 'f']
V_star:['A', 'B']; S_minus:[('s', 'r'), ('r', 'D'), ('r', 'P'), ('P', 'Q'), ('B', 's'), ('A', 's')]; S_plus:('P', 'Q', 'D'); T_star:[('A', 'B'), ('A', 'U')]; mono_vars: ['b', 'c', 's', 'v', 'e', 'f']
V_star:['A', 'B']; S_minus:[('s', 'r'), ('r', 'D'), ('r', 'P'), ('P', 'Q'), ('B', 's'), ('A', 's')]; S_plus:('P', 'Q', 'D'); T_star:[('A', 'B'), ('A', 'V')]; mono_vars: ['b', 'c', 's', 'u', 'e', 'f']
V_star:['A', 'B']; S_minus:[('s', 'r'), ('r', 'D'), ('r', 'P'), ('P', 'Q'), ('B', 's'), ('A', 's')]; S_plus:('P', 'Q', 'D'); T_star:[('A', 'B'), ('A', 'X')]; mono_vars: ['b', 'd', 'u', 'v', 'e', 'f']
V_star:['A', 'B']; S_minus:[('s', 'r'), ('r', 'D'), ('r', 'P'), ('P', 'Q'), ('B', 's'), ('A', 's')]; S_plus:('P', 'Q', 'D'); T_star:[('A', 'B'), ('B', 'U')]; mono_vars: ['c', 's', 'v', 'e', 'f']
V_star:['A', 'B']; S_minus:[('s', 'r'), ('r', 'D'), ('r', 'P'), ('P', 'Q'), ('B', 's'), ('A', 's')]; S_plus:('P', 'Q', 'D'); T_star:[('A', 'U'), ('B', 'U')]; mono_vars: ['b', 'c', 'v', 'e', 'f']
V_star:['A', 'B']; S_minus:[('s', 'r'), ('r', 'D'), ('r', 'P'), ('P', 'Q'), ('B', 's'), ('A', 's')]; S_plus:('P', 'Q', 'D'); T_star:[('A', 'V'), ('B', 'U')]; mono_vars: ['b', 'c', 'e', 'f']
V_star:['A', 'B']; S_minus:[('s', 'r'), ('r', 'D'), ('r', 'P'), ('P', 'Q'), ('B', 's'), ('A', 's')]; S_plus:('P', 'Q', 'D'); T_star:[('A', 'X'), ('B', 'U')]; mono_vars: ['b', 'v', 'e', 'f']
V_star:['A', 'B']; S_minus:[('s', 'r'), ('r', 'D'), ('r', 'P'), ('P', 'Q'), ('B', 's'), ('A', 's')]; S_plus:('P', 'Q', 'D'); T_star:[('A', 'B'), ('B', 'V')]; mono_vars: ['c', 's', 'u', 'e', 'f']
V_star:['A', 'B']; S_minus:[('s', 'r'), ('r', 'D'), ('r', 'P'), ('P', 'Q'), ('B', 's'), ('A', 's')]; S_plus:('P', 'Q', 'D'); T_star:[('A', 'U'), ('B', 'V')]; mono_vars: ['b', 'c', 'e', 'f']
V_star:['A', 'B']; S_minus:[('s', 'r'), ('r', 'D'), ('r', 'P'), ('P', 'Q'), ('B', 's'), ('A', 's')]; S_plus:('P', 'Q', 'D'); T_star:[('A', 'V'), ('B', 'V')]; mono_vars: ['b', 'c', 'u', 'e', 'f']
V_star:['A', 'B']; S_minus:[('s', 'r'), ('r', 'D'), ('r', 'P'), ('P', 'Q'), ('B', 's'), ('A', 's')]; S_plus:('P', 'Q', 'D'); T_star:[('A', 'X'), ('B', 'V')]; mono_vars: ['b', 'u', 'e', 'f']
V_star:['A', 'B']; S_minus:[('s', 'r'), ('r', 'D'), ('r', 'P'), ('P', 'Q'), ('P', 'R'), ('B', 's'), ('A', 's')]; S_plus:('R', 'Q', 'D'); T_star:[('A', 'B'), ('A', 'U')]; mono_vars: ['b', 'c', 's', 'v', 'e', 'f']
V_star:['A', 'B']; S_minus:[('s', 'r'), ('r', 'D'), ('r', 'P'), ('P', 'Q'), ('P', 'R'), ('B', 's'), ('A', 's')]; S_plus:('R', 'Q', 'D'); T_star:[('A', 'B'), ('A', 'V')]; mono_vars: ['b', 'c', 's', 'u', 'e', 'f']
V_star:['A', 'B']; S_minus:[('s', 'r'), ('r', 'D'), ('r', 'P'), ('P', 'Q'), ('P', 'R'), ('B', 's'), ('A', 's')]; S_plus:('R', 'Q', 'D'); T_star:[('A', 'B'), ('A', 'X')]; mono_vars: ['b', 'd', 'u', 'v', 'e', 'f']
V_star:['A', 'B']; S_minus:[('s', 'r'), ('r', 'D'), ('r', 'P'), ('P', 'Q'), ('P', 'R'), ('B', 's'), ('A', 's')]; S_plus:('R', 'Q', 'D'); T_star:[('A', 'B'), ('B', 'U')]; mono_vars: ['c', 's', 'v', 'e', 'f']
V_star:['A', 'B']; S_minus:[('s', 'r'), ('r', 'D'), ('r', 'P'), ('P', 'Q'), ('P', 'R'), ('B', 's'), ('A', 's')]; S_plus:('R', 'Q', 'D'); T_star:[('A', 'U'), ('B', 'U')]; mono_vars: ['b', 'c', 'v', 'e', 'f']
V_star:['A', 'B']; S_minus:[('s', 'r'), ('r', 'D'), ('r', 'P'), ('P', 'Q'), ('P', 'R'), ('B', 's'), ('A', 's')]; S_plus:('R', 'Q', 'D'); T_star:[('A', 'V'), ('B', 'U')]; mono_vars: ['b', 'c', 'e', 'f']
V_star:['A', 'B']; S_minus:[('s', 'r'), ('r', 'D'), ('r', 'P'), ('P', 'Q'), ('P', 'R'), ('B', 's'), ('A', 's')]; S_plus:('R', 'Q', 'D'); T_star:[('A', 'X'), ('B', 'U')]; mono_vars: ['b', 'v', 'e', 'f']
V_star:['A', 'B']; S_minus:[('s', 'r'), ('r', 'D'), ('r', 'P'), ('P', 'Q'), ('P', 'R'), ('B', 's'), ('A', 's')]; S_plus:('R', 'Q', 'D'); T_star:[('A', 'B'), ('B', 'V')]; mono_vars: ['c', 's', 'u', 'e', 'f']
V_star:['A', 'B']; S_minus:[('s', 'r'), ('r', 'D'), ('r', 'P'), ('P', 'Q'), ('P', 'R'), ('B', 's'), ('A', 's')]; S_plus:('R', 'Q', 'D'); T_star:[('A', 'U'), ('B', 'V')]; mono_vars: ['b', 'c', 'e', 'f']
V_star:['A', 'B']; S_minus:[('s', 'r'), ('r', 'D'), ('r', 'P'), ('P', 'Q'), ('P', 'R'), ('B', 's'), ('A', 's')]; S_plus:('R', 'Q', 'D'); T_star:[('A', 'V'), ('B', 'V')]; mono_vars: ['b', 'c', 'u', 'e', 'f']
V_star:['A', 'B']; S_minus:[('s', 'r'), ('r', 'D'), ('r', 'P'), ('P', 'Q'), ('P', 'R'), ('B', 's'), ('A', 's')]; S_plus:('R', 'Q', 'D'); T_star:[('A', 'X'), ('B', 'V')]; mono_vars: ['b', 'u', 'e', 'f']
V_star:['A', 'B']; S_minus:[('s', 'r'), ('r', 'D'), ('r', 'P'), ('D', 'U'), ('D', 'V'), ('B', 's'), ('A', 's')]; S_plus:('P', 'V', 'U'); T_star:[('A', 'B'), ('A', 'U')]; mono_vars: ['b', 'c', 's', 'v', 'e', 'f']
