epoch,batch,loss,time
0,10,0.5346035540103913,1774131236.215274
0,20,0.5340437889099121,1774131236.265724
0,30,0.5333175162474314,1774131236.316394
0,40,0.5327552020549774,1774131236.3677301
0,50,0.5325332796573639,1774131236.4178445
0,60,0.5321058948834737,1774131236.467834
0,70,0.5312624105385372,1774131236.5180073
0,80,0.5307890310883522,1774131236.5683658
0,90,0.5301540679401822,1774131236.6186244
0,100,0.5296131688356399,1774131236.668685
0,110,0.5290450860153545,1774131236.718828
0,120,0.5284426122903824,1774131236.7694457
0,130,0.5279843289118547,1774131236.8220391
0,140,0.5277110708611352,1774131236.8729477
0,150,0.5273387400309245,1774131236.9231355
0,160,0.5270041342824697,1774131236.9793825
1,10,0.5215285837650299,1774131237.7413852
1,20,0.5203926533460617,1774131237.7916532
1,30,0.5208350002765656,1774131237.8433416
1,40,0.5203373193740845,1774131237.8969388
1,50,0.520165947675705,1774131237.9489145
1,60,0.5196936428546906,1774131238.0005336
1,70,0.5192608075482504,1774131238.0528853
1,80,0.518815753608942,1774131238.105524
1,90,0.5185833858119117,1774131238.159665
1,100,0.5181041860580444,1774131238.2117307
1,110,0.5178978876634077,1774131238.2632654
1,120,0.5174005384246508,1774131238.3149405
1,130,0.5170176217189202,1774131238.3660676
1,140,0.5165250105517251,1774131238.4167612
1,150,0.516097192366918,1774131238.4673848
1,160,0.5154015844687819,1774131238.52192
2,10,0.5069636285305024,1774131239.2661088
2,20,0.5076424688100815,1774131239.3180652
2,30,0.507291720310847,1774131239.3685355
2,40,0.5072363130748272,1774131239.4199586
2,50,0.5068687492609024,1774131239.4698703
2,60,0.5061001062393189,1774131239.5204406
2,70,0.5052952570574624,1774131239.5709515
2,80,0.5047396384179592,1774131239.62082
2,90,0.5038195904758241,1774131239.6705174
2,100,0.5032337698340416,1774131239.7204082
2,110,0.5022890695116736,1774131239.7729585
2,120,0.5014473848044873,1774131239.826657
2,130,0.500577726501685,1774131239.8800316
2,140,0.49973372135843547,1774131239.9333515
2,150,0.49894891877969105,1774131239.986655
2,160,0.4977692447602749,1774131240.0454855
3,10,0.48040653467178346,1774131240.585948
3,20,0.479559563100338,1774131240.6393893
3,30,0.47762348552544914,1774131240.6936672
3,40,0.47599889114499094,1774131240.7477458
3,50,0.47449379801750186,1774131240.802973
3,60,0.4726618126034737,1774131240.857095
3,70,0.4708840651171548,1774131240.9106195
3,80,0.469061516225338,1774131240.9649765
3,90,0.4672698626915614,1774131241.018905
3,100,0.4649302089214325,1774131241.073877
3,110,0.4628769029270519,1774131241.1292522
3,120,0.4606526580949624,1774131241.1827774
3,130,0.45814363704277916,1774131241.2365718
3,140,0.4557197291936193,1774131241.2904012
3,150,0.4531153937180837,1774131241.3441885
3,160,0.450422209687531,1774131241.4025116
4,10,0.40584576427936553,1774131241.8744414
4,20,0.4014395475387573,1774131241.9286542
4,30,0.3980731129646301,1774131241.982542
4,40,0.39400927573442457,1774131242.036906
4,50,0.3897698277235031,1774131242.0915837
4,60,0.3869297613700231,1774131242.1560838
4,70,0.3834539711475372,1774131242.2094429
4,80,0.3800304394215345,1774131242.2626858
4,90,0.37749905288219454,1774131242.3158324
4,100,0.37536893963813783,1774131242.3690526
4,110,0.37292742973024195,1774131242.422056
4,120,0.37089555139342945,1774131242.4749665
4,130,0.36937766350232637,1774131242.5352726
4,140,0.36757490805217197,1774131242.5878298
4,150,0.3662485780318578,1774131242.6404119
4,160,0.3649350717663765,1774131242.6963358
5,10,0.3436282008886337,1774131243.3582013
5,20,0.3430646136403084,1774131243.4124892
5,30,0.34123864968617756,1774131243.4656649
5,40,0.34091663286089896,1774131243.5196445
5,50,0.34027024269104006,1774131243.5730243
5,60,0.3399539147814115,1774131243.6267333
5,70,0.3390360427754266,1774131243.6811283
5,80,0.3384822219610214,1774131243.7342572
5,90,0.3376894387933943,1774131243.7875946
5,100,0.3376497995853424,1774131243.8409233
5,110,0.33756802163340827,1774131243.8940578
5,120,0.33734338308374084,1774131243.9482613
5,130,0.3371487704607157,1774131244.0013025
5,140,0.33652507620198385,1774131244.0554874
5,150,0.3361549743016561,1774131244.1083534
5,160,0.3356836445629597,1774131244.1657972
6,10,0.3333508878946304,1774131244.8443415
6,20,0.3296156167984009,1774131244.8985043
6,30,0.3293902774651845,1774131244.9536202
6,40,0.32761338278651236,1774131245.0077536
6,50,0.3276038533449173,1774131245.0630624
6,60,0.3280498425165812,1774131245.117921
6,70,0.3281200391905648,1774131245.1717737
6,80,0.3272346805781126,1774131245.2247822
6,90,0.3272147744894028,1774131245.277668
6,100,0.327001573741436,1774131245.3303437
6,110,0.3268994241952896,1774131245.3890703
6,120,0.32691546976566316,1774131245.4415429
6,130,0.3265003392329583,1774131245.494643
6,140,0.3263536299977984,1774131245.547923
6,150,0.32603036602338153,1774131245.6014323
6,160,0.3259786356240511,1774131245.658634
7,10,0.3273834973573685,1774131246.3268783
7,20,0.3232118770480156,1774131246.381141
7,30,0.321889066696167,1774131246.4342964
7,40,0.32226516455411913,1774131246.490717
7,50,0.3226931065320969,1774131246.546148
7,60,0.32212631503740946,1774131246.6027105
7,70,0.3235703732286181,1774131246.6571887
7,80,0.3224573440849781,1774131246.7130737
7,90,0.3228817767567105,1774131246.7680664
7,100,0.32336055040359496,1774131246.8248448
7,110,0.32332324575294147,1774131246.8793082
7,120,0.3233477729062239,1774131246.9367108
7,130,0.32281772035818834,1774131246.992443
7,140,0.3224403698529516,1774131247.0493338
7,150,0.32245692253112795,1774131247.1051118
7,160,0.3226068148389459,1774131247.1630523
8,10,0.3197104692459106,1774131247.778156
8,20,0.3167905300855637,1774131247.8324738
8,30,0.31689534286657967,1774131247.8862076
8,40,0.31674579456448554,1774131247.9396324
8,50,0.31869738817214965,1774131247.9931705
