INFO - main.py - 2026-03-21 21:40:06,139 - Namespace(dataname='ACS_income_AZ', gpu=0, log_path='./classification_process/discrete_log_1/ACS_income_AZ/train/several_sigma_error_diff_train_260321_21-40-06', mode='train', comment='several_sigma_error_diff_EDM_3.0', use_weight=True, temperature=3.0, weight_criterion='several_timestep_error_diff', method='several_sigma_error_diff', non_param_dro=False, chi2_eta=None, cvar_alpha=None, kappa=None, tau=None, alpha=1, error_reflection='softmax', timestep_weight_criterion='EDM', single_sigma_index=None, selected_several_sigma_indices=None, eval_attribute=None, evaluated_model_path=None, seed=1, baseline_method=None, K=32, device='cuda:0')
INFO - main.py - 2026-03-21 21:40:11,104 - the number of parameters: 1633794
INFO - main.py - 2026-03-21 21:40:12,105 - Update model in epoch 0, 0.52 < inf
INFO - main.py - 2026-03-21 21:40:12,111 - Epoch 0, training loss: 0.52
INFO - main.py - 2026-03-21 21:40:12,135 - Epoch 0, test acc: 0.69
INFO - main.py - 2026-03-21 21:40:12,402 - Update model in epoch 1, 0.38 < 0.52
INFO - main.py - 2026-03-21 21:40:12,591 - Update model in epoch 2, 0.36 < 0.38
INFO - main.py - 2026-03-21 21:40:12,861 - Update model in epoch 3, 0.35 < 0.36
INFO - main.py - 2026-03-21 21:40:13,140 - Update model in epoch 4, 0.34 < 0.35
INFO - main.py - 2026-03-21 21:40:13,335 - Update model in epoch 5, 0.34 < 0.34
INFO - main.py - 2026-03-21 21:40:13,605 - Update model in epoch 6, 0.34 < 0.34
INFO - main.py - 2026-03-21 21:40:13,879 - Update model in epoch 7, 0.33 < 0.34
INFO - main.py - 2026-03-21 21:40:14,150 - Update model in epoch 8, 0.33 < 0.33
INFO - main.py - 2026-03-21 21:40:14,604 - Update model in epoch 10, 0.33 < 0.33
INFO - main.py - 2026-03-21 21:40:14,610 - Epoch 10, training loss: 0.33
INFO - main.py - 2026-03-21 21:40:14,622 - Epoch 10, test acc: 0.76
INFO - main.py - 2026-03-21 21:40:14,888 - Update model in epoch 11, 0.33 < 0.33
INFO - main.py - 2026-03-21 21:40:15,172 - Update model in epoch 12, 0.32 < 0.33
INFO - main.py - 2026-03-21 21:40:15,357 - Update model in epoch 13, 0.32 < 0.32
INFO - main.py - 2026-03-21 21:40:15,627 - Update model in epoch 14, 0.32 < 0.32
INFO - main.py - 2026-03-21 21:40:15,898 - Update model in epoch 15, 0.31 < 0.32
INFO - main.py - 2026-03-21 21:40:16,085 - Update model in epoch 16, 0.31 < 0.31
INFO - main.py - 2026-03-21 21:40:16,358 - Update model in epoch 17, 0.31 < 0.31
INFO - main.py - 2026-03-21 21:40:16,639 - Update model in epoch 18, 0.31 < 0.31
INFO - main.py - 2026-03-21 21:40:16,908 - Update model in epoch 19, 0.30 < 0.31
INFO - main.py - 2026-03-21 21:40:17,098 - Update model in epoch 20, 0.30 < 0.30
INFO - main.py - 2026-03-21 21:40:17,104 - Epoch 20, training loss: 0.30
INFO - main.py - 2026-03-21 21:40:17,116 - Epoch 20, test acc: 0.77
INFO - main.py - 2026-03-21 21:40:17,386 - Update model in epoch 21, 0.30 < 0.30
INFO - main.py - 2026-03-21 21:40:17,652 - Update model in epoch 22, 0.30 < 0.30
INFO - main.py - 2026-03-21 21:40:17,923 - Update model in epoch 23, 0.29 < 0.30
INFO - main.py - 2026-03-21 21:40:18,117 - Update model in epoch 24, 0.29 < 0.29
INFO - main.py - 2026-03-21 21:40:18,663 - Update model in epoch 26, 0.29 < 0.29
INFO - main.py - 2026-03-21 21:40:18,851 - Update model in epoch 27, 0.28 < 0.29
INFO - main.py - 2026-03-21 21:40:19,401 - Update model in epoch 29, 0.28 < 0.28
INFO - main.py - 2026-03-21 21:40:19,673 - Update model in epoch 30, 0.27 < 0.28
INFO - main.py - 2026-03-21 21:40:19,679 - Epoch 30, training loss: 0.27
INFO - main.py - 2026-03-21 21:40:19,691 - Epoch 30, test acc: 0.73
INFO - main.py - 2026-03-21 21:40:19,873 - Update model in epoch 31, 0.27 < 0.27
INFO - main.py - 2026-03-21 21:40:20,144 - Update model in epoch 32, 0.26 < 0.27
INFO - main.py - 2026-03-21 21:40:20,417 - Update model in epoch 33, 0.26 < 0.26
INFO - main.py - 2026-03-21 21:40:20,694 - Update model in epoch 34, 0.26 < 0.26
INFO - main.py - 2026-03-21 21:40:20,887 - Update model in epoch 35, 0.25 < 0.26
INFO - main.py - 2026-03-21 21:40:21,178 - Update model in epoch 36, 0.25 < 0.25
INFO - main.py - 2026-03-21 21:40:21,456 - Update model in epoch 37, 0.25 < 0.25
INFO - main.py - 2026-03-21 21:40:21,647 - Update model in epoch 38, 0.24 < 0.25
INFO - main.py - 2026-03-21 21:40:22,199 - Epoch 40, training loss: 0.24
INFO - main.py - 2026-03-21 21:40:22,211 - Epoch 40, test acc: 0.73
INFO - main.py - 2026-03-21 21:40:22,674 - Update model in epoch 42, 0.24 < 0.24
INFO - main.py - 2026-03-21 21:40:22,951 - Update model in epoch 43, 0.23 < 0.24
INFO - main.py - 2026-03-21 21:40:23,230 - Update model in epoch 44, 0.23 < 0.23
INFO - main.py - 2026-03-21 21:40:23,499 - Update model in epoch 45, 0.22 < 0.23
INFO - main.py - 2026-03-21 21:40:24,405 - Update model in epoch 49, 0.22 < 0.22
INFO - main.py - 2026-03-21 21:40:24,675 - Update model in epoch 50, 0.21 < 0.22
INFO - main.py - 2026-03-21 21:40:24,681 - Epoch 50, training loss: 0.21
INFO - main.py - 2026-03-21 21:40:24,693 - Epoch 50, test acc: 0.77
INFO - main.py - 2026-03-21 21:40:24,959 - Update model in epoch 51, 0.21 < 0.21
INFO - main.py - 2026-03-21 21:40:25,433 - Update model in epoch 53, 0.21 < 0.21
INFO - main.py - 2026-03-21 21:40:25,706 - Update model in epoch 54, 0.20 < 0.21
INFO - main.py - 2026-03-21 21:40:25,979 - Update model in epoch 55, 0.20 < 0.20
INFO - main.py - 2026-03-21 21:40:26,253 - Update model in epoch 56, 0.20 < 0.20
INFO - main.py - 2026-03-21 21:40:26,445 - Update model in epoch 57, 0.19 < 0.20
INFO - main.py - 2026-03-21 21:40:27,178 - Epoch 60, training loss: 0.20
INFO - main.py - 2026-03-21 21:40:27,269 - Epoch 60, test acc: 0.77
INFO - main.py - 2026-03-21 21:40:27,459 - Update model in epoch 61, 0.19 < 0.19
