dataset,seed,mse,aug_mse,delta_mse,p_wilcoxon,should_proceed,features_perturbed
EnergyEfficiency_sample_153,985772,0.004845912814730284,0.0049010887232752145,1.138607124280288,0.384765625,False,"[8, 4, 3, 1]"
EnergyEfficiency_sample_153,305711,0.00198596407982521,0.002043310917618044,2.8876070003180154,0.2783203125,False,"[8, 4, 3]"
EnergyEfficiency_sample_153,435829,0.0035007523323714097,0.0035197600383412627,0.5429606028992404,0.3125,False,"[8, 4]"
EnergyEfficiency_sample_153,117952,0.0038453212692979694,0.0038249542998702265,-0.529655859716014,0.4609375,False,"[8, 4, 3, 1]"
EnergyEfficiency_sample_153,963395,0.002529059218621411,0.0025689724185827415,1.5781836845673813,0.2158203125,False,[8]
EnergyEfficiency_sample_153,152315,0.003803913903134116,0.003702421620397879,-2.668101469189818,0.5390625,False,"[8, 4]"
EnergyEfficiency_sample_153,882371,0.0031076209853423548,0.0035252195794742785,13.437886927060974,0.5,False,"[4, 3]"
EnergyEfficiency_sample_153,359783,0.0068006834532457735,0.006872193938071628,1.051519090948489,0.65234375,False,"[8, 4, 3]"
EnergyEfficiency_sample_153,304137,0.0035035872744298368,0.003481879933169883,-0.6195747261208497,0.34765625,False,"[8, 4, 3, 1]"
EnergyEfficiency_sample_153,122579,0.002272325715149033,0.0022818849017283227,0.42067853721678977,0.0419921875,True,[8]
EnergyEfficiency_sample_153,610581,0.0026708227644920628,0.002679110773249332,0.31031668845481736,0.34765625,False,"[8, 4]"
EnergyEfficiency_sample_153,448242,0.002376079818244455,0.0023697782532162035,-0.265208474053168,0.34765625,False,"[8, 4, 3, 1, 0]"
EnergyEfficiency_sample_153,374564,0.004980565477506247,0.004956961590174317,-0.47391982774913854,0.5390625,False,"[8, 4, 3, 1]"
EnergyEfficiency_sample_153,735831,0.00429441308820711,0.0042414563396908425,-1.233154506297786,0.6875,False,"[8, 4, 3, 1]"
EnergyEfficiency_sample_153,736326,0.0037897776006802614,0.0037791068579210527,-0.28156646335376784,0.5390625,False,"[8, 4, 3]"
