dataset,seed,mse,aug_mse,delta_mse,p_wilcoxon,should_proceed,features_perturbed
WineQuality_sample_4252,985772,0.01467407964867844,0.014693214208791978,0.13039700323052925,0.5390625,False,"[10, 7, 1]"
WineQuality_sample_4252,305711,0.014178822553911861,0.014184987774603103,0.04348189469048017,0.4609375,False,"[10, 7, 1]"
WineQuality_sample_4252,435829,0.016688710221249074,0.01666767692249468,-0.12603309947590827,0.4228515625,False,"[10, 7, 1]"
WineQuality_sample_4252,117952,0.016626415157858374,0.01665107636631293,0.1483254701654582,0.75390625,False,"[10, 7, 1]"
WineQuality_sample_4252,963395,0.014007057737743953,0.013970244669491027,-0.2628179946294367,0.4609375,False,"[10, 7, 1, 4, 2]"
WineQuality_sample_4252,152315,0.014154986155227096,0.014178620097136814,0.1669654894080541,0.5771484375,False,"[10, 7, 1, 4, 2]"
WineQuality_sample_4252,882371,0.013966384675448999,0.014000786712174902,0.24632027203415793,0.384765625,False,"[10, 7]"
WineQuality_sample_4252,359783,0.013788215903887192,0.013791253633092939,0.02203134348143334,0.384765625,False,[10]
WineQuality_sample_4252,304137,0.01383533596261804,0.013834973253080628,-0.0026216171287184835,0.4609375,False,"[10, 7, 1, 4, 2]"
WineQuality_sample_4252,122579,0.015630429652764514,0.01563383342677716,0.021776586365574873,0.5390625,False,"[10, 7, 1, 4, 0]"
WineQuality_sample_4252,610581,0.015188765946175232,0.01519864146625693,0.06501858094787794,0.5771484375,False,"[10, 7]"
WineQuality_sample_4252,448242,0.015903893275310357,0.015898886098426906,-0.03148396934493679,0.384765625,False,"[10, 7, 1]"
WineQuality_sample_4252,374564,0.01474446478023663,0.014802202548905206,0.39158945088307573,0.7216796875,False,"[10, 7, 1, 4]"
WineQuality_sample_4252,735831,0.015571605841588522,0.015551354176267285,-0.13005508569416946,0.4228515625,False,"[10, 7, 1, 4, 2]"
WineQuality_sample_4252,736326,0.013496424515014161,0.013531473309669086,0.2596894800984833,0.2158203125,False,"[10, 7, 1]"
