# GPU: NVIDIA GeForce RTX 5080
# CC: cc120
# Model: Qwen2.5-7B-INT8
# alg_count: 2, config_count: 2
# torch: 2.9.0+cu129
# CUDA driver: 13.0, runtime: 12.9
# layout: TNCCcol_sparse24, dtype: int8, outdtype: bf16, warmup=25, repeat=100, verify=False
# M_list: [64, 128, 256, 512, 1024, 2048, 4096, 8192, 16384, 32768, 65536]
# NK_list: [(4608, 3584), (3584, 3584), (37888, 3584), (3584, 18944), (4608, 4800), (3584, 4800), (37888, 4800), (3584, 25280), (4608, 5376), (3584, 5376), (37888, 5376), (3584, 28416), (4608, 5760), (3584, 5760), (37888, 5760), (3584, 30336)]
M,N,K,alg_count,config_count,tops_1,lat_us_1,alg_id_1,split_k_1,workspace_1,tops_2,lat_us_2,alg_id_2,split_k_2,workspace_2,tops_3,lat_us_3,alg_id_3,split_k_3,workspace_3
64,4608,3584,2,2,205.801682,10.272,1,1,2064384,,,,,,,,,,
64,3584,3584,2,2,160.167786,10.265,1,1,1605632,,,,,,,,,,
64,37888,3584,2,2,173.011398,100.463,1,1,16973824,,,,,,,,,,
64,3584,18944,2,2,212.053543,40.983,1,1,8486912,,,,,,,,,,
64,4608,4800,2,2,229.867233,12.316,1,1,2801664,,,,,,,,,,
64,3584,4800,2,2,178.729904,12.320,1,1,2179072,,,,,,,,,,
64,37888,4800,2,2,172.184341,135.195,1,1,23035904,169.480179,137.352,0,1,23035904,,,,,
64,3584,25280,2,2,217.671356,53.279,1,1,11354112,,,,,,,,,,
64,4608,5376,2,2,220.912796,14.354,1,1,3096576,,,,,,,,,,
64,3584,5376,2,2,171.648849,14.368,1,1,2408448,,,,,,,,,,
64,37888,5376,2,2,172.284821,151.330,1,1,25460736,169.681686,153.651,0,1,25460736,,,,,
64,3584,28416,2,2,219.382721,59.421,1,1,12730368,,,,,,,,,,
64,4608,5760,2,2,234.927246,14.461,1,1,3317760,,,,,,,,,,
64,3584,5760,2,2,184.048843,14.357,1,1,2580480,,,,,,,,,,
64,37888,5760,2,2,170.536301,163.801,1,1,27279360,,,,,,,,,,
64,3584,30336,2,2,194.369064,71.599,1,1,13590528,,,,,,,,,,
128,4608,3584,2,2,342.059753,12.360,1,1,2064384,,,,,,,,,,
128,3584,3584,2,2,320.345520,10.265,1,1,1605632,,,,,,,,,,
128,37888,3584,2,2,327.348206,106.194,0,1,16973824,,,,,,,,,,
128,3584,18944,2,2,424.093781,40.984,1,1,8486912,,,,,,,,,,
128,4608,4800,2,2,345.020477,16.412,1,1,2801664,,,,,,,,,,
128,3584,4800,2,2,313.283875,14.058,1,1,2179072,,,,,,,,,,
128,37888,4800,2,2,329.390747,141.342,0,1,23035904,,,,,,,,,,
128,3584,25280,2,2,412.687744,56.204,1,1,11354112,,,,,,,,,,
128,4608,5376,2,2,343.956512,18.438,1,1,3096576,,,,,,,,,,
128,3584,5376,2,2,343.557861,14.357,1,1,2408448,,,,,,,,,,
128,37888,5376,2,2,330.479858,157.781,0,1,25460736,,,,,,,,,,
128,3584,28416,2,2,408.564789,63.813,1,1,12730368,,,,,,,,,,
128,4608,5760,2,2,330.819733,20.539,1,1,3317760,,,,,,,,,,
128,3584,5760,2,2,322.301910,16.397,1,1,2580480,,,,,,,,,,
128,37888,5760,2,2,325.978516,171.386,0,1,27279360,,,,,,,,,,
128,3584,30336,2,2,307.387817,90.548,1,1,13590528,,,,,,,,,,
256,4608,3584,2,2,458.712189,18.434,0,1,2064384,,,,,,,,,,
256,3584,3584,2,2,401.266968,16.390,0,1,1605632,,,,,,,,,,
256,37888,3584,2,2,499.996460,139.051,0,1,16973824,,,,,,,,,,
256,3584,18944,2,2,529.258728,65.681,0,1,8486912,,,,,,,,,,
256,4608,4800,2,2,471.444336,24.021,0,1,2801664,,,,,,,,,,
256,3584,4800,2,2,429.959045,20.486,0,1,2179072,,,,,,,,,,
256,37888,4800,2,2,507.902405,183.330,0,1,23035904,,,,,,,,,,
256,3584,25280,2,2,545.623596,85.020,0,1,11354112,,,,,,,,,,
256,4608,5376,2,2,515.377991,24.610,0,1,3096576,,,,,,,,,,
256,3584,5376,2,2,476.927765,20.684,0,1,2408448,,,,,,,,,,
256,37888,5376,2,2,515.442749,202.325,0,1,25460736,,,,,,,,,,
256,3584,28416,2,2,523.740356,99.560,0,1,12730368,,,,,,,,,,
256,4608,5760,2,2,473.490112,28.701,0,1,3317760,,,,,,,,,,
256,3584,5760,2,2,468.652313,22.553,0,1,2580480,,,,,,,,,,
256,37888,5760,2,2,516.587280,216.297,0,1,27279360,,,,,,,,,,
256,3584,30336,2,2,495.922638,112.249,0,1,13590528,,,,,,,,,,
512,4608,3584,2,2,526.308655,32.132,0,1,2064384,,,,,,,,,,
512,3584,3584,2,2,427.291718,30.783,0,1,1605632,,,,,,,,,,
512,37888,3584,2,2,578.076782,240.538,0,1,16973824,,,,,,,,,,
512,3584,18944,2,2,473.905731,146.706,0,1,8486912,,,,,,,,,,
512,4608,4800,2,2,526.401367,43.027,0,1,2801664,,,,,,,,,,
512,3584,4800,2,2,430.046356,40.963,0,1,2179072,,,,,,,,,,
512,37888,4800,2,2,577.825378,322.290,0,1,23035904,,,,,,,,,,
512,3584,25280,2,2,466.493408,198.884,0,1,11354112,,,,,,,,,,
512,4608,5376,2,2,540.790710,46.908,0,1,3096576,,,,,,,,,,
512,3584,5376,2,2,437.940063,45.052,0,1,2408448,,,,,,,,,,
512,37888,5376,2,2,588.872620,354.193,0,1,25460736,,,,,,,,,,
512,3584,28416,2,2,454.595123,229.407,0,1,12730368,,,,,,,,,,
512,4608,5760,2,2,531.147034,51.171,0,1,3317760,,,,,,,,,,
512,3584,5760,2,2,415.434326,50.885,0,1,2580480,,,,,,,,,,
512,37888,5760,2,2,581.936890,384.015,0,1,27279360,,,,,,,,,,
512,3584,30336,2,2,460.692841,241.666,0,1,13590528,,,,,,,,,,
1024,4608,3584,2,2,549.195190,61.586,0,1,2064384,,,,,,,,,,
1024,3584,3584,2,2,557.367432,47.198,0,1,1605632,,,,,,,,,,
1024,37888,3584,2,2,597.433594,465.490,0,1,16973824,,,,,,,,,,
1024,3584,18944,2,2,604.828430,229.899,0,1,8486912,,,,,,,,,,
1024,4608,4800,2,2,557.913696,81.193,0,1,2801664,,,,,,,,,,
1024,3584,4800,2,2,563.522583,62.521,0,1,2179072,,,,,,,,,,
1024,37888,4800,2,2,601.169434,619.549,0,1,23035904,,,,,,,,,,
1024,3584,25280,2,2,596.927490,310.852,0,1,11354112,,,,,,,,,,
1024,4608,5376,2,2,565.123047,89.776,0,1,3096576,,,,,,,,,,
1024,3584,5376,2,2,569.820312,69.250,0,1,2408448,,,,,,,,,,
1024,37888,5376,2,2,605.121765,689.363,0,1,25460736,,,,,,,,,,
1024,3584,28416,2,2,582.256592,358.217,0,1,12730368,,,,,,,,,,
1024,4608,5760,2,2,553.789246,98.157,0,1,3317760,,,,,,,,,,
1024,3584,5760,2,2,558.031189,75.764,0,1,2580480,,,,,,,,,,
1024,37888,5760,2,2,595.741150,750.234,0,1,27279360,,,,,,,,,,
1024,3584,30336,2,2,592.971130,375.511,0,1,13590528,,,,,,,,,,
2048,4608,3584,2,2,611.835754,110.562,0,1,2064384,,,,,,,,,,
2048,3584,3584,2,2,570.897339,92.159,0,1,1605632,,,,,,,,,,
2048,37888,3584,2,2,595.010437,934.771,0,1,16973824,,,,,,,,,,
2048,3584,18944,2,2,592.846619,469.091,0,1,8486912,,,,,,,,,,
2048,4608,4800,2,2,609.614868,148.613,0,1,2801664,,,,,,,,,,
2048,3584,4800,2,2,583.106812,120.843,0,1,2179072,,,,,,,,,,
