dataset,metric,mean,std
WineQuality_sample_300,mse,0.022641472519980384,0.0011683042641584076
WineQuality_sample_300,aug_mse,0.022568206476799656,0.0011492640653775219
WineQuality_sample_300,delta_mse,-0.09212131877916264,1.2404340932491138
WineQuality_sample_300,p_wilcoxon,0.15696614583333332,0.0667130287874648
WineQuality_sample_300,should_proceed,0.6,0.12649110640673517
WineQuality_sample_500,mse,0.02021654099645335,0.0009115273847264724
WineQuality_sample_500,aug_mse,0.019865209884273063,0.0008822889415475315
WineQuality_sample_500,delta_mse,-1.6207627956109212,0.9261993784268138
WineQuality_sample_500,p_wilcoxon,0.15091145833333333,0.03559023543357915
WineQuality_sample_500,should_proceed,0.3333333333333333,0.12171612389003693
WineQuality_sample_700,mse,0.021671775806166336,0.00045131312143749174
WineQuality_sample_700,aug_mse,0.021236930807677634,0.0004169891717786549
WineQuality_sample_700,delta_mse,-1.935553237212669,0.657963060184788
WineQuality_sample_700,p_wilcoxon,0.1275390625,0.05503846335974266
WineQuality_sample_700,should_proceed,0.6,0.12649110640673517
