init_top20,ori_top20
-13.100000381469728,-13.0
-12.699999809265137,-12.5
-12.399999618530272,-12.4
-12.199999809265137,-12.4
-12.0,-12.3
-12.0,-11.7
-11.899999618530272,-11.7
-11.899999618530272,-11.6
-11.899999618530272,-11.4
-11.899999618530272,-11.3
-11.800000190734863,-11.3
-11.699999809265137,-10.9
-11.699999809265137,-10.9
-11.699999809265137,-10.5
-11.600000381469728,-10.4
-11.600000381469728,-10.3
-11.399999618530272,-10.3
-11.100000381469728,-10.3
-11.0,-10.2
-10.899999618530272,-10.1
