# GPU: NVIDIA H100 PCIe
# CC: cc90
# Model: Llama3.2-3B-INT8
# alg_count: 27, config_count: 27
# torch: 2.9.0+cu129
# CUDA driver: 13.0, runtime: 12.9
# layout: TNCCcol_sparse24, dtype: int8, outdtype: bf16, warmup=25, repeat=100, verify=False
# M_list: [64, 128, 256, 512, 1024, 2048, 4096, 8192, 16384, 32768, 65536]
# NK_list: [(5120, 3072), (3072, 3072), (16384, 3072), (3072, 8192), (5120, 4096), (3072, 4096), (16384, 4096), (3072, 10944), (5120, 4608), (3072, 4608), (16384, 4608), (3072, 12288), (5120, 4928), (3072, 4928), (16384, 4928), (3072, 13120)]
M,N,K,alg_count,config_count,tops_1,lat_us_1,alg_id_1,split_k_1,workspace_1,tops_2,lat_us_2,alg_id_2,split_k_2,workspace_2,tops_3,lat_us_3,alg_id_3,split_k_3,workspace_3
64,5120,3072,27,27,243.307907,8.275,18,1,1966399,240.352081,8.376,18,-1,7209535,,,,,
64,3072,3072,27,27,146.295914,8.257,18,1,1179967,,,,,,,,,,
64,16384,3072,27,27,401.336823,16.052,21,1,6291775,398.343109,16.173,7,1,6291903,396.585419,16.245,26,1,6291903
64,3072,8192,27,27,249.413513,12.915,7,1,3146047,247.792664,13.000,12,1,3146047,246.204788,13.084,5,1,3146047
64,5120,4096,27,27,278.256836,9.647,16,1,2621759,277.648987,9.668,18,-1,2621759,277.135284,9.686,18,1,2621759
64,3072,4096,27,27,174.127823,9.250,18,1,1573183,172.238892,9.351,26,1,1573183,170.737305,9.433,5,1,1573183
64,16384,4096,27,27,279.483459,30.735,7,1,8389055,275.160370,31.218,12,1,8389055,273.314117,31.429,26,1,8389055
64,3072,10944,27,27,283.880524,15.159,6,1,4202815,282.094025,15.255,12,1,4202815,279.119720,15.418,7,1,4202815
64,5120,4608,27,27,297.018982,10.167,16,1,2949439,296.916168,10.171,18,1,2949439,296.068512,10.200,16,-1,2949439
64,3072,4608,27,27,185.722595,9.756,18,1,1769791,185.412430,9.772,5,1,1769791,183.763687,9.860,7,1,1769791
64,16384,4608,27,27,281.877899,34.283,7,1,9437631,279.206635,34.611,26,1,9437631,279.038910,34.632,12,1,9437631
64,3072,12288,27,27,307.958099,15.690,5,-1,6292031,,,,,,,,,,
64,5120,4928,27,27,309.075287,10.449,16,-1,8397375,308.442413,10.471,16,1,3154239,,,,,
64,3072,4928,27,27,192.251144,10.079,17,1,1892671,190.719223,10.160,16,1,1892671,189.864136,10.206,26,1,1892671
64,16384,4928,27,27,286.956909,36.015,26,1,10092991,286.480927,36.075,7,1,10092991,285.014557,36.260,12,1,10092991
64,3072,13120,27,27,302.661255,17.045,6,1,5038399,301.179840,17.129,12,1,5038399,299.073486,17.250,7,1,5038399
128,5120,3072,27,27,424.109711,9.494,25,-1,7209535,416.928802,9.658,25,1,1966399,,,,,
128,3072,3072,27,27,271.261414,8.906,18,-1,4325823,271.183441,8.909,26,-1,1179967,266.521240,9.065,5,1,1179967
128,16384,3072,27,27,621.522217,20.731,25,1,6291903,615.866028,20.922,11,1,6291775,609.314331,21.147,2,1,6291903
128,3072,8192,27,27,475.308868,13.554,5,-1,9437887,475.264008,13.556,5,1,3146047,474.692474,13.572,7,-1,3146047
128,5120,4096,27,27,469.621124,11.432,2,-1,7864895,468.441010,11.461,2,1,2621759,462.985809,11.596,25,-1,2621759
128,3072,4096,27,27,327.488129,9.836,26,-1,1573183,327.264557,9.843,26,1,1573183,326.034973,9.880,5,-1,4719039
128,16384,4096,27,27,510.328735,33.664,26,-1,15729471,508.054077,33.815,26,1,8389055,505.528137,33.984,16,-1,8389055
128,3072,10944,27,27,528.159119,16.296,7,-1,10494655,526.339966,16.352,7,1,4202815,,,,,
128,5120,4608,27,27,492.893463,12.254,2,1,2949439,491.596802,12.286,2,-1,8192575,490.995758,12.301,25,-1,2949439
128,3072,4608,27,27,352.725952,10.274,26,-1,4915647,350.184631,10.348,26,1,1769791,347.626282,10.425,5,-1,1769791
128,16384,4608,27,27,523.746948,36.902,26,-1,9437631,523.089233,36.948,26,1,9437631,522.121582,37.017,16,1,9437631
128,3072,12288,27,27,562.689636,17.174,7,-1,11010751,555.363281,17.401,7,1,4718911,,,,,
128,5120,4928,27,27,466.426849,13.848,24,1,3154239,466.329865,13.851,24,-1,3154239,464.719391,13.899,25,-1,8397375
128,3072,4928,27,27,356.942322,10.858,26,-1,8184511,354.736328,10.925,26,1,1892671,348.609772,11.117,7,1,1892671
128,16384,4928,27,27,528.422729,39.116,26,-1,17433407,524.211426,39.430,26,1,10092991,520.544495,39.708,16,1,10092991
128,3072,13120,27,27,566.056580,18.228,7,-1,11330239,562.963074,18.328,7,1,5038399,,,,,
256,5120,3072,27,27,626.264832,12.859,14,1,1966399,623.363892,12.919,11,1,1966399,622.377258,12.939,11,-1,1966399
256,3072,3072,27,27,481.565735,10.034,25,1,1179967,481.473633,10.036,25,-1,7471679,,,,,
256,16384,3072,27,27,743.362000,34.667,22,1,6291903,729.219543,35.339,10,1,6291903,,,,,
256,3072,8192,27,27,770.805115,16.716,25,-1,9437759,769.023804,16.755,25,1,3146047,,,,,
256,5120,4096,27,27,710.989319,15.102,11,-1,2621759,708.617004,15.153,11,1,2621759,703.816101,15.256,14,-1,2621759
256,3072,4096,27,27,529.542053,12.166,2,1,1573183,529.263672,12.172,2,-1,7864895,527.143372,12.221,25,-1,1573183
256,16384,4096,27,27,818.806458,41.963,22,1,8389055,,,,,,,,,,
256,3072,10944,27,27,657.595276,26.176,24,-1,10494527,656.728149,26.211,24,1,4202815,644.199524,26.721,7,-1,4202815
256,5120,4608,27,27,754.944458,16.001,11,1,2949439,754.190369,16.017,11,-1,2949439,741.785828,16.284,14,1,2949439
256,3072,4608,27,27,562.043823,12.895,2,-1,8061503,560.985779,12.920,2,1,1769791,554.096375,13.080,25,-1,1769791
256,16384,4608,27,27,842.382446,45.887,22,1,9437631,,,,,,,,,,
256,3072,12288,27,27,761.207092,25.390,2,-1,11010623,760.871460,25.402,2,1,4718911,,,,,
256,5120,4928,27,27,735.795837,17.557,11,1,3154239,734.818176,17.580,11,-1,3154239,729.942078,17.698,22,1,3154239
256,3072,4928,27,27,504.238525,15.372,24,1,1892671,498.151245,15.560,24,-1,8184383,495.076355,15.656,25,1,1892671
256,16384,4928,27,27,821.345825,50.331,10,1,10092991,,,,,,,,,,
256,3072,13120,27,27,675.077148,30.568,24,1,5038399,673.251831,30.651,24,-1,11330111,671.807007,30.717,10,-1,11330111
512,5120,3072,27,27,894.721252,18.001,4,-1,7995967,894.133118,18.013,4,1,1966399,,,,,
512,3072,3072,27,27,688.186218,14.042,14,1,1179967,686.605896,14.075,14,-1,1179967,,,,,
512,16384,3072,27,27,948.082947,54.362,10,-1,13632191,940.443359,54.804,22,-1,6291903,940.322571,54.811,22,1,6291903
512,3072,8192,27,27,1045.404419,24.651,10,1,3146047,1044.333374,24.676,10,-1,3146047,,,,,
512,5120,4096,27,27,992.778687,21.631,4,-1,8651327,980.235291,21.908,20,-1,2621759,979.291138,21.929,20,1,2621759
512,3072,4096,27,27,781.608093,16.485,14,1,1573183,777.037720,16.582,14,-1,1573183,772.683655,16.676,22,1,1573183
512,16384,4096,27,27,1101.013916,62.415,22,1,8389055,1100.709229,62.432,22,-1,15729343,1093.339844,62.853,23,1,8389055
512,3072,10944,27,27,1054.278931,32.654,10,-1,4202815,,,,,,,,,,
512,5120,4608,27,27,1036.042725,23.319,4,-1,8979007,1014.096802,23.823,20,-1,2949439,1013.035400,23.848,20,1,2949439
512,3072,4608,27,27,815.571716,17.773,10,1,1769791,815.307495,17.779,10,-1,1769791,812.019043,17.851,22,-1,1769791
512,16384,4608,27,27,1133.712646,68.191,10,1,9437631,1128.923706,68.481,10,-1,9437631,,,,,
