# GPU: NVIDIA H100 PCIe
# CC: cc90
# Model: Qwen2.5-14B-FP8
# alg_count: 25, config_count: 25
# torch: 2.9.0+cu129
# CUDA driver: 13.0, runtime: 12.9
# layout: TNCCcol_sparse24, dtype: fp8e4m3, outdtype: bf16, warmup=25, repeat=50, verify=False
# M_list: [64, 128, 256, 512, 1024, 2048, 4096, 8192, 16384, 32768, 65536]
# NK_list: [(7168, 5120), (5120, 5120), (27648, 5120), (5120, 13824), (7168, 6848), (5120, 6848), (27648, 6848), (5120, 18432), (7168, 7680), (5120, 7680), (27648, 7680), (5120, 20736), (7168, 8192), (5120, 8192), (27648, 8192), (5120, 22144)]
M,N,K,alg_count,config_count,tops_1,lat_us_1,alg_id_1,split_k_1,workspace_1,tops_2,lat_us_2,alg_id_2,split_k_2,workspace_2,tops_3,lat_us_3,alg_id_3,split_k_3,workspace_3
64,7168,5120,25,25,422.399231,11.121,11,-1,4587839,420.006409,11.185,11,1,4587839,412.662720,11.384,1,-1,4587839
64,5120,5120,25,25,313.644440,10.698,11,1,3277119,313.513123,10.703,11,-1,3277119,310.947144,10.791,23,1,3277119
64,27648,5120,25,25,319.208405,56.764,10,-1,17695167,318.397125,56.908,10,1,17695039,313.927490,57.718,3,1,17695039
64,5120,13824,25,25,295.657318,30.643,1,-1,8847679,295.102600,30.700,11,1,8847679,294.654175,30.747,11,-1,8847679
64,7168,6848,25,25,394.585724,15.923,10,1,6136127,386.538055,16.255,22,1,6136127,,,,,
64,5120,6848,25,25,356.572388,12.586,23,1,4383039,351.302673,12.775,9,-1,4383039,350.863190,12.791,9,1,4383039
64,27648,6848,25,25,323.276764,74.966,22,1,23667135,323.191223,74.986,22,-1,23667135,321.397278,75.404,23,1,23667135
64,5120,18432,25,25,310.051239,38.960,11,1,11796799,309.796753,38.992,11,-1,11796799,308.737671,39.126,2,1,11796799
64,7168,7680,25,25,465.482086,15.138,1,1,6881599,461.289093,15.276,1,-1,6881599,459.077179,15.349,11,1,6881599
64,5120,7680,25,25,390.754242,12.881,11,1,4915519,389.438446,12.924,11,-1,4915519,384.600952,13.087,23,-1,4915519
64,27648,7680,25,25,337.168030,80.610,10,1,26542399,334.099030,81.350,10,-1,26542527,332.365417,81.775,3,-1,26542399
64,5120,20736,25,25,311.056702,43.688,2,-1,13271359,311.011139,43.695,22,1,13271359,311.006561,43.695,2,1,13271359
64,7168,8192,25,25,487.123077,15.430,11,-1,7340351,483.911621,15.532,1,-1,7340351,482.123688,15.590,1,1,7340351
64,5120,8192,25,25,403.647766,13.300,23,1,5243199,403.046539,13.320,11,-1,5243199,402.273407,13.346,11,1,5243199
64,27648,8192,25,25,341.043976,85.007,10,-1,28311999,339.780304,85.323,10,1,28311871,,,,,
64,5120,22144,25,25,318.703766,45.535,0,1,14172479,316.820221,45.806,0,-1,14172479,316.727264,45.820,11,1,14172479
128,7168,5120,25,25,687.687439,13.662,12,1,4587839,687.333252,13.669,12,-1,4587839,682.254272,13.771,15,1,4587839
128,5120,5120,25,25,521.913269,12.858,15,-1,4784703,520.410950,12.895,15,1,3277119,,,,,
128,27648,5120,25,25,589.197998,61.505,13,1,17695039,587.358276,61.698,12,1,17695167,586.549072,61.783,12,-1,17695167
128,5120,13824,25,25,553.652100,32.727,12,1,8847679,546.892944,33.132,12,-1,10355263,,,,,
128,7168,6848,25,25,594.753113,21.128,13,1,6136127,588.725525,21.345,24,1,6136127,587.457275,21.391,24,-1,6136127
128,5120,6848,25,25,561.302490,15.991,14,-1,5890623,559.913147,16.031,14,1,4383039,,,,,
128,27648,6848,25,25,594.958008,81.467,7,1,23667007,594.239136,81.565,7,-1,23667007,587.103455,82.557,17,-1,23667007
128,5120,18432,25,25,578.329651,41.774,12,1,11796799,574.361084,42.063,12,-1,13304383,,,,,
128,7168,7680,25,25,716.123962,19.679,12,-1,6881599,702.754028,20.054,15,-1,6881599,702.104309,20.072,12,1,6881599
128,5120,7680,25,25,617.196716,16.310,15,1,4915519,615.506042,16.355,15,-1,6423103,,,,,
128,27648,7680,25,25,631.155945,86.125,24,-1,26542399,630.715393,86.185,24,1,26542399,622.779358,87.283,7,1,26542399
128,5120,20736,25,25,583.791565,46.556,12,1,13271359,582.558228,46.655,12,-1,14778943,,,,,
128,7168,8192,25,25,758.096436,19.829,12,-1,7340351,,,,,,,,,,
128,5120,8192,25,25,658.446472,16.307,12,1,5243199,652.048767,16.467,12,-1,6750783,,,,,
128,27648,8192,25,25,628.142334,92.307,24,-1,28311871,627.911621,92.341,7,-1,28311871,627.894165,92.344,7,1,28311871
128,5120,22144,25,25,591.747131,49.049,12,-1,15680063,583.231506,49.765,12,1,14172479,,,,,
256,7168,5120,25,25,938.653015,20.019,20,-1,4587967,,,,,,,,,,
256,5120,5120,25,25,779.031189,17.229,13,1,3277119,771.948364,17.387,13,-1,3277247,768.891663,17.456,20,-1,3277119
