# GPU: NVIDIA H100 PCIe
# CC: cc90
# Model: Llama3.2-1B-FP8
# alg_count: 25, config_count: 25
# torch: 2.9.0+cu129
# CUDA driver: 13.0, runtime: 12.9
# layout: TNCCcol_sparse24, dtype: fp8e4m3, outdtype: bf16, warmup=25, repeat=100, verify=False
# M_list: [64, 128, 256, 512, 1024, 2048, 4096, 8192, 16384, 32768, 65536]
# NK_list: [(3072, 2048), (2048, 2048), (16384, 2048), (2048, 8192), (3072, 2752), (2048, 2752), (16384, 2752), (2048, 10944), (3072, 3072), (2048, 3072), (16384, 3072), (2048, 12288), (3072, 3296), (2048, 3296), (16384, 3296), (2048, 13120)]
M,N,K,alg_count,config_count,tops_1,lat_us_1,alg_id_1,split_k_1,workspace_1,tops_2,lat_us_2,alg_id_2,split_k_2,workspace_2,tops_3,lat_us_3,alg_id_3,split_k_3,workspace_3
64,3072,2048,25,25,112.072258,7.186,11,-1,786751,111.748779,7.206,11,1,786751,110.381264,7.296,2,1,786751
64,2048,2048,25,25,71.535484,7.505,22,1,524607,71.526329,7.506,22,-1,524607,71.228737,7.537,23,1,524607
64,16384,2048,25,25,332.296082,12.925,10,1,4194623,,,,,,,,,,
64,2048,8192,25,25,170.539154,12.592,22,1,2097471,169.655334,12.658,23,1,2097471,169.573883,12.664,9,1,2097471
64,3072,2752,25,25,131.362228,8.238,0,-1,1057087,131.311203,8.241,0,1,1057087,130.940033,8.264,22,1,1057087
64,2048,2752,25,25,91.092102,7.920,22,1,704831,90.798599,7.945,22,-1,704831,90.586998,7.964,11,1,704831
64,16384,2752,25,25,362.253357,15.932,9,1,5636543,,,,,,,,,,
64,2048,10944,25,25,200.029556,14.342,11,-1,3850815,,,,,,,,,,
64,3072,3072,25,25,140.743195,8.583,9,-1,1179967,140.324661,8.608,9,1,1179967,138.278824,8.736,23,1,1179967
64,2048,3072,25,25,96.365395,8.357,11,1,786751,96.023438,8.387,22,-1,786751,95.939247,8.394,22,1,786751
64,16384,3072,25,25,394.889648,16.315,10,1,6291775,394.850922,16.316,9,1,6291903,,,,,
64,2048,12288,25,25,209.837601,15.351,11,-1,4719423,208.218613,15.470,1,-1,4719423,,,,,
64,3072,3296,25,25,142.324371,9.106,23,-1,1278271,142.279388,9.109,23,1,1278271,140.986694,9.193,22,-1,1278271
64,2048,3296,25,25,99.995682,8.641,2,1,852287,99.895790,8.649,2,-1,852287,99.056541,8.723,23,1,852287
64,16384,3296,25,25,391.224274,17.668,9,1,6816191,,,,,,,,,,
64,2048,13120,25,25,205.969559,16.698,22,1,3359039,205.347794,16.749,11,-1,4932415,201.865112,17.038,9,1,3359039
128,3072,2048,25,25,215.673172,7.468,1,1,786751,215.248871,7.483,1,-1,786751,211.353165,7.620,2,1,786751
128,2048,2048,25,25,143.967194,7.458,1,-1,524607,143.763626,7.469,1,1,524607,143.303146,7.493,11,-1,524607
128,16384,2048,25,25,535.681702,16.036,13,1,4194623,534.551025,16.069,12,1,4194751,523.378174,16.412,15,1,4194751
128,2048,8192,25,25,335.569458,12.799,11,1,2097471,335.217499,12.812,11,-1,2097471,333.062988,12.895,22,-1,2097471
128,3072,2752,25,25,246.162521,8.792,2,-1,1057087,244.852478,8.839,2,1,1057087,241.598740,8.958,1,-1,1057087
128,2048,2752,25,25,176.169296,8.190,0,1,704831,175.647705,8.214,0,-1,704831,,,,,
128,16384,2752,25,25,550.064209,20.984,14,1,5636543,543.279114,21.246,24,1,5636415,,,,,
128,2048,10944,25,25,373.329620,15.369,22,1,2801983,372.933624,15.386,22,-1,2801983,369.643127,15.523,23,1,2801983
128,3072,3072,25,25,272.613098,8.862,1,1,1179967,272.514679,8.865,1,-1,1179967,265.976624,9.083,11,-1,1179967
128,2048,3072,25,25,184.176117,8.745,23,-1,786751,183.484558,8.778,23,1,786751,182.044434,8.847,22,1,786751
128,16384,3072,25,25,633.540833,20.338,12,1,6291903,632.307129,20.378,13,1,6291775,,,,,
128,2048,12288,25,25,390.478058,16.499,11,1,3146047,390.054413,16.517,11,-1,3146047,390.024200,16.518,22,1,3146047
