# GPU: NVIDIA H100 PCIe
# CC: cc90
# Model: Qwen2.5-7B-INT8
# alg_count: 27, config_count: 27
# torch: 2.9.0+cu129
# CUDA driver: 13.0, runtime: 12.9
# layout: TNCCcol_sparse24, dtype: int8, outdtype: bf16, warmup=25, repeat=50, verify=False
# M_list: [64, 128, 256, 512, 1024, 2048, 4096, 8192, 16384, 32768, 65536]
# NK_list: [(4608, 3584), (3584, 3584), (37888, 3584), (3584, 18944), (4608, 4800), (3584, 4800), (37888, 4800), (3584, 25280), (4608, 5376), (3584, 5376), (37888, 5376), (3584, 28416), (4608, 5760), (3584, 5760), (37888, 5760), (3584, 30336)]
M,N,K,alg_count,config_count,tops_1,lat_us_1,alg_id_1,split_k_1,workspace_1,tops_2,lat_us_2,alg_id_2,split_k_2,workspace_2,tops_3,lat_us_3,alg_id_3,split_k_3,workspace_3
64,4608,3584,27,27,241.254425,8.762,18,-1,6783551,,,,,,,,,,
64,3584,3584,27,27,183.815903,8.945,18,1,1605951,182.108963,9.028,26,-1,1605951,181.915527,9.038,26,1,1605951
64,37888,3584,27,27,307.639648,56.499,21,1,16974271,307.076111,56.602,21,-1,16974271,303.483368,57.272,3,-1,16974271
64,3584,18944,27,27,308.937958,28.131,17,1,8487231,306.511200,28.353,12,-1,8487231,305.147400,28.480,12,1,8487231
64,4608,4800,27,27,274.660370,10.308,17,-1,2765119,274.047821,10.331,17,1,2765119,273.370422,10.356,16,1,2765119
64,3584,4800,27,27,217.803391,10.110,26,1,2150719,216.542267,10.169,17,1,2150719,215.930725,10.198,16,1,2150719
64,37888,4800,27,27,319.547363,72.848,17,1,22733247,318.567810,73.072,18,1,22733247,315.821075,73.708,16,1,22733247
64,3584,25280,27,27,287.844971,40.290,18,1,11325759,286.647430,40.458,17,1,11325759,285.248627,40.657,16,1,11325759
64,4608,5376,27,27,294.754089,10.758,18,1,3096895,293.827667,10.792,18,-1,7815743,289.653412,10.947,16,1,3096895
64,3584,5376,27,27,231.999786,10.630,26,1,2408767,,,,,,,,,,
64,37888,5376,27,27,328.804047,79.293,21,-1,25461183,326.145294,79.939,21,1,25461183,324.294128,80.396,1,1,25461183
64,3584,28416,27,27,304.868744,42.759,18,1,12730687,302.676117,43.069,17,1,12730687,299.661469,43.502,16,-1,20071103
64,4608,5760,27,27,304.434021,11.160,18,1,3318079,300.981812,11.288,5,-1,3318079,300.538757,11.304,16,1,3318079
64,3584,5760,27,27,240.941177,10.967,18,1,2580799,240.506088,10.987,26,1,2580799,239.891220,11.015,7,-1,2580799
64,37888,5760,27,27,323.320526,86.397,17,1,27279807,323.184082,86.434,1,1,27279807,322.964081,86.493,1,-1,27279807
64,3584,30336,27,27,305.645538,45.532,18,1,13590847,299.871002,46.409,16,1,13590847,,,,,
128,4608,3584,27,27,407.528015,10.374,2,1,2064703,407.276764,10.381,2,-1,6783551,403.397003,10.481,25,-1,2064703
128,3584,3584,27,27,328.644135,10.006,5,1,1605951,327.533752,10.040,18,1,1605951,327.345978,10.045,18,-1,1605951
128,37888,3584,27,27,571.798035,60.795,15,1,16974271,570.734558,60.908,22,-1,16974271,570.398926,60.944,22,1,16974271
128,3584,18944,27,27,512.978699,33.883,6,-1,15827647,511.355988,33.990,6,1,8487231,504.779022,34.433,17,-1,8487231
128,4608,4800,27,27,434.588867,13.029,25,-1,7483967,430.612305,13.149,25,1,2765119,425.456116,13.309,2,-1,2765119
128,3584,4800,27,27,350.817230,12.554,2,1,2150719,347.961182,12.657,17,-1,5820991,347.276276,12.682,17,1,2150719
128,37888,4800,27,27,604.842102,76.973,24,1,22733247,,,,,,,,,,
128,3584,25280,27,27,525.969604,44.099,6,-1,18666175,520.814697,44.535,6,1,11325759,514.697693,45.064,17,-1,11325759
128,4608,5376,27,27,492.791107,12.869,2,1,3096895,489.601471,12.953,2,-1,7815743,,,,,
128,3584,5376,27,27,403.953766,12.211,18,-1,2408767,398.770294,12.369,18,1,2408767,397.392700,12.412,5,-1,9749183
128,37888,5376,27,27,610.683655,85.386,22,1,25461183,610.665283,85.388,22,-1,25461183,606.921448,85.915,15,1,25461183
128,3584,28416,27,27,547.277893,47.639,6,-1,20071103,546.382385,47.717,6,1,12730687,541.314697,48.164,17,1,12730687
128,4608,5760,27,27,495.604126,13.710,2,1,3318079,493.944000,13.756,2,-1,8036927,488.062897,13.922,25,-1,3318079
128,3584,5760,27,27,414.098389,12.762,18,-1,9921215,409.681274,12.900,18,1,2580799,,,,,
128,37888,5760,27,27,613.648499,91.043,16,1,27279807,612.705261,91.183,15,1,27279807,606.924500,92.051,24,1,27279807
128,3584,30336,27,27,548.744995,50.722,6,1,13590847,548.067322,50.785,6,-1,13590847,541.307007,51.419,17,1,13590847
256,4608,3584,27,27,612.576843,13.804,14,-1,2064703,610.143921,13.859,14,1,2064703,606.224548,13.948,11,-1,2064703
256,3584,3584,27,27,553.546875,11.881,25,-1,8946239,552.802490,11.897,25,1,1605951,542.873108,12.115,2,-1,1605951
256,37888,3584,27,27,920.278870,75.548,10,1,16974271,914.622681,76.015,20,1,16974271,910.948853,76.321,11,1,16974271
256,3584,18944,27,27,781.258850,44.495,24,-1,8487231,780.730957,44.525,24,1,8487231,,,,,
256,4608,4800,27,27,665.089966,17.027,11,1,2765119,661.979797,17.107,11,-1,2765119,655.117371,17.286,0,1,2765119
256,3584,4800,27,27,545.635376,16.143,24,1,2150719,,,,,,,,,,
256,37888,4800,27,27,978.859985,95.124,20,-1,22733247,960.989136,96.893,20,1,22733247,959.854370,97.008,10,1,22733247
256,3584,25280,27,27,792.551758,58.531,24,-1,18666047,782.143677,59.310,24,1,11325759,,,,,
256,4608,5376,27,27,718.385010,17.656,11,-1,3096895,714.783447,17.745,11,1,3096895,711.422119,17.828,14,-1,3096895
256,3584,5376,27,27,641.450989,15.379,2,-1,9749055,641.370911,15.381,2,1,2408767,632.423828,15.599,25,1,2408767
