dataset,seed,mse,aug_mse,delta_mse,p_wilcoxon,should_proceed,features_perturbed
623_fri_c4_1000_10_sample_1000,985772,0.002757717944309154,0.0012266476483162498,-55.519466708059525,0.001953125,True,"[3, 4, 2, 0]"
623_fri_c4_1000_10_sample_1000,305711,0.001978381192270223,0.0012524412847856124,-36.693631658092315,0.001953125,True,"[4, 7, 8, 9]"
623_fri_c4_1000_10_sample_1000,435829,0.0022216293236244538,0.0013912084069351016,-37.378914108613344,0.0009765625,True,"[9, 8]"
623_fri_c4_1000_10_sample_1000,117952,0.0019186073251420458,0.0010933012681725205,-43.01589210853362,0.0029296875,True,"[3, 2, 4, 7, 5]"
623_fri_c4_1000_10_sample_1000,963395,0.0023900997035125287,0.0014348133864493997,-39.96847142649426,0.001953125,True,"[7, 6, 9]"
623_fri_c4_1000_10_sample_1000,152315,0.0020540124686824254,0.0016913832984859639,-17.654672292669915,0.0009765625,True,"[3, 7]"
623_fri_c4_1000_10_sample_1000,882371,0.001365865040659753,0.0009212704007766756,-32.55040773781904,0.0009765625,True,[3]
623_fri_c4_1000_10_sample_1000,359783,0.0013339739171767057,0.0008702148299919985,-34.76522900584382,0.0009765625,True,"[3, 1]"
623_fri_c4_1000_10_sample_1000,304137,0.0022141149074855746,0.0015017537554974252,-32.17363062683731,0.0009765625,True,"[9, 8]"
623_fri_c4_1000_10_sample_1000,122579,0.0025996683264315067,0.0014217951997409087,-45.30859243522931,0.009765625,True,"[7, 9]"
623_fri_c4_1000_10_sample_1000,610581,0.0017453404977388178,0.0009138476197590753,-47.64072563817697,0.0009765625,True,"[3, 7, 9, 8]"
623_fri_c4_1000_10_sample_1000,448242,0.0017344224687606763,0.0010196371525752112,-41.21171912032549,0.0009765625,True,"[1, 0]"
623_fri_c4_1000_10_sample_1000,374564,0.0028990133239840156,0.0008684226672431808,-70.04419882935423,0.0009765625,True,"[0, 9, 7]"
623_fri_c4_1000_10_sample_1000,735831,0.0028431591596338734,0.0016225819829861338,-42.930314770169915,0.013671875,True,"[3, 9]"
623_fri_c4_1000_10_sample_1000,736326,0.002949707205197751,0.001234336646235381,-58.15392646224933,0.0009765625,True,"[3, 7]"
