M,cuBLAS,cusparse_2_4,cusparse_2_6,cusparse_2_8,cusparse_2_10
512,24678.830,22257.289,22058.070,20861.621,21796.234
1024,48266.317,42170.062,42636.827,42115.220,42609.200
2048,86583.791,87028.030,80059.594,84620.468,84839.159
4096,182606.484,163449.752,165506.867,161637.076,168758.046
8192,341925.815,307824.884,315971.137,313949.153,297288.965
16384,468004.331,461165.367,460450.696,466671.423,458616.644
32768,472156.752,475180.216,470245.836,472539.367,477038.707
65536,473146.304,479982.245,475937.092,480603.231,472157.658
