INFO - main.py - 2026-03-22 01:02:15,114 - Namespace(dataname='ACS_income_AZ', gpu=0, log_path='./classification_process/discrete_log_42/ACS_income_AZ/train/several_sigma_error_diff_train_260322_01-02-15', mode='train', comment='several_sigma_error_diff_EDM_3.0', use_weight=True, temperature=3.0, weight_criterion='several_timestep_error_diff', method='several_sigma_error_diff', non_param_dro=False, chi2_eta=None, cvar_alpha=None, kappa=None, tau=None, alpha=1, error_reflection='softmax', timestep_weight_criterion='EDM', single_sigma_index=None, selected_several_sigma_indices=None, eval_attribute=None, evaluated_model_path=None, seed=42, baseline_method=None, K=32, device='cuda:0')
INFO - main.py - 2026-03-22 01:02:23,539 - the number of parameters: 1633794
INFO - main.py - 2026-03-22 01:02:24,706 - Epoch 0, training loss: 0.51
INFO - main.py - 2026-03-22 01:02:24,737 - Epoch 0, worst_group_acc: 0.5539
INFO - main.py - 2026-03-22 01:02:24,737 - Update model in epoch 0, worst_group_acc 0.5539 > -1.0000
INFO - main.py - 2026-03-22 01:02:27,216 - Epoch 10, training loss: 0.33
INFO - main.py - 2026-03-22 01:02:27,242 - Epoch 10, worst_group_acc: 0.5627
INFO - main.py - 2026-03-22 01:02:27,243 - Update model in epoch 10, worst_group_acc 0.5627 > 0.5539
INFO - main.py - 2026-03-22 01:02:29,781 - Epoch 20, training loss: 0.31
INFO - main.py - 2026-03-22 01:02:29,806 - Epoch 20, worst_group_acc: 0.5898
INFO - main.py - 2026-03-22 01:02:29,806 - Update model in epoch 20, worst_group_acc 0.5898 > 0.5627
INFO - main.py - 2026-03-22 01:02:32,226 - Epoch 30, training loss: 0.27
INFO - main.py - 2026-03-22 01:02:32,252 - Epoch 30, worst_group_acc: 0.6239
INFO - main.py - 2026-03-22 01:02:32,252 - Update model in epoch 30, worst_group_acc 0.6239 > 0.5898
INFO - main.py - 2026-03-22 01:02:34,784 - Epoch 40, training loss: 0.24
INFO - main.py - 2026-03-22 01:02:34,810 - Epoch 40, worst_group_acc: 0.7026
INFO - main.py - 2026-03-22 01:02:34,810 - Update model in epoch 40, worst_group_acc 0.7026 > 0.6239
INFO - main.py - 2026-03-22 01:02:37,225 - Epoch 50, training loss: 0.21
INFO - main.py - 2026-03-22 01:02:37,250 - Epoch 50, worst_group_acc: 0.7279
INFO - main.py - 2026-03-22 01:02:37,250 - Update model in epoch 50, worst_group_acc 0.7279 > 0.7026
INFO - main.py - 2026-03-22 01:02:39,769 - Epoch 60, training loss: 0.20
INFO - main.py - 2026-03-22 01:02:39,794 - Epoch 60, worst_group_acc: 0.6442
INFO - main.py - 2026-03-22 01:02:42,208 - Epoch 70, training loss: 0.17
INFO - main.py - 2026-03-22 01:02:42,234 - Epoch 70, worst_group_acc: 0.6952
INFO - main.py - 2026-03-22 01:02:44,740 - Epoch 80, training loss: 0.16
INFO - main.py - 2026-03-22 01:02:44,766 - Epoch 80, worst_group_acc: 0.6883
INFO - main.py - 2026-03-22 01:02:47,170 - Epoch 90, training loss: 0.14
INFO - main.py - 2026-03-22 01:02:47,196 - Epoch 90, worst_group_acc: 0.6859
INFO - main.py - 2026-03-22 01:02:49,694 - Epoch 100, training loss: 0.14
INFO - main.py - 2026-03-22 01:02:49,719 - Epoch 100, worst_group_acc: 0.6112
INFO - main.py - 2026-03-22 01:02:52,124 - Epoch 110, training loss: 0.12
INFO - main.py - 2026-03-22 01:02:52,150 - Epoch 110, worst_group_acc: 0.7022
INFO - main.py - 2026-03-22 01:02:54,613 - Epoch 120, training loss: 0.12
INFO - main.py - 2026-03-22 01:02:54,639 - Epoch 120, worst_group_acc: 0.6961
INFO - main.py - 2026-03-22 01:02:57,027 - Epoch 130, training loss: 0.11
INFO - main.py - 2026-03-22 01:02:57,053 - Epoch 130, worst_group_acc: 0.6959
INFO - main.py - 2026-03-22 01:02:59,534 - Epoch 140, training loss: 0.10
INFO - main.py - 2026-03-22 01:02:59,559 - Epoch 140, worst_group_acc: 0.7087
INFO - main.py - 2026-03-22 01:03:01,971 - Epoch 150, training loss: 0.10
INFO - main.py - 2026-03-22 01:03:01,997 - Epoch 150, worst_group_acc: 0.6640
INFO - main.py - 2026-03-22 01:03:04,468 - Epoch 160, training loss: 0.10
INFO - main.py - 2026-03-22 01:03:04,493 - Epoch 160, worst_group_acc: 0.6609
