epoch,train_loss,test_loss,train_acc,test_acc,test_balanced_acc,test_worst_acc,kappa,seed
1,1.7316603288776216,2.7856487548828124,0.4626012386850881,0.2205,0.22049999999999997,0.0,,123
2,1.077840674504678,2.2074791870117187,0.6237891059234556,0.2886,0.2886,0.0,,123
3,1.0226795947114418,2.0195859252929687,0.6391932666349055,0.3434,0.34340000000000004,0.0,,123
4,1.1054338949226814,1.9783399597167968,0.6332380498650151,0.3661,0.3661,0.0,,123
5,4.571690760539868,6.948730444335937,0.3892329680800381,0.1933,0.19329999999999997,0.0,95.91310527466058,123
6,1.0505046162961948,2.2317156066894532,0.6573765285056377,0.3095,0.3095,0.0,41.94659315300507,123
7,0.8395809544936919,1.9466587951660157,0.713514371923138,0.3501,0.35009999999999997,0.0,31.004668655296676,123
8,1.0123539222352596,2.0028801147460937,0.6531681753215817,0.3983,0.3983,0.0,16.357035799032353,123
9,1.1192298950951345,1.8515204193115233,0.6280768619977767,0.4476,0.4476,0.0,9.585796464508135,123
10,0.8176492343010251,1.7529473785400391,0.7120851198983643,0.4367,0.4367000000000001,0.011,24.275618245423424,123
11,0.6268109407465818,1.4992509643554688,0.7792599650627283,0.4953,0.49529999999999996,0.084,20.220050201136324,123
12,0.7254296821205317,1.7952265930175781,0.7516277592504367,0.4723,0.4723,0.0,23.29325498802924,123
13,0.6496764769606388,1.6524949768066406,0.7720343020485946,0.5022,0.5022,0.033,24.258591694725865,123
14,0.7973104005240819,1.7868597747802735,0.7496426869938065,0.4951,0.49510000000000004,0.147,23.806949996001862,123
15,0.48759196837099467,1.7120079803466797,0.8330157217722726,0.4972,0.49720000000000003,0.089,32.39423493811533,123
16,0.9004843514817886,2.049128338623047,0.7097030331904082,0.4787,0.4787,0.029,32.67768348920133,123
17,0.8620534784475432,1.4973241394042969,0.7194695886930285,0.5823,0.5822999999999999,0.207,18.60394627018977,123
18,0.4816515890590649,1.622773193359375,0.8308718437351119,0.5432,0.5432,0.12,32.90093766403106,123
19,0.6488604793212367,1.8165672729492188,0.7973638240431952,0.5255,0.5255,0.174,58.836489939726015,123
20,0.3676102436098084,1.4688199584960937,0.8719231380022233,0.5749,0.5749000000000001,0.211,7.512162121247661,123
21,0.24815583831074695,1.718220620727539,0.9102747340003177,0.5689,0.5689,0.183,13.424371022869792,123
22,0.607963139771923,2.3345635986328124,0.816976337938701,0.5373,0.5373,0.014,58.68926321571897,123
23,1.0651724604703101,2.8831626220703126,0.7245513736700016,0.4725,0.4725,0.075,44.418440464619415,123
24,0.6955000638242409,2.5635556518554687,0.7818802604414801,0.4951,0.49510000000000004,0.03,28.748068278956175,123
25,0.3975245709909188,2.284335656738281,0.8770049229791964,0.5075,0.5075000000000001,0.053,67.45308556147154,123
26,0.8582667737645499,2.875929699707031,0.746704780053994,0.4301,0.43010000000000004,0.046,30.089877580582034,123
27,0.09403267015781556,1.7221837188720703,0.9684770525647134,0.5942,0.5942,0.242,1.6079248709968883,123
28,0.17619780129585189,2.110229266357422,0.9364776877878355,0.574,0.574,0.039,10.598769188646791,123
29,0.1888255779186998,2.1001188720703126,0.9336985866285533,0.5643,0.5643,0.108,14.779080491215186,123
30,0.2104095834502156,2.3023177001953123,0.9322693346037796,0.5231,0.5231,0.192,33.98653318646516,123
31,0.10681489117092152,2.0789316528320314,0.964109893600127,0.5547,0.5547000000000001,0.078,10.467449711594856,123
32,0.07493317886365866,1.7318556091308595,0.9756233126885818,0.6145,0.6145,0.316,0.3161291736044167,123
33,0.07808264852403099,2.1326521423339844,0.9741940606638082,0.5572,0.5572,0.114,0.4666150269507943,123
34,0.9277138960670058,3.118436297607422,0.7888677147848182,0.5092,0.5092000000000001,0.051,135.5413829745512,123
35,0.1429466971787684,1.5295962799072265,0.9518818484992854,0.6105,0.6105,0.245,10.559581026262496,123
36,0.11602782983523958,1.7418896728515625,0.9602985548673971,0.6088,0.6088,0.317,13.088383919207756,123
37,0.06240158215844292,1.751983270263672,0.9828489757027156,0.5966,0.5966,0.364,0.09261306455615477,123
38,0.16421585581275003,1.9458280151367187,0.9461648404001906,0.5912,0.5912,0.256,9.708100534924842,123
39,0.8609038048250932,3.2540005981445312,0.7559949182150231,0.4409,0.4408999999999999,0.018,72.65197875747475,123
40,0.16067874041628946,1.8696710876464844,0.944814991265682,0.5782,0.5782,0.25,8.470661190126851,123
41,0.06095214152839688,1.6057770141601562,0.9825313641416548,0.6263,0.6263000000000001,0.327,0.050326098004405864,123
42,0.07067903337240863,1.6165646423339843,0.9797522629823726,0.6204,0.6204,0.34,0.07458507194289699,123
43,0.06525664784254413,1.597649722290039,0.9813403207876766,0.6213,0.6213,0.357,0.06396134032222153,123
44,0.056429315393304605,1.5679957916259766,0.9847546450690805,0.6258,0.6258,0.369,0.04775114721847736,123
45,0.05432060163551538,1.5639893371582032,0.9851516595204065,0.6272,0.6272,0.375,0.04202897942071834,123
46,0.053824054943070784,1.552997640991211,0.9853104653009369,0.6285,0.6285,0.375,0.04148381845166688,123
47,0.053268182537035844,1.5559806213378906,0.985707479752263,0.6275,0.6275000000000001,0.377,0.04028973003957886,123
48,0.05279278304627231,1.5491550048828124,0.9864221057646498,0.6293,0.6293,0.375,0.03862260388552717,123
49,0.052519362427534445,1.5511567047119141,0.9861838970938542,0.6288,0.6288,0.377,0.038435711608327774,123
50,0.05193730286232759,1.5462167022705078,0.9862632999841194,0.6301,0.6301,0.376,0.037979851767260056,123
51,0.0522361279518354,1.5494490783691406,0.986501508654915,0.6297,0.6297,0.373,0.037254724672195434,123
52,0.05181745915294016,1.5476901672363281,0.9865809115451802,0.6301,0.6301,0.377,0.03738074492992227,123
53,0.050935901307446324,1.5462705871582032,0.9865809115451802,0.63,0.6300000000000001,0.376,0.03470597742286001,123
54,0.05076451011549883,1.5387427795410156,0.9869779259965062,0.6316,0.6316,0.381,0.03422889232102465,123
55,0.0508003274429331,1.5432274658203124,0.9870573288867714,0.6306,0.6306,0.382,0.03259190536596752,123
56,0.05005022957719885,1.5407696746826172,0.9871367317770366,0.6307,0.6306999999999999,0.377,0.034225233123386205,123
57,0.050237188798123854,1.5358356750488282,0.9874543433380976,0.632,0.6319999999999999,0.383,0.033281328126855164,123
58,0.04993465254566907,1.5263649047851562,0.9873749404478323,0.6337,0.6337,0.387,0.030035284574037032,123
59,0.04967166668690631,1.5249304626464844,0.987613149118628,0.6337,0.6336999999999999,0.392,0.03130982495865908,123
60,0.04952116936033484,1.5382687866210938,0.9876925520088932,0.6317,0.6317,0.381,0.0336248030804447,123
61,0.04937756074805742,1.5461912536621094,0.9876925520088932,0.6304,0.6304,0.379,0.03098251260403061,123
62,0.048974862188806,1.5386590393066406,0.987613149118628,0.6322,0.6322,0.385,0.03144144183464257,123
63,0.04936599254380981,1.5397981903076172,0.9875337462283628,0.6314,0.6314,0.382,0.0303335074872436,123
64,0.049058430229309384,1.5331095092773437,0.9876925520088932,0.6323,0.6323000000000001,0.38,0.029570629067640988,123
65,0.048808234332761484,1.5290644897460937,0.987613149118628,0.6328,0.6328,0.383,0.029500580353583664,123
66,0.04891847390418244,1.536296319580078,0.9879307606796888,0.6318,0.6317999999999999,0.38,0.0296215618429769,123
67,0.048556177771733225,1.5310446838378906,0.9879307606796888,0.6325,0.6325,0.386,0.031073910958999574,123
68,0.04840707534719161,1.5232271057128906,0.988010163569954,0.6328,0.6328,0.392,0.03125814302302498,123
69,0.04835084776888201,1.5331144592285155,0.9881689693504844,0.6336,0.6335999999999999,0.39,0.0296920463590961,123
70,0.0482756994973483,1.5350504272460936,0.9879307606796888,0.6321,0.6321000000000001,0.379,0.02881740799272193,123
71,0.04776657629111503,1.5307975158691407,0.9883277751310148,0.633,0.6330000000000001,0.394,0.030224026710389696,123
72,0.048185518379720294,1.5238960571289062,0.9882483722407496,0.6336,0.6336,0.388,0.027930195170288424,123
73,0.04800039843110522,1.532383169555664,0.988010163569954,0.6326,0.6325999999999999,0.39,0.027930863490861307,123
74,0.04817718230525104,1.5335994079589843,0.9881689693504844,0.6319,0.6319,0.384,0.028648301843453277,123
75,0.04774212543786812,1.5229055633544921,0.9880895664602192,0.6335,0.6335,0.388,0.028550096580100468,123
76,0.047423387493844144,1.5311757934570311,0.9884865809115452,0.6335,0.6335,0.389,0.028647461906911826,123
