dataset,seed,mse,aug_mse,delta_mse,p_wilcoxon,should_proceed,features_perturbed
623_fri_c4_1000_10_sample_200,985772,0.021914010541902333,0.021910899237107324,-0.014197788164149861,0.384765625,False,"[3, 2, 1]"
623_fri_c4_1000_10_sample_200,305711,0.02503099527520704,0.02519169352893148,0.641997059875634,0.384765625,False,"[3, 2]"
623_fri_c4_1000_10_sample_200,435829,0.02279903607998343,0.022728891035147747,-0.30766671270487933,0.2783203125,False,"[3, 2, 4, 1, 0]"
623_fri_c4_1000_10_sample_200,117952,0.02515382160520257,0.024762516246876597,-1.555649731749061,0.5771484375,False,"[3, 2, 4]"
623_fri_c4_1000_10_sample_200,963395,0.02469674902335845,0.02484995288458814,0.6203401957269252,0.2158203125,False,"[3, 2, 1]"
623_fri_c4_1000_10_sample_200,152315,0.02576913263617898,0.02573094981843832,-0.14817269280943404,0.1875,False,[3]
623_fri_c4_1000_10_sample_200,882371,0.028156090374141247,0.028411255754915127,0.9062528830644223,0.34765625,False,"[3, 4, 2]"
623_fri_c4_1000_10_sample_200,359783,0.020635185694329698,0.020590046974597383,-0.2187463704032434,0.24609375,False,"[3, 2, 4, 1]"
623_fri_c4_1000_10_sample_200,304137,0.02504605538758834,0.024891389849460415,-0.6175245392317185,0.34765625,False,"[3, 1, 2, 0]"
623_fri_c4_1000_10_sample_200,122579,0.021945820841893286,0.022139534232386807,0.8826892003225214,0.24609375,False,"[3, 2, 1, 4, 0]"
623_fri_c4_1000_10_sample_200,610581,0.022762712187575335,0.022161565326062928,-2.640928095732517,0.24609375,False,"[3, 2, 4, 1, 0]"
623_fri_c4_1000_10_sample_200,448242,0.019129081906525604,0.020725926423776284,8.347732134002417,0.1875,False,"[3, 2, 4, 1, 0]"
623_fri_c4_1000_10_sample_200,374564,0.014945230044289704,0.014832861994696656,-0.7518656404755845,0.4609375,False,"[3, 2]"
623_fri_c4_1000_10_sample_200,735831,0.019552497385987994,0.019363339256861446,-0.9674371789565122,0.34765625,False,"[3, 2, 1, 4, 0]"
623_fri_c4_1000_10_sample_200,736326,0.031435902284921456,0.031469385919181206,0.10651399141105762,0.1376953125,False,"[3, 2, 4, 1]"
