dataset,seed,mse,aug_mse,delta_mse,p_wilcoxon,should_proceed,features_perturbed
623_fri_c4_1000_10_sample_400,985772,0.019838557933142882,0.019740533413717665,-0.4941111130938307,0.3125,False,"[3, 1, 2, 4]"
623_fri_c4_1000_10_sample_400,305711,0.024275132067088433,0.02439076749952782,0.4763534637826384,0.24609375,False,[3]
623_fri_c4_1000_10_sample_400,435829,0.023933056490913634,0.023967303701935557,0.14309585169334937,0.34765625,False,"[3, 1, 2, 4, 0]"
623_fri_c4_1000_10_sample_400,117952,0.02373093589142373,0.023281211748276853,-1.8950965322417264,0.1162109375,False,"[3, 1, 2]"
623_fri_c4_1000_10_sample_400,963395,0.02508326050063925,0.02508809312020125,0.019266313332267908,0.615234375,False,"[3, 2]"
623_fri_c4_1000_10_sample_400,152315,0.021679001230609056,0.022105717180037808,1.9683376779658208,0.4609375,False,"[3, 1]"
623_fri_c4_1000_10_sample_400,882371,0.022854962502745747,0.022638640448044527,-0.9464992763616751,0.5,False,[3]
623_fri_c4_1000_10_sample_400,359783,0.020539769814524066,0.020876917317912504,1.641437593667844,0.24609375,False,"[3, 1, 2]"
623_fri_c4_1000_10_sample_400,304137,0.020788514472166515,0.020755905306070868,-0.15686145414241637,0.384765625,False,"[3, 1, 2]"
623_fri_c4_1000_10_sample_400,122579,0.02285329420861937,0.02268236275356308,-0.7479510546528638,0.3125,False,"[3, 1, 2]"
623_fri_c4_1000_10_sample_400,610581,0.023995522836439846,0.02411805869067693,0.5106613224155285,0.5390625,False,[3]
623_fri_c4_1000_10_sample_400,448242,0.019250403331775957,0.01914644293824115,-0.5400426772523871,0.3125,False,"[3, 1, 2, 4]"
623_fri_c4_1000_10_sample_400,374564,0.017102178445575385,0.017119441486267456,0.10094059506517121,0.3125,False,[3]
623_fri_c4_1000_10_sample_400,735831,0.023329281770470722,0.023675633772346112,1.4846235099864433,0.4228515625,False,[3]
623_fri_c4_1000_10_sample_400,736326,0.021848313734697096,0.02192705615279213,0.3604050136372031,0.34765625,False,[3]
