experiment_id,dag_size,method,identifiability,adjustment_set,true_parents,nb_CI_tests
10_94,10,pc,True,"['8', '1']","['1', '8']",232
10_95,10,locpc,True,"['7', '6']","['6', '7']",266
10_95,10,pc,True,['6'],"['6', '7']",416
10_96,10,locpc,True,"['2', '0', '4']",['0'],215
10_96,10,pc,True,"['4', '0', '2']",['0'],445
10_97,10,locpc,True,"['1', '5', '2']","['1', '2', '5']",145
10_97,10,pc,True,"['2', '5', '1']","['1', '2', '5']",336
10_98,10,locpc,True,"['1', '5']","['1', '5']",76
10_98,10,pc,True,"['1', '5']","['1', '5']",234
10_99,10,locpc,False,,"['0', '8']",112
10_99,10,pc,False,,"['0', '8']",199
20_0,20,locpc,True,"['9', '10', '15', '13', '6', '4']","['4', '6', '10', '13', '15']",597
20_0,20,pc,True,"['9', '10', '4', '15', '13', '6']","['4', '6', '10', '13', '15']",1135
20_1,20,locpc,True,['4'],"['4', '7']",736
20_1,20,pc,True,['4'],"['4', '7']",1616
20_2,20,locpc,True,"['2', '7']","['2', '7']",167
20_2,20,pc,True,"['7', '2']","['2', '7']",1200
20_3,20,locpc,True,['4'],['4'],284
20_3,20,pc,True,['4'],['4'],1527
20_4,20,locpc,True,[],"['7', '8', '13']",37
20_4,20,pc,True,[],"['7', '8', '13']",1180
20_5,20,locpc,True,"['5', '6']","['5', '6']",120
20_5,20,pc,True,"['5', '6']","['5', '6']",616
20_6,20,locpc,True,"['16', '14', '18']","['16', '18']",229
20_6,20,pc,True,"['14', '18', '16']","['16', '18']",793
20_7,20,locpc,True,['0'],['0'],356
20_7,20,pc,True,['0'],['0'],1025
20_8,20,locpc,True,[],"['5', '11']",53
20_8,20,pc,True,[],"['5', '11']",742
20_9,20,locpc,True,"['11', '1']","['1', '11']",95
20_9,20,pc,True,"['11', '1']","['1', '11']",695
20_10,20,locpc,True,"['19', '15', '10']","['10', '15', '19']",159
20_10,20,pc,True,"['15', '10', '19']","['10', '15', '19']",721
20_11,20,locpc,True,[],['14'],267
20_11,20,pc,True,[],['14'],706
20_12,20,locpc,True,"['12', '7', '11']","['7', '11', '12']",235
20_12,20,pc,True,"['11', '12', '7']","['7', '11', '12']",2108
20_13,20,locpc,True,"['6', '2', '12']","['2', '6', '12']",143
20_13,20,pc,True,"['6', '2', '12']","['2', '6', '12']",684
20_14,20,locpc,True,"['6', '14']","['6', '14']",148
20_14,20,pc,True,"['14', '6']","['6', '14']",933
20_15,20,locpc,True,[],"['3', '4', '9', '13']",34
20_15,20,pc,True,"['9', '13', '4']","['3', '4', '9', '13']",718
20_16,20,locpc,True,"['15', '2']","['2', '15']",155
20_16,20,pc,True,"['2', '15']","['2', '15']",1063
20_17,20,locpc,True,"['19', '0']","['0', '19']",217
20_17,20,pc,True,"['0', '19']","['0', '19']",1538
20_18,20,locpc,True,"['2', '12', '19', '1', '4']","['1', '4']",369
20_18,20,pc,True,"['2', '12', '19', '1', '4']","['1', '4']",789
20_19,20,locpc,True,"['11', '4', '3', '7']","['3', '4', '7', '11']",227
20_19,20,pc,True,"['7', '3', '11', '4']","['3', '4', '7', '11']",877
20_20,20,locpc,True,"['11', '3']","['3', '11']",104
20_20,20,pc,True,"['3', '11']","['3', '11']",722
20_21,20,locpc,True,[],"['9', '11', '13', '15']",33
20_21,20,pc,True,"['11', '13', '15']","['9', '11', '13', '15']",463
20_22,20,locpc,True,"['12', '2', '6', '17']","['2', '6', '12']",249
20_22,20,pc,True,"['12', '17', '6', '2']","['2', '6', '12']",725
20_23,20,locpc,True,['2'],['2'],205
20_23,20,pc,True,['2'],['2'],662
20_24,20,locpc,True,"['4', '18', '14', '3', '5']","['4', '14', '18']",374
20_24,20,pc,True,"['14', '3', '18', '4', '5']","['4', '14', '18']",909
20_25,20,locpc,True,"['9', '3']","['3', '9']",103
20_25,20,pc,True,"['9', '3']","['3', '9']",691
20_26,20,locpc,True,"['1', '0']","['0', '1', '8']",416
20_26,20,pc,True,"['1', '0']","['0', '1', '8']",1124
20_27,20,locpc,True,[],"['11', '12', '13']",283
20_27,20,pc,True,"['0', '11', '12']","['11', '12', '13']",848
20_28,20,locpc,True,"['4', '12']","['4', '12']",233
20_28,20,pc,True,"['12', '4']","['4', '12']",889
20_29,20,locpc,True,"['4', '2', '3', '17', '7', '6']","['2', '3', '4', '6', '7', '17']",688
20_29,20,pc,True,"['2', '4', '17', '7', '6', '3']","['2', '3', '4', '6', '7', '17']",1527
20_30,20,locpc,False,,"['0', '4']",1027
20_30,20,pc,True,['0'],"['0', '4']",1699
20_31,20,locpc,True,"['6', '14']","['6', '14']",77
20_31,20,pc,True,"['6', '14']","['6', '14']",530
20_32,20,locpc,True,"['11', '1', '16']","['1', '11', '16']",324
20_32,20,pc,True,"['11', '1', '16']","['1', '11', '16']",1783
20_33,20,locpc,True,"['13', '15']","['13', '15']",169
20_33,20,pc,True,"['13', '15']","['13', '15']",634
20_34,20,locpc,True,"['8', '11', '2']","['2', '8', '11']",149
20_34,20,pc,True,"['8', '11', '2']","['2', '8', '11']",596
20_35,20,locpc,True,"['8', '13', '1']","['1', '8', '13']",876
20_35,20,pc,True,"['13', '8', '1']","['1', '8', '13']",1879
20_36,20,locpc,True,"['6', '8']","['6', '8']",108
20_36,20,pc,True,"['8', '6']","['6', '8']",841
20_37,20,locpc,True,"['17', '7', '1']","['1', '7', '17']",396
20_37,20,pc,True,"['7', '1', '17']","['1', '7', '17']",1237
20_38,20,locpc,True,[],['11'],241
20_38,20,pc,True,[],['11'],747
20_39,20,locpc,True,"['10', '14']","['10', '14']",100
20_39,20,pc,True,"['10', '14']","['10', '14']",1137
20_40,20,locpc,True,[],"['3', '5', '7', '15']",71
20_40,20,pc,True,"['5', '3', '15']","['3', '5', '7', '15']",728
20_41,20,locpc,True,"['8', '7', '11', '12']","['8', '11', '12']",367
20_41,20,pc,True,"['7', '11', '12', '8']","['8', '11', '12']",1106
20_42,20,locpc,True,"['18', '6']","['6', '18']",71
20_42,20,pc,True,"['18', '6']","['6', '18']",453
20_43,20,locpc,True,"['18', '11']","['11', '18']",111
20_43,20,pc,True,"['18', '11']","['11', '18']",823
20_44,20,locpc,True,"['16', '14', '5', '1']","['1', '2', '5', '14', '16']",246
20_44,20,pc,True,"['5', '14', '1', '16']","['1', '2', '5', '14', '16']",944
20_45,20,locpc,True,"['0', '17']","['0', '17']",135
20_45,20,pc,True,"['17', '0']","['0', '17']",694
20_46,20,locpc,True,"['7', '2', '9']","['2', '7', '9']",338
20_46,20,pc,True,"['7', '9', '2']","['2', '7', '9']",1227
20_47,20,locpc,True,"['11', '2', '19']","['2', '11', '19']",139
20_47,20,pc,True,"['11', '2', '19']","['2', '11', '19']",631
20_48,20,locpc,True,"['1', '4']","['1', '4']",247
20_48,20,pc,True,"['1', '4']","['1', '4']",895
20_49,20,locpc,True,"['14', '4']","['4', '14']",178
20_49,20,pc,True,"['14', '4']","['4', '14']",902
20_50,20,locpc,True,"['1', '15']","['1', '15']",236
20_50,20,pc,True,"['15', '1']","['1', '15']",833
20_51,20,locpc,False,,"['11', '18']",874
20_51,20,pc,True,[],"['11', '18']",1387
20_52,20,locpc,True,"['14', '12', '9']","['9', '12', '14']",205
20_52,20,pc,True,"['14', '9', '12']","['9', '12', '14']",832
20_53,20,locpc,True,"['6', '14', '18']","['6', '14', '18']",89
20_53,20,pc,True,"['6', '14', '18']","['6', '14', '18']",465
20_54,20,locpc,True,"['4', '5']","['4', '5']",114
20_54,20,pc,True,"['4', '5']","['4', '5']",994
20_55,20,locpc,True,"['18', '12']","['12', '18']",247
20_55,20,pc,True,"['12', '18']","['12', '18']",936
20_56,20,locpc,True,"['3', '11']","['8', '19']",1082
20_56,20,pc,True,"['3', '11', '8']","['8', '19']",2323
20_57,20,locpc,True,"['17', '18']","['17', '18']",247
20_57,20,pc,True,"['18', '17']","['17', '18']",1000
20_58,20,locpc,True,[],"['2', '3', '12']",306
20_58,20,pc,True,[],"['2', '3', '12']",959
20_59,20,locpc,True,"['2', '0', '19']","['0', '2', '19']",197
20_59,20,pc,True,"['2', '0', '19']","['0', '2', '19']",829
20_60,20,locpc,True,"['5', '9', '11']","['9', '11']",99
20_60,20,pc,True,"['11', '9', '5']","['9', '11']",485
20_61,20,locpc,False,,"['6', '18']",145
20_61,20,pc,True,"['6', '18']","['6', '18']",791
20_62,20,locpc,True,"['14', '18']","['14', '18']",475
20_62,20,pc,True,"['14', '18']","['14', '18']",839
20_63,20,locpc,True,"['7', '3']","['3', '7']",91
20_63,20,pc,True,"['7', '3']","['3', '7']",715
20_64,20,locpc,True,"['1', '0', '8']","['0', '1', '8']",207
20_64,20,pc,True,"['1', '0', '8']","['0', '1', '8']",636
20_65,20,locpc,True,"['9', '11', '5', '18']","['5', '9', '11', '18']",247
20_65,20,pc,True,"['9', '18', '5', '11']","['5', '9', '11', '18']",759
20_66,20,locpc,True,"['15', '0']","['0', '15']",148
20_66,20,pc,True,"['0', '15']","['0', '15']",982
20_67,20,locpc,True,"['4', '18']","['4', '18']",115
20_67,20,pc,True,"['4', '18']","['4', '18']",859
20_68,20,locpc,True,"['18', '9', '15']","['9', '15', '18']",339
20_68,20,pc,True,"['9', '18', '15']","['9', '15', '18']",1236
20_69,20,locpc,True,"['3', '18', '17', '13', '16']","['3', '13', '16', '17', '18']",266
20_69,20,pc,True,"['3', '18', '13', '17', '16']","['3', '13', '16', '17', '18']",659
20_70,20,locpc,True,"['16', '14', '9', '12']","['9', '16']",533
20_70,20,pc,True,"['14', '9', '12', '16']","['9', '16']",1207
20_71,20,locpc,True,"['12', '19']","['12', '19']",349
20_71,20,pc,True,"['19', '12']","['12', '19']",2183
20_72,20,locpc,True,"['6', '5', '17', '12']","['6', '12', '17']",271
20_72,20,pc,True,"['5', '17', '6', '12']","['6', '12', '17']",867
20_73,20,locpc,True,"['17', '18', '8']","['17', '18']",92
20_73,20,pc,True,"['18', '8', '17']","['17', '18']",603
20_74,20,locpc,True,"['15', '1', '2', '18']","['15', '18']",1145
20_74,20,pc,True,"['18', '15', '1']","['15', '18']",1939
20_75,20,locpc,True,"['9', '4']","['4', '9']",187
20_75,20,pc,True,"['9', '4']","['4', '9']",739
20_76,20,locpc,True,"['7', '19']","['7', '19']",145
20_76,20,pc,True,"['7', '19']","['7', '19']",1472
20_77,20,locpc,True,"['12', '9']","['9', '12']",67
20_77,20,pc,True,"['12', '9']","['9', '12']",446
20_78,20,locpc,True,"['1', '6']","['1', '6']",136
20_78,20,pc,True,"['6', '1']","['1', '6']",976
20_79,20,locpc,True,['17'],['17'],130
20_79,20,pc,True,['17'],['17'],710
20_80,20,locpc,True,"['6', '7']","['6', '7']",141
20_80,20,pc,True,"['7', '6']","['6', '7']",751
20_81,20,locpc,True,"['7', '2']","['2', '7']",98
20_81,20,pc,True,"['2', '7']","['2', '7']",718
20_82,20,locpc,True,"['0', '9', '6', '15']","['0', '15']",330
20_82,20,pc,True,"['0', '6', '9', '15']","['0', '15']",1338
20_83,20,locpc,True,[],['4'],507
20_83,20,pc,True,['4'],['4'],999
20_84,20,locpc,True,"['0', '10']","['0', '10']",83
20_84,20,pc,True,"['10', '0']","['0', '10']",874
20_85,20,locpc,True,"['16', '1']","['1', '16']",332
20_85,20,pc,True,"['8', '1', '16']","['1', '16']",1174
20_86,20,locpc,True,"['18', '15']","['15', '18']",80
20_86,20,pc,True,"['18', '15']","['15', '18']",579
20_87,20,locpc,True,"['0', '4', '14']","['0', '4', '8', '14']",167
20_87,20,pc,True,"['4', '14', '0']","['0', '4', '8', '14']",1084
20_88,20,locpc,True,"['19', '15']","['15', '19']",275
20_88,20,pc,True,"['15', '19']","['15', '19']",1406
20_89,20,locpc,True,"['13', '7']","['7', '13']",73
20_89,20,pc,True,"['7', '13']","['7', '13']",669
20_90,20,locpc,True,"['16', '0', '18']","['0', '16', '18']",355
20_90,20,pc,True,"['18', '16', '0']","['0', '16', '18']",1332
20_91,20,locpc,True,"['1', '0']","['0', '1']",176
20_91,20,pc,True,"['1', '0']","['0', '1']",945
20_92,20,locpc,True,"['0', '1']","['0', '1']",71
20_92,20,pc,True,"['0', '1']","['0', '1']",647
20_93,20,locpc,True,"['10', '3']","['3', '10']",232
20_93,20,pc,True,"['3', '10']","['3', '10']",1124
20_94,20,locpc,True,"['8', '18']","['8', '18']",107
20_94,20,pc,True,"['18', '8']","['8', '18']",462
20_95,20,locpc,True,"['11', '5', '0']","['0', '5', '11']",351
20_95,20,pc,True,"['5', '0', '11']","['0', '5', '11']",1043
20_96,20,locpc,True,"['19', '7']","['7', '19']",325
20_96,20,pc,True,"['7', '19']","['7', '19']",1163
20_97,20,locpc,True,"['1', '16', '4']","['1', '16']",296
20_97,20,pc,True,"['1', '16']","['1', '16']",873
20_98,20,locpc,True,"['7', '5', '14', '8']","['5', '7', '14']",185
20_98,20,pc,True,"['8', '5', '14', '7']","['5', '7', '14']",750
20_99,20,locpc,True,"['3', '15', '1']","['3', '15']",145
20_99,20,pc,True,"['15', '1', '3']","['3', '15']",682
30_0,30,locpc,True,"['13', '5']","['5', '13']",546
30_0,30,pc,True,"['5', '13']","['5', '13']",1989
30_1,30,locpc,True,"['15', '17']","['15', '17']",520
30_1,30,pc,True,"['15', '17']","['15', '17']",2711
30_2,30,locpc,True,"['13', '29']","['13', '29']",107
30_2,30,pc,True,"['13', '29']","['13', '29']",2495
30_3,30,locpc,True,"['2', '28']","['2', '28']",276
30_3,30,pc,True,"['28', '2']","['2', '28']",1766
30_4,30,locpc,True,[],['4'],543
30_4,30,pc,True,[],['4'],1803
30_5,30,locpc,True,['1'],['1'],597
30_5,30,pc,True,['1'],['1'],1876
30_6,30,locpc,True,['24'],['24'],285
30_6,30,pc,True,['24'],['24'],1789
30_7,30,locpc,True,"['22', '14', '28']","['14', '22']",580
30_7,30,pc,True,"['14', '28', '22']","['14', '22']",1999
30_8,30,locpc,True,"['18', '20']","['5', '18', '20']",140
30_8,30,pc,True,"['20', '18']","['5', '18', '20']",1620
30_9,30,locpc,True,"['12', '29', '5']","['5', '12', '29']",405
30_9,30,pc,True,"['29', '12', '5']","['5', '12', '29']",2685
30_10,30,locpc,True,"['14', '9']","['9', '14']",104
30_10,30,pc,True,"['14', '9']","['9', '14']",1293
30_11,30,locpc,True,"['18', '4', '10']","['10', '18']",403
30_11,30,pc,True,"['18', '4', '10']","['10', '18']",2093
30_12,30,locpc,True,"['25', '21']","['19', '21', '25']",147
30_12,30,pc,True,"['25', '21']","['19', '21', '25']",1734
30_13,30,locpc,True,"['15', '23', '17', '29']","['15', '17', '23', '29']",290
30_13,30,pc,True,"['15', '23', '17', '29']","['15', '17', '23', '29']",1432
30_14,30,locpc,True,"['2', '4', '21']","['2', '21']",194
30_14,30,pc,True,"['4', '21', '2']","['2', '21']",1443
30_15,30,locpc,True,"['20', '14']","['14', '20']",447
30_15,30,pc,True,"['14', '20']","['14', '20']",3196
30_16,30,locpc,True,['16'],['16'],1523
30_16,30,pc,True,['16'],['16'],2834
30_17,30,locpc,True,"['1', '4']","['1', '4']",938
30_17,30,pc,True,"['1', '4']","['1', '4']",4930
30_18,30,locpc,True,"['1', '27', '12']","['1', '12', '27']",177
30_18,30,pc,True,"['27', '12', '1']","['1', '12', '27']",1825
30_19,30,locpc,True,"['11', '0', '12', '28']","['0', '12', '28']",304
30_19,30,pc,True,"['11', '28', '12', '0']","['0', '12', '28']",1318
30_20,30,locpc,True,"['3', '15']","['3', '15']",251
30_20,30,pc,True,"['3', '15']","['3', '15']",1526
30_21,30,locpc,True,"['22', '0', '17']","['17', '22']",345
30_21,30,pc,True,"['22', '17', '0']","['17', '22']",1527
30_22,30,locpc,True,[],"['0', '29']",75
30_22,30,pc,True,[],"['0', '29']",2372
30_23,30,locpc,True,"['10', '27']","['10', '27']",180
30_23,30,pc,True,"['27', '10']","['10', '27']",1579
30_24,30,locpc,True,"['27', '16']","['16', '27']",93
30_24,30,pc,True,"['27', '16']","['16', '27']",1867
30_25,30,locpc,True,"['23', '24', '3']","['3', '23', '24']",339
