experiment_id,dag_size,method,identifiability,adjustment_set,true_parents,nb_CI_tests
100_48,100,ldecc,True,"['12', '31']","['12', '31']",397
100_48,100,pc,True,"['12', '31']","['12', '31']",20241
100_48,100,CMB,True,"['31', '12']","['12', '31']",143
100_48,100,MBbyMB,True,"['11', '31', '60', '70', '12']","['12', '31']",2250
100_49,100,locpc,True,"['1', '25', '66', '2']","['2', '66']",950
100_49,100,ldecc,True,"['1', '2', '66']","['2', '66']",6704
100_49,100,pc,True,"['66', '1', '25', '2']","['2', '66']",17137
100_49,100,CMB,True,['1'],"['2', '66']",4170
100_49,100,MBbyMB,True,"['2', '4', '6', '10', '66']","['2', '66']",4560
100_50,100,locpc,True,"['29', '39']","['29', '39']",454
100_50,100,ldecc,True,"['46', '92', '29']","['29', '39']",2540
100_50,100,pc,True,"['29', '39']","['29', '39']",14322
100_50,100,CMB,True,"['29', '39']","['29', '39']",131
100_50,100,MBbyMB,True,"['29', '39']","['29', '39']",1571
100_51,100,locpc,True,"['64', '33']","['33', '64']",569
100_51,100,ldecc,True,"['33', '64', '20']","['33', '64']",2136
100_51,100,pc,True,"['64', '33']","['33', '64']",14926
100_51,100,CMB,True,"['64', '20', '33']","['33', '64']",829
100_51,100,MBbyMB,True,"['64', '65', '33']","['33', '64']",1949
100_52,100,locpc,True,"['66', '72', '97', '29', '35']","['35', '66', '72', '97']",1476
100_52,100,ldecc,True,"['72', '7', '98']","['35', '66', '72', '97']",4766
100_52,100,pc,True,"['66', '72', '97', '29', '35']","['35', '66', '72', '97']",16644
100_52,100,CMB,True,"['66', '72', '35', '97']","['35', '66', '72', '97']",670
100_52,100,MBbyMB,True,"['32', '66', '69', '72', '35', '96', '33']","['35', '66', '72', '97']",3584
100_53,100,locpc,True,"['64', '55', '81']","['55', '81']",863
100_53,100,ldecc,True,"['81', '55']","['55', '81']",401
100_53,100,pc,True,"['81', '64', '55']","['55', '81']",16939
100_53,100,CMB,True,['55'],"['55', '81']",1561
100_53,100,MBbyMB,True,"['55', '76', '81']","['55', '81']",2219
100_54,100,locpc,True,"['41', '1', '75']","['1', '41']",838
100_54,100,ldecc,True,"['41', '75']","['1', '41']",12213
100_54,100,pc,True,"['41', '1', '75']","['1', '41']",15539
100_54,100,CMB,False,,"['1', '41']",30685
100_54,100,MBbyMB,True,"['1', '75', '58']","['1', '41']",2192
100_55,100,locpc,True,"['46', '90', '27']","['27', '46']",1113
100_55,100,ldecc,True,"['46', '27', '90']","['27', '46']",363
100_55,100,pc,True,"['27', '46', '90']","['27', '46']",17511
100_55,100,CMB,True,"['27', '46', '90']","['27', '46']",748
100_55,100,MBbyMB,True,"['27', '46', '48', '90', '43', '47']","['27', '46']",3336
100_56,100,locpc,True,"['43', '62']","['43', '62']",1093
100_56,100,ldecc,True,"['62', '43']","['43', '62']",329
100_56,100,pc,True,"['43', '62']","['43', '62']",18947
100_56,100,CMB,True,['62'],"['43', '62']",9322
100_56,100,MBbyMB,True,"['43', '57', '62', '99']","['43', '62']",4296
100_57,100,locpc,True,"['23', '0']","['0', '23']",580
100_57,100,ldecc,True,"['23', '0']","['0', '23']",407
100_57,100,pc,True,"['23', '0']","['0', '23']",20203
100_57,100,CMB,True,"['23', '0']","['0', '23']",144
100_57,100,MBbyMB,True,"['49', '56', '23', '0']","['0', '23']",2614
100_58,100,locpc,True,"['71', '74']","['71', '74']",467
100_58,100,ldecc,True,"['74', '71']","['71', '74']",402
100_58,100,pc,True,"['71', '74']","['71', '74']",13600
100_58,100,CMB,True,"['71', '74']","['71', '74']",133
100_58,100,MBbyMB,True,"['38', '64', '71', '74', '50']","['71', '74']",1878
100_59,100,locpc,True,['27'],"['27', '94']",1953
100_59,100,ldecc,True,"['41', '27']","['27', '94']",2997
100_59,100,pc,True,['27'],"['27', '94']",19612
100_59,100,CMB,True,['27'],"['27', '94']",4049
100_59,100,MBbyMB,True,[],"['27', '94']",3588
100_60,100,locpc,True,"['6', '35', '52']","['6', '35', '52']",702
100_60,100,ldecc,True,"['6', '52', '35']","['6', '35', '52']",363
100_60,100,pc,True,"['6', '35', '52']","['6', '35', '52']",15015
100_60,100,CMB,True,"['6', '35', '52']","['6', '35', '52']",180
100_60,100,MBbyMB,True,"['1', '6', '35', '52', '53', '71']","['6', '35', '52']",2422
100_61,100,locpc,True,"['24', '47']","['13', '24', '47']",970
100_61,100,ldecc,True,"['47', '24', '30']","['13', '24', '47']",7690
100_61,100,pc,True,"['24', '47', '13']","['13', '24', '47']",22028
100_61,100,CMB,True,"['24', '47']","['13', '24', '47']",163
100_61,100,MBbyMB,True,"['24', '73', '47', '37']","['13', '24', '47']",2553
100_62,100,locpc,True,"['41', '71']","['41', '71']",466
100_62,100,ldecc,True,"['41', '71']","['41', '71']",394
100_62,100,pc,True,"['41', '71']","['41', '71']",24465
100_62,100,CMB,True,"['41', '71']","['41', '71']",138
100_62,100,MBbyMB,True,"['41', '54', '62', '71', '82']","['41', '71']",1837
100_63,100,locpc,True,"['41', '13', '5', '8', '60']","['5', '41']",970
100_63,100,ldecc,True,"['41', '5']","['5', '41']",310
100_63,100,pc,True,"['60', '13', '41', '5', '8']","['5', '41']",23755
100_63,100,CMB,True,['41'],"['5', '41']",749
100_63,100,MBbyMB,True,"['0', '5', '28', '41', '60']","['5', '41']",3248
100_64,100,locpc,True,"['84', '91', '71']","['71', '91']",1419
100_64,100,ldecc,True,"['91', '71']","['71', '91']",310
100_64,100,pc,True,"['84', '71', '91']","['71', '91']",20968
100_64,100,CMB,True,"['71', '91', '84']","['71', '91']",1398
100_64,100,MBbyMB,True,"['71', '72', '91', '84', '92', '86']","['71', '91']",5629
100_65,100,locpc,True,"['56', '8']","['8', '56']",987
100_65,100,ldecc,True,"['8', '0']","['8', '56']",2400
100_65,100,pc,True,"['8', '56']","['8', '56']",16928
100_65,100,CMB,True,['56'],"['8', '56']",5233
100_65,100,MBbyMB,True,"['67', '56']","['8', '56']",2445
100_66,100,locpc,True,"['90', '99']","['90', '99']",1074
100_66,100,ldecc,True,['99'],"['90', '99']",311
100_66,100,pc,True,"['99', '90']","['90', '99']",17203
100_66,100,CMB,True,['99'],"['90', '99']",3894
100_66,100,MBbyMB,True,"['46', '99', '43']","['90', '99']",3900
100_67,100,locpc,True,"['52', '99']","['52', '99']",385
100_67,100,ldecc,True,"['30', '93']","['52', '99']",312
100_67,100,pc,True,"['99', '52']","['52', '99']",18117
100_67,100,CMB,True,"['52', '99']","['52', '99']",129
100_67,100,MBbyMB,True,"['15', '52', '85', '72', '99']","['52', '99']",1807
100_68,100,locpc,True,"['69', '43', '24']","['24', '69']",1789
100_68,100,ldecc,True,"['73', '24', '29']","['24', '69']",1107
100_68,100,pc,True,"['24', '69', '43']","['24', '69']",18070
100_68,100,CMB,True,['69'],"['24', '69']",3847
100_68,100,MBbyMB,True,"['24', '84', '96', '12', '69', '33']","['24', '69']",7079
100_69,100,locpc,True,"['52', '62', '21']","['21', '62', '80']",1149
100_69,100,ldecc,True,"['62', '71', '52']","['21', '62', '80']",455
100_69,100,pc,True,"['21', '62', '52']","['21', '62', '80']",15438
100_69,100,CMB,True,"['62', '81', '21', '80']","['21', '62', '80']",3263
100_69,100,MBbyMB,True,"['4', '60', '62', '21']","['21', '62', '80']",2009
100_70,100,locpc,True,"['2', '8']","['2', '8']",1748
100_70,100,ldecc,True,"['32', '94', '2', '35']","['2', '8']",4002
100_70,100,pc,True,"['2', '8']","['2', '8']",16848
100_70,100,CMB,True,['2'],"['2', '8']",9508
100_70,100,MBbyMB,True,"['2', '40', '51', '70', '8', '37']","['2', '8']",4228
100_71,100,locpc,True,"['2', '41']","['2', '41']",762
100_71,100,ldecc,True,['41'],"['2', '41']",1110
100_71,100,pc,True,"['2', '41']","['2', '41']",19688
100_71,100,CMB,True,['57'],"['2', '41']",38830
100_71,100,MBbyMB,True,"['1', '2', '12']","['2', '41']",2563
100_72,100,locpc,True,"['97', '4', '93']","['4', '97']",569
100_72,100,ldecc,True,['4'],"['4', '97']",14321
100_72,100,pc,True,"['4', '97', '93']","['4', '97']",21079
100_72,100,CMB,True,"['4', '97']","['4', '97']",125
100_72,100,MBbyMB,True,"['4', '18', '97', '35']","['4', '97']",1213
100_73,100,locpc,True,"['82', '33', '49', '1', '5', '67']","['1', '5', '33', '49', '67']",1521
100_73,100,ldecc,True,"['1', '49', '5', '67']","['1', '5', '33', '49', '67']",14255
100_73,100,pc,True,"['49', '1', '82', '5', '67', '33']","['1', '5', '33', '49', '67']",19598
100_73,100,CMB,True,"['1', '33', '67', '49', '5']","['1', '5', '33', '49', '67']",5276
100_73,100,MBbyMB,True,"['1', '9', '22', '33', '57', '67', '94', '73', '49', '5']","['1', '5', '33', '49', '67']",5356
100_74,100,locpc,True,"['59', '67', '85']","['59', '67', '85']",1046
100_74,100,ldecc,False,,"['59', '67', '85']",13344
100_74,100,pc,True,"['59', '85', '67']","['59', '67', '85']",18694
100_74,100,CMB,True,['59'],"['59', '67', '85']",1458
100_74,100,MBbyMB,True,"['17', '85', '59', '68', '67', '43']","['59', '67', '85']",4422
100_75,100,locpc,True,"['97', '94']","['94', '97']",380
100_75,100,ldecc,True,"['97', '94']","['94', '97']",381
100_75,100,pc,True,"['94', '97']","['94', '97']",21841
100_75,100,CMB,True,"['94', '97']","['94', '97']",129
100_75,100,MBbyMB,True,"['94', '97', '38']","['94', '97']",899
100_76,100,locpc,True,"['72', '87', '30']","['30', '87']",1001
100_76,100,ldecc,True,['87'],"['30', '87']",297
100_76,100,pc,True,"['87', '30', '72']","['30', '87']",20145
100_76,100,CMB,True,"['30', '47', '87']","['30', '87']",3219
100_76,100,MBbyMB,True,"['0', '30', '54', '82', '87', '93']","['30', '87']",2692
100_77,100,locpc,True,"['71', '81', '57', '53', '94']","['57', '71']",1338
100_77,100,ldecc,True,"['57', '71']","['57', '71']",388
100_77,100,pc,True,"['94', '53', '57', '71', '81']","['57', '71']",20145
100_77,100,CMB,True,"['71', '57']","['57', '71']",183
100_77,100,MBbyMB,True,"['65', '71', '88', '57']","['57', '71']",3222
100_78,100,locpc,True,"['46', '25', '32']","['25', '32']",531
100_78,100,ldecc,True,"['32', '25']","['25', '32']",408
100_78,100,pc,True,"['46', '32', '25']","['25', '32']",15669
100_78,100,CMB,True,"['25', '32']","['25', '32']",124
100_78,100,MBbyMB,True,"['0', '25', '32', '38', '99']","['25', '32']",1855
100_79,100,locpc,False,,['94'],5677
100_79,100,ldecc,True,"['62', '18', '33', '16']",['94'],8838
100_79,100,pc,False,,['94'],15306
100_79,100,CMB,True,['94'],['94'],7860
100_79,100,MBbyMB,True,"['51', '44', '94']",['94'],2363
