experiment_id,dag_size,method,identifiability,adjustment_set,true_parents,nb_CI_tests
10_51,10,ldecc,True,[],['4'],180
10_51,10,pc,True,[],['4'],267
10_51,10,CMB,False,,['4'],887
10_51,10,MBbyMB,False,,['4'],980
10_52,10,locpc,True,"['7', '3', '6', '5']","['5', '6', '7']",184
10_52,10,ldecc,True,"['6', '5', '3', '7']","['5', '6', '7']",220
10_52,10,pc,True,"['7', '3', '6', '5']","['5', '6', '7']",354
10_52,10,CMB,True,"['6', '3', '5', '7']","['5', '6', '7']",740
10_52,10,MBbyMB,True,"['0', '6', '5', '8']","['5', '6', '7']",1276
10_53,10,locpc,False,,"['4', '5']",253
10_53,10,ldecc,True,[],"['4', '5']",321
10_53,10,pc,True,"['5', '4']","['4', '5']",570
10_53,10,CMB,True,[],"['4', '5']",1404
10_53,10,MBbyMB,False,,"['4', '5']",2127
10_54,10,locpc,False,,"['1', '8']",133
10_54,10,ldecc,True,"['1', '4']","['1', '8']",212
10_54,10,pc,True,"['1', '4', '8']","['1', '8']",313
10_54,10,CMB,True,[],"['1', '8']",1121
10_54,10,MBbyMB,True,"['8', '9', '6', '1', '4']","['1', '8']",978
10_55,10,locpc,False,,"['4', '8']",192
10_55,10,ldecc,True,[],"['4', '8']",69
10_55,10,pc,True,[],"['4', '8']",326
10_55,10,CMB,True,[],"['4', '8']",1313
10_55,10,MBbyMB,True,"['8', '2']","['4', '8']",1324
10_56,10,locpc,True,"['9', '5']","['1', '5', '9']",251
10_56,10,ldecc,True,"['9', '5']","['1', '5', '9']",200
10_56,10,pc,True,"['5', '9']","['1', '5', '9']",576
10_56,10,CMB,True,['9'],"['1', '5', '9']",468
10_56,10,MBbyMB,True,"['3', '5', '9']","['1', '5', '9']",1094
10_57,10,locpc,True,"['4', '0', '7']","['1', '4', '7']",116
10_57,10,ldecc,False,,"['1', '4', '7']",207
10_57,10,pc,True,"['4', '0', '7']","['1', '4', '7']",271
10_57,10,CMB,True,"['4', '7', '1']","['1', '4', '7']",276
10_57,10,MBbyMB,True,"['4', '7', '3']","['1', '4', '7']",1006
10_58,10,locpc,True,"['9', '0']","['2', '7']",340
10_58,10,ldecc,False,,"['2', '7']",266
10_58,10,pc,True,"['9', '0']","['2', '7']",543
10_58,10,CMB,True,"['7', '0']","['2', '7']",1829
10_58,10,MBbyMB,True,[],"['2', '7']",1215
10_59,10,locpc,True,[],"['0', '4']",36
10_59,10,ldecc,True,['6'],"['0', '4']",219
10_59,10,pc,True,"['0', '1', '6']","['0', '4']",430
10_59,10,CMB,True,['6'],"['0', '4']",2072
10_59,10,MBbyMB,True,"['0', '8', '6']","['0', '4']",756
10_60,10,locpc,True,[],"['1', '6', '8']",40
10_60,10,ldecc,True,[],"['1', '6', '8']",346
10_60,10,pc,True,[],"['1', '6', '8']",573
10_60,10,CMB,True,[],"['1', '6', '8']",3399
10_60,10,MBbyMB,True,[],"['1', '6', '8']",1964
10_61,10,locpc,False,,"['7', '8', '9']",83
