dataset,seed,mse,aug_mse,delta_mse,p_wilcoxon,should_proceed,features_perturbed
ConcreteCompressiveStrength_sample_700,985772,0.0036015238097600226,0.0036017542334015416,0.006397948582055584,0.052734375,False,"[0, 7, 4]"
ConcreteCompressiveStrength_sample_700,305711,0.003184120368945538,0.0031577856444986382,-0.8270643504479366,0.1376953125,False,"[0, 4]"
ConcreteCompressiveStrength_sample_700,435829,0.0037897855393387177,0.0038056540669306614,0.4187183529839689,0.0185546875,True,"[0, 7]"
ConcreteCompressiveStrength_sample_700,117952,0.0037416607064726516,0.004022287522050194,7.500060470263638,0.65234375,False,[0]
ConcreteCompressiveStrength_sample_700,963395,0.0036192477108081566,0.0035508998956461707,-1.8884536407353085,0.65234375,False,[0]
ConcreteCompressiveStrength_sample_700,152315,0.004129721379457417,0.004223096688803669,2.2610559107142367,0.24609375,False,"[0, 7]"
ConcreteCompressiveStrength_sample_700,882371,0.003520545264614106,0.0034780218921625985,-1.2078632500175701,0.24609375,False,"[0, 7, 4, 3, 6]"
ConcreteCompressiveStrength_sample_700,359783,0.0024348126251986365,0.0022901356451818897,-5.942016996274767,0.2783203125,False,"[0, 4]"
ConcreteCompressiveStrength_sample_700,304137,0.003756656650639495,0.003686080695859813,-1.8786905842903707,0.9345703125,False,[0]
ConcreteCompressiveStrength_sample_700,122579,0.003134717176473054,0.003390735672042468,8.167195991105853,0.1376953125,False,"[0, 7, 4, 3]"
ConcreteCompressiveStrength_sample_700,610581,0.002859625804646832,0.002914581040484683,1.921763181341771,0.5390625,False,"[0, 7]"
ConcreteCompressiveStrength_sample_700,448242,0.003807027294809118,0.003623191109867387,-4.828864379102077,0.001953125,True,"[0, 7, 4, 3, 6]"
ConcreteCompressiveStrength_sample_700,374564,0.0042139130078134935,0.004657033139365574,10.515644977256093,0.384765625,False,"[0, 7, 4]"
ConcreteCompressiveStrength_sample_700,735831,0.004041324402865384,0.003922846364508933,-2.9316636465126975,0.0419921875,True,"[0, 7, 4]"
ConcreteCompressiveStrength_sample_700,736326,0.0028471375266126584,0.0027206170293315314,-4.443778921759815,0.4609375,False,"[0, 7, 4, 6, 3]"
