dataset,seed,mse,aug_mse,delta_mse,p_wilcoxon,should_proceed,features_perturbed
ConcreteCompressiveStrength_sample_300,985772,0.005715675546301716,0.00532369993159773,-6.8579052734651915,0.24609375,False,"[6, 7]"
ConcreteCompressiveStrength_sample_300,305711,0.003135121345302222,0.0028293894542183538,-9.751835970942171,0.4609375,False,"[0, 7]"
ConcreteCompressiveStrength_sample_300,435829,0.0033376216975627123,0.003326107008896632,-0.3449968183778493,0.0244140625,True,"[0, 6]"
ConcreteCompressiveStrength_sample_300,117952,0.0035390220882026797,0.003670975939152675,3.7285399090857023,0.1611328125,False,"[0, 6]"
ConcreteCompressiveStrength_sample_300,963395,0.004110007686414539,0.004272190337575884,3.9460425268165245,0.1611328125,False,"[0, 7, 6, 4]"
ConcreteCompressiveStrength_sample_300,152315,0.0031578509839139423,0.003032790039093539,-3.960318123225655,0.24609375,False,"[0, 7, 6, 4]"
ConcreteCompressiveStrength_sample_300,882371,0.0036421023134573143,0.003482989808703246,-4.368699477940492,0.7216796875,False,"[6, 7, 4, 3]"
ConcreteCompressiveStrength_sample_300,359783,0.004733512132594867,0.005025408815479457,6.166598388426963,0.2783203125,False,"[0, 6, 7]"
ConcreteCompressiveStrength_sample_300,304137,0.004021597956798322,0.003287650836577509,-18.250136590111147,0.3125,False,"[0, 7, 4, 6, 3]"
ConcreteCompressiveStrength_sample_300,122579,0.0032175906985255106,0.00334224719285454,3.8742185072251227,0.5390625,False,"[0, 6, 7, 4]"
ConcreteCompressiveStrength_sample_300,610581,0.0038778321332167283,0.004273455207394353,10.202171228321035,0.2783203125,False,"[0, 6, 4, 7, 5]"
ConcreteCompressiveStrength_sample_300,448242,0.005296875109209667,0.005502859388351897,3.888788670589682,0.8837890625,False,"[0, 6, 4, 7, 3]"
ConcreteCompressiveStrength_sample_300,374564,0.004410393634179282,0.00442574502016653,0.3480729218425947,0.0185546875,True,"[0, 7, 6, 4, 5]"
ConcreteCompressiveStrength_sample_300,735831,0.0033032144907707978,0.003341289542264716,1.152666640337776,0.1875,False,"[0, 7, 4]"
ConcreteCompressiveStrength_sample_300,736326,0.006110786493377536,0.005862915387397889,-4.056288110348371,0.0185546875,True,"[0, 6, 7]"
