dataset,seed,mse,aug_mse,delta_mse,p_wilcoxon,should_proceed,features_perturbed
HousePrice_sample_200,985772,0.0007215970456247605,0.0006794335264255389,-5.843083678747094,0.0009765625,True,[0]
HousePrice_sample_200,305711,0.0006287509193213754,0.0007804406472394971,24.125567574810663,0.0009765625,True,"[6, 2]"
HousePrice_sample_200,435829,0.000480231837384519,0.00047253127109006846,-1.6035101580082742,0.0009765625,True,[5]
HousePrice_sample_200,117952,0.0004997738969808501,0.0004031492587699548,-19.333670444696647,0.0009765625,True,[0]
HousePrice_sample_200,963395,0.0010242995205838584,0.0008874879220546513,-13.356600855502048,0.0009765625,True,[6]
HousePrice_sample_200,152315,0.0005222422849300743,0.0005031620628191661,-3.6535191924305703,0.001953125,True,[6]
HousePrice_sample_200,882371,0.0004931924599131407,0.00047034805697231173,-4.631944889192396,0.0009765625,True,[6]
HousePrice_sample_200,359783,0.0005942992201858806,0.0004872777768976176,-18.008006683029055,0.001953125,True,"[0, 3, 6, 2]"
HousePrice_sample_200,304137,0.0007900686441187979,0.000749565345863014,-5.126554326296445,0.001953125,True,"[0, 6, 5]"
HousePrice_sample_200,122579,0.000753455217142716,0.000590052793109958,-21.68707845071661,0.0009765625,True,[6]
HousePrice_sample_200,610581,0.0004760004322072001,0.00040513592968490435,-14.887487012080879,0.0009765625,True,"[0, 4]"
HousePrice_sample_200,448242,0.0012117961225218332,0.0004610026861287214,-61.95707532308799,0.0009765625,True,[6]
HousePrice_sample_200,374564,0.000964735483489982,0.0008032679855497138,-16.736970983605882,0.0009765625,True,[4]
HousePrice_sample_200,735831,0.0016860027018530481,0.000997100271560446,-40.86010239102493,0.0009765625,True,"[6, 5]"
HousePrice_sample_200,736326,0.0009311156975761712,0.0008391584172226458,-9.876031581564307,0.0048828125,True,"[0, 4, 1, 6]"
