dataset,seed,mse,aug_mse,delta_mse,p_wilcoxon,should_proceed,features_perturbed
HousePrice_sample_800,985772,0.00023559828600712177,0.00020879663272687062,-11.375996716479074,0.0009765625,True,"[0, 4, 3]"
HousePrice_sample_800,305711,0.0002320458459683719,0.0002357445220559612,1.593941952356012,0.0009765625,True,"[6, 2]"
HousePrice_sample_800,435829,0.0002364724106379596,0.0002212753250611541,-6.426578701425057,0.0009765625,True,"[0, 5, 3]"
HousePrice_sample_800,117952,0.00020932972656076445,0.00017652677112147636,-15.670471642146826,0.0009765625,True,"[0, 6, 3]"
HousePrice_sample_800,963395,0.00035596198466680796,0.0003446034040399417,-3.1909532804460135,0.0009765625,True,"[0, 6, 5]"
HousePrice_sample_800,152315,0.0002341713089848619,0.0002243371565163266,-4.199554809325947,0.0244140625,True,"[4, 3, 5]"
HousePrice_sample_800,882371,0.0002646260760050522,0.00020417072003184184,-22.845577762357838,0.0009765625,True,"[0, 5, 6, 3, 2]"
HousePrice_sample_800,359783,0.00022160647106973935,0.00017751212632409526,-19.897588970571007,0.0009765625,True,"[0, 3, 5]"
HousePrice_sample_800,304137,0.00021444551981642256,0.0001944607239050477,-9.31928814762974,0.013671875,True,"[0, 4]"
HousePrice_sample_800,122579,0.00019741820875087256,0.0001699111860898995,-13.933376680407894,0.0009765625,True,"[4, 5, 3, 6]"
HousePrice_sample_800,610581,0.00021843925209010344,0.00020663406952521092,-5.404332074907048,0.0009765625,True,"[0, 4, 3, 6]"
HousePrice_sample_800,448242,0.00025808979891329834,0.00025548668263545237,-1.0086087434708917,0.0009765625,True,"[3, 5, 2, 6]"
HousePrice_sample_800,374564,0.0002307175715869767,0.00017402760455164246,-24.57115279317295,0.0009765625,True,"[0, 3, 6, 5, 1]"
HousePrice_sample_800,735831,0.0002736359723511962,0.0002525187662343437,-7.717262440096791,0.0009765625,True,"[0, 4, 6, 2]"
HousePrice_sample_800,736326,0.000262074302391898,0.0002519031193121147,-3.88103029826007,0.0009765625,True,"[0, 6]"
