"altitude_t","temp_t","precip_t","cover.Artificial_t","cover.Forest_t","cover.Water_t","Alauda.arvensis_t","Carduelis.carduelis_t","Carduelis.chloris_t","Certhia.brachydactyla_t","Columba.palumbus_t","Corvus.corone_t","Cuculus.canorus_t","Cyanistes.caeruleus_t","Dendrocopos.major_t","Emberiza.citrinella_t","Erithacus.rubecula_t","Fringilla.coelebs_t","Garrulus.glandarius_t","Luscinia.megarhynchos_t","Parus.major_t","Passer.domesticus_t","Phoenicurus.ochruros_t","Phylloscopus.collybita_t","Pica.pica_t","Picus.viridis_t","Prunella.modularis_t","Sitta.europaea_t","Streptopelia.decaocto_t","Streptopelia.turtur_t","Sturnus.vulgaris_t","Sylvia.atricapilla_t","Sylvia.communis_t","Troglodytes.troglodytes_t","Turdus.merula_t","Turdus.philomelos_t"
NA,2.33608887217256e-33,1.47472204414078e-156,3.39455388034638e-20,3.89893304337331e-31,1.00971920530749e-07,0.00733858398095376,0.231954506310472,1.98393434136632e-15,0.163940759148333,8.96396555251269e-12,0.00945316867989724,0.171947545410584,0.255442549896385,0.000197167739404835,1.91418542995036e-07,2.56867485525009e-05,7.95947667429461e-09,9.54588294862665e-16,3.69215882682821e-05,0.000604387425471345,2.47442713575756e-08,0.00700839536019101,0.691966253638221,8.87961893706942e-07,0.236917095230847,9.35370512797136e-06,9.30506011766931e-06,3.94621480245338e-14,2.01315414923117e-17,2.89984061474117e-20,5.78897041490086e-07,2.30259729687916e-08,5.37572785985004e-06,0.0813538886880675,1.98120977887709e-06
2.33608887217346e-33,NA,1.76305383847026e-17,6.3361255071535e-11,6.62941579127782e-05,1.53053700563574e-06,0.179795272764712,7.18308560320904e-10,2.0096524574725e-07,0.0153679038478164,0.290034734793705,0.453601283093554,0.337046421955983,0.0994066405019419,0.935105224757091,1.00935029577059e-38,6.75667597519191e-14,2.15346071461154e-21,0.019472230752657,2.19923147520935e-56,0.000188930118825633,0.000271263251096819,0.000176834907672913,5.94099764543017e-13,1.31930559620843e-08,7.98550466476249e-06,1.08148968636674e-44,0.0304812356041966,8.22692723113248e-11,3.94678331021524e-20,5.49806326328296e-05,0.000551982874156596,0.00188387937604801,1.69312307496581e-12,1.29003884985891e-05,1.16415355286864e-24
1.47472204414022e-156,1.76305383846993e-17,NA,5.04414924982824e-07,4.58840574619764e-34,0.00461331145057455,0.00670177472603266,0.114321806157447,7.20719785521637e-09,0.0542880913477091,2.28981713097472e-05,0.904462166838896,0.429208512493927,0.170302854031084,6.5767492016535e-11,2.99436263854934e-12,0.000116671082172555,3.77388255762051e-06,2.08741383488485e-14,3.50143003933649e-10,1.06583017205687e-09,0.00494056250019365,2.48913897825038e-07,0.217805044079363,1.19225197463487e-06,0.747401795698564,0.00404796591074861,5.83685634314853e-11,1.91547154154676e-07,6.12130376724767e-15,3.126164907829e-11,8.68992284548684e-19,7.54923250063032e-06,0.0793878438680988,1.65924105324159e-05,2.13552142809071e-14
3.39455388034694e-20,6.33612550715064e-11,5.04414924982836e-07,NA,2.82342276334814e-36,4.55286810651028e-11,0.257647748676974,1.47898342184977e-09,8.27462180445044e-27,1.05765922174743e-05,0.120512955828514,6.95891458484942e-05,7.27084283555268e-19,0.438369114950922,3.20766451865644e-12,0.0151333597204696,2.11976713319917e-07,5.89609671231239e-20,1.6757965781052e-10,0.00290083923723289,0.129982582173993,3.57318100887052e-40,7.80579933593412e-16,1.25858884384712e-07,1.32905863797267e-32,0.0136495758496867,0.000240997189414483,7.86624740698647e-06,2.53395299801159e-19,1.80835345660553e-09,3.40168720268092e-19,0.0791549026073423,0.000928435820259803,0.844578414281197,0.00189177536347981,2.81321267375386e-09
3.89893304337574e-31,6.62941579127893e-05,4.58840574620044e-34,2.82342276334827e-36,NA,0.00106831538968722,8.24285775392466e-22,2.94334798297683e-13,8.0332723029373e-25,1.58556218576297e-19,0.845916647277257,6.21632143050171e-09,1.21851101199098e-11,0.0380705692296687,4.24695403321763e-39,0.272794635198225,7.69191547274836e-36,5.79770461675668e-29,2.53260957677421e-13,1.04832546182633e-16,3.39221684642492e-07,3.83666072207225e-44,5.47161995843526e-05,2.36528853780171e-18,5.59882763603356e-38,0.53989849103706,0.0379770604646032,2.42604490934323e-39,8.47939595204564e-33,0.569430899120954,6.49980242754561e-26,0.00184773466481471,3.018473957446e-22,5.8389372786141e-08,0.221039398138292,1.69922283081652e-25
1.00971920530767e-07,1.53053700563548e-06,0.0046133114505749,4.55286810651028e-11,0.00106831538968711,NA,0.520108280894422,0.00057684460444491,0.0011460411292566,0.38043794928869,0.479831278473319,0.838247403179955,0.290858433025822,0.292534346340616,0.146218725365035,0.140227000475249,0.0556830077851638,0.00991994707591884,0.000359662171062108,0.0716330951717568,0.674480491721847,0.0195029603203605,0.96358805313098,0.20777634052949,0.772304413417471,0.974617766028257,0.252926962786299,0.000164966392548332,0.00308596293240765,0.913058032626676,0.0122035374461445,0.0561589732131356,0.524513940887775,0.814763775556264,0.845030007482333,0.00207478107625113
0.00733858398095484,0.179795272764688,0.006701774726034,0.257647748676966,8.24285775392566e-22,0.520108280894416,NA,0.498920671110762,0.00187611862433957,2.21464815923745e-10,0.500045546446018,9.73161654156131e-10,0.00389049799688025,1.00279770008222e-06,1.46366419305038e-13,4.48110078784182e-35,3.44171919897675e-27,1.76307725023886e-10,4.94733912987505e-09,1.36019064265807e-07,1.46961704371817e-11,0.0597141586992211,0.147769922399875,0.000171375192179504,0.0590799290068043,0.0010703314531865,0.0468924199599939,3.9744721695605e-12,0.0070254668828995,0.0108976200437868,0.0109522216719987,0.118981644515752,9.57612632704498e-45,8.26979590662387e-13,0.00833884799636898,1.5894985483689e-05
0.231954506310489,7.18308560320715e-10,0.114321806157501,1.47898342184991e-09,2.94334798297841e-13,0.000576844604444612,0.498920671110741,NA,1.00993516048265e-48,0.219717099722218,0.127482845311494,1.52999594981157e-08,0.609788360780252,1.79187608657032e-07,0.710182273164276,0.886124756387398,0.00427635488011275,0.0278248989371593,0.573113711762035,3.91069198776526e-11,9.04548711956799e-08,1.98241929131319e-63,3.69781129369634e-49,0.0130108518733433,1.46857542884965e-22,2.85213970583013e-11,0.624932962445593,0.000234011122382506,1.81796570945318e-28,0.68877637311066,2.72425200530371e-18,0.642773347535614,0.0158329442040516,0.411754214483082,0.00357795739103655,0.000217343937092318
1.98393434136635e-15,2.00965245747262e-07,7.20719785521865e-09,8.27462180445743e-27,8.03327230294308e-25,0.00114604112925673,0.0018761186243402,1.0099351604821e-48,NA,0.515332380302556,1.65027087219911e-06,1.77059869978142e-13,0.00177928954449511,6.58689460466258e-10,0.770974280633924,0.116208069343016,0.00990316361090292,0.0045515496482948,0.117439224707256,0.000104632958645459,1.28294880869746e-06,5.52219837794713e-66,2.28833474374936e-34,0.15421155619554,5.88029494389054e-25,5.79809229911388e-12,8.50584177382466e-07,0.000154948776934882,7.23813211975585e-53,0.202308705304249,2.98701217173604e-29,0.00853717330133011,3.28405270101709e-09,0.0458515145507547,5.89298690741639e-11,0.329637827471669
0.163940759148336,0.0153679038478155,0.0542880913477174,1.05765922174694e-05,1.58556218576078e-19,0.380437949288664,2.2146481592369e-10,0.219717099722205,0.515332380302584,NA,1.76401912481902e-17,6.05333499005291e-06,6.05942857255989e-08,3.76660840866373e-37,8.17994109493527e-55,0.000189545856253969,2.16881959195582e-29,2.00959823718262e-21,1.55003878065066e-34,0.854596610227731,1.74442278060645e-57,0.226067132122361,0.125369685186308,4.76759686317014e-35,0.306506116343861,1.86484498874435e-28,0.65364869518453,4.06878317726081e-62,0.952730429162667,3.42086801909207e-09,0.0426254160881703,2.64679804133663e-27,0.0660034022746491,1.97571831347858e-29,1.25409426353706e-11,7.84245142658689e-13
8.96396555251008e-12,0.290034734793712,2.28981713097438e-05,0.12051295582852,0.845916647277246,0.47983127847332,0.500045546446003,0.127482845311493,1.65027087219918e-06,1.76401912481889e-17,NA,6.62954290149799e-32,7.54811441277303e-10,1.83110683372825e-34,1.5876816917086e-15,0.00209895537188179,2.32260768706551e-19,3.04326250407333e-23,1.4626238704875e-14,0.290807388561331,2.44944944309229e-24,7.9509990667254e-07,0.247177402436923,8.36076842807077e-26,1.45870173113758e-09,1.58268816731749e-13,2.69869700189727e-16,3.48324089183258e-13,7.96187225178911e-11,1.4579750755718e-29,1.09870149681683e-20,1.07260298303004e-27,0.00482286796104991,4.51621010300628e-45,2.68994839023942e-51,2.27852124275431e-22
0.00945316867989783,0.453601283093579,0.904462166838857,6.95891458484977e-05,6.21632143050369e-09,0.838247403179956,9.73161654156376e-10,1.52999594981136e-08,1.77059869978108e-13,6.05333499005184e-06,6.62954290149423e-32,NA,0.00173032933388674,6.39320013094961e-26,3.15797498304944e-09,1.37318504608312e-29,0.123828400248163,2.111030749739e-08,1.52597054423478e-05,0.000404382797890868,7.97811279380392e-20,1.16975805394916e-18,1.10505051583749e-08,8.87431324586178e-11,1.83756180859223e-16,5.95282260182087e-33,6.08731079834785e-05,2.97229219147659e-06,6.21087665053879e-18,1.69801581396379e-06,2.48956919228041e-35,8.22483845424124e-37,3.74357439619026e-13,6.15642660511659e-13,1.07506281393165e-27,0.000880025025715438
0.171947545410586,0.337046421955976,0.429208512493917,7.27084283554955e-19,1.21851101199082e-11,0.290858433025814,0.00389049799688003,0.609788360780264,0.00177928954449488,6.05942857256079e-08,7.54811441277337e-10,0.00173032933388688,NA,1.73617177138765e-08,1.80523828887202e-11,0.000270609516274104,4.40950909701303e-07,1.20574646525293e-14,2.67258026834541e-10,0.0175927348000725,8.81429749901973e-06,7.03083572192491e-05,0.555433406552634,1.11155969574406e-26,2.56648525919227e-05,1.71196605972859e-08,0.1224513157451,1.44593328881072e-13,0.552574758985096,8.25863483110544e-24,0.884104434376123,2.13117340436532e-06,0.00150819552695409,1.55310447346813e-09,0.0546658349554189,1.33987508110902e-05
0.255442549896394,0.0994066405019555,0.170302854031087,0.438369114950922,0.0380705692296595,0.29253434634062,1.0027977000822e-06,1.79187608657047e-07,6.58689460466325e-10,3.76660840866245e-37,1.83110683372741e-34,6.39320013095286e-26,1.73617177138752e-08,NA,9.87111424476744e-36,0.000682746542479238,1.06436742593182e-36,6.14405870775453e-34,1.33297516196785e-32,0.218798936517076,1.41699200572706e-73,1.64475974730835e-12,1.27017226504802e-09,2.34484438697004e-36,3.89612592621147e-10,3.33183012850795e-30,4.50553894636151e-08,1.84362865256087e-38,2.56531833454754e-10,0.0137888654866159,2.97291912565131e-15,1.14202594604781e-57,0.564518852329038,3.31311425672252e-34,6.38746831566124e-52,2.53711399221678e-18
0.0001971677394049,0.935105224757116,6.57674920165689e-11,3.20766451865518e-12,4.24695403321852e-39,0.146218725365029,1.46366419304978e-13,0.710182273164247,0.770974280633947,8.17994109494233e-55,1.58768169170884e-15,3.15797498305004e-09,1.80523828887192e-11,9.87111424477118e-36,NA,5.06203234028323e-06,1.24155860803654e-32,2.01529513540749e-36,2.42513199253142e-42,6.50337567946157e-05,1.12108270568762e-46,0.0837129542158423,0.0198676561790119,1.79137713108062e-43,0.0103025666812933,3.09994698282485e-34,0.382195493481661,1.9099320957327e-75,0.404674971250764,4.67967221651026e-07,0.0150419970168895,4.23927054809345e-40,0.000393364247155694,1.50942588779416e-35,2.81240334563655e-15,2.52159090502653e-41
1.91418542994964e-07,1.00935029577007e-38,2.99436263854688e-12,0.0151333597204722,0.27279463519828,0.140227000475258,4.48110078784519e-35,0.886124756387381,0.116208069343014,0.000189545856253923,0.00209895537188131,1.37318504608298e-29,0.000270609516274091,0.000682746542479099,5.0620323402812e-06,NA,0.147074927211042,8.24345246241613e-09,0.0106255954754346,0.0493054411495484,1.65086512278689e-05,0.0309330543679238,0.0411207573705592,1.7772701664168e-22,0.268910813204161,0.000200378072800955,3.40974770020046e-21,0.000900876877177407,0.431455193940049,0.613923718528685,1.16358557328293e-06,9.62635137684657e-25,7.18578531903611e-40,3.76530418961763e-05,1.59576315279794e-09,4.23453229731114e-12
2.5686748552507e-05,6.756675975198e-14,0.000116671082172566,2.11976713319962e-07,7.69191547274166e-36,0.0556830077851705,3.44171919897688e-27,0.00427635488011214,0.00990316361090175,2.16881959195634e-29,2.32260768706521e-19,0.123828400248178,4.40950909701254e-07,1.06436742593216e-36,1.24155860803617e-32,0.147074927211015,NA,5.68236703695001e-71,5.24136485972599e-32,1.88886973278327e-26,8.34870156708361e-19,7.73233720023153e-06,0.0973721161522154,1.96941966450021e-47,0.0351199718826053,2.47516686150778e-05,2.5847589684572e-08,1.18447331475412e-36,0.000161867863887357,0.441565607562969,0.00216295088014923,2.26442583941618e-20,4.58160583788999e-15,6.37750111362305e-59,9.23303697304686e-27,2.4442794093069e-57
7.95947667429608e-09,2.15346071461246e-21,3.77388255762149e-06,5.89609671231239e-20,5.79770461675297e-29,0.00991994707591887,1.76307725023843e-10,0.0278248989371566,0.00455154964829431,2.0095982371828e-21,3.04326250407284e-23,2.11103074973963e-08,1.20574646525274e-14,6.14405870775519e-34,2.01529513540681e-36,8.24345246242034e-09,5.68236703694749e-71,NA,3.39873387948673e-18,4.91790039987045e-12,2.84912526696146e-25,0.000278134179671247,0.0142379417197855,5.14968920919908e-50,0.00035320294836948,0.000733912141973906,1.02488616941797e-13,1.98675003112732e-31,0.00288432919094614,0.00154899234754282,0.107369344741017,4.20781301775769e-34,0.0391257045196835,7.09375265558718e-43,2.52493618824787e-28,1.07568412645581e-44
9.54588294862997e-16,0.0194722307526589,2.08741383488464e-14,1.67579657810518e-10,2.53260957677345e-13,0.000359662171062112,4.94733912987431e-09,0.573113711761998,0.11743922470725,1.5500387806509e-34,1.46262387048721e-14,1.52597054423491e-05,2.67258026834521e-10,1.33297516196803e-32,2.42513199253018e-42,0.0106255954754364,5.24136485972599e-32,3.39873387948647e-18,NA,0.0145556806289717,5.27501023194393e-32,0.219324391603286,0.00392813190875254,6.18013136451499e-24,0.745196108666212,7.05582369242696e-17,0.130756919300744,2.18491628142925e-32,0.140836675703649,0.00281085645805987,0.235165919472694,4.0494622621928e-28,0.00039627255475729,1.03722100726691e-10,2.44249361579498e-23,2.0182699336349e-18
3.69215882682895e-05,2.1992314752114e-56,3.50143003933787e-10,0.00290083923723302,1.048325461826e-16,0.0716330951717607,1.36019064265781e-07,3.91069198776439e-11,0.00010463295864545,0.854596610227738,0.290807388561325,0.000404382797890828,0.0175927348000726,0.218798936517073,6.50337567946086e-05,0.0493054411495566,1.88886973278287e-26,4.91790039987023e-12,0.0145556806289717,NA,0.0280530144313867,0.00527657625581318,2.8749028054501e-05,2.74132780090668e-05,9.3098271694879e-05,0.0106704169944857,1.10715845127524e-14,1.41911776370062e-06,9.08713270548466e-08,1.91066274435416e-17,1.80242315199428e-06,0.0998605600539102,2.98775500543683e-16,3.22513317674802e-14,0.0411249907786786,1.02758222050425e-22
0.000604387425471397,0.000188930118825596,1.06583017205659e-09,0.129982582173991,3.39221684642368e-07,0.674480491721846,1.46961704371797e-11,9.04548711957083e-08,1.28294880869772e-06,1.74442278060684e-57,2.44944944309144e-24,7.97811279380588e-20,8.81429749901926e-06,1.41699200572779e-73,1.12108270568728e-46,1.6508651227873e-05,8.34870156708308e-19,2.8491252669613e-25,5.27501023194349e-32,0.028053014431387,NA,4.7312719788328e-09,3.41979678303322e-23,1.54956192990754e-23,6.19700328035632e-08,1.06883508150965e-39,0.117837630481176,6.08112761518536e-53,6.28378240168213e-09,0.00273467197181133,8.93843540313033e-11,2.88500047878494e-65,0.362480721870707,7.74578902678506e-20,1.75520860063303e-46,2.25180215812057e-16
2.47442713575833e-08,0.000271263251096849,0.00494056250019482,3.57318100887298e-40,3.83666072207674e-44,0.019502960320363,0.0597141586992319,1.98241929131177e-63,5.52219837794612e-66,0.226067132122383,7.95099906672381e-07,1.16975805394908e-18,7.03083572192588e-05,1.6447597473079e-12,0.0837129542158485,0.0309330543679225,7.73233720023369e-06,0.000278134179671292,0.219324391603302,0.00527657625581359,4.73127197883111e-09,NA,6.15210426495e-72,0.000671811207341264,2.08340115761206e-48,1.66289422274406e-11,1.83051120553914e-05,0.000719014261844013,1.09603132610847e-95,0.585455069693975,2.60748720822071e-46,0.00464260031082214,6.85289832891323e-07,0.184143946948239,2.27828045328927e-19,0.0160711198602787
0.00700839536019111,0.000176834907672905,2.48913897824967e-07,7.80579933593764e-16,5.4716199584366e-05,0.963588053131023,0.147769922399848,3.69781129369751e-49,2.28833474374951e-34,0.125369685186296,0.24717740243692,1.10505051583771e-08,0.555433406552671,1.27017226504772e-09,0.0198676561790091,0.0411207573705623,0.0973721161522259,0.0142379417197867,0.00392813190875202,2.8749028054503e-05,3.41979678303102e-23,6.15210426495236e-72,NA,0.0148826944025015,1.05533038592414e-27,9.10536042795194e-19,0.461947948456187,0.210128379194063,1.840291077953e-39,0.148969615929266,8.07613967217916e-16,6.98848487357318e-08,0.0115779420106416,0.385092950795041,5.69897887951704e-15,0.725793256372114
0.691966253638202,5.94099764542785e-13,0.217805044079375,1.2585888438461e-07,2.36528853780052e-18,0.207776340529464,0.00017137519217943,0.0130108518733428,0.154211556195523,4.7675968631715e-35,8.36076842807297e-26,8.87431324586607e-11,1.11155969574368e-26,2.34484438697073e-36,1.79137713108014e-43,1.77727016641805e-22,1.96941966449995e-47,5.14968920919908e-50,6.1801313645151e-24,2.74132780090672e-05,1.54956192990765e-23,0.000671811207341147,0.0148826944024999,NA,2.8509634066027e-06,4.32972347244513e-14,1.70602423182937e-18,5.86973248250617e-40,0.0696942943127983,8.05495714947157e-12,0.186029205466212,4.3860560636063e-39,0.000903560134667827,3.97545032285797e-70,8.81338114363689e-18,2.94299228030263e-50
8.87961893706878e-07,1.31930559620841e-08,1.19225197463504e-06,1.3290586379731e-32,5.59882763603304e-38,0.772304413417463,0.0590799290068099,1.46857542884911e-22,5.88029494388891e-25,0.306506116343885,1.45870173113751e-09,1.83756180859215e-16,2.5664852591925e-05,3.89612592621063e-10,0.010302566681294,0.268910813204171,0.0351199718826081,0.000353202948369516,0.745196108666193,9.30982716948798e-05,6.19700328035497e-08,2.08340115761184e-48,1.05533038592408e-27,2.85096340660322e-06,NA,1.39973201406324e-10,0.198837650150008,0.0052821967729821,2.04494305918898e-53,0.156312768571693,6.51384845370659e-32,0.0365090422695953,0.0241421468998163,0.961950454285405,1.23256830298938e-12,0.000118666521484947
0.236917095230854,7.98550466476339e-06,0.747401795698556,0.0136495758496899,0.53989849103709,0.974617766028293,0.00107033145318628,2.85213970583018e-11,5.79809229911508e-12,1.86484498874421e-28,1.58268816731741e-13,5.95282260182367e-33,1.7119660597284e-08,3.33183012850809e-30,3.09994698282438e-34,0.000200378072800977,2.47516686150763e-05,0.000733912141973876,7.05582369242685e-17,0.0106704169944858,1.06883508150955e-39,1.66289422274441e-11,9.10536042795498e-19,4.32972347244472e-14,1.39973201406348e-10,NA,0.109489324305553,7.66474855415197e-20,6.49628563535992e-21,3.88164495004152e-10,2.70596097254647e-17,1.43543909815389e-30,8.25238059676123e-06,2.08405261992977e-18,1.9586448326621e-14,2.97691502135669e-08
9.35370512796627e-06,1.08148968636905e-44,0.00404796591074807,0.00024099718941445,0.0379770604646079,0.252926962786263,0.046892419960006,0.624932962445614,8.505841773824e-07,0.653648695184562,2.69869700189811e-16,6.08731079835021e-05,0.122451315745097,4.50553894636097e-08,0.382195493481639,3.40974770020382e-21,2.5847589684564e-08,1.02488616941786e-13,0.130756919300741,1.10715845127524e-14,0.117837630481182,1.83051120553921e-05,0.461947948456188,1.70602423182883e-18,0.198837650150012,0.109489324305548,NA,0.677626529770216,0.00026285641314922,0.449707194769019,7.35004559825058e-08,1.35242851503413e-08,4.7887813705783e-18,3.83738276309656e-33,3.53177464083079e-17,5.2221111088403e-22
9.30506011767153e-06,0.0304812356041998,5.83685634315166e-11,7.86624740698513e-06,2.42604490934073e-39,0.000164966392548321,3.97447216956002e-12,0.000234011122382457,0.000154948776934859,4.0687831772637e-62,3.48324089183281e-13,2.97229219147705e-06,1.44593328881069e-13,1.84362865256164e-38,1.90993209573232e-75,0.00090087687717766,1.18447331475428e-36,1.98675003112765e-31,2.18491628142967e-32,1.41911776370071e-06,6.08112761518802e-53,0.000719014261843881,0.210128379194086,5.86973248250714e-40,0.00528219677298159,7.66474855415335e-20,0.677626529770238,NA,0.00721039897050764,0.000487024894268662,0.864789504970429,4.99829829470751e-29,0.000553319965509218,1.68618034611056e-34,1.61281463513096e-12,1.82635679013366e-25
3.9462148024537e-14,8.22692723113122e-11,1.91547154154728e-07,2.53395299801089e-19,8.47939595204889e-33,0.00308596293240739,0.00702546688290008,1.81796570945228e-28,7.23813211975308e-53,0.952730429162694,7.9618722517886e-11,6.21087665053879e-18,0.552574758985112,2.56531833454726e-10,0.404674971250758,0.43145519394004,0.000161867863887375,0.00288432919094631,0.140836675703644,9.08713270548501e-08,6.28378240168106e-09,1.09603132610823e-95,1.840291077953e-39,0.069694294312803,2.04494305918937e-53,6.49628563535839e-21,0.000262856413149215,0.00721039897050817,NA,4.14960837643772e-06,7.70892776540974e-46,2.76082099839492e-05,1.78454609565175e-13,0.00598185701011832,3.61748111791626e-18,0.0703243176173167
2.01315414922997e-17,3.94678331021348e-20,6.12130376724551e-15,1.80835345660563e-09,0.569430899120921,0.913058032626664,0.010897620043785,0.688776373110637,0.202308705304255,3.42086801909275e-09,1.45797507557219e-29,1.69801581396368e-06,8.25863483110812e-24,0.0137888654866169,4.67967221651099e-07,0.613923718528692,0.441565607562995,0.00154899234754299,0.00281085645806011,1.91066274435352e-17,0.0027346719718115,0.585455069693987,0.148969615929262,8.05495714947232e-12,0.156312768571694,3.88164495004161e-10,0.449707194769003,0.000487024894268719,4.14960837643755e-06,NA,1.54692534095853e-05,1.98215477361409e-07,2.11555514099735e-07,0.000208133063774878,0.00871953409538751,0.00596328105833153
2.89984061474127e-20,5.49806326328265e-05,3.12616490782968e-11,3.40168720268092e-19,6.49980242754757e-26,0.0122035374461437,0.0109522216719999,2.72425200530255e-18,2.98701217173532e-29,0.0426254160881674,1.09870149681683e-20,2.4895691922808e-35,0.884104434376131,2.97291912565102e-15,0.0150419970168893,1.16358557328282e-06,0.00216295088014942,0.107369344741021,0.23516591947269,1.80242315199434e-06,8.93843540312885e-11,2.60748720822071e-46,8.07613967217951e-16,0.186029205466201,6.51384845370783e-32,2.70596097254605e-17,7.35004559825011e-08,0.864789504970445,7.70892776541033e-46,1.54692534095863e-05,NA,9.89111952298761e-08,6.20361097325739e-13,0.00238609312906255,6.55691177753711e-17,0.578901883302775
5.78897041490123e-07,0.000551982874156622,8.68992284548836e-19,0.0791549026073323,0.00184773466481418,0.0561589732131322,0.118981644515738,0.642773347535645,0.00853717330133085,2.64679804133663e-27,1.07260298302993e-27,8.22483845424795e-37,2.13117340436496e-06,1.14202594604781e-57,4.23927054809094e-40,9.62635137685366e-25,2.26442583941546e-20,4.2078130177565e-34,4.04946226219217e-28,0.0998605600539127,2.88500047878494e-65,0.00464260031082286,6.98848487357487e-08,4.38605606360476e-39,0.0365090422695986,1.43543909815386e-30,1.35242851503411e-08,4.99829829470581e-29,2.76082099839522e-05,1.98215477361392e-07,9.89111952298892e-08,NA,1.60895059386586e-07,7.82179748446259e-29,1.65156998286323e-72,5.00133907190591e-41
