"altitude_t","temp_t","precip_t","cover.Artificial_t","cover.Forest_t","cover.Water_t","Alauda.arvensis_t","Carduelis.carduelis_t","Carduelis.chloris_t","Certhia.brachydactyla_t","Columba.palumbus_t","Corvus.corone_t","Cuculus.canorus_t","Cyanistes.caeruleus_t","Dendrocopos.major_t","Emberiza.citrinella_t","Erithacus.rubecula_t","Fringilla.coelebs_t","Garrulus.glandarius_t","Luscinia.megarhynchos_t","Parus.major_t","Passer.domesticus_t","Phoenicurus.ochruros_t","Phylloscopus.collybita_t","Pica.pica_t","Picus.viridis_t","Prunella.modularis_t","Sitta.europaea_t","Streptopelia.decaocto_t","Streptopelia.turtur_t","Sturnus.vulgaris_t","Sylvia.atricapilla_t","Sylvia.communis_t","Troglodytes.troglodytes_t","Turdus.merula_t","Turdus.philomelos_t"
NA,8.51583385646241e-29,1.39732520476878e-178,1.02575294216765e-19,6.45526804607637e-43,9.04364856852119e-08,0.000566362978897264,0.992723625351297,2.27138036681318e-16,0.625436841205791,7.84039293130125e-16,0.000173072395982613,0.136305990612296,0.508672830455147,0.0167586482650307,3.84768530375036e-06,0.000154366314280162,3.46123963060695e-06,1.08540391813145e-06,1.92303755844554e-07,0.00573507588512231,6.04271673375083e-07,4.18464015983664e-11,0.220593712184344,2.74889450350444e-08,0.282734274584823,4.39813115852473e-08,3.06691119843171e-06,1.7169478079169e-10,1.33596719360117e-26,1.39172510799676e-24,0.000470152537424,1.25324450856555e-09,5.53343031379088e-05,0.849065609384612,0.000193068126891429
8.51583385646105e-29,NA,2.97176561946642e-15,3.47643440989497e-05,2.04839145974656e-08,0.000556000133027157,0.441140242098721,1.2610927744111e-09,7.49358818027046e-06,0.0420543516160665,0.145864078575788,0.993239218168922,0.925981502058021,0.106292317942471,0.33287355920036,2.15225641700183e-29,2.57702901277677e-17,3.0474144231915e-22,0.0196603567733124,6.51525625567642e-88,1.37472486741494e-06,0.00210695100849093,0.409953538801741,1.36441886283238e-12,2.54051889537684e-06,7.36056285038685e-07,4.57365034378529e-37,0.00550151953749733,1.02667199002663e-13,8.09320687504574e-29,3.62500983375514e-06,0.588409160750232,0.659147633128693,8.36590626993018e-14,5.43502088874723e-05,1.2597209478363e-18
1.39732520477345e-178,2.971765619468e-15,NA,2.25688495568992e-06,6.19987178726438e-47,3.06723985329308e-05,9.41321487591062e-06,0.0875387516364413,8.09008149415825e-11,0.171346624937176,1.53901205096915e-11,0.627158107776766,0.126073353615232,0.382234050652657,3.59394529296113e-07,3.82668121757185e-11,0.0144283736178109,9.06291273021379e-05,4.69865362261756e-06,4.84228521748055e-09,1.42802916510418e-06,0.000525535109868364,7.70582667420614e-11,0.955185595611503,2.23616629048401e-06,0.823726305599151,2.76372003469748e-06,2.32429751868111e-09,3.23209715618652e-07,4.11215758634138e-22,1.09521883661132e-12,8.68284393097903e-10,3.74222188637406e-06,0.167339213269973,0.188480892635435,3.12816846845255e-12
1.02575294216705e-19,3.4764344098942e-05,2.25688495568951e-06,NA,1.29135908985232e-35,4.6075424175182e-17,0.721265837255238,2.11193943529583e-07,4.05688717427654e-30,0.0158543104579971,0.00542451518529908,5.28156258774184e-11,3.04942940779155e-13,0.000273318205748483,0.00109120830999171,0.381045726469224,5.69438647131302e-05,2.69728420187884e-09,9.84361521836807e-07,0.00975136315168458,0.00148255830888457,1.64508098558884e-32,6.08690547146558e-09,0.0013912441403756,3.81063470637488e-37,0.000372495648173521,4.84923382066784e-11,0.00144951915311277,3.26747895685587e-15,3.0991580113941e-09,3.01348407388612e-35,0.727295097614597,8.3285013701457e-06,0.4125876379912,6.78194543591564e-05,3.81064128706708e-08
6.45526804607479e-43,2.04839145974655e-08,6.19987178726247e-47,1.29135908985284e-35,NA,4.31104120675265e-05,9.64736468911073e-23,4.57284941632831e-11,8.43092505432635e-34,1.07908027273838e-14,0.0282155872323931,1.32010715183184e-21,5.27550985704186e-09,0.570751329727886,4.70264052588158e-30,0.127165735667886,2.77142744269967e-26,2.07155081160751e-21,6.14784148503163e-09,2.14105402941061e-20,8.68774943228533e-05,8.65091991932831e-46,0.000538114178184633,4.49069475033733e-12,2.88485025189467e-43,0.00138717464726436,2.59767740499132e-05,5.58171985094803e-34,1.3822941324264e-45,0.000103153432826846,7.38269405807395e-37,0.101202031147507,1.15867850399964e-26,2.45150786280402e-06,0.00181044658241516,1.67240598267662e-30
9.04364856852421e-08,0.000556000133027164,3.06723985329322e-05,4.6075424175168e-17,4.31104120675256e-05,NA,0.421022274381474,9.50141748401117e-06,5.41632437949079e-05,0.929069802047771,0.925958718056042,0.0196738391138622,0.925977398620198,0.0268457689495103,0.801061571158166,0.236165059430464,0.915920063357597,0.388612252755036,0.000202607627637877,0.0559506021070301,0.0814207402065169,0.000313802621679036,0.517623990980488,0.260328068796144,0.00204979961557559,0.079618102859677,0.0269502126280972,0.00936945839874205,0.0164070984215764,0.250270756128108,5.91594497014057e-06,0.631657406129966,0.237443133354766,0.960265805443239,0.180987574198916,0.0343197438753574
0.000566362978897271,0.441140242098716,9.41321487591152e-06,0.721265837255238,9.6473646891092e-23,0.421022274381498,NA,0.709319990978868,0.0117546302894431,5.47226260414563e-12,0.304561466734994,1.20588954271676e-09,0.00281784720293911,7.72124701096908e-06,5.09408782881436e-12,6.06169245077998e-25,2.89979903786354e-29,1.62081732380838e-09,6.86800075876096e-15,5.00677740925083e-05,5.79381760105236e-13,0.0717163903618338,0.685463810514151,1.24890202086345e-07,0.0844099607997138,0.0474891670390363,0.0819405199367393,1.69202488696682e-14,0.0036801688873538,0.00318909447171409,0.0141807983702987,0.00126857759740443,4.50876872181529e-52,6.83704720841002e-15,0.000165348470288748,1.0743906570235e-10
0.992723625351277,1.26109277441067e-09,0.0875387516364378,2.11193943529555e-07,4.57284941632812e-11,9.50141748401121e-06,0.70931999097888,NA,4.0488081409513e-34,0.510606297924541,0.831900648131006,7.92053796168057e-09,0.137472469687071,3.66706999442999e-08,0.423522837160438,0.0649819882814787,0.0379225503072716,0.182086148704218,0.627604415267672,2.52223521124013e-15,3.22472269796917e-05,7.25807156381746e-48,8.27688939260095e-37,0.0336558169751222,7.71545310423943e-20,9.3356992068162e-11,0.0902916802550506,6.56360534304845e-05,1.06806157707965e-29,0.0501782906523147,2.21032732701199e-16,2.53603469013789e-05,1.93127197259441e-06,0.0101748900189342,0.000111790522406897,0.00156957927320196
2.27138036681234e-16,7.49358818026909e-06,8.09008149415548e-11,4.05688717427587e-30,8.43092505432269e-34,5.4163243794912e-05,0.0117546302894427,4.04880814095068e-34,NA,0.00258906928124158,5.72808376378108e-14,1.51834990649229e-22,0.0154048324168661,1.04642319832041e-21,0.121337808214075,0.00124165399576766,0.200795829346695,0.552743661823511,0.854556452094712,1.10454332315749e-06,3.45395039542888e-11,2.15879447689517e-67,1.04583712098388e-30,0.208563040634835,5.12258757501969e-42,5.76050463411583e-21,4.59895418714505e-13,0.00913275669771616,2.30143414040247e-59,0.0087847748485714,5.43586710717822e-47,4.5319085428542e-09,1.1888649247568e-15,9.74401337584897e-05,1.50154008209395e-23,0.923789652734555
0.625436841205806,0.0420543516160638,0.171346624937174,0.0158543104579991,1.0790802727386e-14,0.929069802047768,5.47226260414573e-12,0.510606297924533,0.00258906928124141,NA,4.58124470881894e-22,0.218269170306614,2.51607864364277e-09,3.98327302507711e-50,3.21811052754992e-50,0.00130721709027497,4.50885270997929e-32,4.81330027053759e-20,2.58353381052954e-39,0.543598372671172,1.77474563356708e-70,0.896582508404217,0.00443944233924472,3.62213129460937e-39,0.964195667840325,4.57701927557763e-20,0.651673419365265,1.59455747291955e-79,0.396875035025571,2.07862196776251e-06,0.0392609359505762,2.14810259543716e-30,0.0582030992868726,1.37231890355839e-41,7.12897317597374e-16,5.5993638158019e-20
