"altitude_t","temp_t","precip_t","cover.Artificial_t","cover.Forest_t","cover.Water_t","Alauda.arvensis_t","Carduelis.carduelis_t","Carduelis.chloris_t","Certhia.brachydactyla_t","Columba.palumbus_t","Corvus.corone_t","Cuculus.canorus_t","Cyanistes.caeruleus_t","Dendrocopos.major_t","Emberiza.citrinella_t","Erithacus.rubecula_t","Fringilla.coelebs_t","Garrulus.glandarius_t","Luscinia.megarhynchos_t","Parus.major_t","Passer.domesticus_t","Phoenicurus.ochruros_t","Phylloscopus.collybita_t","Pica.pica_t","Picus.viridis_t","Prunella.modularis_t","Sitta.europaea_t","Streptopelia.decaocto_t","Streptopelia.turtur_t","Sturnus.vulgaris_t","Sylvia.atricapilla_t","Sylvia.communis_t","Troglodytes.troglodytes_t","Turdus.merula_t","Turdus.philomelos_t"
NA,1.74303728712955e-31,8.05614845597235e-162,5.05188170519424e-16,4.82158242026573e-34,3.63080890478007e-07,0.00157793880655306,0.749167870429631,7.28147898688591e-17,0.397904106412105,3.31762725871239e-12,0.00437240394765956,0.921124067324397,0.496236490645245,0.000621693059270912,2.77711742199664e-10,0.0118929773016029,0.000184060143927698,5.2476541304897e-10,0.00134332722844362,0.000874059510011312,2.93396390328968e-07,2.61206225742666e-10,0.697762668935044,0.000518960364211317,0.0133825065243911,2.60703820624165e-06,8.97397359316388e-06,1.96955039279107e-11,7.06319206922888e-23,7.44798361337123e-22,1.99113742723045e-08,2.23645504558237e-05,9.4459682446911e-08,0.635517680000512,7.00111516312522e-05
1.74303728713162e-31,NA,3.03586463502842e-19,1.16728253366597e-12,9.55084417437045e-14,0.0003226004796666,0.769206810785375,4.07997712026941e-11,1.25820499152283e-09,0.00262869314311876,0.00335762733053947,0.51401002842647,0.536745351543423,0.101074727255844,0.122339669987602,2.29231690398292e-44,9.18996554189857e-17,8.51042601821075e-33,0.00267741497551765,3.82884752859953e-85,0.000686966001307339,1.47670440700176e-07,0.00720859469878618,6.65677289603656e-17,8.0885472474192e-08,1.76454202910626e-05,3.12429504333897e-42,2.56782815039865e-05,2.74768617806678e-16,1.84968112943815e-19,1.21109961797833e-06,0.000581811626296109,0.674218327753282,2.62432161534938e-16,6.31363887933802e-05,1.51688670379299e-35
8.05614845598322e-162,3.03586463502626e-19,NA,0.000364296420964049,4.42877778031616e-37,0.0038397242949973,0.000246538275072819,0.592841671922616,9.37855986302515e-08,0.475299470422523,4.14212086532649e-06,0.591885605884204,0.00104180734674013,0.852401941999902,2.5039781776962e-10,9.42420687356666e-15,0.0252182329571154,0.000196905607796527,4.12856061902727e-09,2.44038977918959e-07,2.71722368166988e-09,0.0116306511023419,1.70113464374097e-12,0.147562286626205,0.0276712882235989,0.291578374205116,0.000166209768561299,2.23089016161776e-09,7.62150871001877e-06,3.91425415696784e-22,4.2286238903065e-09,1.54661680508366e-17,1.81299303281093e-05,0.0377231976850429,0.00294723291857545,8.08300719991697e-12
5.05188170519417e-16,1.1672825336661e-12,0.000364296420963996,NA,2.2769923986854e-32,7.97891508728298e-16,0.0849956937412179,3.34107178155161e-06,2.24820455604182e-30,3.08694464467013e-08,0.759819910289929,1.61241340902623e-06,5.63978831950877e-15,0.360803018715393,8.35063772600374e-09,0.00536633347814951,1.33965575146819e-08,8.51985031474904e-18,4.77585504669706e-09,0.0257913042988524,0.267246979045022,2.96412787837615e-27,1.64552108868744e-10,2.95025508984879e-08,3.51077101701493e-32,4.64601905953892e-05,0.00181176527435846,7.6411533541641e-08,3.20494026542836e-15,3.04319768546354e-11,1.33951835719967e-21,0.149039385604462,0.0464468964212815,0.247140908961604,0.00135813898115314,1.04298185023341e-13
4.82158242026395e-34,9.55084417436331e-14,4.42877778031233e-37,2.27699239868482e-32,NA,6.43554195304932e-05,1.72507993455168e-28,2.23802585230525e-15,3.74943513924845e-42,1.24187019116074e-20,0.734247850510969,8.25943555753679e-16,3.94862028002237e-07,0.0103603166183113,1.51777883546928e-35,0.458150149586537,1.10504191754712e-30,2.63621328269839e-30,1.73652614083578e-15,9.41954291747808e-16,9.44075785637391e-11,2.41080802199228e-44,1.16918381733131e-05,1.70572157412962e-22,2.79250939042465e-39,0.00079302075926419,0.0521313389305107,2.83518808021467e-58,5.21918755140461e-42,0.0171241570100754,1.64940729473968e-35,6.78575322127202e-05,7.16005861820112e-26,3.50038476848632e-08,0.0878729265677893,1.72331954157065e-32
3.63080890478046e-07,0.000322600479666569,0.00383972429499751,7.9789150872817e-16,6.43554195304716e-05,NA,0.959336772695519,0.0432094215175891,0.000541742789858048,0.499471576834593,0.0334608889240175,0.258406125179626,0.452023348740504,0.985977140899077,0.591004875633359,0.0200606156773921,0.482853121722649,0.0304595704919269,5.07167928411273e-07,0.0379953499471407,0.887408174317342,0.0139704751731362,0.326452816217152,0.757300663023299,0.115067131537949,0.457878992454426,0.232847004864225,0.0905450038797889,0.224933214684908,0.150645558191706,0.000555397521959136,0.0162742079832225,0.109307973905741,0.725264850287826,0.739552333107119,0.000238235915486563
0.00157793880655272,0.769206810785472,0.000246538275072783,0.0849956937411993,1.72507993454942e-28,0.959336772695454,NA,0.500957985275942,7.33320025873952e-05,1.84061011224055e-16,0.302990963257428,1.61440787586201e-10,0.0312624045319277,2.89177988976731e-09,1.29700508828274e-10,9.63799422910187e-28,1.24301809713462e-28,4.31195003779739e-12,4.75034010591232e-08,9.21276793822603e-06,1.09355112046806e-14,0.00693036792684291,0.346752649608093,4.04169165256875e-07,0.0506745722395577,0.0298649448899576,0.000739056255947117,3.64691661530529e-22,4.37040897554736e-07,0.00133469831468885,0.00023939029265649,0.00251863377532324,1.03269760257927e-47,6.67041549871029e-15,0.0390129329425431,3.16593834059178e-08
0.749167870429729,4.07997712026773e-11,0.59284167192267,3.34107178155288e-06,2.23802585230818e-15,0.0432094215176041,0.500957985275996,NA,1.12152407587525e-49,0.0849292271331911,0.152469817310904,3.84533429882646e-08,0.768973977305722,2.28141748993393e-05,0.395283054669939,0.355024350155174,0.343642613396396,0.101392277516329,0.635671643188546,3.77186607411295e-11,8.57388024592247e-09,2.5041418130354e-51,1.50409324784935e-43,0.0138148367029986,3.22873912716716e-31,1.37800179127686e-18,0.571710667762631,0.00111603661603396,8.4619203473034e-32,0.0153518776675737,1.45914176232858e-25,0.0192833062250021,4.07358616496641e-08,0.175848366853637,0.000112245910561222,0.00203608018350017
7.28147898689444e-17,1.25820499152249e-09,9.37855986302924e-08,2.24820455604219e-30,3.74943513925227e-42,0.000541742789858183,7.33320025874189e-05,1.1215240758733e-49,NA,0.982843398469945,1.53292651195266e-12,3.2488030374592e-24,0.0397346059715086,7.85084035171111e-09,0.57835971474802,0.0181569050089904,0.101967580742892,0.0343479873623602,0.121563200186045,2.50612463415262e-05,5.5955798431155e-07,1.04998787697531e-70,7.19812377882933e-36,0.157647859958696,4.61114033162742e-45,8.26872309250374e-22,1.18387552911736e-06,0.000135600930087996,4.09796172170144e-68,0.0236693477700365,5.2182567001913e-49,1.10128894707671e-05,4.69361103647668e-12,0.000529408946272398,3.07108846763364e-22,0.64434745603723
0.397904106412007,0.00262869314311994,0.475299470422388,3.0869446446668e-08,1.24187019115885e-20,0.49947157683466,1.84061011223894e-16,0.0849292271332062,0.982843398469862,NA,4.59324896534679e-22,0.0296992837454335,5.58385035695841e-10,8.50647721213319e-39,2.97959276409419e-36,0.172867326320485,1.95555024468618e-31,1.95435966452655e-20,9.76019213578051e-28,0.289719079809058,8.59988465858642e-60,0.13153295737035,0.017049798912014,1.91258851412912e-27,0.692021934112573,9.82556657001827e-17,0.104428734775133,1.52914024262053e-59,0.196744798827691,2.90389815000279e-11,0.453923439515084,6.98790022552773e-21,0.0167192706222598,1.44560457756817e-29,5.6654382268853e-07,2.9353347678679e-13
3.31762725871381e-12,0.00335762733053939,4.14212086532808e-06,0.759819910289939,0.734247850510982,0.0334608889240185,0.302990963257401,0.152469817310886,1.53292651195243e-12,4.59324896534496e-22,NA,8.06060597834665e-25,3.56399161398078e-11,1.2860349821556e-37,3.56147975564317e-15,0.000405008541316265,1.76703113934745e-26,5.93116512314827e-29,1.16212806656395e-21,0.00145029037873713,8.29239093305093e-21,0.00145558152581509,0.62095729986409,9.30498100114452e-30,3.86858523832317e-10,5.50880123614501e-15,4.91444906158175e-18,9.7336396322804e-18,4.4746922424048e-09,8.31123028493924e-29,6.1316958750171e-19,1.01920592973505e-22,0.0440927471148547,2.03624369804106e-51,2.66216734584987e-46,1.11065115615038e-23
0.00437240394765995,0.514010028426491,0.591885605884204,1.6124134090264e-06,8.25943555753894e-16,0.258406125179662,1.61440787586252e-10,3.84533429882464e-08,3.24880303745884e-24,0.0296992837454313,8.06060597835022e-25,NA,0.00609983343164788,9.02979896034731e-16,1.22126062357955e-06,3.44763346375081e-27,0.243438905173691,2.91071045604132e-06,4.46833076180657e-05,0.0325049989206578,5.73622592386669e-09,1.21717630521565e-17,6.40125367189588e-12,3.60373531863907e-07,1.4725872890865e-22,5.73968769941993e-32,6.16112042352869e-06,0.0563967154505271,1.65531339176894e-21,5.39008642231096e-05,7.14905454599194e-38,1.34886463915689e-27,9.07733597649367e-12,4.76668579665832e-11,5.88080493722835e-24,0.0282645837521885
0.921124067324435,0.536745351543442,0.00104180734674042,5.63978831950662e-15,3.94862028002119e-07,0.45202334874049,0.0312624045319276,0.768973977305762,0.0397346059715058,5.58385035696005e-10,3.56399161398228e-11,0.00609983343164778,NA,1.50450177267409e-12,2.43881885413889e-11,0.00324775481979296,1.21922559444869e-08,2.28191616931238e-13,2.28519374810794e-13,0.000104032429468688,4.93536001014001e-08,0.00609678881426145,0.471423484369962,2.3242753642997e-33,7.96600263776438e-07,3.89703904713037e-06,0.776238621296199,2.08704804137942e-15,0.687145052761931,1.09096578235747e-26,0.837243854514149,2.24619887308598e-09,9.67176172492613e-05,1.39326918882322e-08,0.0285357034839494,1.43811073380779e-05
0.496236490645308,0.10107472725583,0.852401942000055,0.360803018715448,0.0103603166183086,0.985977140898962,2.8917798897657e-09,2.28141748993396e-05,7.85084035171335e-09,8.5064772121322e-39,1.28603498215593e-37,9.02979896034757e-16,1.50450177267361e-12,NA,1.03514448300096e-40,0.00124377621977764,2.07763222176061e-43,7.32204198052603e-35,3.64516610865856e-30,0.00460433533148116,1.78518756941576e-74,6.00684672358329e-07,2.10168282663708e-07,2.95746510166289e-44,2.03550291313764e-08,1.09475557758631e-25,2.43476397076539e-07,5.10142995692757e-45,0.000384032446656567,0.00115679037783185,2.07771147126527e-11,1.42908938014639e-41,0.404167495588472,4.4275247225431e-42,3.94184311101956e-38,7.82764545280751e-23
0.000621693059270863,0.122339669987582,2.50397817769443e-10,8.35063772599921e-09,1.51777883546843e-35,0.591004875633398,1.29700508828197e-10,0.395283054669956,0.57835971474805,2.9795927640978e-36,3.56147975564504e-15,1.22126062357955e-06,2.43881885413899e-11,1.03514448300175e-40,NA,4.68776050152879e-07,9.29388176326689e-37,4.01728699503428e-41,5.04910331839279e-35,0.000159529642725264,1.71653264544892e-52,0.230704616325136,0.00616379085535419,4.65935662868223e-47,0.0322576772528169,5.67343578332387e-18,0.0214585023665785,4.88931158560655e-70,0.186646507615994,0.00513241113926699,0.672349845891066,1.20803453990568e-30,0.30267282263065,5.74798770227566e-35,8.80639985319805e-16,1.53736779648593e-45
2.7771174219965e-10,2.2923169039839e-44,9.42420687356435e-15,0.00536633347814969,0.458150149586491,0.0200606156773962,9.63799422910017e-28,0.35502435015514,0.0181569050089892,0.172867326320494,0.000405008541316267,3.44763346375e-27,0.00324775481979322,0.00124377621977767,4.6877605015285e-07,NA,0.325951804126507,3.59775918833422e-09,1.89272652438301e-06,2.10844848318803e-05,0.00121854297171194,0.116727718832047,4.44624807899384e-07,5.22388944052404e-20,0.864833834757228,0.002254389724221,9.47535059632052e-33,0.0165404364891869,0.261353947358264,0.318238969745817,0.00144277481156494,3.70036673525599e-24,1.52279255232895e-36,3.01664092450618e-08,6.57357279328669e-09,2.57437537243199e-15
0.0118929773015997,9.18996554188976e-17,0.0252182329571092,1.33965575146712e-08,1.10504191754587e-30,0.48285312172266,1.24301809713412e-28,0.343642613396368,0.101967580742878,1.95555024468777e-31,1.76703113934847e-26,0.2434389051737,1.21922559444844e-08,2.07763222176241e-43,9.29388176326605e-37,0.325951804126504,NA,7.77786030697594e-84,1.71805964084077e-34,1.28000130159549e-25,1.84251180270001e-28,0.000127544224670044,0.0477431817319734,2.41749653728843e-57,0.0634148007624648,5.30346145573398e-05,3.440341643712e-12,3.14382980166997e-40,0.000155537697958141,0.577305664518176,0.0185960266218679,1.49382439867374e-20,4.25202513465597e-13,9.02303472226506e-69,9.39881609909289e-28,1.60578949784555e-72
0.000184060143927645,8.51042601820331e-33,0.00019690560779645,8.51985031474456e-18,2.63621328269736e-30,0.0304595704919326,4.31195003779718e-12,0.101392277516322,0.0343479873623572,1.95435966452814e-20,5.93116512314874e-29,2.91071045604137e-06,2.28191616931249e-13,7.32204198053216e-35,4.01728699503485e-41,3.59775918833465e-09,7.77786030697755e-84,NA,1.23490834369189e-17,2.02296866460966e-17,1.15337771312764e-24,0.000246864971904598,0.000633797331412947,2.36558052219997e-68,0.00111627371160848,0.00895381924917626,3.67530037847143e-17,7.62690963001539e-41,1.71876200396421e-05,0.00143338197126683,0.135986050804964,4.02502505781156e-38,0.0296352504091981,1.70083509869877e-55,3.67205631216573e-26,3.00393339438437e-71
5.2476541304872e-10,0.002677414975517,4.12856061902501e-09,4.77585504669454e-09,1.73652614083466e-15,5.07167928411029e-07,4.75034010591156e-08,0.635671643188581,0.121563200186028,9.76019213579043e-28,1.16212806656465e-21,4.46833076180679e-05,2.28519374810779e-13,3.6451661086608e-30,5.0491033183919e-35,1.89272652438306e-06,1.718059640841e-34,1.23490834369176e-17,NA,0.135660775940497,1.81744847740381e-32,0.306034822701049,0.00906315278581387,3.95260218931265e-28,0.945299638024757,7.05467783425073e-13,0.008968143141018,1.13373629232168e-38,0.191734362800297,0.0139419599873717,0.262687726454816,7.43700008609551e-22,0.206734182853108,6.4500982318283e-13,1.76102168798461e-19,1.12036682378003e-18
0.00134332722844379,3.82884752859127e-85,2.44038977919029e-07,0.0257913042988509,9.41954291748518e-16,0.0379953499471439,9.21276793822872e-06,3.77186607411345e-11,2.50612463415284e-05,0.289719079809029,0.00145029037873692,0.032504998920661,0.000104032429468689,0.00460433533148172,0.000159529642725284,2.10844848318769e-05,1.28000130159617e-25,2.02296866461028e-17,0.135660775940506,NA,0.00137902264671992,0.000528364679333989,0.000122811221179254,3.88795679848025e-06,2.62325259749134e-05,0.000970848111228986,2.69899593045581e-24,8.619454319998e-10,2.77486144470788e-14,1.72931532396075e-24,2.28125123111035e-07,0.0313828820425802,2.02424107184356e-16,5.3605269977799e-23,0.0315653959652706,1.77546403285597e-26
0.000874059510010796,0.00068696600130758,2.71722368166739e-09,0.267246979045085,9.44075785636541e-11,0.887408174317331,1.09355112046709e-14,8.57388024592369e-09,5.59557984311826e-07,8.59988465858792e-60,8.29239093305762e-21,5.73622592386797e-09,4.93536001013969e-08,1.78518756941681e-74,1.7165326454477e-52,0.001218542971712,1.84251180269895e-28,1.15337771312685e-24,1.81744847740273e-32,0.00137902264672018,NA,6.70982799559798e-07,9.72003207834358e-17,7.65916082214154e-32,4.92121944684272e-08,1.8798567490848e-30,0.100750849996074,7.8883620165315e-58,0.00130290987596362,0.00200428575669813,7.7226183415821e-06,2.8130827252754e-63,0.780525618705621,3.37793462932809e-19,3.00796027066895e-34,2.10808526155506e-16
