"altitude_t","temp_t","precip_t","cover.Artificial_t","cover.Forest_t","cover.Water_t","Alauda.arvensis_t","Carduelis.carduelis_t","Carduelis.chloris_t","Certhia.brachydactyla_t","Columba.palumbus_t","Corvus.corone_t","Cuculus.canorus_t","Cyanistes.caeruleus_t","Dendrocopos.major_t","Emberiza.citrinella_t","Erithacus.rubecula_t","Fringilla.coelebs_t","Garrulus.glandarius_t","Luscinia.megarhynchos_t","Parus.major_t","Passer.domesticus_t","Phoenicurus.ochruros_t","Phylloscopus.collybita_t","Pica.pica_t","Picus.viridis_t","Prunella.modularis_t","Sitta.europaea_t","Streptopelia.decaocto_t","Streptopelia.turtur_t","Sturnus.vulgaris_t","Sylvia.atricapilla_t","Sylvia.communis_t","Troglodytes.troglodytes_t","Turdus.merula_t","Turdus.philomelos_t"
NA,1.88864226385167e-45,3.40300764564094e-175,5.9660442306221e-20,2.4314241302127e-47,6.38121205265208e-08,0.0122570450197618,0.907331843986688,1.81040388471054e-18,0.00537299401221178,4.60882201841152e-07,0.060146117859103,0.0241579261903996,0.9519193896224,3.46791028517049e-07,7.94407947382003e-14,1.46376393505044e-05,6.40091239614097e-08,9.22992770732297e-12,2.32772530377501e-07,0.000295217958168846,6.23143654113357e-09,2.59127239240569e-12,0.0156475229337384,5.39944624133921e-10,0.743884785042104,1.98722040017669e-06,5.09311310095964e-09,3.2091101934858e-12,1.83439378071727e-21,3.19927101262432e-26,2.64306097362507e-09,1.86963323360108e-09,0.0036301677337301,0.0738787420853625,7.53932482992259e-10
1.88864226385229e-45,NA,2.25025894351695e-25,2.60035986936776e-16,1.03013671730698e-16,1.26224802080204e-05,0.0150197279211685,3.76963391059014e-08,3.56412839066587e-07,0.472601601198013,0.0263543949766883,0.0495123818390077,0.511744777301097,0.0475996343883892,0.00168765032895772,9.02607968643814e-49,1.02940954786145e-21,8.55100260544011e-38,0.000413936252687478,8.0566470546293e-81,0.0110450157610772,3.94267696176627e-06,0.0312196365559909,2.6658616425602e-23,3.22342402106303e-10,0.134814992342479,1.54067455115462e-36,2.23350913305134e-05,1.71251723065659e-14,6.3208413206626e-16,1.77478143284067e-09,0.00171553560980587,0.623696105742503,1.56201624808805e-22,1.83844166947375e-06,1.4903874698254e-39
3.40300764564367e-175,2.25025894351695e-25,NA,1.26650916110874e-05,6.03738399761724e-44,0.000488412636178538,0.00147092738166258,0.384069323189706,1.70795613309533e-08,0.0260153897356293,0.00095814192026556,0.176593883817079,0.745628019605274,0.739059071329973,2.89106299749306e-15,7.51655122942728e-17,0.00017799577653391,8.74948768901759e-06,7.85492885676372e-11,8.7676591300806e-10,1.65045768071053e-09,0.00258252920469389,1.81673335284055e-15,0.0163157014817874,3.66324689434337e-06,0.24583214820465,0.010944706895038,5.45374820461462e-14,5.1462501776906e-06,1.06942530103559e-17,1.74622602729901e-10,2.16551480556011e-20,2.93592493813881e-08,0.120906629970831,1.26656636168434e-05,8.67821596231916e-18
5.96604423062357e-20,2.60035986936714e-16,1.26650916110877e-05,NA,1.58643684706501e-28,8.34730786923801e-17,0.921620757001411,0.000307808339170937,5.13940287559636e-25,1.45914287611468e-07,0.906288186773653,0.000216922305395623,1.62937004434453e-21,0.540233564021714,6.6494535505538e-09,8.05251286669649e-08,2.09090335035849e-11,1.05765140484585e-23,5.69609036067062e-14,0.0124091767563535,0.98679587523923,1.41344729649669e-31,7.93117599459873e-07,4.84975170385237e-13,9.37873696556911e-33,0.862125555745833,0.000640966349330535,7.64482376227471e-08,3.49503908103933e-11,1.28876104161753e-10,8.8038709611071e-21,0.067957467886968,0.0967868751665538,0.0564855309303785,0.181127005910793,4.33818330585302e-16
2.43142413021357e-47,1.03013671730698e-16,6.03738399761754e-44,1.58643684706564e-28,NA,1.71351992157267e-06,5.49721619853454e-16,2.06117325013595e-10,7.09395536068125e-30,4.82134886458076e-22,0.0763990580747402,5.38344924524802e-10,1.10468036696151e-10,0.00166879280734136,1.55302260059412e-47,0.453165570074562,8.83161384328568e-37,2.38686868279015e-32,4.77508823678475e-16,4.34069567857747e-25,2.66934398604365e-12,3.91964196548691e-38,0.505515158941357,5.86706929719778e-25,3.46023621310234e-31,0.0226579625502747,0.00984994042958441,3.24400807047517e-48,1.83857522335168e-35,0.00141346380397697,2.35844288723523e-34,2.33165622209372e-05,9.32100314760855e-27,1.0489773591251e-10,0.815079872001481,5.97657254808214e-38
6.38121205265199e-08,1.26224802080193e-05,0.000488412636178525,8.34730786923676e-17,1.71351992157253e-06,NA,0.854660285428919,0.0159404912481934,6.01961490868243e-08,0.640570795367209,0.588882246679415,0.373649040083919,0.85666983400342,0.764657768758088,0.0761250968414157,0.522654356876223,0.0222577665950024,2.1913506233562e-05,1.90572464542313e-05,0.0673169930853701,0.334088020570757,0.00283795581407994,0.300888198294363,0.961800432145283,0.0665443803884379,0.643304989140821,0.199193827222585,0.000738934930395127,0.439385631743674,0.371326614738228,0.000631285908197925,0.417586737219573,0.0739402613611269,0.755232334823576,0.829610209054022,0.00380487818875557
0.0122570450197625,0.0150197279211688,0.00147092738166261,0.92162075700141,5.49721619853454e-16,0.854660285428922,NA,0.29379482267873,1.21022414305069e-06,2.20882857110756e-09,0.190553897922379,1.14013232507886e-11,0.204119018079532,0.000168502790711476,6.73307739222218e-05,8.53937538569562e-32,7.81317520489349e-15,2.51070748929215e-05,4.61014190587124e-05,0.013622386683209,2.15525417487082e-10,0.0509287566507518,0.923641870535439,0.00434930903985689,0.106917883966065,0.00151536166390254,0.0321230211353983,4.6288212421971e-08,0.0267779462696318,0.0035321895747844,0.000256856618930951,0.00378900888769395,3.32820531904545e-37,7.34279234117021e-08,0.00680860906142992,0.000215748818340581
0.907331843986677,3.7696339105902e-08,0.384069323189707,0.000307808339170973,2.06117325013591e-10,0.0159404912481939,0.293794822678734,NA,3.69581005499229e-43,0.679834254385407,0.472039664354268,3.81425777046862e-06,0.870763909162164,6.6348566743597e-06,0.406332871017313,0.168442239914106,0.00017709387686811,0.00853603619384556,0.142555953607295,3.89707157865647e-16,5.09885656462825e-05,4.92744265169121e-42,1.12299592104009e-45,0.000612789969335973,4.48208743031234e-14,1.22299868686359e-05,0.101862116601745,7.88987769754338e-05,1.24431596643209e-33,0.935307343345058,2.65484239490637e-12,0.0409005110782895,0.000207763796633269,0.0130117583228928,0.0294600112483688,4.29568520803631e-05
1.81040388471054e-18,3.5641283906651e-07,1.70795613309523e-08,5.13940287559684e-25,7.09395536067707e-30,6.01961490868258e-08,1.21022414305072e-06,3.69581005499156e-43,NA,0.309480774115831,7.22577893574601e-09,3.03414287384606e-18,2.9802487129221e-05,5.47609755267177e-07,0.23340027227747,0.0528618343810928,0.0199542356091769,0.0679535583967639,5.78821127162242e-05,3.5650062942697e-08,0.000194295861560469,5.67263366100115e-63,4.09861963760769e-26,0.135185303212685,7.82376196052424e-31,4.56704067940211e-06,1.01285741672477e-07,1.15748818981202e-06,6.53943825016173e-41,0.296646395934754,1.0050851257612e-26,0.00105118107223818,7.7178188215607e-12,0.100417971464636,3.26609392444256e-11,0.354206045733041
0.00537299401221209,0.472601601198001,0.0260153897356299,1.45914287611468e-07,4.82134886458143e-22,0.640570795367214,2.20882857110726e-09,0.679834254385398,0.309480774115839,NA,6.65632171196079e-21,0.006246510701066,7.263619198632e-14,3.35104451028203e-41,7.01820651912828e-45,0.00119824763254594,9.56165629586141e-36,6.17035175306751e-28,5.84699353835158e-37,0.243434154759714,2.25014062756562e-72,0.0313060048002152,0.00158601326726051,3.62388097730825e-34,0.501663309774611,6.71345244256939e-31,0.0236289960071329,1.0590272055896e-63,0.949563936845151,2.89110380337853e-13,0.30496587837063,8.48827719325308e-29,0.390564946093037,1.25784036860298e-30,2.84924498474139e-13,3.53880275127656e-17
