INFO - main.py - 2026-03-21 21:06:31,257 - Namespace(dataname='ACS_income_AZ', gpu=0, log_path='./classification_process/discrete_log_42/ACS_income_AZ/train/several_sigma_error_diff_train_260321_21-06-31', mode='train', comment='several_sigma_error_diff_EDM_3.0', use_weight=True, temperature=3.0, weight_criterion='several_timestep_error_diff', method='several_sigma_error_diff', non_param_dro=False, chi2_eta=None, cvar_alpha=None, kappa=None, tau=None, alpha=1, error_reflection='softmax', timestep_weight_criterion='EDM', single_sigma_index=None, selected_several_sigma_indices=None, eval_attribute=None, evaluated_model_path=None, seed=42, baseline_method=None, K=32, device='cuda:0')
INFO - main.py - 2026-03-21 21:06:37,730 - the number of parameters: 1633794
INFO - main.py - 2026-03-21 21:06:39,203 - Update model in epoch 0, 0.51 < inf
INFO - main.py - 2026-03-21 21:06:39,210 - Epoch 0, training loss: 0.51
INFO - main.py - 2026-03-21 21:06:39,236 - Epoch 0, test acc: 0.70
INFO - main.py - 2026-03-21 21:06:39,359 - Update model in epoch 1, 0.38 < 0.51
INFO - main.py - 2026-03-21 21:06:39,488 - Update model in epoch 2, 0.36 < 0.38
INFO - main.py - 2026-03-21 21:06:39,620 - Update model in epoch 3, 0.35 < 0.36
INFO - main.py - 2026-03-21 21:06:39,759 - Update model in epoch 4, 0.35 < 0.35
INFO - main.py - 2026-03-21 21:06:39,887 - Update model in epoch 5, 0.34 < 0.35
INFO - main.py - 2026-03-21 21:06:40,010 - Update model in epoch 6, 0.34 < 0.34
INFO - main.py - 2026-03-21 21:06:40,131 - Update model in epoch 7, 0.34 < 0.34
INFO - main.py - 2026-03-21 21:06:40,254 - Update model in epoch 8, 0.33 < 0.34
INFO - main.py - 2026-03-21 21:06:40,377 - Update model in epoch 9, 0.33 < 0.33
INFO - main.py - 2026-03-21 21:06:40,501 - Update model in epoch 10, 0.33 < 0.33
INFO - main.py - 2026-03-21 21:06:40,508 - Epoch 10, training loss: 0.33
INFO - main.py - 2026-03-21 21:06:40,521 - Epoch 10, test acc: 0.72
INFO - main.py - 2026-03-21 21:06:40,643 - Update model in epoch 11, 0.33 < 0.33
INFO - main.py - 2026-03-21 21:06:40,786 - Update model in epoch 12, 0.32 < 0.33
INFO - main.py - 2026-03-21 21:06:41,015 - Update model in epoch 14, 0.32 < 0.32
INFO - main.py - 2026-03-21 21:06:41,138 - Update model in epoch 15, 0.31 < 0.32
INFO - main.py - 2026-03-21 21:06:41,262 - Update model in epoch 16, 0.31 < 0.31
INFO - main.py - 2026-03-21 21:06:41,541 - Update model in epoch 18, 0.31 < 0.31
INFO - main.py - 2026-03-21 21:06:41,671 - Update model in epoch 19, 0.31 < 0.31
INFO - main.py - 2026-03-21 21:06:41,805 - Epoch 20, training loss: 0.31
INFO - main.py - 2026-03-21 21:06:41,820 - Epoch 20, test acc: 0.72
INFO - main.py - 2026-03-21 21:06:41,965 - Update model in epoch 21, 0.30 < 0.31
INFO - main.py - 2026-03-21 21:06:42,105 - Update model in epoch 22, 0.30 < 0.30
INFO - main.py - 2026-03-21 21:06:42,240 - Update model in epoch 23, 0.29 < 0.30
INFO - main.py - 2026-03-21 21:06:42,383 - Update model in epoch 24, 0.29 < 0.29
INFO - main.py - 2026-03-21 21:06:42,519 - Update model in epoch 25, 0.28 < 0.29
INFO - main.py - 2026-03-21 21:06:42,888 - Update model in epoch 28, 0.28 < 0.28
INFO - main.py - 2026-03-21 21:06:43,017 - Update model in epoch 29, 0.27 < 0.28
INFO - main.py - 2026-03-21 21:06:43,140 - Update model in epoch 30, 0.27 < 0.27
INFO - main.py - 2026-03-21 21:06:43,147 - Epoch 30, training loss: 0.27
INFO - main.py - 2026-03-21 21:06:43,160 - Epoch 30, test acc: 0.75
