init_top10,ori_top10
-5.599999904632568,-5.6
-5.5,-5.5
-5.199999809265137,-5.3
-5.199999809265137,-5.2
-5.199999809265137,-5.1
-5.099999904632568,-5.1
-5.099999904632568,-5.1
-5.0,-5.1
-5.0,-5.1
-5.0,-5.0
