dataset,metric,mean,std
ConcreteCompressiveStrength_sample_300,mse,0.004107280287321855,0.00024015188065873048
ConcreteCompressiveStrength_sample_300,aug_mse,0.004066647593981664,0.0002431796071559533
ConcreteCompressiveStrength_sample_300,delta_mse,-0.9522054381176983,1.7840091110911533
ConcreteCompressiveStrength_sample_300,p_wilcoxon,0.3025390625,0.06303725519942359
ConcreteCompressiveStrength_sample_300,should_proceed,0.2,0.10327955589886445
ConcreteCompressiveStrength_sample_500,mse,0.0036832263892218665,0.00019617304241767973
ConcreteCompressiveStrength_sample_500,aug_mse,0.0036547158128017693,0.0001938594737521956
ConcreteCompressiveStrength_sample_500,delta_mse,-0.689461117332225,1.2422494180830335
ConcreteCompressiveStrength_sample_500,p_wilcoxon,0.25123697916666665,0.059454290380728005
ConcreteCompressiveStrength_sample_500,should_proceed,0.2,0.10327955589886446
ConcreteCompressiveStrength_sample_700,mse,0.0035121212845636855,0.00012873152648448086
ConcreteCompressiveStrength_sample_700,aug_mse,0.003536314709342383,0.0001489671846299551
ConcreteCompressiveStrength_sample_700,delta_mse,0.4561627375404716,1.221289770252585
ConcreteCompressiveStrength_sample_700,p_wilcoxon,0.3190104166666667,0.06961822467465258
ConcreteCompressiveStrength_sample_700,should_proceed,0.2,0.10327955589886445
