init_top20,ori_top20
-9.0,-8.0
-8.699999809265137,-7.8
-8.399999618530273,-7.6
-8.100000381469727,-7.5
-7.900000095367432,-7.4
-7.900000095367432,-7.4
-7.599999904632568,-7.3
-7.599999904632568,-7.3
-7.5,-7.3
-7.5,-7.2
-7.400000095367432,-7.1
-7.400000095367432,-7.0
-7.300000190734863,-7.0
-7.300000190734863,-7.0
-7.199999809265137,-7.0
-7.199999809265137,-6.9
-7.099999904632568,-6.9
-7.0,-6.8
-6.900000095367432,-6.7
-6.900000095367432,-6.6
