init_top10,ori_top10
-9.0,-8.0
-8.699999809265137,-7.8
-8.399999618530273,-7.6
-8.100000381469727,-7.5
-7.900000095367432,-7.4
-7.900000095367432,-7.4
-7.599999904632568,-7.3
-7.599999904632568,-7.3
-7.5,-7.3
-7.5,-7.2
