epoch,batch,loss,time
0,10,0.5347399175167084,1774130942.2005084
0,20,0.5340249061584472,1774130942.250564
0,30,0.5336351096630096,1774130942.3000164
0,40,0.5328809812664985,1774130942.3499477
0,50,0.5322121012210846,1774130942.3993518
0,60,0.5316711783409118,1774130942.4486673
0,70,0.5306368010384696,1774130942.4984715
0,80,0.530098969489336,1774130942.5484104
0,90,0.5296763737996419,1774130942.5988822
0,100,0.5296875101327896,1774130942.6487243
0,110,0.5290538408539512,1774130942.6985781
0,120,0.5288063337405523,1774130942.748607
0,130,0.5284353526738974,1774130942.7986274
0,140,0.5279939144849777,1774130942.8494072
0,150,0.5275495382150014,1774130942.8987176
0,160,0.5270248096436262,1774130942.954418
1,10,0.5201051890850067,1774130943.7605088
1,20,0.5193251490592956,1774130943.8113751
1,30,0.5186534285545349,1774130943.8614104
1,40,0.517534677684307,1774130943.91274
1,50,0.5174920105934143,1774130943.9620452
1,60,0.5177358229955037,1774130944.0173829
1,70,0.5178338093417031,1774130944.0714645
1,80,0.5178101889789104,1774130944.12554
1,90,0.5174594124158224,1774130944.1797829
1,100,0.5173703134059906,1774130944.234237
1,110,0.5171172602610155,1774130944.2883248
1,120,0.5167466849088669,1774130944.3421373
1,130,0.5165232974749345,1774130944.3952138
1,140,0.5160803692681449,1774130944.4483185
1,150,0.5157086412111919,1774130944.5014365
1,160,0.5154342226684093,1774130944.5566962
2,10,0.5083849042654037,1774130945.4268234
2,20,0.5081584811210632,1774130945.480271
2,30,0.5079417824745178,1774130945.5334377
2,40,0.5073223680257797,1774130945.5858064
2,50,0.5063815581798553,1774130945.6388245
2,60,0.5055025820930799,1774130945.6910987
2,70,0.5048198670148849,1774130945.7438545
2,80,0.504043111205101,1774130945.7961168
2,90,0.5032424463166131,1774130945.8492265
2,100,0.5026672539114952,1774130945.9013274
2,110,0.5021362245082855,1774130945.9536352
2,120,0.5012969009578228,1774130946.0058272
2,130,0.5006529693420116,1774130946.057789
2,140,0.49974329407726015,1774130946.110536
2,150,0.4988517286380132,1774130946.1629014
2,160,0.4979064710438251,1774130946.2186143
3,10,0.4786388099193573,1774130946.7595258
3,20,0.47895697355270384,1774130946.8124187
3,30,0.47751801609992983,1774130946.866125
3,40,0.4761042557656765,1774130946.9188313
3,50,0.47371150195598605,1774130946.9717288
3,60,0.47243844072024027,1774130947.0250585
3,70,0.4705885521003178,1774130947.0778284
3,80,0.4691851891577244,1774130947.133307
3,90,0.46720501184463503,1774130947.1853676
3,100,0.46512562841176985,1774130947.2374735
3,110,0.4632928796789863,1774130947.2894561
3,120,0.4609401429692904,1774130947.3420706
3,130,0.45854254342042483,1774130947.3944194
3,140,0.45610320525509973,1774130947.4469903
3,150,0.45384389996528623,1774130947.5002813
3,160,0.45117259826511147,1774130947.5564346
4,10,0.4071039319038391,1774130947.9995449
4,20,0.40215793401002886,1774130948.0552597
4,30,0.39809677402178445,1774130948.1089838
4,40,0.39514649733901025,1774130948.162605
4,50,0.39163886606693266,1774130948.2163458
4,60,0.3885066454609235,1774130948.2698638
4,70,0.3856781312397548,1774130948.3230433
4,80,0.3825856320559978,1774130948.3775585
4,90,0.38003656698597804,1774130948.431758
4,100,0.3771374928951263,1774130948.4863431
4,110,0.374689458175139,1774130948.5403185
4,120,0.3726900351544221,1774130948.5937653
4,130,0.370859721990732,1774130948.646094
4,140,0.3691875049046108,1774130948.6988108
4,150,0.3673525466521581,1774130948.7522316
4,160,0.36579701378941537,1774130948.8087444
5,10,0.3416676878929138,1774130949.574875
5,20,0.339586877822876,1774130949.6290495
5,30,0.3408216824134191,1774130949.6820548
5,40,0.3398483946919441,1774130949.734979
5,50,0.339737628698349,1774130949.787963
5,60,0.3399076148867607,1774130949.8410413
5,70,0.33880948041166575,1774130949.8941724
5,80,0.3386971279978752,1774130949.9476995
5,90,0.3385098805030187,1774130950.0024717
5,100,0.3386024606227875,1774130950.0560226
5,110,0.3382574103095315,1774130950.1099055
5,120,0.3378888688981533,1774130950.1627958
5,130,0.33670257100692164,1774130950.215456
5,140,0.33647233694791795,1774130950.2683148
5,150,0.33576900402704873,1774130950.32299
5,160,0.33522700034081937,1774130950.3797774
6,10,0.32428995966911317,1774130950.724398
6,20,0.3266547694802284,1774130950.7782238
6,30,0.32606181005636853,1774130950.8318808
6,40,0.3278449296951294,1774130950.8854387
6,50,0.3267362678050995,1774130950.939117
6,60,0.327728737394015,1774130950.9923413
6,70,0.32784423785550254,1774130951.045672
6,80,0.32692948915064335,1774130951.0983849
6,90,0.3271469821532567,1774130951.1516812
6,100,0.32690692037343977,1774130951.2041323
6,110,0.3264612731608478,1774130951.2567837
6,120,0.3261558252076308,1774130951.3094964
6,130,0.3257669075177266,1774130951.3634317
6,140,0.3256626716681889,1774130951.4154365
6,150,0.32583999653657275,1774130951.4671874
6,160,0.32566684391349554,1774130951.522838
7,10,0.324290731549263,1774130952.1918426
7,20,0.3243148237466812,1774130952.2453558
7,30,0.32397523025671643,1774130952.2981596
7,40,0.32364504858851434,1774130952.3710098
7,50,0.3236268609762192,1774130952.4480057
7,60,0.3236094390352567,1774130952.5255587
7,70,0.3240449117762702,1774130952.580678
7,80,0.3232320185750723,1774130952.6401072
7,90,0.323055037856102,1774130952.6923034
7,100,0.3227751398086548,1774130952.7457907
7,110,0.3229412712834098,1774130952.798492
7,120,0.3224785191317399,1774130952.8524268
7,130,0.3225618770489326,1774130952.9054477
7,140,0.3224130788019725,1774130952.9591477
7,150,0.32235656201839447,1774130953.0143979
7,160,0.3223597101867199,1774130953.0725148
8,10,0.32266305685043334,1774130953.626863
8,20,0.32181525975465775,1774130953.6810043
8,30,0.32003541588783263,1774130953.7341046
8,40,0.32154628336429597,1774130953.78698
8,50,0.32193278849124907,1774130953.8403256
8,60,0.3219285969932874,1774130953.8935246
8,70,0.321615577169827,1774130953.9464033
8,80,0.32110558487474916,1774130953.9991622
8,90,0.3207501437928941,1774130954.05246
8,100,0.3206357517838478,1774130954.105885
8,110,0.320815340497277,1774130954.1612067
8,120,0.32052782823642095,1774130954.214599
8,130,0.3201677760252586,1774130954.2675924
8,140,0.32044025978871754,1774130954.320483
8,150,0.3203329281012217,1774130954.3732722
8,160,0.32047971710562706,1774130954.4293702
9,10,0.32008480131626127,1774130955.1820443
9,20,0.3195317521691322,1774130955.2346535
9,30,0.3180810481309891,1774130955.286744
9,40,0.3190455101430416,1774130955.3398614
9,50,0.318285191655159,1774130955.3913062
9,60,0.3183239743113518,1774130955.44394
9,70,0.3184222825935909,1774130955.4952955
9,80,0.31904232166707513,1774130955.548021
9,90,0.3191177364852693,1774130955.5994685
9,100,0.3188753908872604,1774130955.6519744
9,110,0.3188591488383033,1774130955.7042265
9,120,0.31929867913325627,1774130955.7547808
9,130,0.3191191107034683,1774130955.8044002
9,140,0.3191185938460486,1774130955.8546975
9,150,0.31874175985654196,1774130955.9044867
9,160,0.31883759163320063,1774130955.9575772
10,10,0.3187753915786743,1774130956.5406866
10,20,0.31584852784872053,1774130956.5908685
10,30,0.3178894360860189,1774130956.6421895
10,40,0.31763570979237554,1774130956.691542
10,50,0.3179029870033264,1774130956.741324
10,60,0.3182077387968699,1774130956.791832
10,70,0.3180238200085504,1774130956.8422449
10,80,0.31822293139994146,1774130956.8920403
10,90,0.3179738226864073,1774130956.9425406
10,100,0.31831161975860595,1774130956.9923837
10,110,0.3180964388630607,1774130957.0426793
10,120,0.31768788273135823,1774130957.0926523
10,130,0.3174931682073153,1774130957.1443176
10,140,0.3175713030355317,1774130957.1947517
10,150,0.3173214582602183,1774130957.2445335
10,160,0.31724287159740927,1774130957.2976189
11,10,0.31679680943489075,1774130957.7243629
11,20,0.3151491492986679,1774130957.7764497
11,30,0.3157581865787506,1774130957.8276906
11,40,0.3157327316701412,1774130957.879367
11,50,0.315297070145607,1774130957.9309752
11,60,0.31579519460598626,1774130957.9826374
11,70,0.3148875947509493,1774130958.0340638
11,80,0.3153487231582403,1774130958.085602
11,90,0.3155044522550371,1774130958.136573
11,100,0.3153980737924576,1774130958.1876087
11,110,0.3151425182819366,1774130958.241825
11,120,0.3154131752749284,1774130958.294297
11,130,0.31527324593984163,1774130958.3468034
11,140,0.3152371344821794,1774130958.3994598
11,150,0.3152443132797877,1774130958.4533799
11,160,0.3157558646053076,1774130958.5243666
12,10,0.31871277689933775,1774130959.1079915
12,20,0.3185311183333397,1774130959.161123
12,30,0.3170931388934453,1774130959.2144203
12,40,0.31638765037059785,1774130959.2673721
12,50,0.3160200601816177,1774130959.320269
12,60,0.31529466112454735,1774130959.3744519
12,70,0.3147547538791384,1774130959.4274218
12,80,0.31465820111334325,1774130959.480526
12,90,0.31499224536948733,1774130959.5332208
12,100,0.31547342479228974,1774130959.5861993
12,110,0.3149365484714508,1774130959.6391912
12,120,0.3148829072713852,1774130959.6917183
12,130,0.31506994366645813,1774130959.745014
12,140,0.3147037267684937,1774130959.7974777
12,150,0.3145409794648488,1774130959.8499417
12,160,0.3144992200657725,1774130959.9061005
13,10,0.3135269463062286,1774130960.6352098
13,20,0.31271115839481356,1774130960.6855826
13,30,0.3126486887534459,1774130960.7364945
13,40,0.3133806101977825,1774130960.7872884
13,50,0.3138090616464615,1774130960.8368254
13,60,0.3139317219456037,1774130960.8915577
13,70,0.3134669342211315,1774130960.9470468
13,80,0.31333593763411044,1774130961.0009959
13,90,0.31345206399758657,1774130961.0554545
13,100,0.31432958990335463,1774130961.1094956
13,110,0.31441511105407366,1774130961.1641052
13,120,0.3139291142423948,1774130961.218409
13,130,0.313846355676651,1774130961.272992
13,140,0.31347906504358564,1774130961.3273609
13,150,0.3137412438790003,1774130961.3823116
13,160,0.3136292044073343,1774130961.4411116
14,10,0.32253749668598175,1774130962.0030177
14,20,0.31857480108737946,1774130962.0565317
14,30,0.31701174477736155,1774130962.1095386
14,40,0.31447016149759294,1774130962.1618247
14,50,0.31381090939044953,1774130962.2142262
14,60,0.3141729399561882,1774130962.2661622
14,70,0.31459050476551054,1774130962.3180592
14,80,0.3141091983765364,1774130962.3700945
14,90,0.314111273156272,1774130962.4220603
14,100,0.31383527249097826,1774130962.4744108
14,110,0.31343828439712523,1774130962.527489
14,120,0.3140330232679844,1774130962.579766
14,130,0.31354660942004275,1774130962.632586
14,140,0.3132241187351091,1774130962.6850355
14,150,0.31321773648262025,1774130962.737368
14,160,0.3130537558346987,1774130962.7928586
15,10,0.31287308037281036,1774130963.552166
15,20,0.31184051036834715,1774130963.604001
15,30,0.3115388741095861,1774130963.6556487
15,40,0.31128145530819895,1774130963.7075758
15,50,0.31142098546028135,1774130963.7590795
15,60,0.31222000271081923,1774130963.8120468
15,70,0.31175059463296617,1774130963.8635561
15,80,0.31273460723459723,1774130963.9146922
15,90,0.31281314061747656,1774130963.965
15,100,0.3124231642484665,1774130964.0154727
15,110,0.31278594705191526,1774130964.0677361
15,120,0.3130179144442081,1774130964.118273
15,130,0.31299552894555605,1774130964.169091
15,140,0.31309019646474295,1774130964.2200513
15,150,0.31284944792588554,1774130964.2704039
15,160,0.3127830721437931,1774130964.3238556
16,10,0.3177578032016754,1774130964.7090797
16,20,0.3167171061038971,1774130964.7606149
16,30,0.31491132179896036,1774130964.8113582
16,40,0.3125086843967438,1774130964.8615441
16,50,0.3117674684524536,1774130964.9115958
16,60,0.3120635822415352,1774130964.962351
16,70,0.3122837168829782,1774130965.0127287
16,80,0.312765584141016,1774130965.0628211
16,90,0.3123962160613802,1774130965.1128662
16,100,0.31273968815803527,1774130965.1638055
16,110,0.3124932378530502,1774130965.214521
16,120,0.3124242310722669,1774130965.2646017
16,130,0.31215609449606674,1774130965.3146555
16,140,0.3123125734073775,1774130965.3648818
16,150,0.31236324449380237,1774130965.4151068
16,160,0.3124774804338813,1774130965.469152
17,10,0.31076250672340394,1774130965.9834793
17,20,0.3088203683495522,1774130966.0365336
17,30,0.30991546909014384,1774130966.0890262
17,40,0.3109998382627964,1774130966.1396565
17,50,0.3126643741130829,1774130966.1897533
17,60,0.31205987483263015,1774130966.239597
17,70,0.31190558586801803,1774130966.2899024
17,80,0.31150440461933615,1774130966.3414774
17,90,0.3119772904449039,1774130966.391672
17,100,0.3116625562310219,1774130966.441501
17,110,0.31142789044163444,1774130966.4915626
17,120,0.3119110278785229,1774130966.5414362
17,130,0.31209056492035203,1774130966.5913887
17,140,0.3123646086880139,1774130966.6411748
17,150,0.3121561998128891,1774130966.6905868
17,160,0.3123402098193765,1774130966.7461555
18,10,0.30820380449295043,1774130967.2765944
18,20,0.3089615747332573,1774130967.3278067
18,30,0.31344309548536936,1774130967.378352
18,40,0.31274462267756464,1774130967.428452
18,50,0.3103802216053009,1774130967.4798975
18,60,0.3110923876365026,1774130967.530521
18,70,0.31080594956874846,1774130967.5817015
18,80,0.3116371728479862,1774130967.6322572
18,90,0.3125142776303821,1774130967.6825929
18,100,0.3127047604322433,1774130967.7332377
18,110,0.31235185184262015,1774130967.784773
18,120,0.3121186330914497,1774130967.8348148
18,130,0.3120361355634836,1774130967.8856802
18,140,0.31221805129732405,1774130967.9364014
18,150,0.31230318705240884,1774130967.9888978
18,160,0.3121594687923789,1774130968.0449092
19,10,0.31434576511383056,1774130968.6550293
19,20,0.3127559259533882,1774130968.7058399
19,30,0.311123984058698,1774130968.7580044
19,40,0.31109283268451693,1774130968.8086987
19,50,0.31131894528865817,1774130968.858895
19,60,0.3112925181786219,1774130968.9100373
19,70,0.31124736496380395,1774130968.960988
19,80,0.31199652664363386,1774130969.0119102
19,90,0.31250712772210437,1774130969.064416
19,100,0.3124595129489899,1774130969.1150978
19,110,0.31240738142620433,1774130969.1658444
19,120,0.31252594689528146,1774130969.216619
19,130,0.31260076531997094,1774130969.266024
19,140,0.3125582750354494,1774130969.3158615
19,150,0.31228724201520286,1774130969.3655105
19,160,0.3120342446491122,1774130969.4183455
20,10,0.30759909749031067,1774130970.3520744
20,20,0.310583333671093,1774130970.402801
20,30,0.3114873617887497,1774130970.4528642
20,40,0.31155929416418077,1774130970.5030494
20,50,0.31296146631240845,1774130970.554239
20,60,0.3124571437637011,1774130970.60502
20,70,0.31230738375868117,1774130970.6561284
20,80,0.3121326606720686,1774130970.7072496
20,90,0.31187290880415175,1774130970.757941
20,100,0.31191431879997256,1774130970.8085034
20,110,0.31159854179078883,1774130970.859068
20,120,0.31190397118528684,1774130970.9098673
20,130,0.3121876725783715,1774130970.960729
20,140,0.31212213401283534,1774130971.0115435
20,150,0.31197356402873994,1774130971.0623248
20,160,0.3118914380669594,1774130971.1157725
21,10,0.3098693430423737,1774130971.535605
21,20,0.3120944872498512,1774130971.58538
21,30,0.31294216215610504,1774130971.6352243
21,40,0.31183268651366236,1774130971.6867542
21,50,0.31130311012268064,1774130971.7364345
21,60,0.3113847812016805,1774130971.7858713
21,70,0.3118156807763236,1774130971.835769
21,80,0.3116559609770775,1774130971.8854904
21,90,0.3114907688564724,1774130971.9356139
21,100,0.3118086197972298,1774130971.985085
21,110,0.31180944849144326,1774130972.034687
21,120,0.3115042063097159,1774130972.0840607
21,130,0.31172176278554475,1774130972.1335642
21,140,0.3116212274347033,1774130972.1827178
21,150,0.3114261464277903,1774130972.2324493
21,160,0.3117824349552393,1774130972.2853434
22,10,0.3151052176952362,1774130972.9506767
22,20,0.3119654059410095,1774130973.0017312
22,30,0.31167084475358325,1774130973.0536344
22,40,0.3120000153779984,1774130973.1049497
22,50,0.3127749514579773,1774130973.1561553
22,60,0.3125528464714686,1774130973.2072399
22,70,0.3120193238769259,1774130973.2584517
22,80,0.3120316319167614,1774130973.3098943
22,90,0.3119756231705348,1774130973.3612225
22,100,0.31201316744089125,1774130973.4126785
22,110,0.3124273506077853,1774130973.4632545
22,120,0.31217220102747284,1774130973.5137513
22,130,0.3122814559019529,1774130973.5637796
22,140,0.3120089603321893,1774130973.613942
22,150,0.31162999987602236,1774130973.664465
22,160,0.31171679943799974,1774130973.7186701
23,10,0.30971995890140536,1774130974.446594
23,20,0.3118206858634949,1774130974.499944
23,30,0.31108237206935885,1774130974.5516038
23,40,0.31117663308978083,1774130974.602369
