M,cuBLAS,cusparse_2_4,cusparse_2_6,cusparse_2_8,cusparse_2_10
64,7354.000,8561.572,7819.434,7653.230,7533.423
128,12153.440,13131.896,12316.493,12058.706,11973.702
256,18072.119,19691.572,17695.672,17068.375,17115.888
512,18942.291,21727.200,20015.833,19486.084,19421.370
