dataset,seed,mse,aug_mse,delta_mse,p_wilcoxon,should_proceed,features_perturbed
EnergyEfficiency_sample_612,985772,0.0008908454020072052,0.00042092183949283017,-52.75029331189996,0.0009765625,False,[0]
EnergyEfficiency_sample_612,305711,0.0007178759322829737,0.0004515671563418755,-37.0967689492234,0.0009765625,True,"[8, 2, 6]"
EnergyEfficiency_sample_612,435829,0.0015803630096150908,0.0010910405066019047,-30.9626649090176,0.0009765625,True,"[3, 1]"
EnergyEfficiency_sample_612,117952,0.0012117983499222512,0.00026208638861776804,-78.37211210639266,0.0009765625,True,"[8, 4, 3]"
EnergyEfficiency_sample_612,963395,0.0007863768908245339,0.0005356925017034127,-31.878402334314906,0.0009765625,True,"[8, 4]"
EnergyEfficiency_sample_612,152315,0.0009393979631248679,0.00039048374297771023,-58.43255379447679,0.0009765625,True,"[1, 0]"
EnergyEfficiency_sample_612,882371,0.0005380104945993426,0.00037232492836164385,-30.795972922625815,0.0029296875,True,"[2, 7]"
EnergyEfficiency_sample_612,359783,0.0007876992698025014,0.0006118243258948451,-22.327676392508668,0.0009765625,True,"[8, 2]"
EnergyEfficiency_sample_612,304137,0.0013041897508818325,0.0006121598083189657,-53.0620595733825,0.0009765625,True,[6]
EnergyEfficiency_sample_612,122579,0.0006103669813892229,0.00039518019609437925,-35.255312272146305,0.0009765625,False,[0]
EnergyEfficiency_sample_612,610581,0.0010519002214606197,0.0007256497141762066,-31.015347333171658,0.0009765625,True,"[2, 7]"
EnergyEfficiency_sample_612,448242,0.0005502496956980009,0.000319981423041251,-41.847960018342356,0.0009765625,True,"[2, 6]"
EnergyEfficiency_sample_612,374564,0.0006491996455943086,0.00034437005372643415,-46.95467625969185,0.0048828125,True,[8]
EnergyEfficiency_sample_612,735831,0.0006862709886825151,0.0005717890391250262,-16.681741097240362,0.001953125,True,[5]
EnergyEfficiency_sample_612,736326,0.0012826833578968332,0.0007284257934613252,-43.21078628043502,0.0009765625,True,[4]
